timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.315568625498,[-1.50891768  1.55538018],-0.315568625498,[ 0.03332094  0.49274239],"[[-0.01370207 -0.09473258 -0.05558498 -0.18472695]
 [-0.00393263 -0.00170048  0.          0.        ]]","[ 1.0816849   1.3807269  -0.04803427 -0.62347106 -0.49750909 -1.60067238
 -0.21896599 -0.20841351  1.45486427  1.18203557  0.        ]",[ 0.06741611 -0.01699303]
1,-0.313309192406,[ 0.55497411  0.81912837],-0.313309192406,[ 0.03983504  0.50053686],"[[-0.05348591 -0.05502299 -0.05558498 -0.18472695]
 [-3.96126895  3.95945408  0.          0.        ]]","[ 1.07981495  1.3843331  -0.1086162  -0.54649567 -0.49750422 -1.60062767
 -0.57090099  0.320534    1.45396759  1.15440313  0.        ]",[ 0.06741611 -0.01699303]
2,-0.313517094577,[ 0.07022237  1.7924428 ],-0.313517094577,[ 0.04140774  0.50667441],"[[-0.10991029  0.05591293 -0.05558498 -0.18472695]
 [-1.68873111  7.12359491  0.          0.        ]]","[ 1.07341674  1.38424101 -0.1942943  -0.33095468 -0.49749935 -1.60058295
 -0.36879122  0.74304949  1.45409794  1.15679324  0.        ]",[ 0.06741611 -0.01699303]
3,-0.320316935508,[ 0.91337722  2.67531211],-0.320316935508,[ 0.04518388  0.51471573],"[[ -0.14057721   0.23669642  -0.05558498  -0.18472695]
 [ -1.37896919  10.94202901   0.           0.        ]]","[ 1.06809043  1.35197802 -0.24065417  0.01624554 -0.49749448 -1.60053824
 -0.34123959  1.25292181  1.44938517  1.25003985  0.        ]",[ 0.06741611 -0.01699303]
4,-0.332674814888,[ 2.09961385  1.62028378],-0.332674814888,[ 0.04246689  0.51757282],"[[ -0.13164182   0.49307751  -0.05558498  -0.18472695]
 [  2.2605119   14.68362509   0.           0.        ]]","[ 1.06975259  1.24021633 -0.22716258  0.48054246 -0.49748962 -1.60049353
 -0.01756045  1.75250058  1.40785393  1.45262303  0.        ]",[ 0.06741611 -0.01699303]
5,-0.347601570519,[-1.61564561  0.41341791],-0.347601570519,[ 0.03473056  0.51527864],"[[ -0.04719044   0.82354698  -0.05558498  -0.18472695]
 [  6.1718934   18.3511136    0.           0.        ]]","[ 1.08018148  0.99372648 -0.09902655  0.98638415 -0.49748475 -1.60044883
  0.33030001  2.24212539  1.25627231  1.77556602  0.        ]",[ 0.06741611 -0.01699303]
6,-0.349340957826,[ 0.57520008  0.88493795],-0.349340957826,[ 0.03160173  0.50981063],"[[  0.03533953   1.20335957  -0.05558498  -0.18472695]
 [  2.09461914  19.62586318   0.           0.        ]]","[ 1.08084058  0.60133488  0.02669589  1.3745395  -0.49747988 -1.60040413
 -0.03231947  2.41221216  0.98350116  2.01933294  0.        ]",[ 0.06741611 -0.01699303]
7,-0.333256526237,[-1.38505862  2.21486609],-0.333256526237,[ 0.02524024  0.49895117],"[[  0.09966984   1.62712971  -0.05558498  -0.18472695]
 [  4.33128317  22.74079467   0.           0.        ]]","[ 1.07481025  0.09244423  0.12448315  1.50117259 -0.49747501 -1.60035944
  0.16660249  2.82792995  0.64148038  2.09612553  0.        ]",[ 0.06741611 -0.01699303]
8,-0.296197914819,[ 2.461589   -2.54473506],-0.296197914819,[ 0.02187421  0.48439816],"[[  0.14574979   2.11716092  -0.05558498  -0.18472695]
 [  0.2900186   26.25057251   0.           0.        ]]","[ 1.06697701 -0.47492761  0.1941659   1.22123591 -0.49747015 -1.60031474
 -0.19281864  3.29623619  0.2976015   1.96155139  0.        ]",[ 0.06741611 -0.01699303]
9,-0.247002025931,[-0.08841326 -0.44995506],-0.247002025931,[ 0.01324999  0.46046215],"[[  0.1912355    2.59722883  -0.05558498  -0.18472695]
 [  4.24522282  21.7711887    0.           0.        ]]","[ 1.05639016 -0.88625794  0.26248973  0.56701867 -0.49746528 -1.60027006
  0.15895139  2.69803597  0.08120441  1.6691744   0.        ]",[ 0.06741611 -0.01699303]
10,-0.200809025165,[ 0.92093941 -0.30590946],-0.200809025165,[ 0.01084236  0.44582644],"[[  0.27179464   3.01045184  -0.05558498  -0.18472695]
 [  3.81178362  16.42858121   0.           0.        ]]","[ 1.03076553 -1.05274658  0.38193981 -0.18548606 -0.49746041 -1.60022537
  0.12040055  1.98472356  0.0328374   1.3528586   0.        ]",[ 0.06741611 -0.01699303]
11,-0.187404876367,[-0.17054344  0.00362739],-0.187404876367,[ 0.01966136  0.43919015],"[[ 0.38384872  3.12776571 -0.05558498 -0.18472695]
 [ 7.38189935 -0.18885758  0.          0.        ]]","[ 0.98077968 -1.06312781  0.54351249 -0.41280288 -0.49745555 -1.60018069
  0.43792332 -0.23364347  0.05231711  1.25238263  0.        ]",[ 0.06741611 -0.01699303]
12,-0.189589228289,[-0.03102956  0.32317919],-0.189589228289,[ 0.02298755  0.44037092],"[[ 0.52324418  3.09250461 -0.05558498 -0.18472695]
 [ 6.56042926 -2.35579498  0.          0.        ]]","[ 0.89619809 -1.06175192  0.73429515 -0.34429182 -0.49745068 -1.60013601
  0.36485789 -0.52291882  0.04195055  1.27072826  0.        ]",[ 0.06741611 -0.01699303]
13,-0.191475907861,[-0.41065133  0.02298979],-0.191475907861,[ 0.02500759  0.44299802],"[[ 0.65191725  3.0510508  -0.05558498 -0.18472695]
 [ 6.3077241  -1.67489557  0.          0.        ]]","[ 0.79741063 -1.05819307  0.89736688 -0.2639073  -0.49744581 -1.60009134
  0.34237895 -0.43201596  0.0262498   1.28808558  0.        ]",[ 0.06741611 -0.01699303]
14,-0.192299026274,[ 0.45234152  0.43847787],-0.192299026274,[ 0.027846    0.44537905],"[[ 0.76050576  3.018798   -0.05558498 -0.18472695]
 [ 4.55696188 -1.55079693  0.          0.        ]]","[ 0.69979736 -1.05397041  1.02318772 -0.20156626 -0.49744095 -1.60004667
  0.18666114 -0.41544509  0.01138894  1.29739837  0.        ]",[ 0.06741611 -0.01699303]
15,-0.191615190476,[-0.87367297  2.02920679],-0.191615190476,[ 0.02800445  0.44616908],"[[ 0.86870967  3.00261059 -0.05558498 -0.18472695]
 [ 6.25775121 -0.31359415  0.          0.        ]]","[ 0.59076599 -1.05136567  1.13625255 -0.17036633 -0.49743608 -1.600002
  0.33793094 -0.25027655  0.00172144  1.2946947   0.        ]",[ 0.06741611 -0.01699303]
16,-0.190117778768,[ 0.23213003 -1.9260837 ],-0.190117778768,[ 0.03110132  0.44791111],"[[ 0.95791543  3.00077387 -0.05558498 -0.18472695]
 [ 2.67476099  0.04037229  0.          0.        ]]","[  4.92945547e-01  -1.05103465e+00   1.21927746e+00  -1.66829295e-01
  -4.97431216e-01  -1.59995734e+00   1.92478437e-02  -2.03020056e-01
  -2.70918865e-04   1.28451330e+00   0.00000000e+00]",[ 0.06741611 -0.01699303]
17,-0.191148513729,[ 0.26043168  2.35642728],-0.191148513729,[ 0.03348953  0.44720218],"[[ 1.02009894  2.96184578 -0.05558498 -0.18472695]
 [ 3.54070435 -3.91998374  0.          0.        ]]","[ 0.42095781 -1.04340924  1.27131558 -0.09212656 -0.49742635 -1.59991268
  0.09626754 -0.73172628 -0.02148308  1.29620042  0.        ]",[ 0.06741611 -0.01699303]
18,-0.191424602422,[ 0.78317497 -2.16613622],-0.191424602422,[ 0.03303558  0.45003513],"[[ 1.10055689  2.92395287 -0.05558498 -0.18472695]
 [ 4.5018872   0.11723598  0.          0.        ]]","[ 0.32369794 -1.03423276  1.33117487 -0.01991515 -0.49742148 -1.59986803
  0.18175817 -0.19274627 -0.04370247  1.30229857  0.        ]",[ 0.06741611 -0.01699303]
19,-0.190161784475,[ 2.19359383 -1.25669028],-0.190161784475,[ 0.03522443  0.44833609],"[[ 1.22081003  2.88654738 -0.05558498 -0.18472695]
 [ 7.51338278 -3.84458969  0.          0.        ]]","[ 0.17096139 -1.02349057  1.404162    0.05077675 -0.49741662 -1.59982338
  0.44961246 -0.72165482 -0.06770477  1.29743193  0.        ]",[ 0.06741611 -0.01699303]
20,-0.189312960109,[-0.30630456  0.76013874],-0.189312960109,[ 0.03825343  0.44981304],"[[  1.40930741   2.77069186  -0.05558498  -0.18472695]
 [ 11.32363152  -7.72804859   0.           0.        ]]","[-0.08138909 -0.97981445  1.47667813  0.26494356 -0.49741175 -1.59977873
  0.78850848 -1.24008701 -0.14124855  1.30058778  0.        ]",[ 0.06741611 -0.01699303]
21,-0.185255999847,[ 1.78679522 -0.44772915],-0.185255999847,[ 0.0416515   0.45544842],"[[ 1.62136258  2.6478622  -0.05558498 -0.18472695]
 [ 9.88667959 -4.56545461  0.          0.        ]]","[-0.37425405 -0.91681512  1.49451915  0.48162336 -0.49740689 -1.59973409
  0.66068966 -0.81785949 -0.22113942  1.27682255  0.        ]",[ 0.06741611 -0.01699303]
22,-0.176237339171,[ 1.47614557  0.52571197],-0.176237339171,[ 0.04368884  0.45698395],"[[  1.85685298   2.53967053  -0.05558498  -0.18472695]
 [ 13.64977852  -6.24815547   0.           0.        ]]","[-0.69524018 -0.84782614  1.4345105   0.66108163 -0.49740202 -1.59968945
  0.99538885 -1.04248918 -0.28625585  1.21358153  0.        ]",[ 0.06741611 -0.01699303]
23,-0.1586252283,[-0.2077323  -0.37276987],-0.1586252283,[ 0.04412872  0.45908436],"[[  2.1668558    2.43682824  -0.05558498  -0.18472695]
 [ 17.33818654  -4.04349398   0.           0.        ]]","[-1.08216609 -0.77129186  1.23363294  0.81976055 -0.49739716 -1.59964481
  1.32343156 -0.74814982 -0.32269334  1.08897044  0.        ]",[ 0.06741611 -0.01699303]
24,-0.135754700247,[ 1.64015839 -0.16649624],-0.135754700247,[ 0.04827981  0.46092078],"[[  2.50192117   2.34194398  -0.05558498  -0.18472695]
 [ 16.17222607  -5.44026902   0.           0.        ]]","[-1.41598754 -0.69191652  0.88219753  0.95438847 -0.49739229 -1.59960018
  1.21970019 -0.93461121 -0.30816834  0.93115746  0.        ]",[ 0.06741611 -0.01699303]
25,-0.110064889303,[ 0.09214189 -1.44284207],-0.110064889303,[ 0.0479813   0.46152112],"[[  2.86186808   2.22759395  -0.05558498  -0.18472695]
 [ 19.81028158  -5.99299312   0.           0.        ]]","[-1.63606332 -0.58612664  0.39329442  1.09986651 -0.49738743 -1.59955555
  1.5432487  -1.00838624 -0.2428377   0.75573534  0.        ]",[ 0.06741611 -0.01699303]
26,-0.0855590385554,[-0.86660842  0.41812147],-0.0855590385554,[ 0.04901129  0.46162304],"[[  3.25779273   2.06918275  -0.05558498  -0.18472695]
 [ 19.78222462  -9.83534546   0.           0.        ]]","[-1.68053157 -0.4237566  -0.20408527  1.26781717 -0.49738257 -1.59951093
  1.54071243 -1.52131673 -0.11650407  0.56993352  0.        ]",[ 0.06741611 -0.01699303]
27,-0.0766140217514,[ 0.80352094  1.12343924],-0.0766140217514,[ 0.0479355   0.46467537],"[[  3.61508003   1.89103018  -0.05558498  -0.18472695]
 [ 15.95933162  -7.985979     0.           0.        ]]","[-1.53737745 -0.22385564 -0.72226047  1.40543905 -0.4973777  -1.59946631
  1.20066686 -1.27439495  0.04577159  0.42249929  0.        ]",[ 0.06741611 -0.01699303]
28,-0.0978022299141,[-0.88253468  1.68210014],-0.0978022299141,[ 0.04123639  0.46732467],"[[  3.9629954    1.77260951  -0.05558498  -0.18472695]
 [ 18.82266671  -3.86989316   0.           0.        ]]","[-1.24802032 -0.08381647 -1.14298453  1.46478057 -0.49737284 -1.59942169
  1.45530628 -0.72488005  0.27878523  0.36877861  0.        ]",[ 0.06741611 -0.01699303]
29,-0.139011630738,[ 0.60577057  0.0081518 ],-0.139011630738,[ 0.03640474  0.46861538],"[[  4.30065631   1.73570016  -0.05558498  -0.18472695]
 [ 14.95640686   0.16560494   0.           0.        ]]","[-0.85861405 -0.03937217 -1.42383329  1.47782601 -0.49736797 -1.59937708
  1.11141121 -0.18612894  0.54055743  0.45168959  0.        ]",[ 0.06741611 -0.01699303]
30,-0.182029836999,[-0.49159411  0.86256216],-0.182029836999,[ 0.03034398  0.46930942],"[[  4.62087051   1.73928983  -0.05558498  -0.18472695]
 [ 17.05801435   0.19322239   0.           0.        ]]","[-0.43067672 -0.04370731 -1.54476257  1.47663128 -0.49736311 -1.59933247
  1.29830618 -0.18244043  0.75768566  0.64160262  0.        ]",[ 0.06741611 -0.01699303]
31,-0.222402993757,[ 1.20875731  1.75345298],-0.222402993757,[ 0.02563356  0.4708885 ],"[[  4.93911965   1.77737531  -0.05558498  -0.18472695]
 [ 14.77458641   3.60400813   0.           0.        ]]","[ 0.00748185 -0.08953145 -1.51210119  1.46279237 -0.49735825 -1.59928786
  1.09519451  0.27291302  0.89723467  0.91797541  0.        ]",[ 0.06741611 -0.01699303]
32,-0.257050168424,[ 0.6909144   0.90383576],-0.257050168424,[ 0.01702086  0.47043931],"[[  5.27139257   1.88845213  -0.05558498  -0.18472695]
 [ 18.44068404   7.49065588   0.           0.        ]]","[ 0.43090185 -0.22085852 -1.31912719  1.40683424 -0.49735338 -1.59924326
  1.42123062  0.79179224  0.90421034  1.27163564  0.        ]",[ 0.06741611 -0.01699303]
33,-0.279523255637,[ 0.87928174 -0.30953009],-0.279523255637,[ 0.01051614  0.46762666],"[[  5.66399678   2.07266758  -0.05558498  -0.18472695]
 [ 20.81202484  10.91943576   0.           0.        ]]","[ 0.82446679 -0.42750656 -0.91164174  1.26434085 -0.49734852 -1.59919866
  1.63209366  1.24952986  0.7177814   1.62818782  0.        ]",[ 0.06741611 -0.01699303]
34,-0.28006625764,[ 1.42858857  1.0122751 ],-0.28006625764,[ 0.00866301  0.46258801],"[[  6.1110482    2.27657124  -0.05558498  -0.18472695]
 [ 23.88284797   9.47572118   0.           0.        ]]","[ 1.06124164 -0.63272063 -0.2882822   1.03964915 -0.49734366 -1.59915407
  1.90514368  1.0567686   0.38621446  1.81093548  0.        ]",[ 0.06741611 -0.01699303]
35,-0.254288869674,[-1.12974554 -0.68425476],-0.254288869674,[ 0.00787584  0.45765156],"[[  6.6237013    2.50391114  -0.05558498  -0.18472695]
 [ 27.37099188  13.24571475   0.           0.        ]]","[ 1.00213775 -0.82237383  0.48162597  0.717378   -0.49733879 -1.59910948
  2.21527038  1.56004073  0.04346917  1.72791983  0.        ]",[ 0.06741611 -0.01699303]
36,-0.213702137844,[ 1.08884344  0.99348762],-0.213702137844,[ 0.01327657  0.44926506],"[[  7.12598027   2.73899436  -0.05558498  -0.18472695]
 [ 22.87162186  10.27267255   0.           0.        ]]","[ 0.61798426 -0.96513069  1.11022283  0.32172787 -0.49733393 -1.59906489
  1.8150556   1.16310685 -0.09786641  1.46562832  0.        ]",[ 0.06741611 -0.01699303]
37,-0.184112650161,[-0.44381137  0.28568793],-0.184112650161,[ 0.01268065  0.44054484],"[[  7.6186047    2.98186956  -0.05558498  -0.18472695]
 [ 26.3791043   14.0024929    0.           0.        ]]","[ 0.01908363 -1.04745056  1.45444456 -0.13076641 -0.49732907 -1.59902031
  2.12689757  1.66100172 -0.00843811  1.24338248  0.        ]",[ 0.06741611 -0.01699303]
38,-0.182902867452,[-0.0754259   0.63755632],-0.182902867452,[ 0.02644176  0.43331805],"[[  8.12331251   3.10765398  -0.05558498  -0.18472695]
 [ 24.09925781   0.30987637   0.           0.        ]]","[-0.6728387  -1.06231746  1.44149214 -0.37398368 -0.4973242  -1.59897573
  1.92407663 -0.16698299  0.11189465  1.20096143  0.        ]",[ 0.06741611 -0.01699303]
39,-0.182493756916,[ 0.83448966  0.76513971],-0.182493756916,[ 0.03220546  0.43324628],"[[  8.59751314   3.08205373  -0.05558498  -0.18472695]
 [ 23.32342985  -1.92537799   0.           0.        ]]","[-1.24211466 -1.06083487  1.09425719 -0.32426904 -0.49731934 -1.59893115
  1.85501802 -0.46539084  0.12593995  1.1930215   0.        ]",[ 0.06741611 -0.01699303]
40,-0.182399078079,[-1.76284199  1.74528505],-0.182399078079,[ 0.03207803  0.43378934],"[[  9.09249908   3.04699462  -0.05558498  -0.18472695]
 [ 26.16569613  -1.45035953   0.           0.        ]]","[-1.61403437 -1.05751143  0.46968371 -0.25631639 -0.49731448 -1.59888658
  2.10768474 -0.40197059  0.14938476  1.18357718  0.        ]",[ 0.06741611 -0.01699303]
41,-0.185756777869,[-0.28047006  0.60425589],-0.185756777869,[ 0.03249929  0.43463996],"[[  9.570891     3.02496295  -0.05558498  -0.18472695]
 [ 21.68841701  -0.7900342    0.           0.        ]]","[-1.67501896 -1.05464942 -0.24921978 -0.21372341 -0.49730962 -1.59884201
  1.70948812 -0.31381161  0.18404208  1.19449655  0.        ]",[ 0.06741611 -0.01699303]
42,-0.191275866711,[-0.29871117 -0.05202559],-0.191275866711,[ 0.02948378  0.43439087],"[[  9.98920988   3.01319367  -0.05558498  -0.18472695]
 [ 20.14860354  -0.41433275   0.           0.        ]]","[-1.47480463 -1.05287042 -0.84248367 -0.19101321 -0.49730475 -1.59879744
  1.57251878 -0.26365129  0.2109681   1.22415645  0.        ]",[ 0.06741611 -0.01699303]
43,-0.197252984989,[ 0.39677771 -0.00378505],-0.197252984989,[ 0.02546309  0.43363449],"[[ 10.3763135    3.00291957  -0.05558498  -0.18472695]
 [ 18.56702843  -0.61241395   0.           0.        ]]","[-1.10830788 -1.05117771 -1.26816222 -0.17121603 -0.49729989 -1.59875288
  1.43184601 -0.29009389  0.22604439  1.26223156  0.        ]",[ 0.06741611 -0.01699303]
44,-0.203209435231,[ 0.84092104  1.50507254],-0.203209435231,[ 0.02057817  0.4341422 ],"[[ 10.759728     2.99064086  -0.05558498  -0.18472695]
 [ 19.77040993  -0.61545486   0.           0.        ]]","[-0.62776498 -1.04899026 -1.50889544 -0.14759385 -0.49729503 -1.59870832
  1.5388129  -0.29049741  0.22959983  1.30506865  0.        ]",[ 0.06741611 -0.01699303]
45,-0.208341146611,[ 1.52138533 -0.57933678],-0.208341146611,[ 0.01311499  0.43426058],"[[ 11.18461614   3.00727148  -0.05558498  -0.18472695]
 [ 22.70857431   1.17815219   0.           0.        ]]","[-0.04354834 -1.05186837 -1.52389201 -0.17959549 -0.49729017 -1.59866377
  1.80001876 -0.05103587  0.20271223  1.35378498  0.        ]",[ 0.06741611 -0.01699303]
46,-0.210196098667,[-0.05051786  1.67974183],-0.210196098667,[ 0.00932175  0.43440777],"[[ 11.67400105   3.00676412  -0.05558498  -0.18472695]
 [ 26.21821207  -1.17982948   0.           0.        ]]","[ 0.56570377 -1.05176764 -1.21359609 -0.17861659 -0.49728531 -1.59861922
  2.11200479 -0.36584482  0.15099123  1.38573001  0.        ]",[ 0.06741611 -0.01699303]
47,-0.208415501964,[ 0.26757868 -0.3791912 ],-0.208415501964,[ 0.00716863  0.43626803],"[[ 12.19115164   3.00317135  -0.05558498  -0.18472695]
 [ 25.49924697   0.71859747   0.           0.        ]]","[ 0.98538484 -1.05115096 -0.58567671 -0.17169544 -0.49728045 -1.59857467
  2.04799289 -0.11238478  0.09409398  1.39029213  0.        ]",[ 0.06741611 -0.01699303]
48,-0.203567481359,[ 1.28669279  0.33209827],-0.203567481359,[ 0.01006597  0.4378444 ],"[[ 12.70670072   3.00209965  -0.05558498  -0.18472695]
 [ 26.05380596  -0.8089618    0.           0.        ]]","[ 1.06815709 -1.05095182  0.18586979 -0.16963061 -0.49727558 -1.59853013
  2.09721288 -0.3163282   0.0430385   1.36908094  0.        ]",[ 0.06741611 -0.01699303]
49,-0.194896781729,[ 1.76722482 -0.60192109],-0.194896781729,[ 0.01243201  0.43948123],"[[ 13.26232721   2.99927157  -0.05558498  -0.18472695]
 [ 29.49737495   0.52169691   0.           0.        ]]","[ 0.75949361 -1.05044805  0.9496438  -0.1641855  -0.49727072 -1.59848559
  2.40326272 -0.13866811  0.00560426  1.31625097  0.        ]",[ 0.06741611 -0.01699303]
