timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.08245767  1.55362508  0.15631356 -1.137681    0.17259693 -0.26356045
  0.10182089 -0.31624859  1.40147381  0.37933446  0.        ]",[-2.26245598  2.13033169],-0.193162179178,-0.193162179178,[-2.06838465  2.11518431],"[[ 0.02642421  0.01912712  0.02074229 -0.03171299]
 [ 0.00212095 -0.00060913  0.          0.        ]]",[-0.42523444 -0.41244575]
1,"[ 1.08283318  1.55162883  0.0972113  -1.03404917  0.17259685 -0.26356032
 -0.38747687  0.29461868  1.40171397  0.33336309  0.        ]",[-3.1104509  2.0996272],-0.192420186771,-0.192420186771,[-1.91067743  1.83072674],"[[-0.01323975  0.05885834  0.02074229 -0.03171299]
 [-3.9553353   3.96052366  0.          0.        ]]",[-0.42523444 -0.41244575]
2,"[ 1.0705655   1.53373704 -0.07811312 -0.72790151  0.17259676 -0.26356019
 -0.86709545  0.89338336  1.39372485  0.19685641  0.        ]",[-2.21631661  1.94867325],-0.189762872593,-0.189762872593,[-1.53061533  1.54639399],"[[-0.13126731  0.17702492  0.02074229 -0.03171299]
 [-7.83450867  7.84318022  0.          0.        ]]",[-0.42523444 -0.41244575]
3,"[ 1.00703757  1.46576859 -0.36046062 -0.23858553  0.17259668 -0.26356005
 -1.33723773  1.48026904  1.35237626 -0.02300184  0.        ]",[-0.13008095  1.87280591],-0.183932545969,-0.183932545969,[-0.88895488  1.20058477],"[[ -0.32610916   0.37207213   0.02074229  -0.03171299]
 [-11.63704548  11.64881736   0.           0.        ]]",[-0.42523444 -0.41244575]
4,"[ 0.86161068  1.29718706 -0.67680555  0.37649187  0.17259659 -0.26355992
 -1.37260281  2.05529887  1.25546625 -0.22530738  0.        ]",[-1.5937534   1.23767926],-0.173996282681,-0.173996282681,[-0.12712577  0.84040296],"[[ -0.56172007   0.64246081   0.02074229  -0.03171299]
 [-11.92309438  15.37759648   0.           0.        ]]",[-0.42523444 -0.41244575]
5,"[ 0.6065876   0.97641732 -0.9902663   0.99005114  0.17259651 -0.26355979
 -1.83282087  2.61905754  1.08142843 -0.38280467  0.        ]",[ 0.94969112 -0.18548596],-0.157173000318,-0.157173000318,[ 1.30529201  0.25497147],"[[ -0.83752764   0.98669311   0.02074229  -0.03171299]
 [-15.64538308  19.03332432   0.           0.        ]]",[-0.42523444 -0.41244575]
6,"[ 0.28347049  0.54066637 -1.2175867   1.36296222  0.17259643 -0.26355965
 -1.32997185  2.44740261  0.85140593 -0.43807238  0.        ]",[ 1.02031561 -0.4795177 ],-0.134061281496,-0.134061281496,[ 0.86114442 -0.11086008],"[[ -1.10963098   1.35619104   0.02074229  -0.03171299]
 [-11.57833393  17.92028598   0.           0.        ]]",[-0.42523444 -0.41244575]
7,"[ 0.02891524  0.11089695 -1.31863125  1.40370006  0.17259634 -0.26355952
 -0.81230935  2.09970185  0.63841397 -0.33959855  0.        ]",[-1.16636141  0.5287759 ],-0.110036246507,-0.110036246507,[-0.17994773 -0.41906813],"[[ -1.29919098   1.69197427   0.02074229  -0.03171299]
 [ -7.39146232  15.66566117   0.           0.        ]]",[-0.42523444 -0.41244575]
8,"[-0.2344841  -0.29620185 -1.36781086  1.16024507  0.17259626 -0.26355939
 -1.28363665  2.37475791  0.39993577 -0.21230979  0.        ]",[ 1.8920755  -1.34352226],-0.0830754017753,-0.0830754017753,[ 0.63976431 -0.83586407],"[[ -1.48526717   2.0231843    0.02074229  -0.03171299]
 [-11.20359043  17.44930873   0.           0.        ]]",[-0.42523444 -0.41244575]
9,"[-0.49647461 -0.61865729 -1.36630863  0.70781852  0.17259617 -0.26355925
 -0.76677941  1.71078033  0.15749687 -0.08078333  0.        ]",[ 0.61799503 -1.83743981],-0.0564043118553,-0.0564043118553,[-0.20291357 -0.91733336],"[[ -1.66739696   2.32897056   0.02074229  -0.03171299]
 [ -7.02323069  13.14376177   0.           0.        ]]",[-0.42523444 -0.41244575]
