timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.0312380510239,[-2.39952181  0.80070264],-0.0312380510239,[-1.64338267  0.83588612],"[[-0.07989955 -0.04468922  0.19158474 -0.04769832]
 [-0.0015309  -0.00209593  0.          0.        ]]","[ 1.11383897  1.40259609 -0.02352823 -1.4063456   1.65873445 -0.41310667
  0.10283736 -0.30836459 -0.20201061  0.29656805  0.        ]",[-0.7268666  -0.69394433]
1,-0.0270327076651,[ 0.56406178  1.30732403],-0.0270327076651,[ 0.36991185  0.6030249 ],"[[-0.11963274 -0.01290509  0.19158474 -0.04769832]
 [-3.95860775  3.16993239  0.          0.        ]]","[ 1.10821074  1.40379325 -0.08208381 -1.325443    1.65873236 -0.41310651
 -0.44017825  0.22393019 -0.20717181  0.23282541  0.        ]",[-0.7268666  -0.69394433]
2,-0.026502902459,[-2.56232376 -1.86361403],-0.026502902459,[-1.66750681 -0.90895557],"[[-0.17564659  0.08958271  0.19158474 -0.04769832]
 [-1.65045557  7.06586619  0.          0.        ]]","[ 1.09649381  1.39864915 -0.1641372  -1.06476285  1.65873028 -0.41310635
 -0.12343849  0.87770259 -0.20988607  0.22668258  0.        ]",[-0.7268666  -0.69394433]
3,-0.0226031029359,[ 1.29955583  1.33376847],-0.0226031029359,[ 1.29086542  0.50613558],"[[-0.24800291  0.18978382  0.19158474 -0.04769832]
 [-5.57213577  2.96789072  0.          0.        ]]","[ 1.07486453  1.38038362 -0.26889179 -0.81219112  1.6587282  -0.41310619
 -0.66159692  0.19002514 -0.22309599  0.17365573  0.        ]",[-0.7268666  -0.69394433]
4,-0.0186328650311,[-0.90931613 -1.89033552],-0.0186328650311,[-1.25884914 -0.99938202],"[[-0.31866405  0.2882641   0.19158474 -0.04769832]
 [-1.50748892  6.86715471  0.          0.        ]]","[ 1.04677827  1.34985773 -0.3693599  -0.56863895  1.65872611 -0.41310603
 -0.10381921  0.84435666 -0.24181281  0.12422626  0.        ]",[-0.7268666  -0.69394433]
5,-0.0150682712046,[ 2.23047071  0.3523131 ],-0.0150682712046,[ 1.339342    0.28972185],"[[-0.38459118  0.38452866  0.19158474 -0.04769832]
 [-5.07338008  2.77293135  0.          0.        ]]","[ 1.01449246  1.30825533 -0.46101844 -0.33733018  1.65872403 -0.41310586
 -0.59315423  0.15730857 -0.26436894  0.08663751  0.        ]",[-0.7268666  -0.69394433]
6,-0.0102565410473,[-1.25275658 -0.93468449],-0.0102565410473,[-0.62370062 -0.54035407],"[[-0.44536523  0.45341775  0.19158474 -0.04769832]
 [-1.01751033  4.11153184  0.          0.        ]]","[ 0.97965326  1.27155577 -0.54338289 -0.17710868  1.65872194 -0.4131057
 -0.03658069  0.38193788 -0.28932908  0.02476656  0.        ]",[-0.7268666  -0.69394433]
7,-0.00611238747058,[ 2.35390633  0.75678599],-0.00611238747058,[ 2.18161774  0.83548564],"[[-0.50519212  0.49771296  0.19158474 -0.04769832]
 [-4.95209441  0.33057505  0.          0.        ]]","[ 0.94072797  1.24499556 -0.62216396 -0.07683566  1.65871986 -0.41310554
 -0.57651051 -0.25254147 -0.31714126 -0.06807682  0.        ]",[-0.7268666  -0.69394433]
8,-0.00940435163396,[ 0.27721249  0.04386977],-0.00940435163396,[ 0.17493366 -0.27197689],"[[-0.56356952  0.53430926  0.19158474 -0.04769832]
 [-0.8991277   3.31911026  0.          0.        ]]","[ 0.89845233  1.22134609 -0.69656582  0.00421823  1.65871778 -0.41310538
 -0.02033504  0.24896238 -0.34783569 -0.16634396  0.        ]",[-0.7268666  -0.69394433]
9,-0.00380671691131,[-0.6520718  -0.57645816],-0.00380671691131,[-0.6384114  -0.64957976],"[[-0.57037041  0.60177102  0.19158474 -0.04769832]
 [ 0.21533441  3.42671009  0.          0.        ]]","[ 0.89325754  1.17382039 -0.70506268  0.14900374  1.65871569 -0.41310522
  0.13259898  0.26701854 -0.35161449 -0.08562562  0.        ]",[-0.7268666  -0.69394433]
10,-0.00241842668543,[ 1.27898472  0.26632493],-0.00241842668543,[ 1.06002188  0.10303746],"[[-0.59198129  0.64673212  0.19158474 -0.04769832]
 [-2.36783754  1.07722239  0.          0.        ]]","[ 0.87638517  1.13940392 -0.73181607  0.24189612  1.65871361 -0.41310505
 -0.22188148 -0.1272475  -0.3647959  -0.07551939  0.        ]",[-0.7268666  -0.69394433]
11,-0.000648105248053,[-0.93688835 -1.52377157],-0.000648105248053,[-1.25069118 -0.69514358],"[[-0.59917759  0.67862923  0.19158474 -0.04769832]
 [ 1.63489294  2.10905878  0.          0.        ]]","[ 0.87064372  1.1137021  -0.7406395   0.30592764  1.65871153 -0.41310489
  0.32740065  0.04590437 -0.37076584 -0.04762862  0.        ]",[-0.7268666  -0.69394433]
12,-0.00077274657382,[ 1.50086191  1.06617381],-0.00077274657382,[ 1.30733454  0.7879293 ],"[[-0.60397969  0.68067635  0.19158474 -0.04769832]
 [-2.10266225 -1.89102065  0.          0.        ]]","[ 0.86677842  1.1120161  -0.74650321  0.30998216  1.65870944 -0.41310473
 -0.18549251 -0.62534665 -0.37327488 -0.05674995  0.        ]",[-0.7268666  -0.69394433]
13,-0.000846605198902,[-0.98384747 -0.59309627],-0.000846605198902,[-1.3463639  -0.71423304],"[[-0.60593492  0.68294567  0.19158474 -0.04769832]
 [ 1.89383691  2.10464127  0.          0.        ]]","[ 0.86519658  1.11014221 -0.7488849   0.31446892  1.65870736 -0.41310457
  0.36293484  0.04516348 -0.37444548 -0.05855238  0.        ]",[-0.7268666  -0.69394433]
14,-0.000903786804096,[ 1.34459194 -0.15035426],-0.000903786804096,[ 0.99310744  0.28552419],"[[-0.60747912  0.70107134  0.19158474 -0.04769832]
 [-2.03518532 -0.28412047  0.          0.        ]]","[ 0.86394402  1.0949938  -0.75076355  0.35000775  1.65870528 -0.41310441
 -0.17623308 -0.3556935  -0.37690718 -0.03606694  0.        ]",[-0.7268666  -0.69394433]
15,-0.000508168414454,[-1.73271959 -0.00229057],-0.000508168414454,[-0.97308838  0.07067831],"[[-0.60808235  0.68945851  0.19158474 -0.04769832]
 [ 1.9615493  -0.87518858  0.          0.        ]]","[ 0.86345365  1.10473597 -0.75149664  0.32729975  1.65870319 -0.41310424
  0.37222691 -0.45488024 -0.37607864 -0.05452529  0.        ]",[-0.7268666  -0.69394433]
16,-0.00256942297307,[ 1.90703811  0.60078603],-0.00256942297307,[ 1.21426535  0.55068713],"[[-0.60893508  0.67205119  0.19158474 -0.04769832]
 [-2.03351338 -0.86557843  0.          0.        ]]","[ 0.86275995  1.11908397 -0.75253259  0.29285295  1.65870111 -0.41310408
 -0.17600389 -0.45326738 -0.37508293 -0.08187151  0.        ]",[-0.7268666  -0.69394433]
17,-0.00194689763946,[-1.03478072 -0.63868999],-0.00194689763946,[-1.25389719 -0.53948784],"[[-0.60951571  0.67876574  0.19158474 -0.04769832]
 [ 1.96215214  1.52905756  0.          0.        ]]","[ 0.86228696  1.11358489 -0.75323748  0.3061975   1.65869903 -0.41310392
  0.37230973 -0.05142416 -0.37589058 -0.07369431  0.        ]",[-0.7268666  -0.69394433]
18,-0.00155425800726,[ 1.09573746  0.26949812],-0.00155425800726,[ 1.19466603  0.55588269],"[[-0.61034768  0.68368298  0.19158474 -0.04769832]
 [-2.03205423 -1.02881337  0.          0.        ]]","[ 0.86160875  1.10952839 -0.75424718  0.31592435  1.65869694 -0.41310376
 -0.17580389 -0.48065972 -0.37668538 -0.06855197  0.        ]",[-0.7268666  -0.69394433]
19,-0.00273022548733,[-1.20870448  0.10222889],-0.00273022548733,[-1.01684284 -0.12105379],"[[-0.6108948   0.67400395  0.19158474 -0.04769832]
 [ 1.96403198  0.0572938   0.          0.        ]]","[ 0.86116213  1.11748719 -0.75491074  0.29674096  1.65869486 -0.4131036
  0.37256779 -0.29840016 -0.37624023 -0.08409796  0.        ]",[-0.7268666  -0.69394433]
20,-0.00230399260788,[ 1.61259486  0.99167557],-0.00230399260788,[ 1.03869271  0.18919109],"[[-0.61169963  0.67921343  0.19158474 -0.04769832]
 [-2.03121182  0.46229934  0.          0.        ]]","[ 0.86050476  1.11321416 -0.75588655  0.30708435  1.65869278 -0.41310344
 -0.17568853 -0.23043615 -0.37701445 -0.07848505  0.        ]",[-0.7268666  -0.69394433]
21,-0.00294097983741,[-1.93561704 -1.54436495],-0.00294097983741,[-1.78173578 -1.31901085],"[[-0.61223954  0.72775106  0.19158474 -0.04769832]
 [ 1.96395351  4.37842149  0.          0.        ]]","[ 0.86006318  1.0720951  -0.75654073  0.40133295  1.6586907  -0.41310327
  0.37255712  0.42672786 -0.3822495  -0.00962925  0.        ]",[-0.7268666  -0.69394433]
