timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.229906329859,[ 0.46552279  1.32260916],-0.229906329859,[ 0.27426714  0.73137331],"[[ 0.05124795  0.00361027  0.013132    0.1303876 ]
 [-0.00492271 -0.00412214  0.          0.        ]]","[ 1.07775333  1.46139994  0.03778121 -0.48755446  0.11675223  1.06311005
 -0.24531814 -0.23598153  1.02563898 -0.86543535  0.        ]",[ 0.06698532 -0.04648627]
1,-0.225207862149,[-0.65229037  1.62393733],-0.225207862149,[ 0.26009473  0.7261216 ],"[[ 0.06961187  0.0432493   0.013132    0.1303876 ]
 [ 1.83519351  3.95483306  0.          0.        ]]","[ 1.0762001   1.46023339  0.06572881 -0.40613215  0.11675145  1.06309524
 -0.08140096  0.29756991  1.0214277  -0.80778427  0.        ]",[ 0.06698532 -0.04648627]
2,-0.21592405277,[ 0.64511682  1.21431609],-0.21592405277,[ 0.25135249  0.72317553],"[[ 0.08004679  0.16129841  0.013132    0.1303876 ]
 [-0.7829748   7.83713514  0.          0.        ]]","[ 1.07510307  1.44546009  0.08159394 -0.16497999  0.11675068  1.06308044
 -0.31462535  0.82078697  1.00470868 -0.70253364  0.        ]",[ 0.06698532 -0.04648627]
3,-0.199854947541,[ 0.6650756  -0.43819023],-0.199854947541,[ 0.22986673  0.71254218],"[[  0.0901342    0.3562023    0.013132     0.1303876 ]
 [  1.78323112  11.64058549   0.           0.        ]]","[ 1.07389902  1.38448637  0.09691811  0.22155101  0.11674991  1.06306564
 -0.0860256   1.33336288  0.95475635 -0.54626672  0.        ]",[ 0.06698532 -0.04648627]
4,-0.173649106807,[-0.75644884  1.93832401],-0.173649106807,[ 0.21531184  0.70211679],"[[ 0.15185367  0.56928363  0.013132    0.1303876 ]
 [ 4.38010278  9.67410643  0.          0.        ]]","[ 1.06355466  1.26825379  0.19031974  0.61258814  0.11674913  1.06305084
  0.14530584  1.06832218  0.84179287 -0.32607722  0.        ]",[ 0.06698532 -0.04648627]
5,-0.144242702502,[ 1.33835716  2.69192377],-0.144242702502,[ 0.1900886   0.68382055],"[[  2.08551918e-01   8.00582331e-01   1.31319959e-02   1.30387603e-01]
 [  1.30001296e+00   1.34431892e+01   0.00000000e+00   0.00000000e+00]]","[ 1.04944919  1.08953109  0.27535681  0.97982885  0.11674836  1.06303604
 -0.12907312  1.57625155  0.67875414 -0.1426246   0.        ]",[ 0.06698532 -0.04648627]
6,-0.104055639294,[ 1.26093718 -0.54237135],-0.104055639294,[ 0.14672451  0.64982474],"[[  2.73989856e-01   1.10649122e+00   1.31319959e-02   1.30387603e-01]
 [  5.23099355e+00   1.71354171e+01   0.00000000e+00   0.00000000e+00]]","[ 1.02775539  0.78536626  0.37222337  1.34220508  0.11674759  1.06302125
  0.22110627  2.07378229  0.4227105   0.00709212  0.        ]",[ 0.06698532 -0.04648627]
7,-0.0514633461421,[ 0.62165943 -0.54495901],-0.0514633461421,[ 0.11506833  0.61696529],"[[  4.17298673e-01   1.42423722e+00   1.31319959e-02   1.30387603e-01]
 [  9.08713885e+00   1.46474785e+01   0.00000000e+00   0.00000000e+00]]","[ 0.96046552  0.41598999  0.57763077  1.53767349  0.11674681  1.06300645
  0.56461795  1.73844364  0.06418344  0.08772695  0.        ]",[ 0.06698532 -0.04648627]
8,-0.0108627107544,[-0.28297803 -0.43476505],-0.0108627107544,[ 0.09614241  0.59194845],"[[  0.62194603   1.69261877   0.013132     0.1303876 ]
 [ 11.36997295  12.19882636   0.           0.        ]]","[ 0.81977515  0.08848913  0.84800135  1.54443924  0.11674604  1.06299165
  0.76797232  1.40842213 -0.29513795  0.03626462  0.        ]",[ 0.06698532 -0.04648627]
9,-0.0500164066002,[-0.53754969  0.34503991],-0.0500164066002,[ 0.08192421  0.57293034],"[[  0.83586948   1.91689651   0.013132     0.1303876 ]
 [ 10.0267133   10.23550453   0.           0.        ]]","[ 0.62254318 -0.17799825  1.09082358  1.43779954  0.11674527  1.06297685
  0.648304    1.14381835 -0.56548731 -0.12796802  0.        ]",[ 0.06698532 -0.04648627]
10,-0.0839696588503,[ 0.05197047  1.05158994],-0.0839696588503,[ 0.06901644  0.55419362],"[[  1.01307537   2.13327966   0.013132     0.1303876 ]
 [  7.70157383  11.39894844   0.           0.        ]]","[ 0.42660853 -0.41553178  1.25331797  1.24305624  0.11674449  1.06296206
  0.44116817  1.30058636 -0.71087889 -0.35023284  0.        ]",[ 0.06698532 -0.04648627]
11,-0.111831771781,[ 0.94956284  0.83923043],-0.111831771781,[ 0.05432473  0.5336687 ],"[[  1.16765230e+00   2.39872010e+00   1.31319959e-02   1.30387603e-01]
 [  7.75600749e+00   1.51326592e+01   0.00000000e+00   0.00000000e+00]]","[ 0.23668976 -0.66430443  1.36211273  0.89472007  0.11674372  1.06294726
  0.44601386  1.80370543 -0.73638452 -0.61548462  0.        ]",[ 0.06698532 -0.04648627]
12,-0.134346480338,[-1.88492215 -1.23246128],-0.134346480338,[ 0.04102267  0.51355565],"[[  1.35896429e+00   2.73170619e+00   1.31319959e-02   1.30387603e-01]
 [  1.13632285e+01   1.81558900e+01   0.00000000e+00   0.00000000e+00]]","[-0.0158024  -0.88540687  1.45023739  0.32371568  0.11674295  1.06293247
  0.76735443  2.21103654 -0.6195371  -0.88517687  0.        ]",[ 0.06698532 -0.04648627]
