timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.06506859  1.24658547  0.12972557 -0.46549666  0.48958795 -1.39047398
 -0.21007352 -0.13396133  0.70448559  1.14368915  0.        ]",[-0.40189276  0.23634429],-0.222639582537,-0.222639582537,[ 0.02905762  0.27102104],"[[ 0.09085309 -0.08860545  0.06569129 -0.1605691 ]
 [ 0.00037942  0.00455504  0.          0.        ]]",[ 0.03696419  0.01157716]
1,"[ 1.06686793  1.24752542  0.10541059 -0.44864036  0.48958001 -1.39042059
 -0.3552383  -0.01226204  0.70529937  1.12763256  0.        ]",[-0.8235559   0.51193386],-0.220975769891,-0.220975769891,[ 0.02947284  0.27200437],"[[ 0.07490561 -0.07911961  0.06569129 -0.1605691 ]
 [-1.58983113  0.94090654  0.          0.        ]]",[ 0.03696419  0.01157716]
2,"[ 1.07064336  1.2503534   0.0073346  -0.37927575  0.48957206 -1.39036721
 -0.64984177  0.24893824  0.70672368  1.06362003  0.        ]",[-0.64217124  1.16065779],-0.214250259544,-0.214250259544,[ 0.03105914  0.27419025],"[[ 0.01072931 -0.04013775  0.06569129 -0.1605691 ]
 [-4.81705021  2.95057835  0.          0.        ]]",[ 0.03696419  0.01157716]
3,"[ 1.06229516  1.24922731 -0.17727041 -0.20436877  0.48956412 -1.39031384
 -0.87317427  0.75610034  0.70228291  0.96208214  0.        ]",[-1.52531136  0.56714349],-0.20322037813,-0.20322037813,[ 0.03418376  0.28037652],"[[-0.11015904  0.05802511  0.06569129 -0.1605691 ]
 [-7.26363662  6.85269753  0.          0.        ]]",[ 0.03696419  0.01157716]
4,"[ 1.01134066  1.22248767 -0.45196112  0.07476395  0.48955617 -1.39026047
 -1.22123837  1.03050342  0.67796386  0.81759587  0.        ]",[ 0.86062052  2.31932722],-0.186206039688,-0.186206039688,[ 0.03889937  0.28652856],"[[ -0.29368946   0.2162637    0.06569129  -0.1605691 ]
 [-11.0767263    8.96409974   0.           0.        ]]",[ 0.03696419  0.01157716]
5,"[ 0.91478482  1.13696511 -0.71402939  0.44098982  0.48954823 -1.39020711
 -0.89054607  1.52182815  0.6353807   0.72264741  0.        ]",[-0.41669891 -1.02557075],-0.172230100037,-0.172230100037,[ 0.0401412   0.29391959],"[[ -0.4788822    0.43347794   0.06569129  -0.1605691 ]
 [ -7.45456709  12.74473989   0.           0.        ]]",[ 0.03696419  0.01157716]
6,"[ 0.79391725  1.00217171 -0.92640681  0.76552136  0.48954029 -1.39015376
 -1.02742805  0.97441721  0.58109862  0.66310628  0.        ]",[-0.21809542  0.95859829],-0.160159252211,-0.160159252211,[ 0.04091346  0.29063544],"[[-0.64301985  0.64611737  0.06569129 -0.1605691 ]
 [-8.95426469  8.53321307  0.          0.        ]]",[ 0.03696419  0.01157716]
7,"[ 0.62116099  0.82816555 -1.13695781  1.03516613  0.48953235 -1.39010041
 -1.09012984  1.4457315   0.5022855   0.58329099  0.        ]",[-0.92948476  1.4496696 ],-0.14324162544,-0.14324162544,[ 0.04329778  0.29576713],"[[ -0.82899978   0.85316957   0.06569129  -0.1605691 ]
 [ -9.64143783  12.15989958   0.           0.        ]]",[ 0.03696419  0.01157716]
8,"[ 0.36624221  0.53871808 -1.34122549  1.3071683   0.48952441 -1.39004707
 -1.40853835  1.92902618  0.38444685  0.53055728  0.        ]",[-0.14813518  0.99335843],-0.124057146813,-0.124057146813,[ 0.04664549  0.29979748],"[[ -1.05682822   1.1336863    0.06569129  -0.1605691 ]
 [-13.1298742   15.87928192   0.           0.        ]]",[ 0.03696419  0.01157716]
9,"[ 0.02525859  0.11841133 -1.49199136  1.46854205  0.48951646 -1.38999373
 -1.43841293  2.39906708  0.22192291  0.5287774   0.        ]",[ 1.48398198 -0.39213335],-0.105881397386,-0.105881397386,[ 0.04749629  0.30111071],"[[ -1.32271588   1.48757526   0.06569129  -0.1605691 ]
 [-13.45775608  19.49753359   0.           0.        ]]",[ 0.03696419  0.01157716]
10,"[-0.28544648 -0.33433497 -1.53841383  1.40161073  0.48950852 -1.3899404
 -1.05277686  2.14680464  0.05717374  0.61460281  0.        ]",[ 1.43186795  1.13570359],-0.102647051531,-0.102647051531,[ 0.04361366  0.29202116],"[[ -1.54949173   1.85806115   0.06569129  -0.1605691 ]
 [ -9.23371908  17.55765106   0.           0.        ]]",[ 0.03696419  0.01157716]
11,"[-0.48333925 -0.7559908  -1.52735615  1.08410788  0.48950058 -1.38988708
 -0.67471652  2.61585716 -0.10341997  0.78932205  0.        ]",[-1.48370339  0.51084863],-0.120108114756,-0.120108114756,[ 0.04152043  0.28811339],"[[ -1.69261875   2.24544831   0.06569129  -0.1605691 ]
 [ -5.09248514  21.16912694   0.           0.        ]]",[ 0.03696419  0.01157716]
12,"[-0.67434206 -1.09312895 -1.48627481  0.47809902  0.48949264 -1.38983376
 -1.02684965  2.8238926  -0.32375431  0.98229713  0.        ]",[-0.46456546  1.15991986],-0.148006636969,-0.148006636969,[ 0.04008912  0.2809273 ],"[[ -1.83317176   2.68492009   0.06569129  -0.1605691 ]
 [ -8.95012105  22.7726569    0.           0.        ]]",[ 0.03696419  0.01157716]
13,"[-0.92765603 -1.21886991 -1.38087429 -0.24269258  0.4894847  -1.38978045
 -1.17859629  1.12879262 -0.52453615  1.100928    0.        ]",[-1.81495387  1.64247755],-0.171547214234,-0.171547214234,[ 0.03937633  0.26650086],"[[ -2.0288515    3.10497469   0.06569129  -0.1605691 ]
 [-10.61278743   9.72674961   0.           0.        ]]",[ 0.03696419  0.01157716]
