timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.254470213223,[ 1.53507421  1.54789003],-0.254470213223,[ 1.00531089  1.98860598],"[[-0.07625045 -0.0449938  -0.00678451  0.11411314]
 [-0.00407051 -0.00363846  0.          0.        ]]","[ 1.1181608   2.06257766 -0.05311491 -0.88253364 -0.04256126  0.95194827
  0.04952952 -0.35715961  1.30909059 -1.13837443  0.        ]",[ 0.08442493 -0.12519585]
1,-0.248810615869,[ 1.8253916   1.32745717],-0.248810615869,[ 0.61549878  1.79517889],"[[-0.03665599 -0.00535344 -0.00678451  0.11411314]
 [ 3.95035427  3.95448816  0.          0.        ]]","[ 1.12125221  2.06390546  0.00638293 -0.76275021 -0.04256119  0.95194517
  0.3808378   0.19132359  1.31584923 -1.03516701  0.        ]",[ 0.08442493 -0.12519585]
2,-0.230557914785,[-0.11183477  0.56539676],-0.230557914785,[ 0.03397694  1.51208377],"[[  8.12426508e-02   1.12663468e-01  -6.78451326e-03   1.14113136e-01]
 [  7.82662562e+00   7.83427345e+00   0.00000000e+00   0.00000000e+00]]","[ 1.11760797  2.0553514   0.18369443 -0.40672089 -0.04256111  0.95194207
  0.70559766  0.72895023  1.29971408 -0.72800617  0.        ]",[ 0.08442493 -0.12519585]
3,-0.202734371525,[ 0.69726066  1.73779157],-0.202734371525,[-0.38795966  1.27466702],"[[  2.31776575e-01   2.90256628e-01  -6.78451326e-03   1.14113136e-01]
 [  7.22879644e+00   9.91809028e+00   0.00000000e+00   0.00000000e+00]]","[ 1.08511845  2.00744406  0.40729394  0.11857065 -0.04256104  0.95193897
  0.65550871  1.01770502  1.19150144 -0.33164324  0.        ]",[ 0.08442493 -0.12519585]
4,-0.165172906146,[-0.89286544  1.31280183],-0.165172906146,[-0.89572215  0.95137405],"[[  4.02584025e-01   5.26365278e-01  -6.78451326e-03   1.14113136e-01]
 [  9.84339392e+00   1.36802241e+01   0.00000000e+00   0.00000000e+00]]","[ 1.01137944  1.88121787  0.65126789  0.77210028 -0.04256097  0.95193587
  0.87456261  1.53902193  0.93926187  0.07248271  0.        ]",[ 0.08442493 -0.12519585]
5,-0.120025391573,[-1.97241947 -0.16531666],-0.120025391573,[-0.88999003  0.76162469],"[[  5.62056371e-01   8.36991321e-01  -6.78451326e-03   1.14113136e-01]
 [  6.11634076e+00   1.73700675e+01   0.00000000e+00   0.00000000e+00]]","[ 0.90897948  1.61815874  0.8636926   1.49829946 -0.0425609   0.95193277
  0.56230078  2.05031086  0.54476086  0.35344465  0.        ]",[ 0.08442493 -0.12519585]
6,-0.079665374474,[-1.64719715  0.88410765],-0.079665374474,[-0.77796     0.66268134],"[[  6.43490256e-01   1.17438598e+00  -6.78451326e-03   1.14113136e-01]
 [  2.04047177e+00   1.63726943e+01   0.00000000e+00   0.00000000e+00]]","[ 0.84501642  1.23547881  0.96463321  2.04185715 -0.04256082  0.95192967
  0.22081487  1.9120889   0.18016173  0.39415991  0.        ]",[ 0.08442493 -0.12519585]
7,-0.0434969675517,[ 0.12508328 -0.73164873],-0.0434969675517,[-0.54077744  0.58433849],"[[  6.44197901e-01   1.53372055e+00  -6.78451326e-03   1.14113136e-01]
 [ -1.95645585e+00   1.95501186e+01   0.00000000e+00   0.00000000e+00]]","[ 0.84442529  0.76448277  0.96548191  2.27416883 -0.04256075  0.95192657
 -0.1140571   2.35235869 -0.07990308  0.26131378  0.        ]",[ 0.08442493 -0.12519585]
8,-0.00885687754947,[ 0.59438713  0.10658919],-0.00885687754947,[-0.52117902  0.54893363],"[[  6.10441103e-01   1.89177172e+00  -6.78451326e-03   1.14113136e-01]
 [ -1.42110954e+00   1.62659526e+01   0.00000000e+00   0.00000000e+00]]","[ 0.87188013  0.2887417   0.92434473  2.12184485 -0.04256068  0.95192347
 -0.06920431  1.89726003 -0.25041605  0.03712331  0.        ]",[ 0.08442493 -0.12519585]
9,-0.027587985689,[-0.6104303   0.25611144],-0.027587985689,[-0.548913    0.50053173],"[[  6.05916694e-01   2.21809230e+00  -6.78451326e-03   1.14113136e-01]
 [  9.60807096e-01   1.63657987e+01   0.00000000e+00   0.00000000e+00]]","[ 0.87545994 -0.0992615   0.91875288  1.6647527  -0.0425606   0.95192037
  0.13035882  1.91108036 -0.3661118  -0.22151235  0.        ]",[ 0.08442493 -0.12519585]
