timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
13,-0.0161174242946,[ 0.36426115  0.13236442],-0.0161174242946,[ 0.5564239  0.850182 ],"[[ 1.8806149   1.48247343 -0.14333922  0.08620574]
 [-1.99341413 -6.54487611  0.          0.        ]]","[-0.79417565  0.426231    1.5653637   1.46363546 -1.23970634  0.74627172
 -0.12244717 -1.30651674 -0.33639639 -0.21626498  0.        ]",[-0.35232949 -0.33542216]
14,-0.00582580873774,[ 2.13124873  0.19829856],-0.00582580873774,[ 0.36127618  0.98330557],"[[ 1.85560677  1.35813145 -0.14333922  0.08620574]
 [-0.51236906 -5.89150206  0.          0.        ]]","[-0.75975444  0.58428411  1.57631171  1.41491665 -1.23970472  0.74627112
  0.05388087 -1.20779615 -0.336477   -0.02721625  0.        ]",[-0.35232949 -0.33542216]
15,-0.00997453656301,[-0.25068793  0.63250681],-0.00997453656301,[-0.61285448  0.69845873],"[[ 1.88516348  1.24934062 -0.14333922  0.08620574]
 [ 3.45475857 -4.99060367  0.          0.        ]]","[-0.80040604  0.71921285  1.56327042  1.33987807 -1.2397031   0.74627052
  0.52619316 -1.0716772  -0.36494106  0.06008109  0.        ]",[-0.35232949 -0.33542216]
16,-0.00986706252562,[-0.39416467 -0.01472549],-0.00986706252562,[-0.55848712  0.36946216],"[[ 1.94361331  1.17565023 -0.14333922  0.08620574]
 [ 2.39376133 -2.3871059   0.          0.        ]]","[-0.87961856  0.80797287  1.5338396   1.27231653 -1.23970148  0.74626992
  0.39987418 -0.67831126 -0.41515657  0.05679903  0.        ]",[-0.35232949 -0.33542216]
17,-0.0115863295231,[-0.20824536 -0.26742738],-0.0115863295231,[-0.20090237  0.52204394],"[[ 1.97536459  1.1278013  -0.14333922  0.08620574]
 [ 0.78672959 -2.39774703  0.          0.        ]]","[-0.92191455  0.8641968   1.51585098  1.22140634 -1.23969986  0.74626932
  0.20854621 -0.67991852 -0.4415899   0.06309265  0.        ]",[-0.35232949 -0.33542216]
18,-0.0164658669736,[-0.74412811  0.25456136],-0.0164658669736,[ 0.1068927   0.87564945],"[[ 1.98267857  1.06970059 -0.14333922  0.08620574]
 [-0.05252598 -3.4089533   0.          0.        ]]","[-0.93157742  0.93075784  1.51150833  1.15233102 -1.23969824  0.74626872
  0.10862713 -0.83270219 -0.44447427  0.12194546  0.        ]",[-0.35232949 -0.33542216]
19,-0.0260878883152,[ 2.46616649  1.36216036],-0.0260878883152,[ 0.97731829  1.12829745],"[[ 1.95209479  1.01232006 -0.14333922  0.08620574]
 [-2.99603575 -2.33268939  0.          0.        ]]","[-0.89096791  0.99444758  1.52916398  1.07651462 -1.23969662  0.74626812
 -0.24181757 -0.67008763 -0.40686119  0.24187658  0.        ]",[-0.35232949 -0.33542216]
20,-0.0295387155048,[-1.41676878  0.95689068],-0.0295387155048,[-0.04434395  0.16488509],"[[ 1.9324559   1.00584571 -0.14333922  0.08620574]
 [ 1.01877022  1.67191646  0.          0.        ]]","[-0.86462433  1.00149583  1.5398171   1.06749593 -1.239695    0.74626753
  0.23617245 -0.06502656 -0.38508219  0.28129119  0.        ]",[-0.35232949 -0.33542216]
21,-0.0246429689786,[ 1.079886    0.31687007],-0.0246429689786,[ 0.6841538 -0.2386173],"[[ 1.91291981  1.07697847 -0.14333922  0.08620574]
 [-2.95914303  5.42882035  0.          0.        ]]","[-0.83822376  0.92252686  1.54987943  1.16140873 -1.23969338  0.74626693
 -0.23742547  0.50260884 -0.37749467  0.22652418  0.        ]",[-0.35232949 -0.33542216]
22,-0.0142769859526,[ 0.95019981 -1.0810677 ],-0.0142769859526,[-0.27829492 -0.9362781 ],"[[ 1.89402204  1.19705415 -0.14333922  0.08620574]
 [ 1.0560711   6.57495271  0.          0.        ]]","[-0.81251031  0.78244226  1.55910152  1.29329865 -1.23969175  0.74626633
  0.24061361  0.6757791  -0.37138636  0.11016742  0.        ]",[-0.35232949 -0.33542216]
23,-0.00542597634256,[-1.04148464 -1.48217212],-0.00542597634256,[-1.43951356 -1.02038229],"[[ 1.95267074  1.28750993 -0.14333922  0.08620574]
 [ 4.79633169  2.48425793  0.          0.        ]]","[-0.89173439  0.67233277  1.52883265  1.36958572 -1.23969013  0.74626573
  0.68591739  0.05771002 -0.41821029 -0.09486033  0.        ]",[-0.35232949 -0.33542216]
24,-0.0154616915463,[-0.18018904  0.55933366],-0.0154616915463,[-0.5007621 -0.0875178],"[[ 2.00795191  1.29698262 -0.14333922  0.08620574]
 [ 0.74524943 -1.52362077  0.          0.        ]]","[-0.96472512  0.66061562  1.49593289  1.37639456 -1.23968851  0.74626513
  0.20360735 -0.54784618 -0.45617267 -0.19806346  0.        ]",[-0.35232949 -0.33542216]
25,-0.016051859177,[-0.71518676 -0.60486305],-0.016051859177,[-0.41165131 -0.39751506],"[[ 2.01554969  1.28903565 -0.14333922  0.08620574]
 [ 0.01695635  0.72144197  0.          0.        ]]","[-0.97461544  0.67044679  1.49108324  1.37069388 -1.23968689  0.74626453
  0.11689882 -0.20863596 -0.46252094 -0.20119791  0.        ]",[-0.35232949 -0.33542216]
26,-0.0105667901496,[-0.2221062   0.33997524],-0.0105667901496,[ 0.50119364  0.32815778],"[[ 1.98749608  1.27929782 -0.14333922  0.08620574]
 [-2.81288313 -1.68720472  0.          0.        ]]","[-0.93791921  0.68246268  1.50858876  1.36349277 -1.23968527  0.74626393
 -0.22001376 -0.57256202 -0.44463563 -0.14237426  0.        ]",[-0.35232949 -0.33542216]
27,-0.00334587643615,[-0.20586086  0.3259349 ],-0.00334587643615,[ 0.85996294  0.36113229],"[[ 1.92297572  1.2593969  -0.14333922  0.08620574]
 [-3.63641577 -0.30748883  0.          0.        ]]","[-0.8518312   0.70690944  1.5447498   1.34804036 -1.23968365  0.74626334
 -0.3180611  -0.36409816 -0.39688412 -0.01235532  0.        ]",[-0.35232949 -0.33542216]
28,-0.0151746795496,[ 1.51481769  0.10432628],-0.0151746795496,[ 1.20519853  0.37078461],"[[ 1.84279295  1.26625804 -0.14333922  0.08620574]
 [-4.37939205  0.98927629  0.          0.        ]]","[-0.74200696  0.69849747  1.58153806  1.35347683 -1.23968203  0.74626274
 -0.4065176  -0.16816751 -0.3272792   0.10486519  0.        ]",[-0.35232949 -0.33542216]
29,-0.0207077869435,[-0.81841865 -0.62616741],-0.0207077869435,[ 0.30470258  0.05133945],"[[ 1.79577602  1.28998175 -0.14333922  0.08620574]
 [-0.33575585  1.3818057   0.          0.        ]]","[-0.67640708  0.66927537  1.59881798  1.37137264 -1.23968041  0.74626214
  0.07490694 -0.10885945 -0.2844655   0.14627608  0.        ]",[-0.35232949 -0.33542216]
30,-0.0270014760919,[ 2.45903748  1.52102025],-0.0270014760919,[ 1.2811178  0.7968716],"[[ 1.75663965  1.29247449 -0.14333922  0.08620574]
 [-3.56711549 -1.12419186  0.          0.        ]]","[-0.62125489  0.66619252  1.61074644  1.37316926 -1.23967879  0.74626154
 -0.30981017 -0.48749518 -0.24665237  0.19987432  0.        ]",[-0.35232949 -0.33542216]
31,-0.0305070049907,[-0.35849012  1.16863059],-0.0305070049907,[ 0.29177073 -0.13407704],"[[ 1.72569928  1.30993219 -0.14333922  0.08620574]
 [ 0.45967825  2.85670933  0.          0.        ]]","[-0.57736018  0.6445445   1.61858456  1.38532554 -1.23967717  0.74626094
  0.16960956  0.11398709 -0.21733166  0.22222899  0.        ]",[-0.35232949 -0.33542216]
32,-0.0233298539474,[ 0.51358212 -0.90168911],-0.0233298539474,[ 0.40036228 -0.8510493 ],"[[ 1.72056023  1.40622994 -0.14333922  0.08620574]
 [-0.96880308  6.76005053  0.          0.        ]]","[ -5.70047422e-01   5.23497598e-01   1.61974719e+00   1.43846370e+00
  -1.23967555e+00   7.46260343e-01  -4.61878721e-04   7.03750483e-01
  -2.18244018e-01   1.11626623e-01   0.00000000e+00]",[-0.35232949 -0.33542216]
33,-0.0189941190978,[-0.74203558 -0.14501804],-0.0189941190978,[-0.07802679 -0.65333259],"[[ 1.72177714  1.50426187 -0.14333922  0.08620574]
 [ 1.08364527  3.05549729  0.          0.        ]]","[-0.5717791   0.39827193  1.61947167  1.46800442 -1.23967393  0.74625974
  0.24389752  0.14402161 -0.21585122 -0.01006397  0.        ]",[-0.35232949 -0.33542216]
34,-0.0200996576611,[ 0.60227303 -0.88084605],-0.0200996576611,[ 0.57729781 -0.44973445],"[[ 1.7137725   1.559009   -0.14333922  0.08620574]
 [-1.87428446  2.4213201   0.          0.        ]]","[-0.5603797   0.32790313  1.62122092  1.47360612 -1.23967231  0.74625915
 -0.10826655  0.04820237 -0.2035429  -0.06569928  0.        ]",[-0.35232949 -0.33542216]
35,-0.0213865495282,[ 0.92998954 -0.21510927],-0.0213865495282,[ 0.16225603 -0.05941299],"[[ 1.70057985  1.57195609 -0.14333922  0.08620574]
 [ 0.54695593 -1.11482211  0.          0.        ]]","[-0.54156402  0.31124707  1.62389891  1.47378361 -1.23967069  0.74625855
  0.18000066 -0.48608108 -0.19157911 -0.06338739  0.        ]",[-0.35232949 -0.33542216]
36,-0.0173516306264,[-0.23828146 -1.34350061],-0.0173516306264,[-0.73610198 -0.22052473],"[[ 1.74833934  1.54132871 -0.14333922  0.08620574]
 [ 4.21675168 -1.94516299  0.          0.        ]]","[-0.60950044  0.35064309  1.61297022  1.47264773 -1.23966907  0.74625795
  0.61691787 -0.61153879 -0.23242088 -0.09229132  0.        ]",[-0.35232949 -0.33542216]
37,-0.0108675305026,[-0.41514546  0.85458672],-0.0108675305026,[-0.53714335  0.51025015],"[[ 1.82238238  1.46308522 -0.14333922  0.08620574]
 [ 3.19099075 -5.86611032  0.          0.        ]]","[-0.71362255  0.45103977  1.58940726  1.45862659 -1.23966745  0.74625735
  0.49479272 -1.20396253 -0.29932934 -0.10479849  0.        ]",[-0.35232949 -0.33542216]
38,-0.00524045665148,[-0.59569462 -0.3058479 ],-0.00524045665148,[-0.31786343  0.14701566],"[[ 1.86907801  1.3808823  -0.14333922  0.08620574]
 [ 1.48426    -2.3658379   0.          0.        ]]","[-0.77831334  0.55559421  1.57045702  1.42676353 -1.23966583  0.74625675
  0.29159288 -0.67509766 -0.34501696 -0.07572991  0.        ]",[-0.35232949 -0.33542216]
39,-0.00475815145118,[-0.39704805  0.48804273],-0.00475815145118,[ 0.35256386  0.65227997],"[[ 1.87481969  1.32188997 -0.14333922  0.08620574]
 [-0.90211768 -3.52951291  0.          0.        ]]","[-0.78620628  0.6296565   1.56790851  1.39319108 -1.23966421  0.74625615
  0.00747577 -0.85091934 -0.35442461 -0.01264158  0.        ]",[-0.35232949 -0.33542216]
40,-0.0149267939359,[ 0.11080812  0.60112369],-0.0149267939359,[ 0.81871271  0.63501614],"[[ 1.84118843  1.27139318 -0.14333922  0.08620574]
 [-2.45583646 -1.52684244  0.          0.        ]]","[-0.7397762   0.69218677  1.58214538  1.35744407 -1.23966259  0.74625555
 -0.17750672 -0.54833066 -0.32597378  0.10101922  0.        ]",[-0.35232949 -0.33542216]
41,-0.0229504988626,[ 1.20521308  1.03919598],-0.0229504988626,[ 0.72914886  0.30090973],"[[ 1.79695302  1.26503959 -0.14333922  0.08620574]
 [-1.96933184  0.88345227  0.          0.        ]]","[-0.67805297  0.69998872  1.59838916  1.35249139 -1.23966097  0.74625496
 -0.11958438 -0.1841532  -0.28390757  0.17501991  0.        ]",[-0.35232949 -0.33542216]
42,-0.017430712066,[-1.40002966 -0.65868364],-0.017430712066,[-0.33232513 -0.82432783],"[[ 1.797651    1.32225152 -0.14333922  0.08620574]
 [ 2.02588254  4.82461728  0.          0.        ]]","[-0.67903159  0.62920413  1.59815193  1.39341771 -1.23965935  0.74625436
  0.35607795  0.41132717 -0.28747256  0.10402823  0.        ]",[-0.35232949 -0.33542216]
43,-0.012437499126,[ 0.14442452  1.02235158],-0.012437499126,[ 0.55886352 -0.19062194],"[[ 1.79806941  1.39162617 -0.14333922  0.08620574]
 [-1.97079172  2.12184293  0.          0.        ]]","[-0.67961794  0.54200463  1.59800821  1.43190816 -1.23965773  0.74625376
 -0.11975855  0.00295796 -0.28694618  0.01835919  0.        ]",[-0.35232949 -0.33542216]
44,-0.0146348770073,[ 0.69028066 -1.40683067],-0.0146348770073,[ 0.30096129 -0.95564663],"[[ 1.76477114  1.47336799 -0.14333922  0.08620574]
 [-1.36103068  6.03928671  0.          0.        ]]","[-0.6327435   0.43787738  1.60841072  1.46136448 -1.23965611  0.74625316
 -0.04716148  0.59485463 -0.25356588 -0.03301448  0.        ]",[-0.35232949 -0.33542216]
45,-0.017406882227,[-0.78991175 -1.53240488],-0.017406882227,[-0.28684309 -0.71842623],"[[ 1.76523781  1.55322108 -0.14333922  0.08620574]
 [ 1.39849978  1.95962849  0.          0.        ]]","[-0.63340222  0.33534396  1.60827313  1.47335909 -1.23965449  0.74625256
  0.28138324 -0.02155206 -0.24294363 -0.13060076  0.        ]",[-0.35232949 -0.33542216]
46,-0.0174212861427,[ 0.24146451  0.57850902],-0.0174212861427,[ 0.56040478  0.1650894 ],"[[ 1.76157182  1.55230204 -0.14333922  0.08620574]
 [-1.75459697 -2.03821161  0.          0.        ]]","[-0.62822187  0.33652592  1.60931908  1.47331335 -1.23965287  0.74625196
 -0.09401908 -0.6255965  -0.24046701 -0.12432192  0.        ]",[-0.35232949 -0.33542216]
47,-0.0178693013708,[ 0.99061319 -0.61120435],-0.0178693013708,[ 0.3472375  -0.18053994],"[[ 1.73641221  1.53492373 -0.14333922  0.08620574]
 [-0.76467083  0.29261444  0.          0.        ]]","[-0.59257664  0.35887422  1.61598194  1.47207583 -1.23965125  0.74625136
  0.0238399  -0.27342519 -0.22421845 -0.06778073  0.        ]",[-0.35232949 -0.33542216]
48,-0.015741616013,[-0.24418075  0.96983701],-0.015741616013,[-0.50928915 -0.08165586],"[[ 1.76060931  1.51642891 -0.14333922  0.08620574]
 [ 3.17125841 -2.13401657  0.          0.        ]]","[-0.62686042  0.38264289  1.60958523  1.46989211 -1.23964963  0.74625077
  0.49244514 -0.64007151 -0.24527023 -0.07947601  0.        ]",[-0.35232949 -0.33542216]
49,-0.0145613032823,[-0.23344583  0.54512903],-0.0145613032823,[-0.54942906 -0.7537967 ],"[[ 1.8137019   1.51270357 -0.14333922  0.08620574]
 [ 2.1414476   1.74854637  0.          0.        ]]","[-0.70150028  0.38742771  1.59254774  1.46934225 -1.23964801  0.74625017
  0.36983722 -0.0534435  -0.28486929 -0.15186851  0.        ]",[-0.35232949 -0.33542216]
