timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.211672142922,[ 0.01457595  1.28033812],-0.211672142922,[ 0.30637187  1.38338554],"[[-0.07454105 -0.09193342  0.03259434  0.09250796]
 [ 0.00489646  0.00414334  0.          0.        ]]","[ 1.09301661  1.81686376 -0.13239709 -0.89809205  0.30141963  0.7685229
 -0.07167298 -0.32144379  0.96658165 -0.95393748  0.        ]",[ 0.0712509  -0.12000569]
1,-0.209759137807,[-0.420694    1.22199199],-0.209759137807,[ 0.27549294  1.34861565],"[[-0.07388099 -0.05212376  0.03259434  0.09250796]
 [ 0.06092722  3.96362695  0.          0.        ]]","[ 1.09307698  1.82050769 -0.13139677 -0.79449394  0.30141863  0.76851921
 -0.06708439  0.22343221  0.97112843 -0.91947993  0.        ]",[ 0.0712509  -0.12000569]
2,-0.20527077243,[ 1.69705573  2.2353473 ],-0.20527077243,[ 0.24947807  1.31321013],"[[-0.08938724  0.06609579  0.03259434  0.09250796]
 [-1.6059951   7.84538883  0.          0.        ]]","[ 1.09132299  1.81942732 -0.15487267 -0.48622341  0.30141764  0.76851553
 -0.20358916  0.75761134  0.9761126  -0.84453668  0.        ]",[ 0.0712509  -0.12000569]
3,-0.193112752233,[-1.45307609  1.65426391],-0.193112752233,[ 0.12491354  1.21478796],"[[ -0.08151204   0.26115751   0.03259434   0.09250796]
 [  2.38029364  11.64811835   0.           0.        ]]","[ 1.09224428  1.77878996 -0.14295291  0.01513464  0.30141665  0.76851184
  0.12285131  1.28090861  0.964451   -0.66720197  0.        ]",[ 0.0712509  -0.12000569]
4,-0.173581435788,[-0.89801099  1.26470545],-0.173581435788,[ 0.05349966  1.11491919],"[[ -0.07408134   0.53154902   0.03259434   0.09250796]
 [ -1.62386852  15.3785802    0.           0.        ]]","[ 1.09303485  1.64554012 -0.13169886  0.66396012  0.30141566  0.76850815
 -0.20505353  1.79424723  0.89836294 -0.43834991  0.        ]",[ 0.0712509  -0.12000569]
5,-0.151708645241,[-1.07306155  1.37713578],-0.151708645241,[-0.00291571  0.9883939 ],"[[ -0.14189      0.87580565   0.03259434   0.09250796]
 [ -5.14526964  19.03485095   0.           0.        ]]","[ 1.08293362  1.3617749  -0.23408539  1.34544578  0.30141467  0.76850446
 -0.49342415  2.29735213  0.77475268 -0.29683867  0.        ]",[ 0.0712509  -0.12000569]
6,-0.125049627599,[-1.12515386  0.46901291],-0.125049627599,[-0.02307385  0.84131348],"[[ -0.2834776    1.29245897   0.03259434   0.09250796]
 [ -9.00072248  22.61844088   0.           0.        ]]","[ 1.04167341  0.8936968  -0.4441457   1.85017908  0.30141367  0.76850078
 -0.80914925  2.79041843  0.59310015 -0.25374856  0.        ]",[ 0.0712509  -0.12000569]
7,-0.095969048019,[-1.49449952  0.4319631 ],-0.095969048019,[-0.06043215  0.7073496 ],"[[ -0.50141107   1.75897072   0.03259434   0.09250796]
 [-12.78023828  24.02790993   0.           0.        ]]","[ 0.92675199  0.3024626  -0.74942947  1.90451141  0.30141268  0.76849709
 -1.11865252  2.98428328  0.3629815  -0.3196096   0.        ]",[ 0.0712509  -0.12000569]
8,-0.073925176745,[ 0.27020315  0.32082138],-0.073925176745,[-0.01570537  0.66376817],"[[ -0.79419644   2.25191266   0.03259434   0.09250796]
 [-16.48613681  25.26207248   0.           0.        ]]","[ 0.68354337 -0.26415486 -1.10281944  1.368379    0.30141169  0.7684934
 -1.42212155  3.15400555  0.09060463 -0.46314914  0.        ]",[ 0.0712509  -0.12000569]
9,-0.0725114703762,[-2.35668499  1.0788661 ],-0.0725114703762,[ 0.02139205  0.65975821],"[[ -1.10991722   2.76487414   0.03259434   0.09250796]
 [-15.09047102  26.03161869   0.           0.        ]]","[ 0.32971332 -0.64849555 -1.37983061  0.30124053  0.3014107   0.76848972
 -1.30781789  3.25978145 -0.23879711 -0.60136734  0.        ]",[ 0.0712509  -0.12000569]
