timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.08680145  1.4878247   0.24737272 -1.47895311 -0.77137007  1.4784374
  0.09909935 -0.31348472  2.50305858 -2.02523801  0.        ]",[ 3.32078612  2.7399676 ],-0.338530426377,-0.338530426377,[ 3.60587835  2.79060078],"[[ 0.09809188 -0.09488058 -0.08875927  0.17025008]
 [-0.0004841  -0.00261954  0.          0.        ]]",[-0.53699589 -0.49217355]
1,"[ 1.08012078  1.49165872  0.30598293 -1.37631903 -0.77136956  1.47843542
  0.60668904  0.31454405  2.49496166 -1.87137082  0.        ]",[ 2.23380225  1.85767305],-0.331982116528,-0.331982116528,[ 2.62122869  1.43520761],"[[ 0.13775742 -0.05522002 -0.08875927  0.17025008]
 [ 3.9538736   3.9554905   0.          0.        ]]",[-0.53699589 -0.49217355]
2,"[ 1.04713025  1.49107863  0.47803846 -1.07016381 -0.77136904  1.47843343
  1.10424255  0.93014271  2.42308703 -1.42197949  0.        ]",[ 1.54700476  1.10962771],-0.310319222505,-0.310319222505,[ 1.88946414  0.87101412],"[[ 0.25572557  0.0628168  -0.08875927  0.17025008]
 [ 7.83004919  7.83526283  0.          0.        ]]",[-0.53699589 -0.49217355]
3,"[ 0.95089552  1.45102894  0.74949214 -0.57171936 -0.77136852  1.47843144
  1.5919872   1.53354804  2.15697121 -0.74883912  0.        ]",[-0.54500019  0.36146749],-0.268079896541,-0.268079896541,[ 0.75482714 -0.17570102],"[[  0.45044994   0.25767827  -0.08875927   0.17025008]
 [ 11.62982009  11.63819639   0.           0.        ]]",[-0.53699589 -0.49217355]
4,"[ 0.79384822  1.33414564  1.01293667  0.01683041 -0.771368    1.47842945
  1.28573153  1.72419644  1.6681187  -0.17612606  0.        ]",[ 0.92481743 -0.5828774 ],-0.211731976604,-0.211731976604,[ 0.65250629 -0.5216583 ],"[[  0.65910773   0.50249807  -0.08875927   0.17025008]
 [  9.24395893  12.83976348   0.           0.        ]]",[-0.53699589 -0.49217355]
5,"[ 0.57551743  1.16180051  1.24747077  0.50450373 -0.77136748  1.47842746
  1.73214238  1.31742008  1.05569693  0.1248755   0.        ]",[-1.18946199 -1.98122723],-0.148915900768,-0.148915900768,[-1.1208899  -1.60251713],"[[  0.87887985   0.73357144  -0.08875927   0.17025008]
 [ 12.72172828  10.27608994   0.           0.        ]]",[-0.53699589 -0.49217355]
6,"[ 0.32284136  1.00816467  1.42174565  0.79553434 -0.77136696  1.47842547
  1.19225086  0.65703251  0.50009567  0.15348658  0.        ]",[-0.83028094 -1.55126808],-0.0922651754987,-0.0922651754987,[-0.74508917 -1.04224229],"[[ 1.09111596  0.89733386 -0.08875927  0.17025008]
 [ 8.51573013  6.11403883  0.          0.        ]]",[-0.53699589 -0.49217355]
7,"[ 0.14499918  0.92356391  1.50250064  0.92035205 -0.77136644  1.47842348
  0.74913611  0.00970099  0.1820549   0.07393636  0.        ]",[ 0.14510653  0.59668033],-0.0586012930119,-0.0586012930119,[-0.20051381 -0.36393419],"[[ 1.22679588  0.97868085 -0.08875927  0.17025008]
 [ 5.06366209  2.03427122  0.          0.        ]]",[-0.53699589 -0.49217355]
8,"[ -3.18860887e-04   8.53645966e-01   1.54774062e+00   1.00855895e+00
  -7.71365918e-01   1.47842149e+00   8.09910051e-01   3.78144736e-01
  -5.09205292e-02  -3.88109762e-02   0.00000000e+00]",[-2.19675612 -0.53435144],-0.0332209690173,-0.0332209690173,[-1.08527076 -1.46364546],"[[ 1.33281915  1.04266464 -0.08875927  0.17025008]
 [ 5.53712391  4.35636577  0.          0.        ]]",[-0.53699589 -0.49217355]
9,"[-0.09837468  0.77984433  1.56871988  1.08882208 -0.7713654   1.47841951
  0.28804224  0.02891495 -0.20883012 -0.15990525  0.        ]",[ 1.07412879 -0.41727486],-0.0179856237838,-0.0179856237838,[-0.15728387 -0.8041079 ],"[[ 1.40277089  1.10770857 -0.08875927  0.17025008]
 [ 1.47153107  2.15536806  0.          0.        ]]",[-0.53699589 -0.49217355]
10,"[-0.19602301  0.74953737  1.58236084  1.11827533 -0.77136488  1.47841752
  0.79227665 -0.24018746 -0.32986519 -0.25467781  0.        ]",[-2.01508634 -1.10936108],-0.0151135487824,-0.0151135487824,[-1.64613414 -1.2436856 ],"[[ 1.47161458  1.13379951 -0.08875927  0.17025008]
 [ 5.3997552   0.45936782  0.          0.        ]]",[-0.53699589 -0.49217355]
11,"[-0.29203868  0.78506662  1.58891206  1.08354366 -0.77136436  1.47841553
  0.27078644 -0.8697308  -0.41371029 -0.29193012  0.        ]",[ 0.03965407  0.38099239],-0.0182019333177,-0.0182019333177,[-0.42848819  0.1247638 ],"[[ 1.53884781  1.10317789 -0.08875927  0.17025008]
 [ 1.3371062  -3.50828862  0.          0.        ]]",[-0.53699589 -0.49217355]
12,"[-0.33217803  0.84674525  1.58965773  1.01659428 -0.77136384  1.47841354
  0.28747545 -0.61935294 -0.42701694 -0.26062206  0.        ]",[-0.78810755 -0.73705763],-0.0161842540045,-0.0161842540045,[-0.57667023 -0.20036063],"[[ 1.56689448  1.04884457 -0.08875927  0.17025008]
 [ 1.4671223  -1.93030228  0.          0.        ]]",[-0.53699589 -0.49217355]
13,"[-0.32898966  0.92070166  1.58963874  0.92420384 -0.77136332  1.47841155
 -0.1164102  -1.07621338 -0.38563567 -0.18168079  0.        ]",[ 1.25447903  1.2016848 ],-0.00871159588172,-0.00871159588172,[ 0.74533737  1.09678328],"[[ 1.56466718  0.98134917 -0.08875927  0.17025008]
 [-1.67933172 -4.809638    0.          0.        ]]",[-0.53699589 -0.49217355]
14,"[-0.33819797  0.97910404  1.58966425  0.84081928 -0.7713628   1.47840956
  0.39558055 -0.43302993 -0.36154982 -0.12814618  0.        ]",[-0.81150433 -0.22255262],-0.00422310684082,-0.00422310684082,[-0.68515801 -0.2801806 ],"[[ 1.5711002   0.92582771 -0.08875927  0.17025008]
 [ 2.30930981 -0.75602244  0.          0.        ]]",[-0.53699589 -0.49217355]
15,"[-0.35754448  1.00341884  1.58951986  0.80309913 -0.77136228  1.47840757
 -0.02238961 -0.57032058 -0.3680344  -0.11735859  0.        ]",[-0.53121881 -0.13927157],-0.00326078094979,-0.00326078094979,[ 0.40389764  0.3779918 ],"[[ 1.58461611  0.90202575 -0.08875927  0.17025008]
 [-0.94686615 -1.62128849  0.          0.        ]]",[-0.53699589 -0.49217355]
16,"[-0.30052717  1.04093054  1.58915606  0.74112012 -0.77136176  1.47840558
 -0.2897478  -0.65262688 -0.27721549 -0.03796778  0.        ]",[ 0.87440627  0.70712096],-0.0101101389334,-0.0101101389334,[ 1.33017039  0.97368574],"[[ 1.54478091  0.86439542 -0.08875927  0.17025008]
 [-3.02970701 -2.14002011  0.          0.        ]]",[-0.53699589 -0.49217355]
17,"[ -2.64352718e-01   1.05487114e+00   1.58769916e+00   7.16839206e-01
  -7.71361243e-01   1.47840360e+00   1.61910016e-01  -2.01821903e-01
  -2.24181309e-01  -4.48966198e-04   0.00000000e+00]",[ 0.60533828 -1.02865516],-0.0163584447267,-0.0163584447267,[ 0.20373529 -0.04996085],"[[ 1.5194902   0.85010126 -0.08875927  0.17025008]
 [ 0.48890854  0.70114246  0.          0.        ]]",[-0.53699589 -0.49217355]
