timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.292634342727,[-0.77432352 -0.46382043],[-3.56808662 -2.03833437],-4.69989,"[ 1.03218769  1.4043592   0.03432858 -1.28839065 -0.34874589 -1.56959078
  0.75921238 -0.34221218  1.78585755  1.7371604   0.        ]","[[-0.08453219 -0.07810928 -0.03992625 -0.18140829]
 [-0.00110994 -0.003224    0.          0.        ]]",[-3.92391124 -2.5346961 ]
1,-0.284322675561,[-0.77432352 -0.46382043],[-2.79610491 -1.0486114 ],-4.63688,"[ 1.02616597  1.39969101 -0.0255891  -1.39903703 -0.34874581 -1.56958968
  0.62654163 -0.97775427  1.76514064  1.59339316  0.        ]","[[-0.12422935 -0.11788554 -0.03992625 -0.18140829]
 [-3.95545015 -3.96121514  0.          0.        ]]",[-2.18032969 -2.22331714]
2,-0.257826419133,[-0.77432352 -0.46382043],[-1.76575649  0.29907992],-4.31539,"[ 0.99488169  1.37475891 -0.20158148 -1.72395784 -0.34874573 -1.56958857
  0.4964905  -1.60071528  1.65739773  1.18121333  0.        ]","[[-0.24222963 -0.23603559 -0.03992625 -0.18140829]
 [-7.83171198 -7.84085933  0.          0.        ]]",[-2.23930689  1.07854119]
3,-0.216837087041,[-0.77432352 -0.46382043],[-0.96475983  0.51174033],-4.04569,"[ 0.90055756  1.33465906 -0.47989081 -2.03285467 -0.34874565 -1.56958747
  0.36890465 -0.93973918  1.40334277  0.65528951  0.        ]","[[ -0.43701839  -0.35155189  -0.03992625  -0.18140829]
 [-11.63449473  -3.72447529   0.           0.        ]]",[-1.50791003 -0.0688315 ]
4,-0.163236696822,[-0.77432352 -0.46382043],[ 0.45836765  1.62620664],-3.42178,"[ 0.68834247  1.29981663 -0.82348306 -2.23052254 -0.34874557 -1.56958637
  0.24389501 -0.97139044  0.96705493  0.14556007  0.        ]","[[ -0.70709208  -0.42801944  -0.03992625  -0.18140829]
 [-15.36049239  -3.92159344   0.           0.        ]]",[ 0.01197371  1.68879012]
5,-0.104167538235,[-0.77432352 -0.46382043],[ 1.16665006  1.72532749],-2.76242,"[ 0.35484776  1.28015745 -1.12342925 -2.32610395 -0.34874549 -1.56958526
  0.25562459 -0.32307528  0.40358249 -0.19424795  0.        ]","[[ -1.01079469  -0.46594141  -0.03992625  -0.18140829]
 [-15.01088234   0.11594324   0.           0.        ]]",[ 1.26555736  1.64069402]
6,-0.0609783024341,[-0.77432352 -0.46382043],[ 1.13464677  1.29211724],-2.49872,"[ 0.01513748  1.30184202 -1.28636886 -2.22010665 -0.34874541 -1.56958416
  0.39826868  0.31215583 -0.04525069 -0.31394952  0.        ]","[[ -1.26835487  -0.4239298   -0.03992625  -0.18140829]
 [-10.75927534   4.07199601   0.           0.        ]]",[ 0.98991072  1.58280861]
7,-0.0425451869964,[-0.77432352 -0.46382043],[ 0.70674121  0.34489036],-2.46482,"[-0.23168936  1.35316436 -1.34270834 -1.9059033  -0.34874533 -1.56958305
  0.53675077  0.93478199 -0.26265713 -0.34664788  0.        ]","[[-1.4421271  -0.30358485 -0.03992625 -0.18140829]
 [-6.63171859  7.9495496   0.          0.        ]]",[ 0.3956838   1.71835836]
8,-0.0418181883764,[-0.77432352 -0.46382043],[ 0.30150399 -0.69120473],-2.63895,"[-0.39951375  1.4012207  -1.35512475 -1.36726391 -0.34874525 -1.56958195
  0.59361997  1.54520917 -0.28789285 -0.36984128  0.        ]","[[ -1.55775457  -0.10645122  -0.03992625  -0.18140829]
 [ -4.93668881  11.75113543   0.           0.        ]]",[ 0.00106341 -0.84862   ]
9,-0.0429262881479,[-0.77432352 -0.46382043],[ 0.62796432 -0.12109399],-2.65375,"[-0.54160295  1.40287905 -1.34981777 -0.81199678 -0.34874517 -1.56958085
  0.59708358  0.96829413 -0.27480375 -0.37129835  0.        ]","[[-1.65545247  0.09252304 -0.03992625 -0.18140829]
 [-4.8334489   8.15826231  0.          0.        ]]",[ 0.26295228 -0.87842935]
