timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.283471111547,[-0.00597278 -0.0731576 ],[-0.25164762  0.9938904 ],-1.62142,"[ 1.08719996  1.54434671 -0.03150218 -0.52651089  0.24515767  1.69167078
  0.60881826 -0.25268624  0.9363109  -1.55378567  0.        ]","[[-0.08079899 -0.01221624  0.02576785  0.19783499]
 [-0.00471808 -0.00287877  0.          0.        ]]",[ 0.2305225   0.85717169]
1,-0.279476929392,[-0.00597278 -0.0731576 ],[-0.25324816  0.98402059],-1.6376,"[ 1.08814048  1.54412199 -0.01772743 -0.45289495  0.2451564   1.6916388
  0.68156747  0.21480725  0.93901817 -1.51254069  0.        ]","[[-0.07175611  0.02177678  0.02576785  0.19783499]
 [ 0.90597937  3.39087118  0.          0.        ]]",[ 0.50176707  0.58329307]
2,-0.266281580911,[-0.00597278 -0.0731576 ],[-0.25640193  0.96894145],-1.57688,"[ 1.09089016  1.53669652  0.04000693 -0.25781725  0.24515513  1.69160683
  0.83863383  0.52360391  0.93901948 -1.38150825  0.        ]","[[-0.03390958  0.11208594  0.02576785  0.19783499]
 [ 2.87213553  5.63257587  0.          0.        ]]",[-0.3788416   0.12281138]
3,-0.24931398516,[-0.00597278 -0.0731576 ],[-0.2589936   0.95473087],-1.49179,"[ 1.09162937  1.51250512  0.10390887 -0.00948008  0.24515385  1.69157486
  0.71435595  0.57530762  0.92119068 -1.22483642  0.        ]","[[ 0.00792559  0.22850364  0.02576785  0.19783499]
 [ 1.31656304  6.00794012  0.          0.        ]]",[-0.9266191   0.09938748]
4,-0.239409118065,[-0.00597278 -0.0731576 ],[-0.26085439  0.94247568],-1.44848,"[ 1.09165571  1.46943263  0.08754782  0.2454689   0.24515258  1.69154289
  0.41942242  0.61332128  0.89745218 -1.14602969  0.        ]","[[ -2.78360546e-03   3.51431587e-01   2.57678518e-02   1.97834986e-01]
 [ -2.37520524e+00   6.28392484e+00   0.00000000e+00   0.00000000e+00]]",[-0.6467958  0.6000076]
5,-0.23659414006,[-0.00597278 -0.0731576 ],[-0.26401141  0.92305374],-1.35242,"[ 1.08771351  1.39445751 -0.02342974  0.53767822  0.24515131  1.69151092
  0.21869248  0.92357194  0.87464722 -1.14285519  0.        ]","[[-0.07549719  0.49970805  0.02576785  0.19783499]
 [-4.88779628  8.5361996   0.          0.        ]]",[-1.12063579  1.99848089]
6,-0.237019915323,[-0.00597278 -0.0731576 ],[-0.26924464  0.88706911],-1.48616,"[ 1.06070722  1.24937101 -0.22964441  0.90910948  0.24515004  1.69147895
 -0.08975314  1.44588735  0.8380346  -1.18960293  0.        ]","[[ -0.21199035   0.7084771    0.02576785   0.19783499]
 [ -8.74870274  12.32801898   0.           0.        ]]",[ 0.33914532  1.39461133]
7,-0.231484377055,[-0.00597278 -0.0731576 ],[-0.27486667  0.83205593],-1.42196,"[ 0.99723306  0.98880798 -0.46318431  1.31324274  0.24514877  1.69144699
  0.03117183  1.95757096  0.7591511  -1.21691817  0.        ]","[[ -0.37177855   0.99230947   0.02576785   0.19783499]
 [ -7.23505619  16.04285575   0.           0.        ]]",[-1.27801138  1.26702549]
8,-0.219427446899,[-0.00597278 -0.0731576 ],[-0.28045419  0.75432676],-1.52162,"[ 0.88440447  0.58745977 -0.71290704  1.61288365  0.24514749  1.69141503
 -0.27358815  2.45925953  0.62149918 -1.22996745  0.        ]","[[ -0.55475326   1.34971512   0.02576785   0.19783499]
 [-11.04980377  19.685465     0.           0.        ]]",[ 1.05678792  0.88257661]
9,-0.199267555043,[-0.00597278 -0.0731576 ],[-0.28704527  0.67467552],-1.54852,"[ 0.73595803  0.07069677 -0.93137273  1.62075962  0.24514622  1.69138307
  0.06003491  2.88667305  0.40685626 -1.21471837  0.        ]","[[ -0.73385386   1.77456496   0.02576785   0.19783499]
 [ -6.87380563  22.78929484   0.           0.        ]]",[ 2.3066676  0.3967156]
