timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.305062771582,[-0.80729258 -0.47256926],[ 0.24411811  4.21523142],-4.57407,"[ 1.02941769  1.38302336  0.02248492 -1.16388841 -0.80296572  0.22778264
  0.74319919 -0.33898292  2.31369342 -0.61966359  0.        ]","[[-0.09197477 -0.02903971 -0.09237148  0.02627423]
 [ 0.00113324  0.00435667  0.          0.        ]]",[ 0.34725005  5.29335269]
1,-0.304655409724,[-0.80729258 -0.47256926],[-0.09459369  3.80777693],-4.74357,"[ 1.03112617  1.38345854  0.0433313  -1.05310476 -0.80296547  0.22778259
  0.78910743  0.30200185  2.32018184 -0.53514605  0.        ]","[[-0.07818524  0.01076904 -0.09237148  0.02627423]
 [ 1.37325569  3.96332565  0.          0.        ]]",[ 0.04385541  3.5251813 ]
2,-0.302734014517,[-0.80729258 -0.47256926],[-0.37256196  3.29071093],-4.79721,"[ 1.03381138  1.3735696   0.08711702 -0.72510765 -0.80296521  0.22778254
  0.79395325  0.93037325  2.32100185 -0.31269165  0.        ]","[[-0.04926704  0.12897554 -0.09237148  0.02627423]
 [ 1.5180959   7.84439062  0.          0.        ]]",[ 0.47218564  2.89582586]
3,-0.296790781343,[-0.80729258 -0.47256926],[-1.01192009  2.57741165],-4.74659,"[ 1.03558034  1.32113845  0.16111134 -0.1969501  -0.80296496  0.2277825
  0.85540181  1.54619798  2.27038562  0.05024114  0.        ]","[[ -4.78593668e-04   3.24025850e-01  -9.23714769e-02   2.62742292e-02]
 [  3.35469154e+00   1.16479666e+01   0.00000000e+00   0.00000000e+00]]",[-0.25332444  2.10458434]
4,-0.283507478221,[-0.80729258 -0.47256926],[-1.56279361  1.82169521],-4.55446,"[ 1.03330337  1.17789761  0.24658507  0.47554803 -0.8029647   0.22778245
  0.81962205  2.15000476  2.10704101  0.4852015   0.        ]","[[  0.05588491   0.5944031   -0.09237148   0.02627423]
 [  2.28530677  15.3773243    0.           0.        ]]",[-1.4443107   1.65332967]
5,-0.261827559191,[-0.80729258 -0.47256926],[-1.87820983  1.35843456],-4.44457,"[ 1.03282807  0.89305032  0.25499759  1.16226767 -0.80296445  0.2277824
  0.68572768  2.74200538  1.83487171  0.79487699  0.        ]","[[  0.06143906   0.93863638  -0.09237148   0.02627423]
 [ -1.71654892  19.03377856   0.           0.        ]]",[-1.41236177  1.68956292]
6,-0.231350713264,[-0.80729258 -0.47256926],[-1.85035336  1.97573924],-4.28564,"[ 1.03546985  0.4410407   0.14325176  1.63571649 -0.80296419  0.22778236
  0.5544795   3.32222602  1.50230665  0.8792486   0.        ]","[[ -1.22497559e-02   1.35526938e+00  -9.23714769e-02   2.62742292e-02]
 [ -5.63931573e+00   2.26174995e+01   0.00000000e+00   0.00000000e+00]]",[-1.65451537  2.39054255]
7,-0.191177820958,[-0.80729258 -0.47256926],[-2.34550118  3.07979536],-4.00284,"[ 1.01610121 -0.13751671 -0.08530946  1.59773798 -0.80296394  0.22778231
  0.42581116  3.89086085  1.13429725  0.72901556  0.        ]","[[ -0.16361955   1.84285949  -0.09237148   0.02627423]
 [ -9.48497682  26.12969579   0.           0.        ]]",[-1.85224222  2.88376831]
8,-0.142578024588,[-0.80729258 -0.47256926],[-2.87632918  4.69654799],-3.5531,"[ 0.9254317  -0.6993925  -0.4166161   0.79688314 -0.80296368  0.22778227
  0.29966021  4.44812835  0.73828039  0.36040378  0.        ]","[[ -3.91147341e-01   2.39998934e+00  -9.23714769e-02   2.62742292e-02]
 [ -1.32553980e+01   2.95717276e+01   0.00000000e+00   0.00000000e+00]]",[-3.11063201  5.37084444]
9,-0.0940046265707,[-0.80729258 -0.47256926],[-3.34124279  4.74050808],-2.69961,"[ 0.69886227 -1.00613283 -0.80786022 -0.7600672  -0.80296343  0.22778222
  0.17597157  4.04546945  0.30574358 -0.17372887  0.        ]","[[ -6.93343284e-01   3.02527264e+00  -9.23714769e-02   2.62742292e-02]
 [ -1.69522253e+01   2.70848094e+01   0.00000000e+00   0.00000000e+00]]",[-3.32302051  5.55092567]
10,-0.0824000388311,[-0.80729258 -0.47256926],[-1.73257089  2.02371788],-2.80478,"[ 0.27899486 -1.01072288 -1.16819798 -1.29592523 -0.80296317  0.22778217
  0.05468832 -0.39611149  0.16887183 -0.31405463  0.        ]","[[ -1.06876145   3.21814382  -0.09237148   0.02627423]
 [-20.57715994  -0.34846869   0.           0.        ]]",[-1.82610487  2.25363896]
11,-0.0911277611669,[-0.80729258 -0.47256926],[-1.34418452  1.93340719],-2.83511,"[-0.34283146 -1.01405598 -1.35313717 -1.13097455 -0.80296292  0.22778213
 -0.06415924 -0.97506402  0.26922611 -0.24252388  0.        ]","[[ -1.51594512   3.15880323  -0.09237148   0.02627423]
 [-24.12929645  -3.92435152   0.           0.        ]]",[-1.13324451  2.13965921]
12,-0.103851808061,[-0.80729258 -0.47256926],[-1.39775908  1.89421558],-2.85491,"[-1.07370372 -1.01257483 -1.19590232 -0.93674031 -0.80296266  0.22778208
 -0.1806456  -0.79990681  0.38782295 -0.28442942  0.        ]","[[ -2.03346291e+00   3.08898977e+00  -9.23714769e-02   2.62742292e-02]
 [ -2.76108608e+01  -2.84250053e+00   0.00000000e+00   0.00000000e+00]]",[-1.8102342   1.15288258]
13,-0.110217393078,[-0.80729258 -0.47256926],[-1.49267852  1.90836239],-2.76405,"[-1.68716414 -1.00871551 -0.59425733 -0.81637211 -0.80296241  0.22778203
 -0.29482461 -0.59253003  0.42605196 -0.40896545  0.        ]","[[ -2.61991985e+00   3.04561850e+00  -9.23714769e-02   2.62742292e-02]
 [ -3.10234632e+01  -1.56164602e+00   0.00000000e+00   0.00000000e+00]]",[-1.59733239  2.87931223]
14,-0.107664628741,[-0.80729258 -0.47256926],[-1.69137645  1.89991307],-2.79506,"[-1.86838827 -1.00583086  0.36207574 -0.75415967 -0.80296215  0.22778199
 -0.40674414 -0.46354798  0.36750385 -0.52220904  0.        ]","[[ -3.27395125e+00   3.02313605e+00  -9.23714769e-02   2.62742292e-02]
 [ -3.43685339e+01  -7.64993599e-01   0.00000000e+00   0.00000000e+00]]",[-1.67741801  2.54133504]
15,-0.0974073703241,[-0.80729258 -0.47256926],[-1.61414933  2.10410261],-2.89675,"[-1.38239375 -1.00424916  1.30435204 -0.72465787 -0.8029619   0.22778194
 -0.51644899 -0.39665474  0.25029576 -0.54614576  0.        ]","[[ -3.99421994e+00   3.01245431e+00  -9.23714769e-02   2.62742292e-02]
 [ -3.76474123e+01  -3.51830501e-01   0.00000000e+00   0.00000000e+00]]",[-1.70922598  1.96702289]
16,-0.0843837946716,[-0.80729258 -0.47256926],[-1.50303912  2.27761698],-2.91193,"[-0.32510631 -1.00349063  1.67568881 -0.7113558  -0.80296164  0.22778189
 -0.62398264 -0.36486445  0.14812285 -0.45093109  0.        ]","[[ -4.77941513e+00   3.00763329e+00  -9.23714769e-02   2.62742292e-02]
 [ -4.08613987e+01  -1.55479417e-01   0.00000000e+00   0.00000000e+00]]",[-1.66220504  1.30559332]
17,-0.0787173192796,[-0.80729258 -0.47256926],[-1.52932394  2.48367691],-2.86431,"[ 0.73382814 -1.00315079  1.08600917 -0.70555439 -0.80296139  0.22778185
 -0.7293878  -0.35051422  0.13896071 -0.28314454  0.        ]","[[ -5.62825178e+00   3.00552977e+00  -9.23714769e-02   2.62742292e-02]
 [ -4.40117691e+01  -6.68462526e-02   0.00000000e+00   0.00000000e+00]]",[-0.9063007   1.32860389]
18,-0.0879526358976,[-0.80729258 -0.47256926],[-1.77218926  2.44726133],-2.83648,"[ 0.98931354 -1.0030042  -0.21730378 -0.70308328 -0.80296113  0.2277818
 -0.82029404 -0.34425231  0.24800901 -0.16149042  0.        ]","[[ -6.53574797e+00   3.00463364e+00  -9.23714769e-02   2.62742292e-02]
 [ -4.67287954e+01  -2.81702810e-02   0.00000000e+00   0.00000000e+00]]",[-1.80492026  1.7234837 ]
19,-0.104171817644,[-0.80729258 -0.47256926],[-2.13989091  2.11373711],-2.87483,"[ 0.08168786 -1.00294233 -1.26175226 -0.70204897 -0.80296088  0.22778176
 -0.92181305 -0.34158474  0.40229045 -0.19842463  0.        ]","[[ -7.50076723e+00   3.00425856e+00  -9.23714769e-02   2.62742292e-02]
 [ -4.97630192e+01  -1.16946085e-02   0.00000000e+00   0.00000000e+00]]",[-1.5930704   1.57087589]
20,-0.113425970514,[-0.80729258 -0.47256926],[-1.95261896  2.11901641],-2.81399,"[-1.33055916 -1.0029165  -1.02564084 -0.70162169 -0.80296062  0.22778171
 -1.0213223  -0.34046842  0.46366024 -0.38509661  0.        ]","[[ -8.52586830e+00   3.00410365e+00  -9.23714769e-02   2.62742292e-02]
 [ -5.27371770e+01  -4.80013494e-03   0.00000000e+00   0.00000000e+00]]",[-2.64253845  1.36187349]
