timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0677079978356,[-0.38355619 -0.25570658],[ 0.36351317  1.65920806],-1.51605,"[ 1.08514524  1.84051028  0.18091062 -1.01516994  1.39790112  0.42014256
  1.01255948 -0.36924759  0.008797   -0.45666461  0.        ]","[[ 0.02928964 -0.03990877  0.16125669  0.04880562]
 [-0.00020854  0.00277339  0.          0.        ]]",[-0.24929051  1.41194745]
1,-0.0661421379595,[-0.38355619 -0.25570658],[ 0.34840959  1.12804818],-1.55342,"[ 1.08548214  1.84152035  0.16582504 -0.89049798  1.39789952  0.42014236
  0.97553508  0.20850531  0.0088787  -0.43483993  0.        ]","[[  1.93756022e-02  -1.22163002e-04   1.61256695e-01   4.88056186e-02]
 [ -9.87901657e-01   3.96268882e+00   0.00000000e+00   0.00000000e+00]]",[-0.06060049  1.17635153]
2,-0.060246205725,[-0.38355619 -0.25570658],[ 0.34438866  0.39336139],-1.64233,"[ 1.08573935  1.83265752  0.13236775 -0.52089325  1.39789792  0.42014217
  0.96722454  0.77477631  0.00318649 -0.35532916  0.        ]","[[ -2.60674284e-03   1.18073168e-01   1.61256695e-01   4.88056186e-02]
 [ -1.20958539e+00   7.84390868e+00   0.00000000e+00   0.00000000e+00]]",[ 0.08337661  0.21805167]
3,-0.0505750870452,[-0.38355619 -0.25570658],[ 0.29263335 -0.05837381],-1.48332,"[ 1.08536462  1.79123286  0.10094772 -0.01773636  1.39789631  0.42014198
  0.98047581  0.87806809 -0.02109023 -0.22768761  0.        ]","[[-0.0232515   0.28205458  0.16125669  0.04880562]
 [-0.85605676  8.55187372  0.          0.        ]]",[ 0.47714097  0.83886848]
4,-0.0371608494741,[-0.38355619 -0.25570658],[-0.11711989 -1.08119559],-1.79864,"[ 1.08542533  1.69493292  0.10395562  0.57034153  1.39789471  0.42014179
  1.05182796  1.33787979 -0.0862145  -0.02581797  0.        ]","[[ -0.02127482   0.48471256   0.16125669   0.04880562]
 [  1.0474519   11.70342828   0.           0.        ]]",[-0.04935424 -2.28234408]
5,-0.0315232521487,[-0.38355619 -0.25570658],[-0.17986801 -0.94245261],-1.61348,"[ 1.08573707  1.56108628  0.13256839  1.07275116  1.39789311  0.4201416
  1.04379634  0.72637908 -0.18839239  0.17766492  0.        ]","[[ -2.47485266e-03   6.76729271e-01   1.61256695e-01   4.88056186e-02]
 [  8.33211997e-01   7.51221035e+00   0.00000000e+00   0.00000000e+00]]",[ 1.29848919 -1.54360902]
6,-0.0402842948016,[-0.38355619 -0.25570658],[-0.69976372 -0.891491  ],-1.40267,"[ 1.08371898  1.46849847  0.21808457  1.32695087  1.39789151  0.4201414
  1.19153759  0.12677983 -0.29187944  0.35666075  0.        ]","[[ 0.05373441  0.78574001  0.16125669  0.04880562]
 [ 4.77458589  3.4025631   0.          0.        ]]",[-0.78693999 -0.40694071]
7,-0.0526331403153,[-0.38355619 -0.25570658],[-0.60457617 -0.76039571],-1.52526,"[ 1.07615688  1.4212363   0.31408429  1.4374693   1.3978899   0.42014121
  1.07131104 -0.1179957  -0.37707697  0.49148796  0.        ]","[[ 0.11704661  0.83695844  0.16125669  0.04880562]
 [ 1.56728438  1.72487424  0.          0.        ]]",[ 0.15171911 -1.00451557]
8,-0.0582601387928,[-0.38355619 -0.25570658],[-0.67530167 -0.28556788],-1.55712,"[ 1.06913882  1.42648938  0.36998714  1.42572903  1.3978883   0.42014102
  1.0926962  -0.70071139 -0.40463592  0.54505423  0.        ]","[[ 0.15411665  0.83138355  0.16125669  0.04880562]
 [ 2.13780853 -2.26905333  0.          0.        ]]",[-0.11349547 -0.3135354 ]
9,-0.0607590668139,[-0.38355619 -0.25570658],[-0.67230344 -0.04256314],-1.55179,"[ 1.06001648  1.47899932  0.42670495  1.30078025  1.3978867   0.42014083
  1.07429215 -0.87526645 -0.39535591  0.56903628  0.        ]","[[ 0.19194695  0.77399858  0.16125669  0.04880562]
 [ 1.64686119 -3.46545501  0.          0.        ]]",[-0.75195181 -0.0283062 ]
10,-0.0568893214033,[-0.38355619 -0.25570658],[-0.34530893  0.25555724],-1.50553,"[ 1.05927244  1.53876239  0.43083031  1.13927411  1.3978851   0.42014064
  0.96155547 -0.8814634  -0.34724273  0.52986945  0.        ]","[[ 0.19470885  0.70426326  0.16125669  0.04880562]
 [-1.36063581 -3.50793298  0.          0.        ]]",[-0.62007002  0.22445592]
11,-0.046007863365,[-0.38355619 -0.25570658],[ 0.06305794  0.47985411],-1.40376,"[ 1.07141061  1.58682922  0.35347883  0.99104422  1.39788349  0.42014045
  0.87059764 -0.74154282 -0.26459842  0.40349981  0.        ]","[[ 0.14315028  0.64372671  0.16125669  0.04880562]
 [-3.78713387 -2.54892281  0.          0.        ]]",[ 0.19020287  0.80837519]
12,-0.0372765875692,[-0.38355619 -0.25570658],[ 0.13466851  0.16068858],-1.3866,"[ 1.08172433  1.60067677  0.25144359  0.94469891  1.39788189  0.42014025
  0.90157053 -0.26722276 -0.20608308  0.27362297  0.        ]","[[ 0.07569814  0.62536637  0.16125669  0.04880562]
 [-2.96084249  0.70205742  0.          0.        ]]",[ 0.17047103  0.19959553]
