timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.350710224703,"[[-0.04110564 -0.03925518 -0.13926862  0.02333547]
 [ 0.00222214 -0.00153156  0.          0.        ]]",[ 0.08581483  3.97617078],-5.42572,"[ 1.04203995  1.39962316  0.0993288  -1.18738388 -1.19845456  0.19814033
  0.75034529 -0.3425112   2.75291478 -0.46454641  0.        ]",[-0.79722899 -0.46833932],[-0.03796733  3.2105745 ]
1,-0.350564804779,"[[ -4.25840269e-02   4.42922058e-04  -1.39268622e-01   2.33354711e-02]
 [ -1.49550265e-01   3.95814495e+00   0.00000000e+00   0.00000000e+00]]",[-0.10192764  3.682482  ],-5.25266,"[ 1.0419495   1.40054822  0.09709289 -1.0771837  -1.19845399  0.19814029
  0.74526425  0.2965242   2.75531621 -0.41740148  0.        ]",[-0.79722899 -0.46833932],[-0.6725545   4.44059711]
2,-0.349817822368,"[[-0.0722545   0.11855779 -0.13926862  0.02333547]
 [-2.8086367   7.84039836  0.          0.        ]]",[-0.32837722  3.76760936],-5.24522,"[ 1.03947054  1.39210994  0.0522559  -0.74999055 -1.19845342  0.19814025
  0.65624709  0.92306445  2.7534877  -0.33857631  0.        ]",[-0.79722899 -0.46833932],[-0.05182578  4.527016  ]
3,-0.346956179204,"[[ -0.12994129   0.3135367   -0.13926862   0.02333547]
 [ -2.95951697  11.64481217   0.           0.        ]]",[-0.89751422  3.7479732 ],-5.08336,"[ 1.03099617  1.34194869 -0.03460759 -0.22202557 -1.19845285  0.19814021
  0.65119597  1.53704183  2.73132069 -0.23080868  0.        ]",[-0.79722899 -0.46833932],[-0.6049207   5.08135972]
4,-0.339553088683,"[[ -0.21256745   0.58385613  -0.13926862   0.02333547]
 [ -5.29530602  15.37467785   0.           0.        ]]",[-1.42261338  3.82806301],-5.02794,"[ 1.01050403  1.20142991 -0.15781544  0.45220196 -1.19845228  0.19814017
  0.5730017   2.13898673  2.66371686 -0.09461435  0.        ]",[-0.79722899 -0.46833932],[-1.53569622  3.67928774]
5,-0.325516859193,"[[ -0.357128     0.92803534  -0.13926862   0.02333547]
 [ -9.14797114  19.0309831    0.           0.        ]]",[-1.961514    4.13551617],-4.80644,"[ 0.95142056  0.91904171 -0.36763858  1.14413858 -1.19845171  0.19814013
  0.44402771  2.72905743  2.52947515 -0.02851647  0.        ]",[-0.79722899 -0.46833932],[-2.50986667  2.86382299]
6,-0.302258687624,"[[ -0.57798142   1.34460889  -0.13926862   0.02333547]
 [-12.92490439  22.61430412   0.           0.        ]]",[-2.39043617  4.67879629],-4.26145,"[ 0.80681594  0.4681257  -0.66546131  1.62750962 -1.19845114  0.19814009
  0.31758898  3.3073456   2.3065687  -0.06126079  0.        ]",[-0.79722899 -0.46833932],[-3.26044875  5.09424636]
7,-0.266883783996,"[[ -8.73631310e-01   1.83212898e+00  -1.39268622e-01   2.33354711e-02]
 [ -1.66278964e+01   2.61258567e+01   0.00000000e+00   0.00000000e+00]]",[-2.69541311  5.65101194],-3.96259,"[ 0.52219926 -0.1119886  -0.99897977  1.60395703 -1.19845057  0.19814005
  0.19362555  3.87404589  1.96582806 -0.15825462  0.        ]",[-0.79722899 -0.46833932],[-2.42673839  5.72110536]
8,-0.217506325402,"[[ -1.24261404e+00   2.38917487e+00  -1.39268622e-01   2.33354711e-02]
 [ -2.02583774e+01   2.95671888e+01   0.00000000e+00   0.00000000e+00]]",[-3.16534901  5.9141264 ],-3.40879,"[ 0.05678113 -0.67892746 -1.27139413  0.81916286 -1.19845     0.19814001
  0.07208954  4.42940638  1.48749045 -0.24871082  0.        ]",[-0.79722899 -0.46833932],[-3.22252351  6.48551893]
9,-0.15497644787,"[[ -1.68348817e+00   3.01436271e+00  -1.39268622e-01   2.33354711e-02]
 [ -2.38173548e+01   2.71261762e+01   0.00000000e+00   0.00000000e+00]]",[-3.79478884  4.72174358],-2.86137,"[-0.57611733 -0.99370013 -1.34257924 -0.7260944  -1.19844943  0.19813997
 -0.04705277  4.03545212  0.88743876 -0.22661063  0.        ]",[-0.79722899 -0.46833932],[-4.18713757  4.90443286]
10,-0.138106172551,"[[ -2.19484574e+00   3.21043015e+00  -1.39268622e-01   2.33354711e-02]
 [ -2.73064036e+01  -1.48499156e-01   0.00000000e+00   0.00000000e+00]]",[-2.06662369  1.78732252],-3.05926,"[-1.26301603 -1.0005684  -1.06687346 -1.26940099 -1.19844886  0.19813993
 -0.16385412 -0.36623381  0.72985087 -0.16235563  0.        ]",[-0.79722899 -0.46833932],[-1.12314125  1.60114188]
11,-0.149081238517,"[[ -2.77527774e+00   3.15460072e+00  -1.39268622e-01   2.33354711e-02]
 [ -3.07253295e+01  -3.78270634e+00   0.00000000e+00   0.00000000e+00]]",[-1.61097288  1.8939445 ],-3.16171,"[-1.77152635 -1.00331305 -0.38064277 -1.11453168 -1.19844829  0.19813988
 -0.27830798 -0.95273509  0.82811513 -0.25331141  0.        ]",[-0.79722899 -0.46833932],[-1.98032335  1.47864433]
12,-0.150459210933,"[[ -3.42340604e+00   3.08693983e+00  -1.39268622e-01   2.33354711e-02]
 [ -3.40763122e+01  -2.76528204e+00   0.00000000e+00   0.00000000e+00]]",[-1.60806     2.08427286],-3.20241,"[-1.81068154 -1.00161968  0.58249735 -0.92673737 -1.19844772  0.19813984
 -0.39048734 -0.78853918  0.81936857 -0.41240991  0.        ]",[-0.79722899 -0.46833932],[-1.82823732  2.17872603]
13,-0.140464571076,"[[ -4.13788774e+00   3.04467807e+00  -1.39268622e-01   2.33354711e-02]
 [ -3.73609143e+01  -1.52396955e+00   0.00000000e+00   0.00000000e+00]]",[-1.57661533  2.45624661],-3.3107,"[-1.20346089 -0.99777361  1.43224476 -0.80973657 -1.19844715  0.1981398
 -0.50044448 -0.58821147  0.70840404 -0.47397395  0.        ]",[-0.79722899 -0.46833932],[-1.49170762  1.83302628]
14,-0.128100259004,"[[ -4.91740933e+00   3.02272110e+00  -1.39268622e-01   2.33354711e-02]
 [ -4.05805208e+01  -7.47708679e-01   0.00000000e+00   0.00000000e+00]]",[-1.60640478  2.70645094],-2.91667,"[-0.11605838 -0.9949313   1.64354838 -0.74912525 -1.19844658  0.19813976
 -0.60822576 -0.46293551  0.60421262 -0.388023    0.        ]",[-0.79722899 -0.46833932],[-1.59897467  3.3501997 ]
