timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0486333394495,"[[-0.07097119  0.05484952  0.18792043 -0.05233137]
 [ 0.00195684  0.00334305  0.          0.        ]]",[ 0.25381601 -3.54958153],-1.11835,"[ 1.12115989  2.74619005 -0.02296285  1.12366967  1.63230193 -0.45489752
 -0.45915563  0.37532635 -0.01759629  0.42258601  0.        ]",[-0.37900928 -0.26594853],[-0.09034898 -3.02367504]
1,-0.0440358238933,"[[-0.074503    0.01518927  0.18792043 -0.05233137]
 [-0.35395727 -3.9561725   0.          0.        ]]",[ 0.60888857 -3.46743584],-1.06263,"[ 1.12079757  2.74839977 -0.02819853  0.94305353  1.63230048 -0.45489739
 -0.46678935 -0.12454794 -0.01916225  0.37647087  0.        ]",[-0.37900928 -0.26594853],[ 0.55343781 -3.86311722]
2,-0.0351574003368,"[[-0.05953056 -0.10288474  0.18792043 -0.05233137]
 [ 1.84387581 -7.83828729  0.          0.        ]]",[ 1.10039973 -3.34573364],-1.07446,"[ 1.12220995  2.74014108 -0.00599411  0.40579988  1.63229904 -0.45489726
 -0.41964881 -0.61465061 -0.02799112  0.28804045  0.        ]",[-0.37900928 -0.26594853],[ 0.22806192 -2.25985713]
3,-0.0240163975577,"[[ -0.01395263  -0.29782466   0.18792043  -0.05233137]
 [  2.71100977 -11.64302054   0.           0.        ]]",[ 1.19532633 -3.35118532],-0.996767,"[ 1.12456857  2.67833308  0.06169997 -0.46342497  1.63229759 -0.45489712
 -0.40104989 -1.09498384 -0.05620473  0.18490954  0.        ]",[-0.37900928 -0.26594853],[ 1.57010481 -2.68325484]
4,-0.0123851578805,"[[  0.07943429  -0.56811447   0.18792043  -0.05233137]
 [  6.61469765 -15.37349129   0.           0.        ]]",[ 1.12837052 -3.37852812],-0.99891,"[ 1.12026136  2.49793836  0.20038268 -1.57811761  1.63229615 -0.45489699
 -0.31732117 -1.56594095 -0.11647638  0.10737606  0.        ]",[-0.37900928 -0.26594853],[ 1.20606268 -2.78410063]
5,-0.0103755427348,"[[  0.25012193  -0.91226968   0.18792043  -0.05233137]
 [ 10.44138684 -19.02976249   0.           0.        ]]",[ 0.54493159 -3.53032255],-1.03438,"[ 1.08085132  2.12942575  0.45034751 -2.73039641  1.6322947  -0.45489686
 -0.23524397 -2.02752927 -0.21721264  0.11487208  0.        ]",[-0.37900928 -0.26594853],[ 0.07144172 -2.49327395]
6,-0.0301001794421,"[[  0.45972382  -1.32880883   0.18792043  -0.05233137]
 [ 10.51844966 -22.61219588   0.           0.        ]]",[ 0.0435234  -3.68405676],-1.0237,"[ 0.97838698  1.53538022  0.74194132 -3.55053177  1.63229326 -0.45489672
 -0.23359102 -2.47979372 -0.39330181  0.14416973  0.        ]",[-0.37900928 -0.26594853],[-1.47170246 -4.46688965]
7,-0.0665478401828,"[[  0.6282992   -1.81627734   0.18792043  -0.05233137]
 [  6.35252855 -26.12308108   0.           0.        ]]",[-0.34628916 -3.83987999],-1.04262,"[ 0.85557356  0.76529217  0.95608091 -3.54667808  1.63229181 -0.45489659
 -0.32294416 -2.92302248 -0.68886753  0.11143984  0.        ]",[-0.37900928 -0.26594853],[-1.10437336 -3.70552557]
8,-0.122327306101,"[[  0.71435799  -2.3732733    0.18792043  -0.05233137]
 [  2.26662796 -29.56514149   0.           0.        ]]",[-0.38495982 -3.79637861],-1.11329,"[ 0.78015719  0.00573315  1.05620664 -2.2930397   1.63229037 -0.45489646
 -0.41058097 -3.35755837 -1.11823087  0.10419446  0.        ]",[-0.37900928 -0.26594853],[ 1.03493444 -2.80070042]
9,-0.18618648229,"[[  0.79894549  -2.99843051   0.18792043  -0.05233137]
 [  6.17943476 -32.93929343   0.           0.        ]]",[-0.02281556 -3.37622023],-1.12735,"[ 0.69834722 -0.42615904  1.14760074  0.22365352  1.63228892 -0.45489633
 -0.32665657 -3.78351599 -1.5835084   0.34621118  0.        ]",[-0.37900928 -0.26594853],[ 1.71819116 -5.85497964]
10,-0.214529737263,"[[  9.61047936e-01  -3.28591240e+00   1.87920430e-01  -5.23313700e-02]
 [  1.00178392e+01   7.37731905e-03   0.00000000e+00   0.00000000e+00]]",[-1.89119458 -3.48000669],-1.37471,"[ 0.52246817 -0.42589435  1.30095048  1.52923777  1.63228748 -0.45489619
 -0.244328    0.37584066 -1.77017033  0.53028144  0.        ]",[-0.37900928 -0.26594853],[-2.01249194 -3.62080734]
11,-0.204890085891,"[[ 1.11969364 -3.21110107  0.18792043 -0.05233137]
 [ 5.86048559  5.16556514  0.          0.        ]]",[-1.972579   -3.52354097],-1.31975,"[ 0.32981682 -0.43862856  1.42011893  1.19033785  1.63228603 -0.45489606
 -0.33349746  1.02703638 -1.71003463  0.45553575  0.        ]",[-0.37900928 -0.26594853],[-3.30864507 -4.62815057]
12,-0.193882398219,"[[ 1.19601397 -3.11832223  0.18792043 -0.05233137]
 [ 1.78510878  3.8026512   0.          0.        ]]",[-1.9742074  -3.53078318],-1.31298,"[ 0.23132554 -0.44204923  1.46563107  0.76779705  1.63228459 -0.45489593
 -0.42090861  0.85497474 -1.63235645  0.41056474  0.        ]",[-0.37900928 -0.26594853],[-2.2019019  -4.24526444]
