timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0668563533495,"[[ 0.01599355  0.01393705  0.17084303 -0.04934314]
 [-0.00193833  0.00407155  0.          0.        ]]",[-0.05289543 -3.24853849],-1.19182,"[ 1.14220483  2.72007136  0.05418989  0.93713819  1.48303423 -0.42332255
 -0.43247265  0.37727061  0.10391914  0.50962932  0.        ]",[-0.33850813 -0.27998418],[-0.18281996 -2.8624811 ]
1,-0.0622032876054,"[[ 0.0087144  -0.02570735  0.17084303 -0.04934314]
 [-0.72357963 -3.95531651  0.          0.        ]]",[ 0.25340068 -3.19020772],-1.11293,"[ 1.1423291   2.71969187  0.04337235  0.75858881  1.48303217 -0.42332233
 -0.44897108 -0.12711893  0.10424126  0.45653158  0.        ]",[-0.33850813 -0.27998418],[ 1.52222536 -2.3251537 ]
2,-0.0559886978669,"[[ 0.03409201 -0.14377132  0.17084303 -0.04934314]
 [ 3.2481122  -7.83813257  0.          0.        ]]",[ 0.71165109 -3.03337646],-1.10843,"[ 1.14157051  2.70386253  0.08107921  0.2290286   1.48303011 -0.42332212
 -0.3581673  -0.62175379  0.09892887  0.3876298   0.        ]",[-0.33850813 -0.27998418],[ 0.53416156 -3.36638021]
3,-0.0517599426648,"[[  0.11962555  -0.33871261   0.17084303  -0.04934314]
 [  5.29840901 -11.64330334   0.           0.        ]]",[ 0.96520591 -2.89484859],-1.10355,"[ 1.13241279  2.63019693  0.20778634 -0.62223733  1.48302804 -0.4233219
 -0.31129181 -1.10649678  0.07899142  0.35750565  0.        ]",[-0.33850813 -0.27998418],[ 0.48746802 -1.77123461]
4,-0.0448202644236,"[[  0.24390438  -0.60899983   0.17084303  -0.04934314]
 [  7.12338786 -15.37296374   0.           0.        ]]",[ 0.78941512 -2.86381626],-1.05745,"[ 1.10110064  2.43541367  0.38933146 -1.70221056  1.48302598 -0.42332168
 -0.2695677  -1.58161906  0.02684129  0.32907729  0.        ]",[-0.33850813 -0.27998418],[ 1.05725239 -3.01914927]
5,-0.0382579264225,"[[  0.42466556  -0.95314402   0.17084303  -0.04934314]
 [ 10.94009053 -19.0291827    0.           0.        ]]",[ 0.59833837 -2.73819685],-1.05771,"[ 1.01850047  2.05350492  0.64276462 -2.79757314  1.48302391 -0.42332146
 -0.18230737 -2.04738305 -0.07706291  0.33684135  0.        ]",[-0.33850813 -0.27998418],[ 0.13058513 -3.84584497]
6,-0.0377695639307,"[[  0.64649115  -1.36967172   0.17084303  -0.04934314]
 [ 11.24138643 -22.61162441   0.           0.        ]]",[ 0.21367848 -2.59036589],-1.06632,"[ 0.86094069  1.45260287  0.92569959 -3.53894048  1.48302185 -0.42332125
 -0.17541885 -2.50374457 -0.25801716  0.35225749  0.        ]",[-0.33850813 -0.27998418],[-0.49172164 -0.82397895]
7,-0.0554820971834,"[[  0.84956481  -1.85013882   0.17084303  -0.04934314]
 [  9.072948   -25.42577849   0.           0.        ]]",[-0.32193434 -2.44864941],-1.00865,"[ 0.66862902  0.69940926  1.14655567 -3.45511961  1.48301978 -0.42332103
 -0.22499521 -2.86222911 -0.53812596  0.30769868  0.        ]",[-0.33850813 -0.27998418],[-0.16469828 -2.35941953]
8,-0.1005270076,"[[  1.02267454  -2.39332802   0.17084303  -0.04934314]
 [  8.24066124 -28.88166215   0.           0.        ]]",[-0.7451368 -2.5264535],-1.05983,"[ 0.474459   -0.02472028  1.2989085  -2.19005902  1.48301772 -0.42332081
 -0.24402347 -3.30245675 -0.92880531  0.26297228  0.        ]",[-0.33850813 -0.27998418],[-0.1788455  -1.93825791]
9,-0.164266625864,"[[  1.17873723  -3.00495074   0.17084303  -0.04934314]
 [  7.36883369 -26.60502992   0.           0.        ]]",[-1.28023672 -2.70970154],-1.18539,"[ 0.28061252 -0.43309359  1.40386247  0.26083364  1.48301566 -0.4233206
 -0.26395573 -3.0124248  -1.41159581  0.33904872  0.        ]",[-0.33850813 -0.27998418],[-1.32717114 -2.23649929]
10,-0.185761843612,"[[ 1.28494004 -3.19969449  0.17084303 -0.04934314]
 [ 3.26482179 -0.02316651  0.          0.        ]]",[-1.72089267 -2.6855073 ],-1.31513,"[ 0.14099    -0.44518506  1.45631835  1.13591147  1.48301359 -0.42332038
 -0.35778467  0.37380999 -1.56724343  0.4006857   0.        ]",[-0.33850813 -0.27998418],[-2.36184993 -3.69362426]
11,-0.178895938247,"[[ 1.3098654  -3.14797015  0.17084303 -0.04934314]
 [-0.75895036  3.58572856  0.          0.        ]]",[-1.67810106 -2.65941119],-1.32441,"[ 0.10751974 -0.44782555  1.46631809  0.90308777  1.48301153 -0.42332016
 -0.44977907  0.83354281 -1.51760233  0.38070458  0.        ]",[-0.33850813 -0.27998418],[-2.17635465 -2.94587176]
12,-0.172119879027,"[[ 1.25511182 -3.08351136  0.17084303 -0.04934314]
 [-4.703272    2.6434787   0.          0.        ]]",[-1.65881991 -2.63833523],-1.32284,"[ 0.18072086 -0.44518649  1.44318154  0.61290774  1.48300946 -0.42331994
 -0.53995698  0.71351008 -1.46809829  0.36357205  0.        ]",[-0.33850813 -0.27998418],[-1.3573083  -2.77666021]
13,-0.169092641951,"[[ 1.12225512 -3.04305168  0.17084303 -0.04934314]
 [-8.56950901  1.46094833  0.          0.        ]]",[-1.66075706 -2.64023042],-1.31579,"[ 0.35251972 -0.44017285  1.36960725  0.43124513  1.4830074  -0.42331973
 -0.62834961  0.56286838 -1.44779361  0.34621194  0.        ]",[-0.33850813 -0.27998418],[-1.63288795 -2.43524274]
14,-0.169531350569,"[[  0.91284189  -3.02198815   0.17084303  -0.04934314]
 [-12.35918133   0.71779292   0.           0.        ]]",[-1.67401695 -2.67047453],-1.3156,"[ 0.6005554  -0.43654067  1.20636654  0.33693878  1.48300534 -0.42331951
 -0.71499168  0.46819827 -1.45457055  0.3272953   0.        ]",[-0.33850813 -0.27998418],[-2.61556321 -1.57264585]
15,-0.172903452343,"[[  0.62838811  -3.01195699   0.17084303  -0.04934314]
 [-16.07381511   0.33070815   0.           0.        ]]",[-1.67969728 -2.71682358],-1.32778,"[ 0.87596563 -0.43456542  0.90406569  0.29210815  1.48300327 -0.42331929
 -0.79991809  0.41888767 -1.48297055  0.31356191  0.        ]",[-0.33850813 -0.27998418],[-2.01285296 -1.64198491]
16,-0.178623610873,"[[  0.27037957  -3.00742293   0.17084303  -0.04934314]
 [-19.71490488   0.14631591   0.           0.        ]]",[-1.69696665 -2.79089022],-1.29495,"[ 1.09170812 -0.4336206   0.42737162  0.27186365  1.48300121 -0.42331908
 -0.88316296  0.39539791 -1.52682143  0.315856    0.        ]",[-0.33850813 -0.27998418],[-2.69666339 -3.33350652]
17,-0.185615622468,"[[ -0.15972753  -3.00544264   0.17084303  -0.04934314]
 [-23.28391102   0.06295752   0.           0.        ]]",[-1.65926814 -2.91307688],-1.34789,"[ 1.12462229 -0.4331977  -0.20597222  0.26302549  1.48299914 -0.42331886
 -0.96475969  0.38477875 -1.57611693  0.34541294  0.        ]",[-0.33850813 -0.27998418],[-0.28938903 -3.14989734]
18,-0.19173212621,"[[ -0.63227694  -3.00459838   0.17084303  -0.04934314]
 [-23.96874769   0.02654811   0.           0.        ]]",[-1.61997747 -3.02805996],-1.32728,"[ 0.87276614 -0.4330154  -0.84791709  0.2592582   1.48299708 -0.42331864
 -0.98041615  0.3801404  -1.61311794  0.40400371  0.        ]",[-0.33850813 -0.27998418],[-0.52107029 -3.59209188]
19,-0.195073025598,"[[ -1.12759056e+00  -3.00424486e+00   1.70843029e-01  -4.93431422e-02]
 [ -2.55573200e+01   1.10231290e-02   0.00000000e+00   0.00000000e+00]]",[-1.54860163 -3.11816025],-1.31461,"[ 0.34580209 -0.4329386  -1.31220615  0.25768076  1.48299502 -0.42331842
 -1.01673449  0.37816249 -1.62326601  0.48029155  0.        ]",[-0.33850813 -0.27998418],[-1.29668572 -3.00908621]
20,-0.194352144943,"[[ -1.67338549e+00  -3.00409888e+00   1.70843029e-01  -4.93431422e-02]
 [ -2.90106655e+01   4.52209491e-03   0.00000000e+00   0.00000000e+00]]",[-1.59671545 -3.12037754],-1.29535,"[-0.39510245 -0.4329067  -1.44798573  0.25702932  1.48299295 -0.42331821
 -1.09568665  0.37733414 -1.59766456  0.55984694  0.        ]",[-0.33850813 -0.27998418],[-1.82224517 -3.22760788]
21,-0.188278189329,"[[ -2.28756142e+00  -3.00403923e+00   1.70843029e-01  -4.93431422e-02]
 [ -3.23956470e+01   1.83958531e-03   0.00000000e+00   0.00000000e+00]]",[-1.80285978 -3.00639868],-1.29525,"[-1.16849175 -0.43289352 -1.09009379  0.25676304  1.48299089 -0.42331799
 -1.17307565  0.37699223 -1.5323775   0.61583003  0.        ]",[-0.33850813 -0.27998418],[-1.35087525 -3.88854901]
22,-0.177254164927,"[[ -2.96876464e+00  -3.00401502e+00   1.70843029e-01  -4.93431422e-02]
 [ -3.57136178e+01   7.44899401e-04   0.00000000e+00   0.00000000e+00]]",[-1.95690036 -2.82105494],-1.31392,"[-1.62614876 -0.43288804 -0.22516928  0.25665491  1.48298882 -0.42331777
 -1.2489324   0.3768526  -1.4433698   0.61346002  0.        ]",[-0.33850813 -0.27998418],[-2.03484771 -2.50429185]
23,-0.16531697737,"[[ -3.71566825e+00  -3.00400521e+00   1.70843029e-01  -4.93431422e-02]
 [ -3.89659046e+01   3.02294070e-04   0.00000000e+00   0.00000000e+00]]",[-1.86334038 -2.70148087],-1.30615,"[-1.42335383 -0.43288569  0.83751291  0.25661105  1.48298676 -0.42331756
 -1.32328722  0.37679603 -1.371326    0.53588767  0.        ]",[-0.33850813 -0.27998418],[-0.53852206 -2.7570183 ]
24,-0.160303737925,"[[ -4.50863947e+00  -3.00400120e+00   1.70843029e-01  -4.93431422e-02]
 [ -4.03266829e+01   1.25086524e-04   0.00000000e+00   0.00000000e+00]]",[-1.60514712 -2.63068676],-1.26948,"[-0.53447013 -0.43288459  1.4858798   0.25659302  1.4829847  -0.42331734
 -1.35439675  0.37677326 -1.36470581  0.41388878  0.        ]",[-0.33850813 -0.27998418],[-0.73243168 -3.35971188]
25,-0.167173371239,"[[ -5.33625900e+00  -3.00399954e+00   1.70843029e-01  -4.93431422e-02]
 [ -4.24282669e+01   5.23959092e-05   0.00000000e+00   0.00000000e+00]]",[-1.54235864 -2.69859505],-1.29215,"[ 0.56245509 -0.43288401  1.23665411  0.25658549  1.48298263 -0.42331712
 -1.40244302  0.37676382 -1.43745138  0.32040008  0.        ]",[-0.33850813 -0.27998418],[-0.60025869 -3.41118881]
26,-0.181650490132,"[[ -6.20024224e+00  -3.00399881e+00   1.70843029e-01  -4.93431422e-02]
 [ -4.39649359e+01   2.38560679e-05   0.00000000e+00   0.00000000e+00]]",[-1.48658037 -2.89911366],-1.34087,"[ 1.1375827  -0.43288363  0.15353942  0.25658215  1.48298057 -0.4233169
 -1.43757363  0.37675999 -1.54903568  0.32317916  0.        ]",[-0.33850813 -0.27998418],[-0.43053455 -2.50673341]
