timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.239566434853,"[[-0.09641992 -0.0661269   0.07280075  0.1702836 ]
 [ 0.00377868  0.00084876  0.          0.        ]]",[ 4.28103924 -3.067137  ],-1.54865,"[ 1.15081936  2.68591499 -0.13731528  0.5804608   0.62598366  1.47845569
 -0.40499834  0.37861624  0.82528017 -1.7566763   0.        ]",[-0.24541447 -0.2425698 ],[ 5.00599501 -2.30945293]
1,-0.2364750602,"[[-0.05663912 -0.10585335  0.07280075  0.1702836 ]
 [ 3.96112157 -3.96028541  0.          0.        ]]",[ 4.27756643 -3.04351044],-1.56412,"[ 1.155042    2.68053906 -0.07844207  0.40443641  0.62598309  1.47845262
 -0.3085085  -0.1305868   0.82758149 -1.7211223   0.        ]",[-0.24541447 -0.2425698 ],[ 4.33559678 -1.96958228]
2,-0.226886876629,"[[ 0.06150313 -0.2240151   0.07280075  0.1702836 ]
 [ 7.8401931  -7.842934    0.          0.        ]]",[ 4.18184805 -2.94784641],-1.56599,"[ 1.15464137  2.65005378  0.09682363 -0.11366989  0.62598252  1.47844954
 -0.21392713 -0.62970038  0.82736267 -1.61541941  0.        ]",[-0.24541447 -0.2425698 ],[ 2.88934785 -3.04067971]
3,-0.209834383551,"[[  0.2564578   -0.41905717   0.07280075   0.1702836 ]
 [ 11.64264735 -11.64854607   0.           0.        ]]",[ 3.96812367 -2.78024387],-1.46793,"[ 1.11183688  2.55332781  0.38210911 -0.93538339  0.62598195  1.47844647
 -0.12121388 -1.11891003  0.80409236 -1.44342076  0.        ]",[-0.24541447 -0.2425698 ],[ 4.53033888 -2.72703239]
4,-0.184202609072,"[[  0.52670984  -0.68945205   0.07280075   0.1702836 ]
 [ 15.37022849 -15.37841898   0.           0.        ]]",[ 3.57852125 -2.57051802],-1.43349,"[ 0.96900239  2.33035082  0.75177347 -1.95484226  0.62598139  1.47844339
 -0.03032622 -1.59838128  0.72645659 -1.22057985  0.        ]",[-0.24541447 -0.2425698 ],[ 2.97197356 -3.55371947]
5,-0.149991887301,"[[  0.87077996  -1.03369672   0.07280075   0.1702836 ]
 [ 19.02476112 -19.03370946   0.           0.        ]]",[ 3.06888366 -2.40091228],-1.23562,"[ 0.66308618  1.92182698  1.14088802 -2.94700804  0.62598082  1.47844032
  0.05878033 -2.06826107  0.56019426 -0.98603647  0.        ]",[-0.24541447 -0.2425698 ],[ 5.52848924 -4.02794367]
6,-0.112024792771,"[[  1.28722523  -1.45031078   0.07280075   0.1702836 ]
 [ 22.60802456 -22.61556069   0.           0.        ]]",[ 2.50454998 -2.23791552],-1.21781,"[ 0.15685866  1.30664583  1.43068265 -3.54097262  0.62598025  1.47843724
  0.14614916 -2.52869418  0.28507824 -0.81139355  0.        ]",[-0.24541447 -0.2425698 ],[ 3.28935926 -2.12746386]
7,-0.0915473681074,"[[  1.77463565  -1.93783883   0.07280075   0.1702836 ]
 [ 26.121469   -26.12538755   0.           0.        ]]",[ 1.97511351 -2.15755653],-1.19638,"[-0.51295901  0.55380252  1.45923057 -3.27695016  0.62597968  1.47843417
  0.23181563 -2.97986    -0.07893135 -0.7942794   0.        ]",[-0.24541447 -0.2425698 ],[ 1.72515095 -2.37796305]
8,-0.120404123758,"[[  2.33162371  -2.49485968   0.07280075   0.1702836 ]
 [ 29.56583799 -29.5652551    0.           0.        ]]",[ 1.71027029 -2.21092987],-1.2084,"[-1.18954537 -0.13641418  1.08066582 -1.80565195  0.62597911  1.47843109
  0.31579784 -3.42202116 -0.44661121 -1.02264745  0.        ]",[-0.24541447 -0.2425698 ],[ 2.55676552 -2.33210999]
9,-0.180939588132,"[[  2.95680776  -3.1200019    0.07280075   0.1702836 ]
 [ 32.94126474 -26.68399024   0.           0.        ]]",[ 1.92922723 -2.40576124],-1.30421,"[-1.59716232 -0.45340792  0.27831166  0.77833561  0.62597854  1.47842802
  0.39809904 -3.05162114 -0.66812112 -1.50656783  0.        ]",[-0.24541447 -0.2425698 ],[ 3.08794279 -4.4434356 ]
