timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.228298547913,"[[-0.03193191 -0.04847041 -0.0095572  -0.07600493]
 [-0.004116    0.00207761  0.          0.        ]]",[-0.62000048 -2.60924435],-1.54486,"[ 1.16723333  2.6352144  -0.06216145  0.66207077 -0.09575714 -0.63912197
 -0.33871608  0.38113208  1.44472584  0.57410446  0.        ]",[-0.23451009 -0.20539089],[-0.87661936 -3.33887032]
1,-0.22421677591,"[[-0.06679149 -0.08814358 -0.0095572  -0.07600493]
 [-3.47030922 -3.95620671  0.          0.        ]]",[-0.38650313 -2.59290075],-1.57268,"[ 1.16485294  2.6309936  -0.11391899  0.489955   -0.09575704 -0.63912101
 -0.43336622 -0.13477672  1.43622317  0.47100685  0.        ]",[-0.23451009 -0.20539089],[-1.70018642 -2.91361949]
2,-0.210863998453,"[[-0.17518499 -0.20619445 -0.0095572  -0.07600493]
 [-7.35613774 -7.83595055  0.          0.        ]]",[ 0.17126153 -2.50916767],-1.4904,"[ 1.14677541  2.60414557 -0.27380398 -0.01757498 -0.09575693 -0.63912004
 -0.53947517 -0.64044854  1.37705736  0.16285217  0.        ]",[-0.23451009 -0.20539089],[-0.906253   -2.01888611]
3,-0.186381181554,"[[ -3.56806343e-01  -4.01070753e-01  -9.55719658e-03  -7.60049298e-02]
 [ -1.07946588e+01  -1.16389922e+01   0.00000000e+00   0.00000000e+00]]",[ 1.01605344 -2.37050486],-1.29463,"[ 1.08086948  2.51392294 -0.53395454 -0.82499854 -0.09575683 -0.63911908
 -0.63336944 -1.13612176  1.17487851 -0.30015261  0.        ]",[-0.23451009 -0.20539089],[ 1.10922873 -2.19467703]
4,-0.155907600536,"[[ -5.30859340e-01  -6.71279930e-01  -9.55719658e-03  -7.60049298e-02]
 [ -6.62459760e+00  -1.53694802e+01   0.00000000e+00   0.00000000e+00]]",[ 1.63244474 -2.20856619],-1.17486,"[ 0.97768724  2.30052189 -0.7673421  -1.83209508 -0.09575673 -0.63911812
 -0.51949738 -1.6223349   0.81715297 -0.67912583  0.        ]",[-0.23451009 -0.20539089],[ 1.08408886 -2.54208428]
5,-0.124244424561,"[[ -6.22342684e-01  -1.01535691e+00  -9.55719658e-03  -7.60049298e-02]
 [ -2.53739452e+00  -1.90260051e+01   0.00000000e+00   0.00000000e+00]]",[ 1.71704423 -2.11006212],-1.06381,"[ 0.90876859  1.9040182  -0.88131447 -2.82219186 -0.09575662 -0.63911716
 -0.40788803 -2.09890126  0.4275052  -0.81056986  0.        ]",[-0.23451009 -0.20539089],[ 1.73641776 -2.33447077]
6,-0.0885794792282,"[[ -6.32894840e-01  -1.43183592e+00  -9.55719658e-03  -7.60049298e-02]
 [  1.46885802e+00  -2.26098944e+01   0.00000000e+00   0.00000000e+00]]",[ 1.33313441 -2.06803465],-1.00691,"[ 0.90020167  1.30115156 -0.89401039 -3.43397347 -0.09575652 -0.63911619
 -0.29848926 -2.5659902   0.08705945 -0.70364637  0.        ]",[-0.23451009 -0.20539089],[ 1.56535676 -2.25722835]
7,-0.0453002733696,"[[ -5.64114022e-01  -1.91927668e+00  -9.55719658e-03  -7.60049298e-02]
 [  5.39626210e+00  -2.61223861e+01   0.00000000e+00   0.00000000e+00]]",[ 0.74904943 -2.00343275],-0.921835,"[ 0.95375491  0.55690763 -0.80954694 -3.21446675 -0.09575642 -0.63911523
 -0.19124362 -3.02375872 -0.14528686 -0.39083117  0.        ]",[-0.23451009 -0.20539089],[ 1.27135068 -3.90201738]
8,-0.0101991649547,"[[ -4.17555968e-01  -2.47626410e+00  -9.55719658e-03  -7.60049298e-02]
 [  9.24691072e+00  -2.95647994e+01   0.00000000e+00   0.00000000e+00]]",[ 0.35754937 -1.8918376 ],-0.946943,"[ 1.04915799 -0.13347034 -0.61756185 -1.81170075 -0.09575631 -0.63911427
 -0.08609396 -3.47237398 -0.240624    0.08152208  0.        ]",[-0.23451009 -0.20539089],[ 0.01397568 -2.32946105]
9,-0.0740107417162,"[[ -2.33906916e-01  -3.10141359e+00  -9.55719658e-03  -7.60049298e-02]
 [  9.11880911e+00  -2.67621512e+01   0.00000000e+00   0.00000000e+00]]",[ 0.01032332 -1.84860563],-0.952031,"[ 1.13027522 -0.46293162 -0.35926088  0.69809779 -0.09575621 -0.6391133
 -0.08959193 -3.10706237 -0.20638586  0.66308178  0.        ]",[-0.23451009 -0.20539089],[ 0.8986885  -2.37469542]
10,-0.0918278101953,"[[ -1.76254978e-02  -3.27172897e+00  -9.55719658e-03  -7.60049298e-02]
 [  1.24977085e+01   1.74410932e+00   0.00000000e+00   0.00000000e+00]]",[-0.49974194 -1.82085216],-1.12438,"[ 1.16769952 -0.45107121 -0.04088872  1.43708626 -0.09575611 -0.63911234
  0.00267579  0.6081954  -0.19091077  0.82123503  0.        ]",[-0.23451009 -0.20539089],[-1.83079477 -1.50379805]
11,-0.0794621922441,"[[ 0.190124   -3.18794976 -0.0095572  -0.07600493]
 [ 8.29117888  4.90832863  0.          0.        ]]",[-0.48351207 -1.76139069],-1.04385,"[ 1.14300379 -0.46251609  0.26625931  1.07428441 -0.095756   -0.63911138
 -0.11219206  1.02059034 -0.20672999  0.7114596   0.        ]",[-0.23451009 -0.20539089],[-0.67986198 -3.18926314]
12,-0.068872782725,"[[ 0.32729269 -3.1031955  -0.0095572  -0.07600493]
 [ 5.43519387  3.3780532   0.          0.        ]]",[-0.37442413 -1.70963955],-1.02377,"[ 1.09453198 -0.46303837  0.46323909  0.70583325 -0.0957559  -0.63911042
 -0.1901805   0.82114592 -0.18677415  0.61740635  0.        ]",[-0.23451009 -0.20539089],[ 0.13536954 -0.94614123]
13,-0.0632311088566,"[[ 0.44029371 -3.05207493 -0.0095572  -0.07600493]
 [ 5.86348536  1.82669627  0.          0.        ]]",[-0.32176247 -1.68606734],-1.01915,"[ 1.03607348 -0.45797214  0.61892656  0.48400773 -0.0957558  -0.63910945
 -0.1784849   0.61895441 -0.1597959   0.5656495   0.        ]",[-0.23451009 -0.20539089],[ 0.07171452 -1.016867  ]
14,-0.060906603357,"[[ 0.5592471  -3.02593791 -0.0095572  -0.07600493]
 [ 6.03129865  0.88368834  0.          0.        ]]",[-0.30608729 -1.67257845],-1.05229,"[ 0.95732055 -0.45382142  0.7740464   0.37094817 -0.09575569 -0.63910849
 -0.1739022   0.49605008 -0.13475179  0.5416277   0.        ]",[-0.23451009 -0.20539089],[-0.95691972 -0.3836974 ]
15,-0.0602160327047,"[[ 0.64066134 -3.01298989 -0.0095572  -0.07600493]
 [ 2.12315267  0.44849414  0.          0.        ]]",[-0.29480639 -1.6612314 ],-1.02063,"[ 0.89379721 -0.45137499  0.87391422  0.31506155 -0.09575559 -0.63910753
 -0.28062232  0.43932994 -0.11782933  0.53220991  0.        ]",[-0.23451009 -0.20539089],[-0.01829596 -0.83262194]
16,-0.0600591017131,"[[ 0.68197574 -3.00714113 -0.0095572  -0.07600493]
 [ 2.00867022  0.17768622  0.          0.        ]]",[-0.29091081 -1.65709376],-1.05975,"[ 0.85872468 -0.45018504  0.92238055  0.28984686 -0.09575549 -0.63910657
 -0.28374818  0.40403457 -0.10914082  0.52882601  0.        ]",[-0.23451009 -0.20539089],[-1.45941949 -1.54564684]
17,-0.0599377800918,"[[ 0.68202526 -3.00500572 -0.0095572  -0.07600493]
 [-1.99038959  0.05783616  0.          0.        ]]",[-0.28431359 -1.65325403],-1.05093,"[ 0.85867993 -0.44973712  0.92243588  0.28064558 -0.09575538 -0.6391056
 -0.39295095  0.38841381 -0.10786459  0.52741951  0.        ]",[-0.23451009 -0.20539089],[-1.26100972 -1.70173454]
18,-0.0594930886123,"[[ 0.60288795 -3.00431498 -0.0095572  -0.07600493]
 [-5.91027822  0.01852599  0.          0.        ]]",[-0.27361813 -1.6543256 ],-1.05401,"[ 0.92420365 -0.44959034  0.82826578  0.27766963 -0.09575528 -0.63910464
 -0.49999169  0.38328997 -0.11779604  0.52567936  0.        ]",[-0.23451009 -0.20539089],[-1.2246052  -0.58178921]
19,-0.0590427448823,"[[  4.46131488e-01  -3.00365200e+00  -9.55719658e-03  -7.60049298e-02]
 [ -9.75256419e+00   3.64568000e-02   0.00000000e+00   0.00000000e+00]]",[-0.24182841 -1.65567005],-0.974767,"[ 1.03260211 -0.44944874  0.62675737  0.2748135  -0.09575518 -0.63910368
 -0.60491318  0.38562645 -0.13807491  0.52546943  0.        ]",[-0.23451009 -0.20539089],[ 0.76450962 -2.41692554]
20,-0.0591879333946,"[[  2.83387297e-01  -3.00347685e+00  -9.55719658e-03  -7.60049298e-02]
 [ -6.53258494e+00  -6.30498478e-03   0.00000000e+00   0.00000000e+00]]",[-0.20853236 -1.66330922],-1.00799,"[ 1.11275915 -0.4494108   0.40098012  0.27405875 -0.09575507 -0.63910272
 -0.51698355  0.38005275 -0.15911659  0.52956559  0.        ]",[-0.23451009 -0.20539089],[-0.34447488 -2.80126487]
21,-0.0598418758794,"[[ 0.14034892 -3.00366161 -0.0095572  -0.07600493]
 [-7.76713896 -0.00958317  0.          0.        ]]",[-0.16432932 -1.6651262 ],-1.00561,"[ 1.1542986  -0.44944964  0.19326374  0.27485427 -0.09575497 -0.63910175
 -0.55069514  0.37962503 -0.17704077  0.5368133   0.        ]",[-0.23451009 -0.20539089],[ 0.22932873 -1.54402773]
22,-0.0609393451682,"[[ -4.34107443e-03  -3.00382138e+00  -9.55719658e-03  -7.60049298e-02]
 [ -6.70539830e+00  -6.20094788e-03   0.00000000e+00   0.00000000e+00]]",[-0.11670396 -1.67581367],-1.04012,"[ 1.16787426 -0.4494831  -0.02115571  0.27554213 -0.09575487 -0.63910079
 -0.52170112  0.38006538 -0.19407184  0.54711596  0.        ]",[-0.23451009 -0.20539089],[-0.86222055 -0.27199098]
23,-0.0626035889825,"[[ -1.71368720e-01  -3.00314196e+00  -9.55719658e-03  -7.60049298e-02]
 [ -9.98643320e+00   5.00772476e-02   0.00000000e+00   0.00000000e+00]]",[-0.01940531 -1.68631983],-0.954309,"[ 1.14763717 -0.44933749 -0.2682227   0.2726154  -0.09575476 -0.63909983
 -0.61129662  0.38739978 -0.21192474  0.56166408  0.        ]",[-0.23451009 -0.20539089],[ 1.28758393 -2.5687966 ]
24,-0.0646290472437,"[[-0.32938904 -3.00300222 -0.0095572  -0.07600493]
 [-5.82945072 -0.01562909  0.          0.        ]]",[ 0.04587394 -1.70650649],-0.989734,"[ 1.09357063 -0.44930699 -0.49558198  0.27201323 -0.09575466 -0.63909887
 -0.49777966  0.37883564 -0.22673613  0.5788766   0.        ]",[-0.23451009 -0.20539089],[ 0.30558587 -1.06871108]
25,-0.0661826312637,"[[-0.43268084 -3.00338116 -0.0095572  -0.07600493]
 [-4.50414566 -0.01829239  0.          0.        ]]",[ 0.08348483 -1.71900964],-0.988952,"[ 1.04049532 -0.44938747 -0.63806391  0.27364502 -0.09575456 -0.6390979
 -0.46158843  0.37848806 -0.23498372  0.59204072  0.        ]",[-0.23451009 -0.20539089],[-0.25770105 -1.70119447]
26,-0.0677682518074,"[[-0.53210625 -3.00367916 -0.0095572  -0.07600493]
 [-5.4352924  -0.01135488  0.          0.        ]]",[ 0.12335762 -1.72729695],-0.998103,"[ 0.97676386 -0.44945049 -0.76895306  0.27492827 -0.09575445 -0.63909694
 -0.487015    0.37939178 -0.24179564  0.60550836  0.        ]",[-0.23451009 -0.20539089],[-0.97719302 -2.96646567]
27,-0.0702086757083,"[[ -6.78551348e-01  -3.00384731e+00  -9.55719658e-03  -7.60049298e-02]
 [ -9.19668286e+00  -5.88583472e-03   0.00000000e+00   0.00000000e+00]]",[ 0.18617103 -1.73358238],-0.985592,"[ 0.86167689 -0.44948574 -0.94782062  0.27565228 -0.09575435 -0.63909598
 -0.58972812  0.38010411 -0.24977312  0.62638433  0.        ]",[-0.23451009 -0.20539089],[-0.46002145 -1.87507723]
28,-0.0736859950588,"[[ -8.78932598e-01  -3.00393076e+00  -9.55719658e-03  -7.60049298e-02]
 [ -1.08359792e+01  -2.79416423e-03   0.00000000e+00   0.00000000e+00]]",[ 0.261509   -1.73602092],-0.91917,"[ 0.66745243 -0.44950292 -1.15950667  0.27601142 -0.09575425 -0.63909502
 -0.63449219  0.38050659 -0.25641376  0.65660046  0.        ]",[-0.23451009 -0.20539089],[ 1.53403106 -3.40966382]
29,-0.0767518161585,"[[ -1.05377506e+00  -3.00396936e+00  -9.55719658e-03  -7.60049298e-02]
 [ -6.66217573e+00  -1.25625636e-03   0.00000000e+00   0.00000000e+00]]",[ 0.31038895 -1.7335099 ],-0.966063,"[ 0.46884479 -0.44951055 -1.30703449  0.27617734 -0.09575414 -0.63909406
 -0.52051542  0.38070657 -0.25796789  0.68376546  0.        ]",[-0.23451009 -0.20539089],[ 1.04498629 -0.00136978]
30,-0.0782982583065,"[[-1.14597041 -3.00292738 -0.0095572  -0.07600493]
 [-2.5709954   0.07263254  0.          0.        ]]",[ 0.32663435 -1.73044562],-0.985584,"[ 0.35531638 -0.44928749 -1.36919501  0.27168896 -0.09575404 -0.63909309
 -0.40879499  0.39033627 -0.25787057  0.69757437  0.        ]",[-0.23451009 -0.20539089],[-0.54502514 -2.25874712]
31,-0.0795247963886,"[[-1.21853075 -3.00267931 -0.0095572  -0.07600493]
 [-4.67801495 -0.01953194  0.          0.        ]]",[ 0.34641254 -1.72455955],-0.945297,"[ 0.2625136  -0.4492337  -1.41004818  0.27062025 -0.09575394 -0.63909213
 -0.46633188  0.37832368 -0.2567527   0.70864701  0.        ]",[-0.23451009 -0.20539089],[ 1.28638025 -1.66434222]
32,-0.0804371247341,"[[-1.27143705 -3.00317245 -0.0095572  -0.07600493]
 [-0.62611783 -0.02421322  0.          0.        ]]",[ 0.34599251 -1.72314358],-0.947109,"[ 0.19323722 -0.44933881 -1.43521581  0.27274388 -0.09575383 -0.63909117
 -0.35568407  0.37771309 -0.25493185  0.71698934  0.        ]",[-0.23451009 -0.20539089],[ 1.02604567 -2.27647349]
33,-0.0799954116214,"[[-1.2441102  -3.00356913 -0.0095572  -0.07600493]
 [ 3.34556693 -0.01518444  0.          0.        ]]",[ 0.33083314 -1.72773457],-0.956587,"[ 0.22917387 -0.44942298 -1.42270154  0.27445217 -0.09575373 -0.63909021
 -0.24722671  0.37888939 -0.25541925  0.71299508  0.        ]",[-0.23451009 -0.20539089],[ 1.2652989  -0.78444161]
34,-0.0781927042084,"[[-1.13813852 -3.00356584 -0.0095572  -0.07600493]
 [ 7.23862706  0.00789435  0.          0.        ]]",[ 0.3009311  -1.73741364],-0.935621,"[ 0.3651616  -0.4494217  -1.36433679  0.27443768 -0.09575363 -0.63908924
 -0.14091641  0.38189687 -0.25756197  0.69666531  0.        ]",[-0.23451009 -0.20539089],[ 1.46959523 -2.30653884]
35,-0.0750015489735,"[[ -9.55078918e-01  -3.00362287e+00  -9.55719658e-03  -7.60049298e-02]
 [  1.10546168e+01  -7.92628806e-03   0.00000000e+00   0.00000000e+00]]",[ 0.24857545 -1.74660158],-0.940833,"[ 0.58392082 -0.44943329 -1.2283121   0.27468301 -0.09575352 -0.63908828
 -0.03671073  0.37983443 -0.25778371  0.6681612   0.        ]",[-0.23451009 -0.20539089],[ 2.03753893 -0.58027144]
36,-0.0704711924569,"[[ -6.96457441e-01  -3.00333559e+00  -9.55719658e-03  -7.60049298e-02]
 [  1.47950653e+01   2.38532693e-02   0.00000000e+00   0.00000000e+00]]",[ 0.15045536 -1.7474848 ],-0.940536,"[ 0.84596741 -0.44937138 -0.96836186  0.27344526 -0.09575342 -0.63908732
  0.0654321   0.38397592 -0.25079031  0.62859555  0.        ]",[-0.23451009 -0.20539089],[ 0.92583976 -3.3946878 ]
37,-0.065198105642,"[[ -3.66715982e-01  -3.00333668e+00  -9.55719658e-03  -7.60049298e-02]
 [  1.81678415e+01  -1.21191755e-02   0.00000000e+00   0.00000000e+00]]",[-0.01123208 -1.73578882],-0.986972,"[ 1.07596482 -0.44937104 -0.54771014  0.27344967 -0.09575332 -0.63908636
  0.15753465  0.37928702 -0.22981107  0.58369633  0.        ]",[-0.23451009 -0.20539089],[ 0.13556896 -1.82825538]
38,-0.0608905323528,"[[ -1.58226770e-03  -3.00360117e+00  -9.55719658e-03  -7.60049298e-02]
 [  1.83449399e+01  -1.21561185e-02   0.00000000e+00   0.00000000e+00]]",[-0.19055697 -1.70114267],-1.03704,"[ 1.16786887 -0.44942693 -0.01702148  0.27458857 -0.09575321 -0.63908539
  0.16237063  0.37928174 -0.1937293   0.54666261  0.        ]",[-0.23451009 -0.20539089],[-1.07374636 -2.2930086 ]
