timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.177778616184,"[[ 0.05000321  0.00623859  0.17657709  0.18584708]
 [ 0.00104151 -0.00169738  0.          0.        ]]",[ 7.52666426 -4.10083866],-1.40586,"[ 1.12477293  2.74535576  0.14903839  0.90226648  1.5324917   1.61027762
 -0.45394645  0.37488791  0.06859342 -1.55320449  0.        ]",[-0.37961251 -0.26018927],[ 7.65700353 -5.0659891 ]
1,-0.173841389064,"[[ 0.08972978 -0.0335383   0.17657709  0.18584708]
 [ 3.95843419 -3.96278549  0.          0.        ]]",[ 7.5198741 -4.0762248],-1.40186,"[ 1.12087092  2.74448409  0.20794633  0.72126978  1.53249035  1.61027609
 -0.36836113 -0.12568007  0.06647681 -1.51741349  0.        ]",[-0.37961251 -0.26018927],[ 8.7025293  -3.70779638]
2,-0.162063492875,"[[ 0.20781866 -0.15174972  0.17657709  0.18584708]
 [ 7.83754024 -7.84540325  0.          0.        ]]",[ 7.29180145 -3.96467209],-1.3848,"[ 1.0962594   2.72705379  0.38145248  0.18590682  1.532489    1.61027457
 -0.2844689  -0.61633159  0.05310974 -1.41192836  0.        ]",[-0.37961251 -0.26018927],[ 6.75271497 -4.05662941]
3,-0.14276370885,"[[  0.4027204   -0.34684108   0.17657709   0.18584708]
 [ 11.64000177 -11.65101168   0.           0.        ]]",[ 6.46715593 -3.76934433],-1.36609,"[ 1.01397938  2.65043454  0.65735286 -0.67314589  1.53248764  1.61027305
 -0.20223424 -1.09725099  0.00840783 -1.24418691  0.        ]",[-0.37961251 -0.26018927],[ 5.63678481 -3.4714405 ]
4,-0.117961967314,"[[  0.67291933  -0.61728552   0.17657709   0.18584708]
 [ 15.3675571  -15.38091401   0.           0.        ]]",[ 5.19782686 -3.59197807],-1.3144,"[ 0.81984459  2.45115407  1.00126682 -1.7603593   1.53248629  1.61027152
 -0.12161956 -1.56860249 -0.09707625 -1.03510333  0.        ]",[-0.37961251 -0.26018927],[ 4.37838966 -3.68704989]
5,-0.0957625800157,"[[  1.01693553  -0.9615806    0.17657709   0.18584708]
 [ 19.02203863 -19.03625913   0.           0.        ]]",[ 3.81453609 -3.52768373],-1.2643,"[ 0.45964885  2.06339096  1.33905509 -2.85839042  1.53248494  1.61027
 -0.04258522 -2.03053061 -0.29280141 -0.8297797   0.        ]",[-0.37961251 -0.26018927],[ 3.7001213  -3.31084548]
6,-0.0965982914794,"[[  1.43332585  -1.3782462    0.17657709   0.18584708]
 [ 22.60525649 -22.61815937   0.           0.        ]]",[ 2.30054855 -3.53002644],-1.26634,"[-0.0875252   1.45621103  1.5472698  -3.59301131  1.53248359  1.61026848
  0.03490793 -2.48317509 -0.59013728 -0.70331612  0.        ]",[-0.37961251 -0.26018927],[ 3.29392781 -2.54751618]
7,-0.132587569209,"[[  1.92068091  -1.86582625   0.17657709   0.18584708]
 [ 26.11871824 -26.12797222   0.           0.        ]]",[ 1.48430693 -3.69705868],-1.34744,"[-0.76256794  0.68758683  1.47122577 -3.48047156  1.53248224  1.61026695
  0.11089247 -2.9267065  -0.95696501 -0.7498169   0.        ]",[-0.37961251 -0.26018927],[ 2.56165415 -3.39506698]
8,-0.187460088374,"[[  2.47761518  -2.4228976    0.17657709   0.18584708]
 [ 29.56323563 -29.56769456   0.           0.        ]]",[ 1.3943857  -3.90952635],-1.49447,"[-1.38827283 -0.04877982  0.99083134 -2.12250052  1.53248089  1.61026543
  0.18538598 -3.36137612 -1.296988   -1.04234082  0.        ]",[-0.37961251 -0.26018927],[ 1.77148149 -3.93491244]
9,-0.242356671762,"[[  3.10275005  -3.04808578   0.17657709   0.18584708]
 [ 32.93895589 -26.98544611   0.           0.        ]]",[ 2.08193231 -3.92207861],-1.65597,"[-1.6860981  -0.43612141  0.13245986  0.44894655  1.53247954  1.61026391
  0.25839163 -3.03504801 -1.45883845 -1.56484134  0.        ]",[-0.37961251 -0.26018927],[ 2.17511429 -3.45903855]
10,-0.249213587889,"[[  3.79472792  -3.23417917   0.17657709   0.18584708]
 [ 36.24741805   0.76662381   0.           0.        ]]",[ 1.72328436 -4.28728294],-1.72157,"[-1.39760479 -0.4362576  -0.82861918  1.29463027  1.53247819  1.61026239
  0.3299427   0.47198634 -1.42413777 -1.6853152   0.        ]",[-0.37961251 -0.26018927],[ 1.43987936 -4.10794357]
