timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.62812424 -1.69655836],"[ 1.21092296  1.76941505  0.24514761 -0.17551565  0.21307103 -0.15427566
  1.33373988 -0.19102575  1.12757149  0.41862236  0.        ]","[[ 0.09260113  0.05828759  0.02530516 -0.01810592]
 [ 0.00264152  0.00141256  0.          0.        ]]",-0.188205175771,[ 0.22592949 -1.70429064],-2.57782,[ 0.02348503 -0.41604406]
1,[-1.3321625  -1.58197963],"[ 1.2097136   1.7714126   0.25848227 -0.25134684  0.21307091 -0.15427558
  1.35877789 -0.72999533  1.13014945  0.40047575  0.        ]","[[ 0.10163613  0.01858423  0.02530516 -0.01810592]
 [ 0.89787309 -3.95854979  0.          0.        ]]",-0.188009777493,[-1.84355269 -1.27198876],-0.741109,[ 0.02348503 -0.41604406]
2,[-1.04235148 -1.2942673 ],"[ 1.21244574  1.76514474  0.22614646 -0.47677144  0.2130708  -0.1542755
  1.24767333 -1.25803654  1.13695     0.27011928  0.        ]","[[ 0.07973999 -0.09951277  0.02530516 -0.01810592]
 [-3.07427591 -7.83822565  0.          0.        ]]",-0.185898512479,[-0.84979312 -2.24417897],-0.108489,[ 0.02348503 -0.41604406]
3,[-0.66429377 -0.7871688 ],"[ 1.21667272  1.71517421  0.08600389 -0.84157943  0.21307068 -0.15427541
  1.1553803  -1.77565571  1.10268697 -0.03273088  0.        ]","[[ -0.01485079  -0.29443522   0.02530516  -0.01810592]
 [ -6.37388568 -11.64134529   0.           0.        ]]",-0.180255320275,[-2.88937747 -1.22741368],1.89973,[ 0.02348503 -0.41604406]
4,[-0.21011648  0.02383052],"[ 1.19436512  1.56797675 -0.15854784 -1.30976006  0.21307056 -0.15427533
  1.04827078 -2.28298841  0.92354748 -0.46087321  0.        ]","[[ -0.18074735  -0.5646622    0.02530516  -0.01810592]
 [-10.20322449 -15.36891812   0.           0.        ]]",-0.170971340737,[-0.74118836  0.34523742],1.84248,[ 0.02348503 -0.41604406]
5,[-0.03399184  0.34985822],"[ 1.10133633  1.32035216 -0.48610096 -1.7295391   0.21307044 -0.15427524
  0.97183687 -2.05533854  0.5401297  -0.85067617  0.        ]","[[ -0.41222806  -0.85525941   0.02530516  -0.01810592]
 [-12.93585476 -13.69634789   0.           0.        ]]",-0.161085013458,[ 0.94200964  0.88430659],1.47852,[ 0.02348503 -0.41604406]
6,[-0.09207231  0.38895237],"[ 0.95134578  1.06488246 -0.76682532 -1.98281583  0.21307032 -0.15427516
  1.08317424 -1.5419621   0.11731445 -1.01929397  0.        ]","[[-0.63100888 -1.0913414   0.02530516 -0.01810592]
 [-8.95527549 -9.92443063  0.          0.        ]]",-0.154585322905,[ 0.12719591  0.19176121],1.81224,[ 0.02348503 -0.41604406]
7,[-0.14320904  0.55548942],"[ 0.79542858  0.83554376 -0.95914408 -2.11821497  0.21307021 -0.15427508
  1.10217147 -1.41185732 -0.22362677 -1.01991187  0.        ]","[[-0.80329976 -1.28023912  0.02530516 -0.01810592]
 [-8.27603999 -8.96852579  0.          0.        ]]",-0.150035973529,[-1.00357222  1.01416663],1.6441,[ 0.02348503 -0.41604406]
8,[-0.43643686  0.20908782],"[ 0.57505504  0.65925839 -1.14528742 -2.17608469  0.21307009 -0.15427499
  0.99601804 -0.84860166 -0.53866777 -0.93779634  0.        ]","[[ -1.00689903  -1.41808792   0.02530516  -0.01810592]
 [-12.0712018   -4.8301105    0.           0.        ]]",-0.14909800902,[-1.27814201 -0.00569802],1.2403,[ 0.02348503 -0.41604406]
9,[-0.56641692  0.39648402],"[ 0.22602425  0.53424167 -1.31498714 -2.19523378  0.21306997 -0.15427491
  0.89198817 -0.83844372 -0.86097124 -0.76011139  0.        ]","[[ -1.28563892  -1.51394197   0.02530516  -0.01810592]
 [-15.79044902  -4.7554824    0.           0.        ]]",-0.152735881332,[-0.17945796 -0.03940872],0.316417,[ 0.02348503 -0.41604406]
