timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-6.12740564 -0.44319019],"[ 1.14396886  1.68305276  0.10792976  0.09660941 -0.24866233 -1.30345962
  1.2611632  -0.04598767  1.48845039  1.1243464   0.        ]","[[-0.02868766 -0.00309902 -0.0281875  -0.15048995]
 [-0.00152537  0.00223405  0.          0.        ]]",-0.278315322876,[-6.98244391 -0.99314357],-3.72005,[-0.1545658  -0.65769637]
1,[-5.52484894 -0.27793917],"[ 1.14129884  1.68178053  0.04807073  0.03856062 -0.24866228 -1.3034589
  1.15965493 -0.6287216   1.48280316  1.03895602  0.        ]","[[-0.06839303 -0.04249479 -0.0281875  -0.15048995]
 [-3.95585229 -3.92871478  0.          0.        ]]",-0.271275482757,[-6.36470538 -0.5214637 ],-4.0296,[-0.1545658  -0.65769637]
2,[-5.10248995  0.0997022 ],"[ 1.12053218  1.66901315 -0.12852168 -0.10594818 -0.24866223 -1.30345818
  1.0601341  -0.92305477  1.43646389  0.80312395  0.        ]","[[-0.18640808 -0.1409901  -0.0281875  -0.15048995]
 [-7.83276071 -5.91419988  0.          0.        ]]",-0.250023194804,[-4.01022049 -0.20679726],-4.80317,[-0.1545658  -0.65769637]
3,[-4.47610998  0.57066101],"[ 1.04507012  1.63316732 -0.41034103 -0.28671379 -0.24866217 -1.30345746
  0.96256549 -1.02685367  1.28444303  0.46764359  0.        ]","[[ -0.38119813  -0.26629954  -0.0281875   -0.15048995]
 [-11.63362206  -6.61439881   0.           0.        ]]",-0.213959029303,[-3.64611388  1.1871014 ],-4.87183,[-0.1545658  -0.65769637]
4,[-4.65706205  0.76707625],"[ 0.86090043  1.59355537 -0.76380247 -0.41464981 -0.24866212 -1.30345674
  0.86687796 -0.42021566  0.98959558  0.12878526  0.        ]","[[ -0.65127071  -0.35752943  -0.0281875   -0.15048995]
 [-15.36120663  -2.52220267   0.           0.        ]]",-0.16636709187,[-3.85582417  1.20948025],-4.81198,[-0.1545658  -0.65769637]
5,[-5.05435944  1.30745029],"[ 0.51316818  1.58843464 -1.11496995 -0.42870237 -0.24866206 -1.30345603
  0.77308786  0.17443753  0.56548601 -0.12673152  0.        ]","[[ -0.99515361  -0.36772659  -0.0281875   -0.15048995]
 [-19.01487698   1.48914767   0.           0.        ]]",-0.113039447097,[-5.54318462  1.31605853],-4.87736,[-0.1545658  -0.65769637]
6,[-5.7797246   1.19216323],"[-0.02121221  1.62046794 -1.33909028 -0.33228232 -0.24866201 -1.30345531
  0.68115939  0.75733834  0.03351228 -0.23589408  0.        ]","[[ -1.4113823   -0.298492    -0.0281875   -0.15048995]
 [-22.59602742   5.42122072   0.           0.        ]]",-0.0640291748203,[-6.04257293  0.33903472],-5.95499,[-0.1545658  -0.65769637]
7,[-5.98164558  1.41552079],"[-0.68721653  1.66077464 -1.27789578 -0.15930357 -0.24866196 -1.30345459
  0.59107803  0.9407219  -0.56483677 -0.12277199  0.        ]","[[ -1.89851166  -0.17765561  -0.0281875   -0.15048995]
 [-26.1052236    6.65827268   0.           0.        ]]",-0.0700939034783,[-7.41419161  1.92802257],-5.56781,[-0.1545658  -0.65769637]
8,[-6.59533072  0.7559067 ],"[-1.31303079  1.68302348 -0.80546227  0.0922348  -0.2486619  -1.30345387
  0.50275083  1.50840354 -1.10304046  0.2714875   0.        ]","[[ -2.45513902e+00  -6.06753540e-03  -2.81874951e-02  -1.50489954e-01]
 [ -2.95460853e+01   1.04876866e+01   0.00000000e+00   0.00000000e+00]]",-0.13585346075,[-6.90281226  0.08780564],-6.50209,[-0.1545658  -0.65769637]
9,[-6.08846235  0.87894076],"[-1.62425969  1.65338348  0.05815036  0.40137414 -0.24866185 -1.30345315
  0.41619697  1.52929078 -1.40241406  0.92969883  0.        ]","[[ -3.07988985e+00   2.05101670e-01  -2.81874951e-02  -1.50489954e-01]
 [ -3.29178655e+01   1.06285926e+01   0.00000000e+00   0.00000000e+00]]",-0.211864098875,[-6.1610208   1.09224682],-6.00934,[-0.1545658  -0.65769637]
10,[-5.74448872  0.38579783],"[-1.36101058  1.53887408  1.04031713  0.74930888 -0.24866179 -1.30345243
  0.33129918  2.08501136 -1.28578718  1.69442497  0.        ]","[[ -3.77142812e+00   4.55288582e-01  -2.81874951e-02  -1.50489954e-01]
 [ -3.62251326e+01   1.43773314e+01   0.00000000e+00   0.00000000e+00]]",-0.279491295435,[-4.25016747  0.86490954],-5.45392,[-0.1545658  -0.65769637]
11,[-5.78430414 -0.53841531],"[-0.49460819  1.27953329  1.63522666  1.13181307 -0.24866174 -1.30345171
  0.24804868  2.55013377 -0.72369022  2.25901546  0.        ]","[[ -4.52846672e+00   7.74319816e-01  -2.81874951e-02  -1.50489954e-01]
 [ -3.94682282e+01   1.75149354e+01   0.00000000e+00   0.00000000e+00]]",-0.322165757215,[-6.16582646 -1.10502245],-3.51212,[-0.1545658  -0.65769637]
12,[-5.81803322 -0.81358755],"[ 0.58339155  0.93309894  1.36436187  1.40209334 -0.24866169 -1.303451
  0.16646845  1.91101841  0.11429778  2.38160065  0.        ]","[[ -5.34971578e+00   1.08136617e+00  -2.81874951e-02  -1.50489954e-01]
 [ -4.26462573e+01   1.32036604e+01   0.00000000e+00   0.00000000e+00]]",-0.332657242328,[-7.35930741 -0.69034765],-2.99006,[-0.1545658  -0.65769637]
13,[-7.39147949 -1.03917694],"[ 1.14285631  0.6253805   0.22558357  1.52729437 -0.24866163 -1.30345028
  0.08647834  1.46599093  0.8800874   1.92817726  0.        ]","[[ -6.23390507e+00   1.31532245e+00  -2.81874951e-02  -1.50489954e-01]
 [ -4.57623416e+01   1.02016385e+01   0.00000000e+00   0.00000000e+00]]",-0.303134918358,[-7.51964544 -1.14111871],-4.18109,[-0.1545658  -0.65769637]
14,[-8.53143311 -0.60658741],"[ 0.62387266  0.3995557  -1.02798227  1.56872432 -0.24866158 -1.30344956
  0.00808359  0.84774929  1.10245272  1.04739225  0.        ]","[[ -7.17979420e+00   1.47751415e+00  -2.81874951e-02  -1.50489954e-01]
 [ -4.88162772e+01   6.03115814e+00   0.00000000e+00   0.00000000e+00]]",-0.225723064038,[-7.47116464 -1.28001247],-5.02205,[-0.1545658  -0.65769637]
15,[-7.5004077   0.77012169],"[-0.69304805  0.28709355 -1.2757201   1.57499336 -0.24866152 -1.30344884
 -0.0687331   0.24152577  0.52193172  0.27661796  0.        ]","[[ -8.18614629e+00   1.55710928e+00  -2.81874951e-02  -1.50489954e-01]
 [ -5.18087382e+01   1.94174718e+00   0.00000000e+00   0.00000000e+00]]",-0.100811083506,[-7.01433974  1.37438974],-3.24525,[-0.1545658  -0.65769637]
16,[-6.17927074 -0.21343407],"[-1.60620769  0.17667555 -0.10862802  1.57207733 -0.24866147 -1.30344812
 -0.14407011  0.82105413 -0.47584052  0.32857576  0.        ]","[[ -9.25176400e+00   1.63517021e+00  -2.81874951e-02  -1.50489954e-01]
 [ -5.47435573e+01   5.85108172e+00   0.00000000e+00   0.00000000e+00]]",-0.0516790079394,[-5.94473219 -0.49237151],-2.59959,[-0.1545658  -0.65769637]
17,[-4.23572397 -0.44687471],"[-1.04641692  0.04147764  1.37967364  1.55617518 -0.24866142 -1.3034474
 -0.21790714  0.51291866 -0.91815592  1.19418057  0.        ]","[[ -1.03754959e+01   1.73133884e+00  -2.81874951e-02  -1.50489954e-01]
 [ -5.76199434e+01   3.77248892e+00   0.00000000e+00   0.00000000e+00]]",-0.188516427292,[-4.62477602 -0.75648284],-3.35261,[-0.1545658  -0.65769637]
18,[-4.4763999 -0.9776563],"[ 0.49560013 -0.02045551  1.42964089  1.54425099 -0.24866136 -1.30344668
 -0.29025364  0.05566281 -0.31811731  1.99835323  0.        ]","[[ -1.15561742e+01   1.77584289e+00  -2.81874951e-02  -1.50489954e-01]
 [ -6.04382643e+01   6.87972471e-01   0.00000000e+00   0.00000000e+00]]",-0.274338421281,[-5.56767463 -0.83121799],-4.39081,[-0.1545658  -0.65769637]
19,[-6.32371044 -0.65782964],"[ 1.10921611  0.00669683 -0.18741538  1.54984281 -0.24866131 -1.30344596
 -0.36112674 -0.43661748  0.73782164  1.75841692  0.        ]","[[ -1.27926437e+01   1.75628639e+00  -2.81874951e-02  -1.50489954e-01]
 [ -6.31991882e+01  -2.63280897e+00   0.00000000e+00   0.00000000e+00]]",-0.27121721688,[-7.44867922 -1.01676637],-5.21644,[-0.1545658  -0.65769637]
