timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
10,[-0.68064815  0.64307338],"[ 0.16305183  0.54951667 -1.32320125 -1.6775527  -0.18746614 -0.25581583
  1.28056053 -0.40761443 -0.54038318 -0.66753847  0.        ]","[[-1.31690069 -1.44723063 -0.02167184 -0.02972925]
 [-2.06957579 -2.23471627  0.          0.        ]]",-0.121060306491,[-2.15928746 -0.41129492],-0.582976,[ 0.00274644 -0.48488528]
11,[-0.64311117  0.89779985],"[ 0.05423369  0.46835113 -1.34864867 -1.68687459 -0.18746607 -0.25581573
  1.17457599 -0.62888965 -0.62796737 -0.5734393   0.        ]","[[-1.39758533 -1.50781273 -0.02167184 -0.02972925]
 [-5.98589872 -3.81820396  0.          0.        ]]",-0.116458332408,[-1.65960926  0.86737903],-1.28966,[ 0.00274644 -0.48488528]
12,[-1.29304683  0.59093767],"[-0.16301575  0.41304162 -1.3707561  -1.68975498 -0.18746601 -0.25581564
  1.07066079 -0.13826183 -0.75840188 -0.4281434   0.        ]","[[-1.5558302  -1.54894995 -0.02167184 -0.02972925]
 [-9.82576241 -0.3071837   0.          0.        ]]",-0.114228761544,[-1.28602349  0.02145725],-1.91457,[ 0.00274644 -0.48488528]
13,[-1.59654772  0.67683524],"[-0.48398546  0.40602007 -1.3352663  -1.68991861 -0.18746594 -0.25581554
  0.96882119 -0.12536336 -0.90526029 -0.22271408  0.        ]","[[ -1.7901025   -1.55416813  -0.02167184  -0.02972925]
 [-13.58893337  -0.21488025   0.           0.        ]]",-0.117128847165,[-0.99023386  0.2017252 ],-2.74917,[ 0.00274644 -0.48488528]
14,[-2.13165712  0.63594931],"[-0.87878458  0.41109972 -1.16840984 -1.68980083 -0.18746587 -0.25581545
  0.87004083 -0.01291821 -1.02371156  0.0828969   0.        ]","[[ -2.09850426  -1.55039295  -0.02167184  -0.02972925]
 [-17.23906329   0.58979676   0.           0.        ]]",-0.124870954351,[-3.10015359  1.08622635],-3.71921,[ 0.00274644 -0.48488528]
15,[-2.8855114   0.06355657],"[-1.27247435  0.48023075 -0.79735831 -1.68588064 -0.1874658  -0.25581535
  0.77216492  0.53907192 -1.06582673  0.4651853   0.        ]","[[ -2.47957428  -1.49896503  -0.02167184  -0.02972925]
 [-20.85577541   4.53993473   0.           0.        ]]",-0.140078923165,[-1.97496907  0.24002296],-4.52847,[ 0.00274644 -0.48488528]
16,[-3.02920628 -0.25021964],"[-1.53394181  0.61304323 -0.19163857 -1.66595368 -0.18746574 -0.25581526
  0.67625624  0.6597251  -0.9692367   0.90468584  0.        ]","[[ -2.93224874e+00  -1.39950461e+00  -2.16718408e-02  -2.97292550e-02]
 [ -2.43997963e+01   5.40335174e+00   0.00000000e+00   0.00000000e+00]]",-0.161334841714,[-4.14075754 -0.52031437],-4.21981,[ 0.00274644 -0.48488528]
17,[-2.86550713 -0.21546601],"[-1.49679752  0.72656687  0.57681254 -1.63558488 -0.18746567 -0.25581517
  0.58226679  0.35739088 -0.62294567  1.3311964   0.        ]","[[ -3.45509116e+00  -1.31314650e+00  -2.16718408e-02  -2.97292550e-02]
 [ -2.78729000e+01   3.23979811e+00   0.00000000e+00   0.00000000e+00]]",-0.183210734129,[-2.76227043 -0.62468118],-4.2394,[ 0.00274644 -0.48488528]
18,[-2.78394508 -0.11725147],"[-1.03620257  0.77753397  1.28854678 -1.61776506 -0.1874656  -0.25581507
  0.49013154  0.00340434  0.00468535  1.53441743  0.        ]","[[ -4.04670765e+00  -1.27376819e+00  -2.16718408e-02  -2.97292550e-02]
 [ -3.12774881e+01   7.06611450e-01   0.00000000e+00   0.00000000e+00]]",-0.199959825104,[-2.68677083 -0.73132978],-3.84046,[ 0.00274644 -0.48488528]
19,[-2.84661818 -0.46917921],"[-0.19284076  0.75817284  1.60634451 -1.62484559 -0.18746553 -0.25581498
  0.39980392 -0.40246436  0.72731874  1.26395593  0.        ]","[[ -4.70574503e+00  -1.28877893e+00  -2.16718408e-02  -2.97292550e-02]
 [ -3.46152814e+01  -2.19785265e+00   0.00000000e+00   0.00000000e+00]]",-0.204757458833,[-2.67576355 -0.67927431],-2.78639,[ 0.00274644 -0.48488528]
20,[-2.70103312 -0.94996095],"[ 0.72498912  0.66625744  1.2383761  -1.65328    -0.18746547 -0.25581488
  0.31123479 -0.77135906  1.12597715  0.47715039  0.        ]","[[ -5.43088589e+00  -1.35922443e+00  -2.16718408e-02  -2.97292550e-02]
 [ -3.78880958e+01  -4.83772589e+00   0.00000000e+00   0.00000000e+00]]",-0.19077708775,[-0.41988691 -0.52401259],-1.716,[ 0.00274644 -0.48488528]
21,[-1.60082161 -0.44756758],"[ 1.1917098   0.51133341  0.24466214 -1.68267359 -0.1874654  -0.25581479
  0.28651057 -1.0470114   0.82899301 -0.39687294  0.        ]","[[ -6.19781275e+00  -1.47577152e+00  -2.16718408e-02  -2.97292550e-02]
 [ -3.88017039e+01  -6.81034384e+00   0.00000000e+00   0.00000000e+00]]",-0.157441704996,[-1.65536558 -0.0857655 ],0.530264,[ 0.00274644 -0.48488528]
22,[-0.5923295   0.20705512],"[ 0.85167477  0.32557006 -0.86687333 -1.68858824 -0.18746533 -0.25581469
  0.20011932 -1.07455739 -0.01149481 -0.72573046  0.        ]","[[ -7.00587572e+00  -1.61395801e+00  -2.16718408e-02  -2.97292550e-02]
 [ -4.19940403e+01  -7.00747320e+00   0.00000000e+00   0.00000000e+00]]",-0.117488387736,[-1.52104399  0.44591132],0.271719,[ 0.00274644 -0.48488528]
23,[-1.48465097  0.73436689],"[-0.2156591   0.1637557  -1.37052177 -1.66791735 -0.18746526 -0.2558146
  0.11542953 -0.80723521 -0.77209409 -0.25167089  0.        ]","[[ -7.87715639e+00  -1.73491539e+00  -2.16718408e-02  -2.97292550e-02]
 [ -4.51235045e+01  -5.09447578e+00   0.00000000e+00   0.00000000e+00]]",-0.1017232893,[-2.31085158 -0.06358124],-1.63623,[ 0.00274644 -0.48488528]
24,[-2.43342113  0.9795047 ],"[-1.31164584  0.02800542 -0.74040498 -1.63137591 -0.1874652  -0.2558145
  0.03242724 -0.82697959 -0.83289255  0.64912919  0.        ]","[[ -8.81039925e+00  -1.83822415e+00  -2.16718408e-02  -2.97292550e-02]
 [ -4.81906116e+01  -5.23577319e+00   0.00000000e+00   0.00000000e+00]]",-0.123288798587,[-1.75283884  0.09500736],-4.01196,[ 0.00274644 -0.48488528]
25,[-2.74931479  0.66408551],"[-1.46581    -0.09954494  0.66934564 -1.57993108 -0.18746513 -0.25581441
 -0.04893749 -0.75846184 -0.12937417  1.16663557  0.        ]","[[ -9.80437770e+00  -1.93802145e+00  -2.16718408e-02  -2.97292550e-02]
 [ -5.11972077e+01  -4.74545217e+00   0.00000000e+00   0.00000000e+00]]",-0.147549040193,[-1.88690014 -0.16381362],-4.08931,[ 0.00274644 -0.48488528]
26,[-2.76596737 -0.06410186],"[-0.37312824 -0.22296644  1.59228876 -1.5127156  -0.18746506 -0.25581431
 -0.12869393 -0.8344026   0.62669765  0.77581981  0.        ]","[[ -1.08578910e+01  -2.03838422e+00  -2.16718408e-02  -2.97292550e-02]
 [ -5.41443744e+01  -5.28889986e+00   0.00000000e+00   0.00000000e+00]]",-0.145684712525,[-1.01950481  0.09171461],-4.12783,[ 0.00274644 -0.48488528]
27,[-2.56151676 -0.91778362],"[ 0.9582698  -0.34096729  0.95410526 -1.43011602 -0.187465   -0.25581422
 -0.20687737 -0.7673735   0.59511632 -0.06675577  0.        ]","[[ -1.19697654e+01  -2.13935036e+00  -2.16718408e-02  -2.97292550e-02]
 [ -5.70334151e+01  -4.80923205e+00   0.00000000e+00   0.00000000e+00]]",-0.110138507864,[-5.42984677 -1.55177062],0.0421948,[ 0.00274644 -0.48488528]
28,[-1.56644201 -0.42784107],"[ 0.97664623 -0.48684391 -0.68870094 -1.29785535 -0.18746493 -0.25581412
 -0.28353023 -1.30569188 -0.15052196 -0.29952543  0.        ]","[[ -1.31388499e+01  -2.27418623e+00  -2.16718408e-02  -2.97292550e-02]
 [ -5.98658986e+01  -8.66153171e+00   0.00000000e+00   0.00000000e+00]]",-0.0564202046636,[-2.34699583 -1.14770637],0.394772,[ 0.00274644 -0.48488528]
29,[-2.17239904  0.85530382],"[-0.49416542 -0.68260391 -1.33277475 -1.04585701 -0.18746486 -0.25581403
 -0.3587078  -1.83345906 -0.47872239  0.33835562  0.        ]","[[ -1.43640381e+01  -2.48530819e+00  -2.16718408e-02  -2.97292550e-02]
 [ -6.26438668e+01  -1.24383372e+01   0.00000000e+00   0.00000000e+00]]",-0.056717900279,[-2.35374812  0.63804512],-2.87841,[ 0.00274644 -0.48488528]
30,[-2.59781122  0.96125108],"[-1.56127458 -0.83659625  0.02292081 -0.73452939 -0.18746479 -0.25581394
 -0.43238169 -1.4447421  -0.02526972  0.65263032  0.        ]","[[ -1.56442336e+01  -2.70616067e+00  -2.16718408e-02  -2.97292550e-02]
 [ -6.53662719e+01  -9.65662579e+00   0.00000000e+00   0.00000000e+00]]",-0.0782229970407,[-0.6644838   1.45712868],-4.11616,[ 0.00274644 -0.48488528]
31,[-2.55501461  0.00950811],"[-0.60972745 -0.90826107  1.53369495 -0.50052282 -0.18746473 -0.25581384
 -0.46859902 -0.86381108  0.21347807  0.34999026  0.        ]","[[ -1.69649893e+01  -2.85757819e+00  -2.16718408e-02  -2.97292550e-02]
 [ -6.67045821e+01  -5.49938995e+00   0.00000000e+00   0.00000000e+00]]",-0.0626860470124,[-1.50817728 -0.07232825],-3.8631,[ 0.00274644 -0.48488528]
32,[-2.42443466 -1.28039992],"[ 1.0115284  -0.94225042  0.8625565  -0.32075936 -0.18746466 -0.25581375
 -0.54003028 -0.8879989   0.01240409  0.17233759  0.        ]","[[ -1.83255648e+01  -2.96929961e+00  -2.16718408e-02  -2.97292550e-02]
 [ -6.93441186e+01  -5.67248593e+00   0.00000000e+00   0.00000000e+00]]",-0.0255763591129,[-2.39939644 -1.69017109],-2.2237,[ 0.00274644 -0.48488528]
33,[-3.18041801 -1.42716587],"[ 0.68641366 -0.95613747 -1.03797796 -0.19379779 -0.18746459 -0.25581365
 -0.61003034 -0.24832582 -0.09858868  0.32807817  0.        ]","[[ -1.97384015e+01  -3.04682974e+00  -2.16718408e-02  -2.97292550e-02]
 [ -7.19307701e+01  -1.09487972e+00   0.00000000e+00   0.00000000e+00]]",-0.0318765486358,[-2.87355938 -1.75786715],-2.37359,[ 0.00274644 -0.48488528]
34,[-3.71287727 -0.38742572],"[-1.15654168 -0.95570488 -0.93837116 -0.1992815  -0.18746452 -0.25581356
 -0.67863872  0.01411084 -0.0089673   0.4222237   0.        ]","[[ -2.12024536e+01  -3.04349617e+00  -2.16718408e-02  -2.97292550e-02]
 [ -7.44659980e+01   7.83160057e-01   0.00000000e+00   0.00000000e+00]]",-0.0486371065097,[-2.93898669 -0.35803756],-3.72941,[ 0.00274644 -0.48488528]
35,[-2.82723999 -0.34784406],"[-1.21639137 -0.95328627  1.10552479 -0.22704546 -0.18746446 -0.25581346
 -0.74588976  0.012551    0.1037613   0.34334442  0.        ]","[[ -2.27167070e+01  -3.02660096e+00  -2.16718408e-02  -2.97292550e-02]
 [ -7.69510713e+01   7.71997606e-01   0.00000000e+00   0.00000000e+00]]",-0.0495540270512,[-3.76648246 -1.0393924 ],-3.49982,[ 0.00274644 -0.48488528]
36,[-2.6626091  -1.34249628],"[ 0.7247066  -0.95139557  1.23864238 -0.24616294 -0.18746439 -0.25581337
 -0.81181007 -0.03728367  0.02826097  0.20473524  0.        ]","[[ -2.42801686e+01  -3.01494847e+00  -2.16718408e-02  -2.97292550e-02]
 [ -7.93869735e+01   4.15372679e-01   0.00000000e+00   0.00000000e+00]]",-0.029516901309,[-2.54624364 -1.84572033],-3.22578,[ 0.00274644 -0.48488528]
37,[-3.22258615 -1.56129515],"[ 0.81773387 -0.95036012 -0.9068894  -0.25591196 -0.18746432 -0.25581327
 -0.87642568 -0.06719463 -0.11827437  0.28868487  0.        ]","[[ -2.58918646e+01  -3.00899966e+00  -2.16718408e-02  -2.97292550e-02]
 [ -8.17746667e+01   2.01325037e-01   0.00000000e+00   0.00000000e+00]]",-0.0259033046789,[-3.19460612 -2.00708829],-2.13702,[ 0.00274644 -0.48488528]
38,[-3.65235519 -0.33542442],"[-1.21828082 -0.94985561 -0.86776933 -0.26050218 -0.18746425 -0.25581318
 -0.93976227 -0.08247124 -0.02437905  0.44267259  0.        ]","[[ -2.75508402e+01  -3.00619708e+00  -2.16718408e-02  -2.97292550e-02]
 [ -8.41151001e+01   9.20030796e-02   0.00000000e+00   0.00000000e+00]]",-0.0503655627627,[ -5.72914647e+00  -9.94297036e-04],-2.94991,[ 0.00274644 -0.48488528]
39,[-2.8066287  -0.49290532],"[-0.95049184 -0.94942591  1.35555675 -0.26433627 -0.18746419 -0.25581308
 -1.0018448  -0.07833476  0.11934243  0.32660846  0.        ]","[[ -2.92561596e+01  -3.00385532e+00  -2.16718408e-02  -2.97292550e-02]
 [ -8.64091966e+01   1.21604166e-01   0.00000000e+00   0.00000000e+00]]",-0.0497767919699,[-4.00931495 -0.67842339],-3.38798,[ 0.00274644 -0.48488528]
40,[-2.71986055 -1.52624381],"[ 1.0828707  -0.94920346  0.70977823 -0.26629282 -0.18746412 -0.25581299
 -1.06269851 -0.09236568 -0.01776636  0.19376856  0.        ]","[[ -3.10069054e+01  -3.00265999e+00  -2.16718408e-02  -2.97292550e-02]
 [ -8.86578890e+01   2.11965735e-02   0.00000000e+00   0.00000000e+00]]",-0.0230238822447,[-3.06115183 -1.5954265 ],-2.74927,[ 0.00274644 -0.48488528]
41,[-3.64809418 -1.06403601],"[ 0.06963464 -0.94923981 -1.34564464 -0.26596775 -0.18746405 -0.25581289
 -1.12234755 -0.09874004 -0.1184988   0.36297637  0.        ]","[[ -3.28021785e+01  -3.00285853e+00  -2.16718408e-02  -2.97292550e-02]
 [ -9.08620702e+01  -2.44195722e-02   0.00000000e+00   0.00000000e+00]]",-0.0360866047412,[-1.6295162  -0.77366356],-3.54653,[ 0.00274644 -0.48488528]
42,[-3.1636014  -0.40788198],"[-1.55925686 -0.94928384  0.24200008 -0.2655746  -0.18746399 -0.2558128
 -1.18081556 -0.09592306  0.06811901  0.42327127  0.        ]","[[ -3.46410973e+01  -3.00309866e+00  -2.16718408e-02  -2.97292550e-02]
 [ -9.30226139e+01  -4.26108549e-03   0.00000000e+00   0.00000000e+00]]",-0.0544133739533,[-3.28794716  0.19431285],-3.51092,[ 0.00274644 -0.48488528]
43,[-2.75052691 -1.27953076],"[ 0.34686441 -0.94781555  1.4920393  -0.27815122 -0.18746392 -0.25581271
 -1.23812383  0.01234557  0.07659524  0.21698512  0.        ]","[[ -3.65227973e+01  -2.99541111e+00  -2.16718408e-02  -2.97292550e-02]
 [ -9.51403075e+01   7.70524591e-01   0.00000000e+00   0.00000000e+00]]",-0.0364907025829,[-4.33876791 -1.50626203],-3.24898,[ 0.00274644 -0.48488528]
44,[-3.2715764  -1.33807313],"[ 0.82887853 -0.95038403 -0.8940728  -0.25565051 -0.18746385 -0.25581261
 -1.29430392 -0.24473784 -0.12234262  0.28073228  0.        ]","[[ -3.84464328e+01  -3.00915882e+00  -2.16718408e-02  -2.97292550e-02]
 [ -9.72163166e+01  -1.06920070e+00   0.00000000e+00   0.00000000e+00]]",-0.024706491575,[-3.33748871 -0.44420868],-2.50126,[ 0.00274644 -0.48488528]
45,[-3.58667135 -0.39226758],"[-1.43868103 -0.95140485 -0.50221212 -0.24601807 -0.18746378 -0.25581252
 -1.34936684 -0.07663965  0.01487255  0.43753472  0.        ]","[[ -4.04111743e+01  -3.01503628e+00  -2.16718408e-02  -2.97292550e-02]
 [ -9.92510493e+01   1.33732752e-01   0.00000000e+00   0.00000000e+00]]",-0.0520707005342,[-3.99607795 -0.33300977],-3.43145,[ 0.00274644 -0.48488528]
46,[-2.77755404 -1.07455564],"[-0.17717184 -0.95060593  1.60635666 -0.2535832  -0.18746372 -0.25581242
 -1.40333925 -0.0601943   0.09702306  0.25424499  0.        ]","[[ -4.24162062e+01  -3.01042052e+00  -2.16718408e-02  -2.97292550e-02]
 [ -1.01245491e+02   2.51417774e-01   0.00000000e+00   0.00000000e+00]]",-0.0414821837899,[-0.813923   -1.46291937],-4.05838,[ 0.00274644 -0.48488528]
47,[-3.19713688 -1.47775209],"[ 1.04640858 -0.94997253 -0.55784526 -0.25939362 -0.18746365 -0.25581233
 -1.43630593 -0.07881691 -0.10547415  0.25455043  0.        ]","[[ -4.44533390e+01  -3.00687346e+00  -2.16718408e-02  -2.97292550e-02]
 [ -1.02463732e+02   1.18151671e-01   0.00000000e+00   0.00000000e+00]]",-0.02178373545,[-3.99246814 -1.70881853],-1.92594,[ 0.00274644 -0.48488528]
48,[-3.69630575 -0.47378576],"[-1.32148136 -0.94967553 -0.72516497 -0.26206236 -0.18746358 -0.25581223
 -1.48855757 -0.08792682 -0.01026882  0.44501411  0.        ]","[[ -4.65219866e+01  -3.00524368e+00  -2.16718408e-02  -2.97292550e-02]
 [ -1.04394597e+02   5.29598005e-02   0.00000000e+00   0.00000000e+00]]",-0.0514455859482,[-5.1915226   0.16265258],-3.01297,[ 0.00274644 -0.48488528]
49,[-2.83269405 -1.09581673],"[-0.27445781 -0.94825084  1.60314937 -0.27445969 -0.18746351 -0.25581214
 -1.53977273  0.00284488  0.11092241  0.26372437  0.        ]","[[ -4.86288675e+01  -2.99766812e+00  -2.16718408e-02  -2.97292550e-02]
 [ -1.06287167e+02   7.02533582e-01   0.00000000e+00   0.00000000e+00]]",-0.0438685289683,[-2.43190245 -1.58272103],-3.82115,[ 0.00274644 -0.48488528]
