timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.67238057 -2.44362092],"[ 1.14101054  1.69015428  0.21333853  0.13407911  0.13259564  1.6425601
  1.25796126 -0.04574736  1.18272539 -1.05031176  0.        ]","[[ 0.0423646   0.02238745  0.01553211  0.18936554]
 [-0.00492948  0.00121001  0.          0.        ]]",-0.263404235196,[-3.25429172 -2.02358527],-7.32585,[-0.1702248  -0.68027776]
1,[-1.08961606 -1.89434135],"[ 1.14224875  1.69029625  0.15330257  0.07573608  0.13259561  1.64255887
  1.15662375 -0.63311871  1.18487309 -1.13625812  0.        ]","[[  2.59193390e-03  -1.73009919e-02   1.55321087e-02   1.89365538e-01]
 [ -3.95917661e+00  -3.95686770e+00   0.00000000e+00   0.00000000e+00]]",-0.272372454717,[ 0.48193667 -1.62633306],-8.97154,[-0.1702248  -0.68027776]
2,[-0.42823109 -0.98989487],"[ 1.14002884  1.6775162   0.06387647 -0.09726045  0.13259558  1.64255765
  1.20752613 -1.20920233  1.16973631 -1.30742669  0.        ]","[[-0.05666259 -0.13538792  0.01553211  0.18936554]
 [-1.9729027  -7.83888403  0.          0.        ]]",-0.2892062278,[-0.69323103 -0.48132219],-7.59229,[-0.1702248  -0.68027776]
3,[ 0.13611287 -0.33760709],"[ 1.13174224  1.62295749 -0.03622518 -0.3469132   0.13259555  1.64255643
  1.13825973 -1.46883854  1.10889541 -1.52240058  0.        ]","[[-0.12323829 -0.30971986  0.01553211  0.18936554]
 [-4.67571141 -9.58848188  0.          0.        ]]",-0.308387097917,[ 0.80724381  0.57257358],-7.35912,[-0.1702248  -0.68027776]
4,[ 0.24331701 -0.35747135],"[ 1.11891131  1.53213557 -0.12657428 -0.57359334  0.13259553  1.64255521
  1.22244105 -1.10440408  1.01180169 -1.7073116   0.        ]","[[-0.18379511 -0.47684988  0.01553211  0.18936554]
 [-1.39086624 -7.13269673  0.          0.        ]]",-0.323235347768,[ 1.94638918 -0.32871751],-6.61645,[-0.1702248  -0.68027776]
5,[ 0.37966353  0.20483376],"[ 1.12188844  1.41699775 -0.10851062 -0.76632594  0.1325955   1.64255399
  1.32453843 -1.27681016  0.94050665 -1.77784205  0.        ]","[[-0.1716406  -0.63116057  0.01553211  0.18936554]
 [ 2.59308245 -8.29448188  0.          0.        ]]",-0.327053217667,[ 0.48466375  0.79190224],-5.03784,[-0.1702248  -0.68027776]
6,[-0.10658157 -0.18205671],"[ 1.13517931  1.29599575 -0.00295779 -0.91583125  0.13259547  1.64255277
  1.37233441 -0.78721057  0.91185396 -1.76165642  0.        ]","[[-0.10106663 -0.76394812  0.01553211  0.18936554]
 [ 4.45815099 -4.99525328  0.          0.        ]]",-0.322970382669,[ 0.32543506 -0.5621614 ],-4.09935,[-0.1702248  -0.68027776]
7,[-0.20961976  0.43370044],"[ 1.14225027  1.16968294  0.14959673 -1.03676686  0.13259545  1.64255154
  1.40308957 -1.10290218  0.90362535 -1.70286192  0.        ]","[[  1.37535698e-04  -8.85197532e-01   1.55321087e-02   1.89365538e-01]
 [  5.65827441e+00  -7.12258529e+00   0.00000000e+00   0.00000000e+00]]",-0.314797600917,[-0.80646069  0.14748666],-3.48548,[-0.1702248  -0.68027776]
8,[-0.43735814  0.55409384],"[ 1.13779945  1.01340509  0.27030359 -1.15181646  0.13259542  1.64255032
  1.31844257 -0.99515929  0.86793132 -1.67386472  0.        ]","[[ 0.08016383 -1.02036436  0.01553211  0.18936554]
 [ 2.35530829 -6.39654856  0.          0.        ]]",-0.308562803684,[-0.9771144   0.77753701],-3.67241,[-0.1702248  -0.68027776]
9,[-0.65150118  0.15188992],"[ 1.13688667  0.89431354  0.28209727 -1.21959794  0.13259539  1.6425491
  1.21814252 -0.51932889  0.8113183  -1.70478294  0.        ]","[[ 0.08800217 -1.11612386  0.01553211  0.18936554]
 [-1.55845775 -3.19010471  0.          0.        ]]",-0.30878585406,[-0.13555097 -0.21636386],-3.82763,[-0.1702248  -0.68027776]
10,[-0.44313297  0.46153939],"[ 1.14039265  0.80125916  0.22751265 -1.26249042  0.13259537  1.64254788
  1.20518923 -0.63706926  0.73997069 -1.76694884  0.        ]","[[ 0.05176208 -1.18788649  0.01553211  0.18936554]
 [-2.06388228 -3.98351453  0.          0.        ]]",-0.312579098791,[-2.23941953  1.12334252],-3.51008,[-0.1702248  -0.68027776]
11,[-0.48449427 -0.13223775],"[ 1.14167277  0.74932328  0.10587997 -1.28293875  0.13259534  1.64254666
  1.10480056 -0.03761619  0.65520163 -1.85401782  0.        ]","[[-0.02881854 -1.22702737  0.01553211  0.18936554]
 [-5.98111173  0.05597651  0.          0.        ]]",-0.319614298942,[-0.72846184 -0.53505974],-3.67556,[-0.1702248  -0.68027776]
12,[ 0.15407258  0.2400399 ],"[ 1.1207987   0.72230937 -0.1152473  -1.29263564  0.13259531  1.64254544
  1.0339723  -0.35204633  0.51979993 -1.98159693  0.        ]","[[-0.17617007 -1.24716698  0.01553211  0.18936554]
 [-8.74487215 -2.06285125  0.          0.        ]]",-0.330880455693,[ 1.60283521  0.60338813],-4.99035,[-0.1702248  -0.68027776]
