timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-0.87595475 -1.58121121],"[ 1.19187593  1.72474084  0.12097172 -0.00393075  0.6136474   0.8186276
  1.33109406 -0.08427598  0.81225055 -0.55873854  0.        ]","[[ 0.00010827  0.00422906  0.07131882  0.09427547]
 [-0.00294366  0.00367014  0.          0.        ]]",-0.167416499505,[-1.41549706 -0.16686234],-4.55596,[-0.00946994 -0.49343583]
1,[-0.78527868 -1.43656754],"[ 1.19079038  1.72474708  0.06175226 -0.01457629  0.61364713  0.81862716
  1.22458159 -0.17693182  0.8110367  -0.62347586  0.        ]","[[ -3.96379427e-02  -2.31190344e-03   7.13188194e-02   9.42754657e-02]
 [ -3.95850793e+00  -6.55574392e-01   0.00000000e+00   0.00000000e+00]]",-0.172515332319,[-0.67619511 -1.29921857],-4.75881,[-0.00946994 -0.49343583]
2,[-0.29878592 -0.89320141],"[ 1.17741426  1.72270251 -0.09430326 -0.1002999   0.61364685  0.81862671
  1.15470178 -0.73148     0.78970764 -0.8213743   0.        ]","[[-0.14484568 -0.05501086  0.07131882  0.09427547]
 [-6.55363334 -4.60117315  0.          0.        ]]",-0.188114407311,[ 0.12638399 -0.62820442],-4.88394,[-0.00946994 -0.49343583]
3,[ 0.20354927 -0.32065451],"[ 1.14199683  1.70500187 -0.27612189 -0.28789379  0.61364658  0.81862626
  1.1716773  -1.06831285  0.71385952 -1.08779355  0.        ]","[[-0.26959257 -0.17107985  0.07131882  0.09427547]
 [-5.92317208 -6.99773528  0.          0.        ]]",-0.209002260311,[-0.01197253  0.31917463],-4.19848,[-0.00946994 -0.49343583]
4,[ 0.45150155 -0.23878469],"[ 1.08956472  1.66554439 -0.44215736 -0.48705745  0.6136463   0.81862582
  1.17353831 -0.87121404  0.58803914 -1.32900877  0.        ]","[[-0.38736223 -0.29696436  0.07131882  0.09427547]
 [-5.854025   -5.59538598  0.          0.        ]]",-0.227992768513,[ 0.65480959 -0.45985289],-3.65696,[-0.00946994 -0.49343583]
5,[ 0.81072849  0.20102085],"[ 1.03755694  1.60384235 -0.56380141 -0.68341598  0.61364602  0.81862537
  1.24642053 -1.11169651  0.4423346  -1.50777899  0.        ]","[[-0.47728556 -0.42603946  0.07131882  0.09427547]
 [-3.14732539 -7.30641811  0.          0.        ]]",-0.242233456328,[-1.84489077  1.08621384],-2.62097,[-0.00946994 -0.49343583]
6,[ 0.80145341 -0.0665739 ],"[ 0.96657031  1.53852151 -0.69507288 -0.83494768  0.61364575  0.81862492
  1.14152647 -0.53464441  0.2726892  -1.6575004   0.        ]","[[-0.57931654 -0.53097393  0.07131882  0.09427547]
 [-7.04279403 -3.20070913  0.          0.        ]]",-0.255024903596,[ 1.58031445 -0.01940526],-3.13923,[-0.00946994 -0.49343583]
7,[ 0.99608606  0.07910024],"[ 0.8855318   1.49220692 -0.81523379 -0.92323864  0.61364547  0.81862447
  1.25180114 -0.53673286  0.11513993 -1.76269643  0.        ]","[[-0.67908262 -0.59513717  0.07131882  0.09427547]
 [-2.94743186 -3.21556998  0.          0.        ]]",-0.265114026043,[ 2.30914379 -0.92909858],-2.99072,[-0.00946994 -0.49343583]
8,[ 1.2246933   0.59737605],"[ 0.86916353  1.41039502 -0.83670699 -1.05397269  0.61364519  0.81862403
  1.35992999 -1.04503575  0.01808645 -1.79497538  0.        ]","[[-0.69774076 -0.69573486  0.07131882  0.09427547]
 [ 1.06824871 -6.83213514  0.          0.        ]]",-0.267942851043,[ 0.42612244 -0.60004411],-1.91683,[-0.00946994 -0.49343583]
9,[ 1.23800611  0.91725385],"[ 0.90216637  1.25991292 -0.79254085 -1.23874822  0.61364492  0.81862358
  1.40477267 -1.36003177 -0.05735317 -1.78487278  0.        ]","[[-0.65966636 -0.85486434  0.07131882  0.09427547]
 [ 2.73364418 -9.07333154  0.          0.        ]]",-0.265750319629,[ 2.00415075  1.19853485],-2.49143,[-0.00946994 -0.49343583]
10,[ 0.93203062  0.40844244],"[ 0.97664181  1.10889226 -0.6782047  -1.37574351  0.61364464  0.81862313
  1.50982105 -0.77842249 -0.05513874 -1.73126204  0.        ]","[[-0.56585157 -0.99481217  0.07131882  0.09427547]
 [ 6.63493943 -4.93520038  0.          0.        ]]",-0.258275605912,[ 1.81195812  1.11431419],-2.50309,[-0.00946994 -0.49343583]
11,[ 0.41418201 -0.2280788 ],"[ 1.08565561  1.0418965  -0.45237654 -1.42483568  0.61364437  0.81862269
  1.61279963 -0.20828793  0.08630602 -1.61707403  0.        ]","[[ -0.39478113  -1.05281661   0.07131882   0.09427547]
 [ 10.45937904  -0.87870962   0.           0.        ]]",-0.244352429468,[-0.24893151  1.10237193],-2.43266,[-0.00946994 -0.49343583]
12,[-0.18767616 -0.89192343],"[ 1.16500696  1.06797223 -0.17170933 -1.40648463  0.61364409  0.81862224
  1.58067181  0.35077024  0.28978823 -1.44273224  0.        ]","[[-0.19756359 -1.03048125  0.07131882  0.09427547]
 [ 9.26629805  3.09897309  0.          0.        ]]",-0.226642138214,[-0.28945552 -0.75169335],-2.04432,[-0.00946994 -0.49343583]
13,[-0.34866744 -0.81089854],"[ 1.19141532  1.10416317  0.08272457 -1.37941671  0.61364381  0.81862179
  1.54491531 -0.07608995  0.44372761 -1.25206745  0.        ]","[[-0.02556074 -0.99897382  0.07131882  0.09427547]
 [ 7.93845227  0.0618766   0.          0.        ]]",-0.20922154647,[-1.08363046 -1.58251447],-1.11366,[-0.00946994 -0.49343583]
14,[-0.31893396 -0.3470391 ],"[ 1.18603274  1.0598563   0.25765147 -1.41229297  0.61364354  0.81862135
  1.43417577 -0.63259335  0.49147706 -1.13385563  0.        ]","[[ 0.09194598 -1.03746291  0.07131882  0.09427547]
 [ 3.82590734 -3.89762775  0.          0.        ]]",-0.197373492908,[-2.07437863  0.24060208],-1.3374,[-0.00946994 -0.49343583]
15,[-0.43137863 -0.40443808],"[ 1.18056771  0.97960457  0.31106036 -1.46498904  0.61364326  0.8186209
  1.32558534 -0.48769083  0.46887692 -1.12245429  0.        ]","[[ 0.12800269 -1.10507114  0.07131882  0.09427547]
 [-0.20683511 -2.86665303  0.          0.        ]]",-0.19445380444,[-2.23621641 -0.89022208],-0.884664,[-0.00946994 -0.49343583]
16,[-0.18696699  0.14968979],"[ 1.18696998  0.86586465  0.24617368 -1.52605415  0.61364299  0.81862045
  1.21916748 -0.97498783  0.38208604 -1.20712885  0.        ]","[[ 0.08421465 -1.19719075  0.07131882  0.09427547]
 [-4.15890208 -6.33375701  0.          0.        ]]",-0.199933755759,[-0.56408033  0.51047634],-1.3783,[-0.00946994 -0.49343583]
17,[-0.12034762  0.09468201],"[ 1.19157133  0.73100281  0.09020209 -1.58001949  0.61364271  0.81862001
  1.16125593 -0.67318695  0.23369619 -1.33883215  0.        ]","[[-0.02054173 -1.3023214   0.07131882  0.09427547]
 [-6.30956522 -4.18645758  0.          0.        ]]",-0.210457056623,[-2.36752737 -0.72760889],-0.66591,[-0.00946994 -0.49343583]
18,[ 0.18979067  0.46111137],"[ 1.16825322  0.58328405 -0.15359507 -1.61838457  0.61364243  0.81861956
  1.05806319 -1.06630434  0.01200477 -1.47942926  0.        ]","[[ -0.18518241  -1.41411425   0.07131882   0.09427547]
 [-10.14186959  -6.98347758   0.           0.        ]]",-0.223914650313,[-2.23818723  1.19234076],-1.50669,[-0.00946994 -0.49343583]
