timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-0.90737879  0.7375859 ],"[ 1.16104143  1.69970544  0.07954517 -0.93833607  0.26012968  0.44318797
  0.95075456 -0.34603676  1.00043081 -0.43539442  0.        ]","[[-0.00954705 -0.0952655   0.02998313  0.05458247]
 [-0.00020986  0.00108978  0.          0.        ]]",-0.19152690647,[-1.86343662 -0.51365894],0.717847,[-0.04396381 -0.21418716]
1,[-0.84178036  0.83382869],"[ 1.15943286  1.69701482  0.01991552 -0.99040675  0.26012908  0.44318681
  0.80372186 -0.63900988  0.99351999 -0.51640767  0.        ]","[[-0.04923389 -0.11563507  0.02998313  0.05458247]
 [-3.95531053 -2.03127728  0.          0.        ]]",-0.194531950901,[-0.0403163   1.38357119],0.117186,[-0.04396381 -0.21418716]
2,[-0.91637439  0.7782985 ],"[ 1.14964316  1.69692922 -0.09974031 -0.99166347  0.26012847  0.44318566
  0.80064103 -0.06241321  0.97622148 -0.64459048  0.        ]","[[-0.12917091 -0.11612888  0.02998313  0.05458247]
 [-4.03810766  1.96856559  0.          0.        ]]",-0.199517042461,[-0.52211481  0.66128525],0.110077,[-0.04396381 -0.21418716]
3,[-0.95281816  0.78797328],"[ 1.12493915  1.70370767 -0.248613   -0.82450332  0.26012787  0.44318451
  0.72678925  0.30953812  0.95688835 -0.74994406  0.        ]","[[-0.22986469 -0.05086934  0.02998313  0.05458247]
 [-6.02465178  4.54878678  0.          0.        ]]",-0.203928920593,[-2.08566783  1.07034422],0.0683861,[-0.04396381 -0.21418716]
4,[-1.00261939  0.81411564],"[ 1.05847601  1.7014201  -0.47604774 -0.49103631  0.26012727  0.44318335
  0.58410238  0.86756231  0.91719577 -0.89026629  0.        ]","[[-0.3888677   0.07894566  0.02998313  0.05458247]
 [-9.86287133  8.4198005   0.          0.        ]]",-0.209475045004,[-1.74125237 -0.08003818],-0.268612,[-0.04396381 -0.21418716]
5,[-0.90699464  1.03869879],"[ 0.90220513  1.66876964 -0.78425799 -0.07643779  0.26012666  0.4431822
  0.44429673  0.79803789  0.8206751  -1.10531651  0.        ]","[[ -0.62385729   0.24250327   0.02998313   0.05458247]
 [-13.62359578   7.93753241   0.           0.        ]]",-0.217234547763,[-0.79826907  2.534914  ],-0.999392,[-0.04396381 -0.21418716]
6,[-0.89088279  1.15893745],"[ 0.61352344  1.5866983  -1.10692408  0.39987462  0.26012606  0.44318104
  0.33685368  1.34628154  0.64294636 -1.35125928  0.        ]","[[ -0.92532672   0.43941325   0.02998313   0.05458247]
 [-16.513774    11.7407281    0.           0.        ]]",-0.225336291736,[-1.83517301  1.49571654],-0.923965,[-0.04396381 -0.21418716]
7,[-0.87605381  1.24917531],"[ 0.16493926  1.40231723 -1.35131691  0.98515042  0.26012545  0.44317989
  0.20185     1.88362063  0.3820922  -1.54559216  0.        ]","[[ -1.2920375    0.71162967   0.02998313   0.05458247]
 [-20.14533145  15.46835815   0.           0.        ]]",-0.229243810158,[-0.18253413  0.50733593],-1.88525,[-0.04396381 -0.21418716]
8,[-0.82728732  1.30220377],"[-0.3878438   1.09097986 -1.39715172  1.52079026  0.26012485  0.44317873
  0.18974877  2.12885034  0.07033542 -1.62411066  0.        ]","[[ -1.69820943   1.03806763   0.02998313   0.05458247]
 [-20.47083987  17.16969447   0.           0.        ]]",-0.225599682163,[-0.76783301  3.00528568],-0.652852,[-0.04396381 -0.21418716]
9,[-0.89908266  1.12493539],"[-0.94702921  0.64727943 -1.17709249  1.8469853   0.26012424  0.44317758
  0.0917515   2.65040546 -0.23653966 -1.54802522  0.        ]","[[ -2.13407348   1.41776747   0.02998313   0.05458247]
 [-23.10692867  20.78807144   0.           0.        ]]",-0.211361135107,[ 0.61428461  1.6869976 ],-0.86951,[-0.04396381 -0.21418716]
