timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
19,[-2.60720921  2.33129239],"[-1.33779141  0.05959029  0.92118128  1.55444673  1.60477001 -0.52994024
 -0.16249149 -0.91029258 -2.28068214  0.18307235  0.        ]","[[-10.00059141   1.83140874   0.18593886  -0.06088198]
 [-55.18468768  -5.78303829   0.           0.        ]]",-0.304106060779,[-3.77907098  1.88859615],-4.0363,[-0.0045079  -0.48605341]
20,[-2.90745211  1.66624272],"[ 0.00882865  0.15755328  1.58445008  1.58243176  1.60476789 -0.52993999
 -0.24034017 -0.34697484 -2.12803957  1.22693967  0.        ]","[[-11.13302263   1.75649459   0.18593886  -0.06088198]
 [-58.04921434  -1.72217355   0.           0.        ]]",-0.321711102926,[-3.24495067  0.62186917],-4.68506,[-0.0045079  -0.48605341]
21,[-3.05637574  1.30604756],"[ 1.15886381  0.17014103  0.47098599  1.58532854  1.60476576 -0.52993974
 -0.31668584 -0.00271262 -1.08982102  1.45075239  0.        ]","[[-12.32219063   1.74695356   0.18593886  -0.06088198]
 [-60.85843651   0.75955589   0.           0.        ]]",-0.228702514358,[-2.37910469  0.87541511],-3.90499,[-0.0045079  -0.48605341]
22,[-2.88091946  1.86867261],"[ 0.56465678  0.10488385 -1.14026531  1.56858896  1.60476364 -0.52993949
 -0.39156586  0.47380433 -0.53831477  0.50627867  0.        ]","[[ -1.35670010e+01   1.79661273e+00   1.85938859e-01  -6.08819832e-02]
 [ -6.36137294e+01   4.19468808e+00   0.00000000e+00   0.00000000e+00]]",-0.0779998955096,[-3.4977638   1.00750165],-2.62308,[-0.0045079  -0.48605341]
23,[-2.68078041  1.86815107],"[-1.099787   -0.05274261 -0.99733759  1.5099919   1.60476152 -0.52993924
 -0.46501695  1.00915802 -1.2063924  -0.29084723  0.        ]","[[ -1.48663896e+01   1.91922942e+00   1.85938859e-01  -6.08819832e-02]
 [ -6.63164439e+01   8.05396723e+00   0.00000000e+00   0.00000000e+00]]",-0.160037680662,[-3.8178217   0.78287988],-2.50882,[-0.0045079  -0.48605341]
24,[-2.5230794   1.12893808],"[-1.38379635 -0.28304955  0.83915353  1.37220526  1.6047594  -0.52993899
 -0.53705505  1.4145933  -2.04413417  0.10403253  0.        ]","[[ -1.62193120e+01   2.10963325e+00   1.85938859e-01  -6.08819832e-02]
 [ -6.89671668e+01   1.09766926e+01   0.00000000e+00   0.00000000e+00]]",-0.270124786196,[-2.31149299  0.00882376],-3.46889,[-0.0045079  -0.48605341]
25,[-2.93304181  0.57593948],"[ 0.28772738 -0.51528017  1.51036654  1.15105767  1.60475727 -0.52993874
 -0.60767111  1.3869479  -1.92351863  0.91086676  0.        ]","[[ -1.76247267e+01   2.32716522e+00   1.85938859e-01  -6.08819832e-02]
 [ -7.15655658e+01   1.07774123e+01   0.00000000e+00   0.00000000e+00]]",-0.27620959365,[-3.11097746  1.86079879],-4.12169,[-0.0045079  -0.48605341]
26,[-3.21349812 -0.21439874],"[ 1.16281708 -0.73014844 -0.23045367  0.82193209  1.60475515 -0.52993849
 -0.6768885   1.90458592 -1.31364154  0.94878742  0.        ]","[[ -1.90815922e+01   2.58014807e+00   1.85938859e-01  -6.08819832e-02]
 [ -7.41125004e+01   1.45090030e+01   0.00000000e+00   0.00000000e+00]]",-0.202494149734,[-1.8420171   0.21672983],-3.9876,[-0.0045079  -0.48605341]
27,[-3.46490002 -0.90008736],"[-0.41174772 -0.88899899 -1.35442088  0.36624797  1.60475303 -0.52993823
 -0.7447081   1.98240578 -1.24833363  0.55554693  0.        ]","[[ -2.05888837e+01   2.87594700e+00   1.85938859e-01  -6.08819832e-02]
 [ -7.66080043e+01   1.50700201e+01   0.00000000e+00   0.00000000e+00]]",-0.16831146017,[-2.81340844 -1.74038906],-3.06907,[-0.0045079  -0.48605341]
28,[-2.31165719 -1.0357188 ],"[-1.54390459 -0.93356795  0.34020451  0.02552971  1.60475091 -0.52993798
 -0.81113523  0.31674321 -1.39268657  0.49557123  0.        ]","[[ -2.21455708e+01   3.08081205e+00   1.85938859e-01  -6.08819832e-02]
 [ -7.90522727e+01   3.06250950e+00   0.00000000e+00   0.00000000e+00]]",-0.185062115029,[-1.44970769 -0.98658454],-4.07006,[-0.0045079  -0.48605341]
29,[-2.68867493 -0.54741573],"[ 0.07861118 -0.93333081  1.57207781  0.03031024  1.60474878 -0.52993773
 -0.87621193 -0.43261266 -1.51567662  0.48658222  0.        ]","[[ -2.37506427e+01   3.07797531e+00   1.85938859e-01  -6.08819832e-02]
 [ -8.14468535e+01  -2.33948414e+00   0.00000000e+00   0.00000000e+00]]",-0.20161084462,[-3.76933066  0.01585607],-4.63243,[-0.0045079  -0.48605341]
30,[-2.97859693 -1.02199817],"[ 1.14966293 -0.92803442 -0.28568417  0.10721162  1.60474666 -0.52993748
 -0.93998971 -0.41784911 -1.4954089   0.64878591  0.        ]","[[ -2.54031260e+01   3.03225594e+00   1.85938859e-01  -6.08819832e-02]
 [ -8.37936421e+01  -2.23305730e+00   0.00000000e+00   0.00000000e+00]]",-0.205863109388,[-1.80274428 -0.42917316],-4.4921,[-0.0045079  -0.48605341]
31,[-2.58847594 -0.60737813],"[-0.71582931 -0.91656189 -1.25895107  0.20970089  1.60474454 -0.52993723
 -1.0025019  -0.64805594 -1.31149197  0.5503535   0.        ]","[[ -2.71020783e+01   2.97094780e+00   1.85938859e-01  -6.08819832e-02]
 [ -8.60938651e+01  -3.89258471e+00   0.00000000e+00   0.00000000e+00]]",-0.17647970072,[-4.08015536 -0.16063925],-2.9147,[-0.0045079  -0.48605341]
32,[-2.56553006 -0.10405814],"[-1.34046799 -0.89295113  0.91671734  0.34752338  1.60474242 -0.52993698
 -1.06376498 -0.72657382 -1.52161096  0.35266114  0.        ]","[[ -2.88465740e+01   2.88742209e+00   1.85938859e-01  -6.08819832e-02]
 [ -8.83481294e+01  -4.45861060e+00   0.00000000e+00   0.00000000e+00]]",-0.198437058782,[-1.60055203  0.9769687 ],-3.91131,[-0.0045079  -0.48605341]
33,[-2.95352554 -0.30312708],"[ 0.8006308  -0.87464602  1.15748872  0.42797635  1.60474029 -0.52993673
 -1.12381415 -0.17907842 -1.64152768  0.69108493  0.        ]","[[ -3.06357050e+01   2.83785305e+00   1.85938859e-01  -6.08819832e-02]
 [ -9.05577306e+01  -5.11804113e-01   0.00000000e+00   0.00000000e+00]]",-0.227438601741,[-4.47771328 -0.60001879],-4.4263,[-0.0045079  -0.48605341]
34,[-2.99607658 -0.66501999],"[ 0.50322254 -0.86023211 -1.1803191   0.48258761  1.60473817 -0.52993648
 -1.18268312 -0.50882821 -1.24623428  0.70159802  0.        ]","[[ -3.24685947e+01   2.80376948e+00   1.85938859e-01  -6.08819832e-02]
 [ -9.27239095e+01  -2.88891858e+00   0.00000000e+00   0.00000000e+00]]",-0.176467487158,[-2.23610265 -0.29634252],-3.25954,[-0.0045079  -0.48605341]
35,[-2.57840824 -0.0549616 ],"[-1.52909469 -0.82651282 -0.2030608   0.59126233  1.60473605 -0.52993623
 -1.24036828 -0.66559067 -1.38338582  0.23960588  0.        ]","[[ -3.43443708e+01   2.73465784e+00   1.85938859e-01  -6.08819832e-02]
 [ -9.48465333e+01  -4.01899603e+00   0.00000000e+00   0.00000000e+00]]",-0.176710179957,[-0.94624528  0.37357855],-3.57134,[-0.0045079  -0.48605341]
36,[-2.88059855  0.34288827],"[  1.00077248e-03  -7.89487018e-01   1.58559004e+00   6.90428122e-01
   1.60473393e+00  -5.29935974e-01  -1.29112154e+00  -4.51724309e-01
  -1.79991314e+00   6.08926876e-01   0.00000000e+00]","[[ -3.62600387e+01   2.66975158e+00   1.85938859e-01  -6.08819832e-02]
 [ -9.67140958e+01  -2.47727028e+00   0.00000000e+00   0.00000000e+00]]",-0.24527715586,[-2.59468683  1.18028777],-4.38694,[-0.0045079  -0.48605341]
37,[-3.15625405 -0.21363017],"[ 1.02031162 -0.7836307  -0.62182685  0.70470628  1.6047318  -0.52993572
 -1.34667881  0.10167352 -1.26377478  0.85925548  0.        ]","[[ -3.82148295e+01   2.66023458e+00   1.85938859e-01  -6.08819832e-02]
 [ -9.87584318e+01   1.51208211e+00   0.00000000e+00   0.00000000e+00]]",-0.189672409638,[-2.8726202   0.18402061],-3.3577,[-0.0045079  -0.48605341]
38,[-2.74564219 -0.255288  ],"[-1.29491005 -0.80582004 -0.76526563  0.64872171  1.60472968 -0.52993547
 -1.40116238  0.19591508 -1.26350877  0.266796    0.        ]","[[ -4.02101129e+01   2.69729149e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.00763265e+02   2.19145399e+00   0.00000000e+00   0.00000000e+00]]",-0.160168623757,[-3.18960464 -0.30860863],-2.94677,[-0.0045079  -0.48605341]
39,[-2.74116516  0.21258081],"[-0.40885265 -0.82307712  1.57793086  0.60120281  1.60472756 -0.52993522
 -1.4545649   0.01780557 -1.75897298  0.48839386  0.        ]","[[ -4.22450951e+01   2.72823726e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.02728326e+02   9.07493367e-01   0.00000000e+00   0.00000000e+00]]",-0.235397822296,[-1.12503646 -0.77945487],-4.68659,[-0.0045079  -0.48605341]
40,[-3.20874929 -0.2675761 ],"[ 1.12232106 -0.81586754 -0.37974728  0.62152804  1.60472544 -0.52993497
 -1.5068896  -0.41542947 -1.35053087  0.8587337   0.        ]","[[ -4.43189818e+01   2.71505400e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.04653734e+02  -2.21562320e+00   0.00000000e+00   0.00000000e+00]]",-0.200117585662,[-4.00840056 -0.14529667],-3.44919,[-0.0045079  -0.48605341]
41,[-2.70773101  0.13510165],"[-1.2420733  -0.786699   -0.83835467  0.69726016  1.60472332 -0.52993472
 -1.55815534 -0.49207778 -1.24136055  0.25477079  0.        ]","[[ -4.64309845e+01   2.66520256e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.06540183e+02  -2.76816892e+00   0.00000000e+00   0.00000000e+00]]",-0.156809955354,[-3.9083574   0.42715374],-2.75251,[-0.0045079  -0.48605341]
42,[-2.83751249  0.53558511],"[-0.33772058 -0.76241886  1.58876032  0.753823    1.60472119 -0.52993447
 -1.60840861 -0.25317652 -1.83461271  0.53250562  0.        ]","[[ -4.85803406e+01   2.62712272e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.08389384e+02  -1.04597337e+00   0.00000000e+00   0.00000000e+00]]",-0.247318228993,[-3.12395872  0.84006386],-4.12365,[-0.0045079  -0.48605341]
43,[-3.22623301 -0.00421292],"[ 1.03030445 -0.77051688 -0.60250206  0.73552157  1.60471907 -0.52993422
 -1.65769691  0.20758438 -1.25492278  0.87119452  0.        ]","[[ -5.07663231e+01   2.63952985e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.10203085e+02   2.27556846e+00   0.00000000e+00   0.00000000e+00]]",-0.189529138552,[-3.32735364  0.20016065],-3.24135,[-0.0045079  -0.48605341]
44,[-2.68633604 -0.06045888],"[-1.44103139 -0.80291967 -0.49327082  0.65633284  1.60471695 -0.52993397
 -1.70603422  0.30786817 -1.32464974  0.22738696  0.        ]","[[ -5.29882309e+01   2.69229171e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.11981800e+02   2.99849667e+00   0.00000000e+00   0.00000000e+00]]",-0.168192854541,[-2.16242855 -0.87756223],-3.27084,[-0.0045079  -0.48605341]
45,[-2.94188905  0.34965542],"[ 0.18450186 -0.81670485  1.54559122  0.61919535  1.60471483 -0.52993371
 -1.75339988 -0.18559124 -1.76139316  0.63223136  0.        ]","[[ -5.52453571e+01   2.71656968e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.13724770e+02  -5.58760299e-01   0.00000000e+00   0.00000000e+00]]",-0.240955988249,[-4.15640937 -0.14031662],-4.26894,[-0.0045079  -0.48605341]
46,[-3.26869249 -0.16688335],"[ 0.57890827 -0.80719769 -1.13028824  0.64505408  1.6047127  -0.52993346
 -1.79980252 -0.26444286 -1.17762812  0.7310712   0.        ]","[[ -5.75369853e+01   2.69969392e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.15432313e+02  -1.12718737e+00   0.00000000e+00   0.00000000e+00]]",-0.169887004768,[-3.33616241 -0.38816266],-2.99403,[-0.0045079  -0.48605341]
47,[-2.62729716  0.44832548],"[-1.53992274 -0.78453289  0.36622776  0.70251278  1.60471058 -0.52993321
 -1.84527288 -0.47815527 -1.5324164   0.18676882  0.        ]","[[ -5.98624211e+01   2.66169730e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.17105559e+02  -2.66780058e+00   0.00000000e+00   0.00000000e+00]]",-0.197349304616,[-2.41899987  0.24628197],-3.44001,[-0.0045079  -0.48605341]
48,[-3.20232964  0.40770558],"[ 0.95022135 -0.75659377  0.96439101  0.76665659  1.60470846 -0.52993296
 -1.88983519 -0.33958956 -1.64843296  0.89303852  0.        ]","[[ -6.22209847e+01   2.61836870e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.18745402e+02  -1.66890837e+00   0.00000000e+00   0.00000000e+00]]",-0.239629522971,[-1.19708472  0.94994233],-4.65184,[-0.0045079  -0.48605341]
49,[-3.30572343  0.20963803],"[-0.46710928 -0.75951795 -1.34301354  0.76024109  1.60470634 -0.52993271
 -1.93354603  0.18244291 -1.08781648  0.43272512  0.        ]","[[ -6.46120282e+01   2.62274926e+00   1.85938859e-01  -6.08819832e-02]
 [ -1.20353922e+02   2.09432147e+00   0.00000000e+00   0.00000000e+00]]",-0.140945096836,[-2.16416033 -0.79731697],-2.99591,[-0.0045079  -0.48605341]
