timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
37,[-2.61055708 -0.59010756],"[-0.72739648 -0.30492272  1.45112148  1.22966917  0.46253866 -1.60159914
 -1.714767    0.38403726 -1.1889225   1.43141884  0.        ]","[[ -4.19812878e+01   2.24785652e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.02949018e+02   5.15160716e+00   0.00000000e+00   0.00000000e+00]]",-0.226968041845,[-3.10008564 -0.05549843],0.056044,[ 0.03314514 -0.36572754]
38,[-3.27228427 -1.12255573],"[ 1.21925862 -0.40056678 -0.01071173  1.07091467  0.46253819 -1.60159438
 -1.77110804  0.3353156  -0.34724958  2.067724    0.        ]","[[ -4.40595754e+01   2.34730769e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.04873264e+02   4.79499562e+00   0.00000000e+00   0.00000000e+00]]",-0.260787853648,[-5.66163447 -1.51156048],-0.494537,[ 0.03314514 -0.36572754]
39,[-3.39135027 -0.21246845],"[-0.95632422 -0.44958795 -1.10034494  0.97594105  0.46253772 -1.60158961
 -1.82628773 -0.22318702 -0.20405854  1.04539777  0.        ]","[[ -4.61759538e+01   2.40219107e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.06757871e+02   7.07086931e-01   0.00000000e+00   0.00000000e+00]]",-0.1248293195,[-3.5191314  -0.02538139],-0.741179,[ 0.03314514 -0.36572754]
40,[-2.57340789 -0.34814757],"[-0.64470771 -0.4604914   1.48852016  0.95333464  0.46253725 -1.60158485
 -1.88033798 -0.24341977 -1.07463858  1.41649529  0.        ]","[[ -4.83296334e+01   2.41484810e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.08603928e+02   5.58993772e-01   0.00000000e+00   0.00000000e+00]]",-0.215448949061,[-3.95564208 -2.02351843],-0.519339,[ 0.03314514 -0.36572754]
41,[-3.14957023 -0.23104495],"[ 1.17906916 -0.43527853 -0.26931417  1.00474933  0.46253678 -1.60158009
 -1.93327708 -0.79065965 -0.28130261  2.00350501  0.        ]","[[ -5.05198581e+01   2.38584357e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.10412062e+02  -3.44647842e+00   0.00000000e+00   0.00000000e+00]]",-0.251637688733,[-2.65312611  0.57314791],-1.13802,[ 0.03314514 -0.36572754]
42,[-3.2155776   0.24957369],"[-1.23976184 -0.39382391 -0.80659715  1.08318     0.46253632 -1.60157533
 -1.98515105 -0.47644715 -0.33958037  0.90630483  0.        ]","[[ -5.27458737e+01   2.33999400e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.12183844e+02  -1.14663761e+00   0.00000000e+00   0.00000000e+00]]",-0.108835374031,[-2.79932471  0.04008001],-0.757221,[ 0.03314514 -0.36572754]
43,[-2.58332253 -0.04080503],"[-0.11318441 -0.37371924  1.58557838  1.11873695  0.46253585 -1.60157057
 -2.03601916 -0.4571524  -1.1116478   1.69697419  0.        ]","[[ -5.50069829e+01   2.31848163e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.13921299e+02  -1.00541526e+00   0.00000000e+00   0.00000000e+00]]",-0.249041189411,[-1.81505945  0.87065292],-0.613633,[ 0.03314514 -0.36572754]
44,[-3.55770087 -0.61735201],"[ 0.85039693 -0.3870939  -0.91092839  1.09524935  0.46253538 -1.60156581
 -2.08591934  0.01086126 -0.04431256  1.803129    0.        ]","[[ -5.73025058e+01   2.33274436e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.15625723e+02   2.42015569e+00   0.00000000e+00   0.00000000e+00]]",-0.225602396622,[-4.03387337 -0.02479399],-0.968086,[ 0.03314514 -0.36572754]
45,[-3.03331232 -0.14211488],"[-1.52752476 -0.42944726  0.01711111  1.01621384  0.46253491 -1.60156105
 -2.13486189 -0.01476975 -0.66252216  0.90454229  0.        ]","[[ -5.96317936e+01   2.37926396e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.17297468e+02   2.23255262e+00   0.00000000e+00   0.00000000e+00]]",-0.126498538487,[-2.91254494 -0.46040472],-0.26555,[ 0.03314514 -0.36572754]
46,[-2.8458786  -0.46583563],"[ 0.76797271 -0.45181856  1.20534339  0.97134531  0.46253444 -1.60155628
 -2.18281237 -0.27548029 -0.84908119  1.96740396  0.        ]","[[ -6.19941787e+01   2.40476906e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.18935359e+02   3.24313873e-01   0.00000000e+00   0.00000000e+00]]",-0.2642384876,[-3.71077226 -0.42764041],-0.827253,[ 0.03314514 -0.36572754]
47,[-3.52910614  0.05139977],"[-0.13444204 -0.44225824 -1.37859502  0.99079748  0.46253397 -1.60155152
 -2.22977577 -0.51341717 -0.02291737  1.34938883  0.        ]","[[ -6.43889835e+01   2.39378452e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.20539567e+02  -1.41723682e+00   0.00000000e+00   0.00000000e+00]]",-0.166402310189,[-3.1087141  -1.30133868],-1.47207,[ 0.03314514 -0.36572754]
48,[-2.50520921  0.75037056],"[-1.0699553  -0.38037064  1.20971112  1.10712865  0.46253351 -1.60154676
 -2.27574273 -1.05665309 -1.08558844  1.2231975   0.        ]","[[ -6.68155347e+01   2.32555289e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.22109772e+02  -5.39338972e+00   0.00000000e+00   0.00000000e+00]]",-0.196482124015,[-3.24130295 -0.21916666],-0.234057,[ 0.03314514 -0.36572754]
49,[-3.16898608  0.46113262],"[ 1.20619847 -0.2659034  -0.12968794  1.28592568  0.46253304 -1.601542
 -2.320732   -1.16746605 -0.21380185  2.10801471  0.        ]","[[ -6.92731520e+01   2.20955736e+00   5.27646469e-02  -1.83226832e-01]
 [ -1.23646615e+02  -6.20448654e+00   0.00000000e+00   0.00000000e+00]]",-0.265062788454,[-3.6400435   0.73282909],-0.993564,[ 0.03314514 -0.36572754]
