timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-0.48352164  1.2234112 ],"[ 1.1821409   1.76636256  0.02601252 -0.65545627  1.00520723  1.24093357
  1.06472456 -0.35313337  0.43733021 -1.091742    0.        ]","[[-0.05065964  0.03886027  0.1185884   0.14386548]
 [-0.00425981  0.00323285  0.          0.        ]]",-0.175782394132,[-0.82652374  1.38896612],-0.542031,[-0.01631724 -0.2558504 ]
1,[-0.50388497  1.14407527],"[ 1.1791064   1.76339166 -0.02314929 -0.54873381  1.00520379  1.24092819
  0.95404127  0.21348308  0.43584017 -1.11134615  0.        ]","[[-0.08356458  0.07866489  0.1185884   0.14386548]
 [-3.27533907  3.96402287  0.          0.        ]]",-0.177833606541,[-1.5212831   1.95751816],-0.706152,[-0.01631724 -0.2558504 ]
2,[-0.51090747  1.16329169],"[ 1.15966739  1.74283794 -0.17821798 -0.23435124  1.00520034  1.24092282
  0.82232816  0.76891197  0.42598042 -1.18012801  0.        ]","[[-0.18812717  0.1969008   0.1185884   0.14386548]
 [-7.16796274  7.8466147   0.          0.        ]]",-0.184799133248,[ 0.28455695  1.60847927],-0.956038,[-0.01631724 -0.2558504 ]
3,[-0.53793722  1.19318748],"[ 1.11471112  1.67127963 -0.36749095  0.26631893  1.00519689  1.24091744
  0.86516201  1.31305261  0.40119836 -1.2233555   0.        ]","[[ -0.3187845    0.39199694   0.1185884    0.14386548]
 [ -5.90196133  11.65032443   0.           0.        ]]",-0.188024279736,[-1.27230073  0.87499689],-0.810249,[-0.01631724 -0.2558504 ]
4,[-0.55564892  1.28242946],"[ 1.03165571  1.50344033 -0.58349458  0.88160556  1.00519344  1.24091206
  0.73520946  1.77585878  0.34855508 -1.24312826  0.        ]","[[ -0.47535714   0.65746393   0.1185884    0.14386548]
 [ -9.74256117  14.88553703   0.           0.        ]]",-0.186986921495,[-1.15101238  0.26405331],-1.08959,[-0.01631724 -0.2558504 ]
5,[-0.52701861  1.41738367],"[ 0.85391461  1.22467096 -0.87197291  1.44466863  1.00518999  1.24090668
  0.60783845  1.88336675  0.24652831 -1.33222795  0.        ]","[[ -0.70797559   0.96271684   0.1185884    0.14386548]
 [-13.50687785  15.63714811   0.           0.        ]]",-0.19208870147,[-0.56575001  0.72097982],-1.29105,[-0.01631724 -0.2558504 ]
6,[-0.54889476  1.40489221],"[ 0.55511725  0.83895736 -1.15655535  1.82895254  1.00518655  1.24090131
  0.54108408  2.24740498  0.08506415 -1.44020614  0.        ]","[[ -0.99790654   1.30099441   0.1185884    0.14386548]
 [-15.47971767  18.18204406   0.           0.        ]]",-0.199248835151,[ 1.22614883  2.20742962],-1.18233,[-0.01631724 -0.2558504 ]
7,[-0.63379753  1.17002404],"[ 0.2245456   0.33761307 -1.32605191  1.90346215  1.0051831   1.24089593
  0.68531002  2.76208207 -0.11900129 -1.42232244  0.        ]","[[ -1.26473688   1.70073431   0.1185884    0.14386548]
 [-11.21718286  21.78009667   0.           0.        ]]",-0.193095503209,[-1.74934998  2.04316136],-0.0469636,[-0.01631724 -0.2558504 ]
8,[-0.76420778  0.81002963],"[-0.12845325 -0.21401749 -1.39417222  1.45553615  1.00517965  1.24089055
  0.55887065  3.26671572 -0.37988784 -1.3046023   0.        ]","[[ -1.52657156   2.17173544   0.1185884    0.14386548]
 [-14.9539586   25.30815258   0.           0.        ]]",-0.179554332525,[-0.70597632  0.31381268],-0.111664,[-0.01631724 -0.2558504 ]
9,[-0.82547933  0.68040824],"[-0.56851079 -0.63458099 -1.33733932  0.42357778  1.0051762   1.24088517
  0.47430139  3.37261858 -0.70023035 -1.15567184  0.        ]","[[ -1.85072688   2.68533128   0.1185884    0.14386548]
 [-17.45330194  26.04896804   0.           0.        ]]",-0.174197027352,[-0.98837385  1.88570783],-0.142522,[-0.01631724 -0.2558504 ]
10,[-0.63652182  0.81492299],"[-1.03618101 -0.7638526  -1.07672112 -0.80710042  1.00517275  1.2408798
  0.35355014  1.13177938 -0.94136557 -1.01604784  0.        ]","[[ -2.23559425   3.1591948    0.1185884    0.14386548]
 [-21.02197794  10.38405586   0.           0.        ]]",-0.176625373106,[-1.7450604  0.5220611],-0.353682,[-0.01631724 -0.2558504 ]
11,[-0.54467881  0.91821712],"[-1.42549484 -0.76233263 -0.54948954 -0.89955735  1.00516931  1.24087442
  0.23364296 -0.76316297 -0.97970321 -0.96399199  0.        ]","[[ -2.69159095   3.19364116   0.1185884    0.14386548]
 [-24.56571051  -2.86286091   0.           0.        ]]",-0.174844329743,[ 0.76474834  0.72377423],-0.746282,[-0.01631724 -0.2558504 ]
12,[-0.5899564   0.84343737],"[-1.5621517  -0.76380352  0.11093932 -0.70740472  1.00516586  1.24086904
  0.35254815 -0.85422442 -0.95232745 -1.05824648  0.        ]","[[ -3.14764704   3.12207657   0.1185884    0.14386548]
 [-21.0515641   -3.49945794   0.           0.        ]]",-0.181912570204,[-0.06068483  2.39020195],-0.759354,[-0.01631724 -0.2558504 ]
13,[-0.66012526  0.7328794 ],"[-1.43984426 -0.76034311  0.71975059 -0.55460945  1.00516241  1.24086366
  0.35852176 -0.66388872 -0.9844149  -1.13269966  0.        ]","[[ -3.56690683   3.06511644   0.1185884    0.14386548]
 [-20.87499958  -2.16889824   0.           0.        ]]",-0.192364441072,[ 0.93347089  1.60107368],-0.97384,[-0.01631724 -0.2558504 ]
14,[-0.71664524  0.61906481],"[-1.14416998 -0.75658699  1.17776071 -0.46875337  1.00515896  1.24085829
  0.49756187 -0.51429825 -1.03600914 -1.1589461   0.        ]","[[ -3.94317768   3.033013     0.1185884    0.14386548]
 [-16.76578651  -1.12317172   0.           0.        ]]",-0.199504212382,[-0.36092895  0.76239845],-0.882888,[-0.01631724 -0.2558504 ]
15,[-0.7497974   0.55411041],"[-0.75261597 -0.75420152  1.46744141 -0.42559557  1.00515552  1.24085291
  0.46043955 -0.43241387 -1.08236386 -1.150717    0.        ]","[[ -4.28950074   3.0168351    0.1185884    0.14386548]
 [-17.86286738  -0.55075374   0.           0.        ]]",-0.202781700796,[-0.69018185  1.83189468],-1.02067,[-0.01631724 -0.2558504 ]
16,[-0.75918996  0.52437359],"[-0.24645118 -0.75299294  1.59804457 -0.40577481  1.00515207  1.24084753
  0.3799421  -0.38739366 -1.11975636 -1.11712107  0.        ]","[[ -4.67062723   3.00939461   0.1185884    0.14386548]
 [-20.24185545  -0.23603949   0.           0.        ]]",-0.202912717386,[-0.65253569  1.76870398],-1.20672,[-0.01631724 -0.2558504 ]
17,[-0.74563622  0.51832741],"[ 0.32649888 -0.75245734  1.48973624 -0.39736011  1.00514862  1.24084216
  0.30608129 -0.36782199 -1.14075803 -1.06366582  0.        ]","[[ -5.09736558   3.0062338    0.1185884    0.14386548]
 [-22.42470699  -0.09922639   0.           0.        ]]",-0.199801205823,[-0.96689137  0.04709277],-1.18087,[-0.01631724 -0.2558504 ]
18,[-0.71506184  0.53556985],"[ 0.85804012 -0.75205388  1.07041131 -0.39115795  1.00514517  1.24083678
  0.19156861 -0.36949592 -1.13698543 -0.99778791  0.        ]","[[ -5.57981522   3.00390328   0.1185884    0.14386548]
 [-25.80897775  -0.11093318   0.           0.        ]]",-0.193287183103,[-0.43272855  1.94618608],-1.50437,[-0.01631724 -0.2558504 ]
19,[-0.65671825  0.60186046],"[ 1.16290204 -0.75191464  0.36275829 -0.38906154  1.00514172  1.2408314
  0.15088428 -0.35340011 -1.1012494  -0.93808371  0.        ]","[[ -6.10805848e+00   3.00311556e+00   1.18588396e-01   1.43865481e-01]
 [ -2.70113432e+01   1.58141496e-03   0.00000000e+00   0.00000000e+00]]",-0.184209902219,[-0.97335271 -0.72976032],-1.07021,[-0.01631724 -0.2558504 ]
20,[-0.52546805  0.85782897],"[ 1.07636589 -0.74632677 -0.47910021 -0.31216839  1.00513828  1.24082603
  0.03857597 -0.76684721 -1.02638466 -0.88538331  0.        ]","[[ -6.6815874    2.97414871   0.1185884    0.14386548]
 [-30.33046394  -2.88867141   0.           0.        ]]",-0.171829068419,[ 0.53366574 -1.40252418],-0.980999,[-0.01631724 -0.2558504 ]
21,[-0.38799828  1.22819567],"[ 0.57819488 -0.72005127 -1.13996501 -0.05795344  1.00513483  1.24082065
  0.13039128 -1.32516902 -0.87990475 -0.8775491   0.        ]","[[ -7.26097201   2.87721518   0.1185884    0.14386548]
 [-27.61698265  -6.79170991   0.           0.        ]]",-0.157145360644,[ 0.06813127  1.07306647],-0.933298,[-0.01631724 -0.2558504 ]
