timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
10,[-2.48130774  0.45872372],"[-1.46648156  1.78734169  0.59705125 -0.31379661 -1.23461263 -1.38211112
  0.23034293  1.74738901 -0.6223471   1.70517328  0.        ]","[[ -3.48228537   0.17663181  -0.1429036   -0.15584859]
 [-30.80669501  14.97504813   0.           0.        ]]",-0.215703094255,[-2.38354338  0.92335271],0.323928,[ 0.01282161 -0.29111379]
11,[-2.74550557 -0.08790755],"[-0.92446746  1.64453171  1.34456763  0.53852306 -1.23460881 -1.38210619
  0.12696481  2.21910672 -0.26854944  2.34781182  0.        ]","[[ -4.13201895   0.50984123  -0.1429036   -0.15584859]
 [-34.15575816  18.3343869    0.           0.        ]]",-0.290481102315,[-5.35135771  1.28500103],1.77807,[ 0.01282161 -0.29111379]
12,[-3.17272282 -0.57025647],"[ 0.01550576  1.31045001  1.57463993  1.36554361 -1.234605   -1.38210127
  0.0255713   2.72377578  0.35467393  2.68066237  0.        ]","[[ -4.8480875    0.91259402  -0.1429036   -0.15584859]
 [-37.4405272   21.92848341   0.           0.        ]]",-0.342674892656,[-4.18163732 -0.03572675],1.71888,[ 0.01282161 -0.29111379]
13,[-3.64031458 -0.90500867],"[ 0.92079078  0.81386631  1.00525889  1.86656924 -1.23460118 -1.38209634
 -0.07384561  2.64220503  1.03730797  2.55201254  0.        ]","[[ -5.62920924   1.3453414   -0.1429036   -0.15584859]
 [-40.66126162  21.34777355   0.           0.        ]]",-0.362624211331,[-4.19458446 -1.13514735],1.06037,[ 0.01282161 -0.29111379]
14,[-4.00054598 -1.05523384],"[ 1.17950419  0.32724072 -0.18291977  1.90185958 -1.23459736 -1.38209141
 -0.17131187  2.02583051  1.51606012  2.01122926  0.        ]","[[ -6.47411403   1.72825951  -0.1429036   -0.15584859]
 [-43.81880272  16.95841324   0.           0.        ]]",-0.347599104049,[-2.42631618  0.05882286],-1.11364,[ 0.01282161 -0.29111379]
15,[-4.26491404 -1.04743612],"[ 0.45518181 -0.08046323 -1.22606024  1.60738189 -1.23459354 -1.38208649
 -0.26687891  2.01024366  1.55826789  1.31987093  0.        ]","[[ -7.38155295   2.06631563  -0.1429036   -0.15584859]
 [-46.91481709  16.84750097   0.           0.        ]]",-0.296088285778,[-2.80356427 -1.11475923],-2.17921,[ 0.01282161 -0.29111379]
16,[-3.98564172 -0.82667947],"[-0.82526879 -0.38032464 -1.20950139  1.12875068 -1.23458973 -1.38208156
 -0.36053184  1.40628069  1.20601976  0.87345688  0.        ]","[[ -8.35029226   2.36011066  -0.1429036   -0.15584859]
 [-49.9488231   12.54644228   0.           0.        ]]",-0.224002024344,[-3.19945093 -2.71027328],-1.56082,[ 0.01282161 -0.29111379]
17,[-3.38974857 -0.64137733],"[-1.54407703 -0.54727102  0.03162148  0.6858251  -1.23458591 -1.38207663
 -0.4522954   0.814397    0.76714513  0.84450448  0.        ]","[[ -9.37909772   2.56874674  -0.1429036   -0.15584859]
 [-52.92162315   8.33137585   0.           0.        ]]",-0.168137480962,[-2.89767929 -0.75065411],0.370843,[ 0.01282161 -0.29111379]
18,[-2.85885787 -0.65226471],"[-0.86421122 -0.63086724  1.38497377  0.36349468 -1.23458209 -1.38207171
 -0.54221234  0.37299749  0.51711468  1.12831835  0.        ]","[[-10.46675835   2.70383406  -0.1429036   -0.15584859]
 [-55.83460317   5.18797022   0.           0.        ]]",-0.16760644855,[-4.07142111 -0.6612882 ],1.05451,[ 0.01282161 -0.29111379]
19,[-2.78881001 -0.85292494],"[ 0.62451723 -0.66888096  1.31424173  0.17146956 -1.23457828 -1.38206678
 -0.63032906 -0.0098851   0.56655138  1.46337029  0.        ]","[[-11.61209308   2.78023506  -0.1429036   -0.15584859]
 [-58.68926805   2.46128969   0.           0.        ]]",-0.207257642941,[-1.76149163 -1.16489298],-0.590195,[ 0.01282161 -0.29111379]
20,[-3.12345934 -0.96889782],"[ 1.16256738 -0.67288218 -0.26522527  0.14857176 -1.23457446 -1.38206186
 -0.71668391 -0.57350224  0.84428154  1.59854312  0.        ]","[[-12.81394879   2.78918996  -0.1429036   -0.15584859]
 [-61.4868612   -1.55248519   0.           0.        ]]",-0.244219978564,[-4.00358669 -0.30829948],-0.271716,[ 0.01282161 -0.29111379]
21,[-3.52581167 -0.72203577],"[-0.07986336 -0.65276394 -1.38588606  0.25792808 -1.23457064 -1.38205693
 -0.80131004 -0.74148893  1.0971331   1.34101329  0.        ]","[[-14.07119392   2.74613927  -0.1429036   -0.15584859]
 [-64.2284585   -2.74880212   0.           0.        ]]",-0.244754815294,[-4.89582525 -0.71890127],-1.0612,[ 0.01282161 -0.29111379]
22,[-3.16520548 -0.18479007],"[-1.47342391 -0.60779992 -0.37610287  0.46325083 -1.23456683 -1.382052
 -0.88424234 -1.1346676   0.89897644  0.93076798  0.        ]","[[-15.38272163   2.66307313  -0.1429036   -0.15584859]
 [-66.91519149  -5.54882103   0.           0.        ]]",-0.18993413785,[-3.67278123 -0.65345424],0.188298,[ 0.01282161 -0.29111379]
23,[-2.43803692  0.0811239 ],"[-0.86718175 -0.51748876  1.38308532  0.77993606 -1.23456301 -1.38204708
 -0.96549372 -1.48403201  0.38125589  1.12672858  0.        ]","[[-16.74743864   2.52713884  -0.1429036   -0.15584859]
 [-69.54748066  -8.03683923   0.           0.        ]]",-0.156355285852,[-1.00985941 -0.08946268],0.649744,[ 0.01282161 -0.29111379]
24,[-2.61645222 -0.14289841],"[ 0.89406871 -0.38409231  1.0418076   1.12059472 -1.23455919 -1.38204215
 -1.0450954  -1.51338123  0.57561142  1.87531854  0.        ]","[[-18.16426443   2.36431075  -0.1429036   -0.15584859]
 [-72.12633831  -8.24589158   0.           0.        ]]",-0.254611416901,[-3.58011867  0.47095109],0.664588,[ 0.01282161 -0.29111379]
25,[-3.53419662 -0.18976954],"[ 0.80448869 -0.24513539 -0.95013372  1.38115184 -1.23455537 -1.38203722
 -1.12311177 -1.23106031  1.40179637  1.60550259  0.        ]","[[-19.63214988   2.2195707   -0.1429036   -0.15584859]
 [-74.65385301  -6.23538177   0.           0.        ]]",-0.299967803981,[-3.48997852 -0.78539681],-1.33641,[ 0.01282161 -0.29111379]
26,[-3.18830705  1.04016137],"[-1.08717265 -0.07862784 -1.01003328  1.60946445 -1.23455156 -1.3820323
 -1.19954547 -1.65332455  1.08384083  0.53257699  0.        ]","[[-21.15007647   2.06469663  -0.1429036   -0.15584859]
 [-77.13011153  -9.24257498   0.           0.        ]]",-0.191449543211,[-2.08509361  1.50643616],0.167477,[ 0.01282161 -0.29111379]
27,[-2.42362809  0.89571381],"[-1.19888852  0.08873247  1.08780603  1.76979027 -1.23454774 -1.38202737
 -1.27447279 -1.07500872 -0.00717814  1.02966367  0.        ]","[[-22.71703042   1.92117185  -0.1429036   -0.15584859]
 [-79.5575873   -5.12413136   0.           0.        ]]",-0.123066137302,[-3.45207892  1.34598105],2.14213,[ 0.01282161 -0.29111379]
28,[-2.88237333 -0.12855104],"[ 0.78681357  0.16403187  1.16822912  1.82289524 -1.23454392 -1.38202245
 -1.34799438 -0.5084973   0.60547197  2.25698026  0.        ]","[[-24.3320766    1.85917116  -0.1429036   -0.15584859]
 [-81.93954293  -1.08973719   0.           0.        ]]",-0.301418357233,[-4.34276782  0.22072162],1.29361,[ 0.01282161 -0.29111379]
29,[-3.90036297 -0.19783768],"[ 0.72496668  0.18012122 -1.03013898  1.83282202 -1.23454011 -1.38201752
 -1.4200998  -0.38674751  1.68537307  1.42947077  0.        ]","[[-25.9943053    1.84607855  -0.1429036   -0.15584859]
 [-84.27564206  -0.22270314   0.           0.        ]]",-0.318975516481,[-1.68914958 -0.61192354],-2.28507,[ 0.01282161 -0.29111379]
30,[-3.1935308   1.05785334],"[-1.32697137  0.21599319 -0.70570345  1.85322988 -1.23453629 -1.3820126
 -1.4907467  -0.73061008  0.7740354   0.30769238  0.        ]","[[-27.70278624   1.81705787  -0.1429036   -0.15584859]
 [-86.56451458  -2.67151855   0.           0.        ]]",-0.141569717001,[-3.431053    0.74883096],1.30617,[ 0.01282161 -0.29111379]
31,[-2.5403955   0.45423591],"[-0.69140449  0.24519754  1.47735391  1.86810285 -1.23453247 -1.38200767
 -1.56001925 -0.31134525 -0.09722839  1.53514794  0.        ]","[[-29.45659134   1.79358784  -0.1429036   -0.15584859]
 [-88.80888843   0.31425705   0.           0.        ]]",-0.185861204867,[-1.50626186 -0.13680131],1.41088,[ 0.01282161 -0.29111379]
32,[-3.39734674 -0.2634556 ],"[ 1.1866992   0.24463487  0.33836165  1.86782055 -1.23452866 -1.38200274
 -1.62793358 -0.39303963  1.2043677   2.22032922  0.        ]","[[-31.25484716   1.79403855  -0.1429036   -0.15584859]
 [-91.00928866  -0.26752971   0.           0.        ]]",-0.339333729356,[-3.02952304  0.44921321],0.14131,[ 0.01282161 -0.29111379]
33,[-3.91038823  0.2543053 ],"[-0.32138978  0.22944121 -1.38013445  1.8602451  -1.23452484 -1.38199782
 -1.69452597 -0.14752105  1.49006403  0.64549735  0.        ]","[[-33.09667855   1.80623336  -0.1429036   -0.15584859]
 [-93.16689188   1.48091652   0.           0.        ]]",-0.251084925548,[-4.58817342 -1.03552138],-0.251582,[ 0.01282161 -0.29111379]
34,[-2.64217377  1.01902914],"[-1.42391529  0.24286117  0.7116722   1.86693868 -1.23452103 -1.38199289
 -1.75974965 -0.71286276  0.00845888  0.7917614   0.        ]","[[-34.98122516   1.79545994  -0.1429036   -0.15584859]
 [-95.28018458  -2.54513901   0.           0.        ]]",-0.0940458382688,[-3.06417282  1.0644317 ],2.09634,[ 0.01282161 -0.29111379]
35,[-3.03793764 -0.18891805],"[ 0.79582624  0.2566701   1.15867787  1.87348815 -1.23451721 -1.38198797
 -1.82371107 -0.15525912  0.64246351  2.31378682  0.        ]","[[-36.90761677   1.78440187  -0.1429036   -0.15584859]
 [-97.35261717   1.42579713   0.           0.        ]]",-0.310232677949,[-2.43274688  1.27970665],1.15031,[ 0.01282161 -0.29111379]
36,[-4.18124199 -0.38784716],"[ 0.35839445  0.17288572 -1.27458597  1.82834493 -1.23451339 -1.38198304
 -1.88650378  0.39110406  1.67336321  1.12607682  0.        ]","[[-38.87507771   1.85195811  -0.1429036   -0.15584859]
 [-99.38722158   5.31668574   0.           0.        ]]",-0.298170528167,[-2.72051682 -0.90432425],-1.59649,[ 0.01282161 -0.29111379]
37,[-3.09324503  0.57796419],"[-1.54428376  0.08905925  0.16228969  1.76995071 -1.23450958 -1.38197812
 -1.94802957 -0.1322777   0.33374426  0.52960874  0.        ]","[[ -40.88282933    1.92089663   -0.1429036    -0.15584859]
 [-101.38081793    1.58946424    0.            0.        ]]",-0.0942263572417,[-3.0769747   0.68431878],1.99352,[ 0.01282161 -0.29111379]
38,[-3.01177311 -0.43235114],"[ 0.51098083  0.01985147  1.39260486  1.71111683 -1.23450576 -1.38197319
 -2.00834409  0.237886    0.38143034  2.07288872  0.        ]","[[ -42.93005117    1.97913578   -0.1429036    -0.15584859]
 [-103.33521042    4.22555376    0.            0.        ]]",-0.268020546298,[-4.13751258  0.1468018 ],1.60858,[ 0.01282161 -0.29111379]
39,[-4.12551451 -0.6194154 ],"[ 0.53302307 -0.08259434 -1.17950242  1.60478132 -1.23450194 -1.38196827
 -2.06749507  0.30183154  1.5546714   1.3744718   0.        ]","[[ -45.01598606    2.06821547   -0.1429036    -0.15584859]
 [-105.25194675    4.68093848    0.            0.        ]]",-0.29948674339,[-5.35901513 -0.52642578],-0.0768657,[ 0.01282161 -0.29111379]
40,[-3.27007294  0.16910985],"[-1.5453269  -0.1612012   0.12338364  1.50584098 -1.23449813 -1.38196334
 -2.12544675 -0.0097601   0.5045687   0.59606085  0.        ]","[[ -47.13986962    2.13957018   -0.1429036    -0.15584859]
 [-107.12986971    2.46197176    0.            0.        ]]",-0.11920489092,[-5.46941655  1.07714811],2.49357,[ 0.01282161 -0.29111379]
41,[-3.13177466 -0.73869944],"[ 0.61296819 -0.25333541  1.32300547  1.36766724 -1.23449431 -1.38195842
 -2.18227765  0.53358607  0.42979251  1.90015539  0.        ]","[[ -49.30094039    2.22763054   -0.1429036    -0.15584859]
 [-108.97152451    6.3313548     0.            0.        ]]",-0.249289410403,[-3.64618003 -0.08932239],1.2619,[ 0.01282161 -0.29111379]
42,[-4.12064791 -0.88662505],"[ 0.28517548 -0.37030569 -1.30499853  1.14992875 -1.23449049 -1.38195349
 -2.23800651  0.46080165  1.37277666  1.34223021  0.        ]","[[ -51.49849209    2.34905236   -0.1429036    -0.15584859]
 [-110.77751947    5.81303426    0.            0.        ]]",-0.275753700979,[-4.3334494  -0.09885373],-0.602337,[ 0.01282161 -0.29111379]
43,[-3.31995392 -0.46088639],"[-1.47364265 -0.46555049  0.57456524  0.92615816 -1.23448668 -1.38194857
 -2.29261064  0.38458926  0.54871428  0.83561964  0.        ]","[[ -53.73179853    2.45986215   -0.1429036    -0.15584859]
 [-112.54712023    5.27030138    0.            0.        ]]",-0.142934977314,[-4.08640819 -0.95775022],1.54312,[ 0.01282161 -0.29111379]
44,[-3.11986852 -0.82713461],"[ 1.002777   -0.5165368   0.87586694  0.78272976 -1.23448286 -1.38194364
 -2.34608491 -0.16727231  0.62954615  1.76799554  0.        ]","[[ -56.00013302    2.52583392   -0.1429036    -0.15584859]
 [-114.28016196    1.34029273    0.            0.        ]]",-0.245816747843,[-2.02376036 -0.30206565],-0.00314081,[ 0.01282161 -0.29111379]
45,[-3.88823056 -0.50508916],"[-0.42113153 -0.5269316  -1.36418536  0.75091286 -1.23447905 -1.38193872
 -2.39845249 -0.34355037  1.21872673  1.14910681  0.        ]","[[ -5.83027663e+01   2.54004502e+00  -1.42903604e-01  -1.55848588e-01]
 [ -1.15977396e+02   8.49505631e-02   0.00000000e+00   0.00000000e+00]]",-0.243497600692,[-3.24426841 -0.55973181],-1.11289,[ 0.01282161 -0.29111379]
46,[-2.83487201 -0.09622139],"[-0.9717253  -0.51157601  1.30944463  0.79757112 -1.23447523 -1.38193379
 -2.44975039 -0.65975206  0.3916603   1.08543807  0.        ]","[[ -60.63899822    2.5191544    -0.1429036    -0.15584859]
 [-117.64002276   -2.1668399     0.            0.        ]]",-0.152690418561,[-1.11576954 -1.15764804],0.692127,[ 0.01282161 -0.29111379]
47,[-3.30794549 -0.2502552 ],"[ 1.18319697 -0.44615767 -0.16148418  0.97589514 -1.23447141 -1.38192887
 -2.49996607 -1.21495921  1.00109241  1.82855266  0.        ]","[[ -63.00813406    2.43615577   -0.1429036    -0.15584859]
 [-119.26763625   -6.12068673    0.            0.        ]]",-0.28143475778,[-1.80549304 -0.14526716],-0.932818,[ 0.01282161 -0.29111379]
48,[-3.35571885  0.68663305],"[-1.33256545 -0.3328734  -0.69619737  1.22550329 -1.2344676  -1.38192394
 -2.54912071 -1.28480141  0.95214498  0.66829323  0.        ]","[[ -65.40947465    2.30876296   -0.1429036    -0.15584859]
 [-120.86092345   -6.61808695    0.            0.        ]]",-0.179984895102,[-4.44209843  1.13857149],1.40758,[ 0.01282161 -0.29111379]
49,[-2.75768614  0.04229286],"[ 0.23338244 -0.24246773  1.52263987  1.38531259 -1.23446378 -1.38191902
 -2.5973321  -0.71734823  0.2812957   1.75671207  0.        ]","[[ -67.84236777    2.21695454   -0.1429036    -0.15584859]
 [-122.42370135   -2.57706212    0.            0.        ]]",-0.224736321767,[-2.50926336 -0.26839231],1.06016,[ 0.01282161 -0.29111379]
