timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-0.13753581  0.35850713],"[ 1.06895181  1.31449881  0.10165637 -0.345516    0.2814918   0.75890127
  0.1468138  -0.19627894  0.86172523 -0.53191413  0.        ]","[[ 0.04687803  0.02468175  0.03191525  0.09179211]
 [ 0.00054095 -0.00483983  0.          0.        ]]",-0.194561287614,[-1.11274506  0.85612198],-0.143513,[-0.00016239 -0.07473371]
1,[-0.13896859  0.35843828],"[ 1.07041278  1.31273644  0.0408365  -0.28166033  0.28148881  0.7588895
 -0.20222235  0.26578946  0.86267057 -0.56470122  0.        ]","[[ 0.00718501  0.05861323  0.03191525  0.09179211]
 [-3.95666353  3.3866789   0.          0.        ]]",-0.196615166134,[-1.72814935  1.35128555],-0.209184,[-0.00016239 -0.07473371]
2,[-0.14061241  0.35860407],"[ 1.06193537  1.29811279 -0.13978141 -0.08184487  0.28148582  0.75887773
 -0.54437216  0.79631496  0.85923696 -0.65754409  0.        ]","[[-0.11086889  0.16541691  0.03191525  0.09179211]
 [-7.83581314  7.28069812  0.          0.        ]]",-0.202037745303,[-2.14837654  1.36912298],-0.271939,[-0.00016239 -0.07473371]
3,[-0.14089601  0.35905081],"[ 1.00627264  1.24092964 -0.43157654  0.25267725  0.28148283  0.75886596
 -0.87975542  1.31629688  0.83397359 -0.80188856  0.        ]","[[ -0.30573653   0.34932629   0.03191525   0.09179211]
 [-11.63831716  11.09748215   0.           0.        ]]",-0.209187862095,[-0.31303261 -0.24000523],-0.696979,[-0.00016239 -0.07473371]
4,[-0.14142254  0.35969436],"[ 0.86743907  1.12829964 -0.76959712  0.60778152  0.28147984  0.75885418
 -0.96864878  1.15687253  0.77064629 -0.9847705   0.        ]","[[ -0.54861621   0.55953783   0.03191525   0.09179211]
 [-12.64633215   9.92753826   0.           0.        ]]",-0.216968451491,[-0.72763909  0.75268933],-0.576166,[-0.00016239 -0.07473371]
5,[-0.14302036  0.3594768 ],"[ 0.62286178  0.95609627 -1.099198    0.94069883  0.28147685  0.75884241
 -1.20060062  1.53614553  0.65742351 -1.17955281  0.        ]","[[ -0.82792995   0.78602375   0.03191525   0.09179211]
 [-15.27635194  12.71169993   0.           0.        ]]",-0.223888140478,[-0.03918403  0.16806088],-0.808445,[-0.00016239 -0.07473371]
6,[-0.14473607  0.35915071],"[ 0.27498572  0.70637769 -1.35780932  1.2365347   0.28147386  0.75883064
 -1.18767017  1.5923512   0.49511706 -1.33562914  0.        ]","[[ -1.13198916   1.04440125   0.03191525   0.09179211]
 [-15.13007521  13.12465066   0.           0.        ]]",-0.226444248338,[ 0.36897676 -0.12350447],-0.903648,[-0.00016239 -0.07473371]
7,[-0.1473877   0.35838959],"[-0.10064994  0.41990345 -1.48488775  1.42252539  0.28147087  0.75881888
 -1.03251997  1.49010742  0.31994641 -1.41814181  0.        ]","[[ -1.41694498   1.29936767   0.03191525   0.09179211]
 [-13.37132414  12.37452683   0.           0.        ]]",-0.223611902074,[-0.38921177  0.0418866 ],-0.639877,[-0.00016239 -0.07473371]
8,[-0.1513651   0.35676852],"[-0.48690023  0.12235195 -1.49072109  1.49086163  0.28146788  0.75880711
 -1.14508472  1.47920041  0.13890395 -1.4469035   0.        ]","[[ -1.69717827   1.5460588    0.03191525   0.09179211]
 [-14.64780401  12.29480894   0.           0.        ]]",-0.217264283156,[-0.04168597  0.0969022 ],-0.598166,[-0.00016239 -0.07473371]
9,[-0.15440558  0.3552725 ],"[-0.87408878 -0.17774971 -1.37087046  1.44493869  0.28146489  0.75879534
 -1.13412499  1.49813674 -0.04480593 -1.42544284  0.        ]","[[ -1.98889066   1.79335302   0.03191525   0.09179211]
 [-14.52383884  12.43415627   0.           0.        ]]",-0.207589264341,[ 0.43063458 -0.07700938],-0.571603,[-0.00016239 -0.07473371]
10,[-0.156693    0.35393077],"[-1.19136478 -0.45690169 -1.15359791  1.29077727  0.2814619   0.75878357
 -0.95846881  1.42288769 -0.19493481 -1.34531796  0.        ]","[[ -2.25938903   2.03649672   0.03191525   0.09179211]
 [-12.53255882  11.88211841   0.           0.        ]]",-0.193682826454,[-0.70778455 -0.46659002],-0.29847,[-0.00016239 -0.07473371]
11,[-0.15939651  0.35229865],"[-1.44928315 -0.67897314 -0.84299345  1.06949473  0.28145891  0.7587718
 -1.18373711  1.13904707 -0.32416121 -1.24598728  0.        ]","[[ -2.53566745   2.25323709   0.03191525   0.09179211]
 [-15.08683175   9.79881819   0.           0.        ]]",-0.179599003967,[ 0.53533717  1.41941796],-0.300021,[-0.00016239 -0.07473371]
12,[-0.1616495   0.35036531],"[-1.62150439 -0.87776008 -0.46443358  0.75457829  0.28145592  0.75876004
 -0.97050468  1.65189795 -0.41270463 -1.10258413  0.        ]","[[ -2.81315148   2.48698782   0.03191525   0.09179211]
 [-12.66953207  13.5637787    0.           0.        ]]",-0.160858984398,[-0.21891378 -0.36988762],-0.273238,[-0.00016239 -0.07473371]
13,[-0.16300482  0.34918681],"[-1.69208618 -1.03361603 -0.07545126  0.34253051  0.28145293  0.75874827
 -1.02484259  1.41569899 -0.44651817 -0.92579433  0.        ]","[[ -3.07272561   2.74087033   0.03191525   0.09179211]
 [-13.28581893  11.83026852   0.           0.        ]]",-0.137328750698,[-0.16862695 -1.0423151 ],-0.333095,[-0.00016239 -0.07473371]
14,[-0.16317154  0.34883565],"[-1.66748426 -1.10455098  0.33594355 -0.00657273  0.28144995  0.75873651
 -1.06054147  0.84433312 -0.4542452  -0.78940801  0.        ]","[[ -3.34250551   2.93539525   0.03191525   0.09179211]
 [-13.69080426   7.63622281   0.           0.        ]]",-0.118951689922,[-1.51528284  0.02439002],-0.157035,[-0.00016239 -0.07473371]
15,[-0.16292897  0.34880009],"[-1.51809487 -1.12514333  0.78067785 -0.2173076   0.28144696  0.75872474
 -1.38584839  0.04156608 -0.45023334 -0.71426968  0.        ]","[[ -3.65332986   3.04860175   0.03191525   0.09179211]
 [-17.37940785   1.74347635   0.           0.        ]]",-0.108598178459,[ 0.76686302  1.03461281],-0.426534,[-0.00016239 -0.07473371]
16,[-0.16311392  0.3498714 ],"[-1.25027951 -1.12522564  1.15642597 -0.21908867  0.28144397  0.75871298
 -1.08768522 -0.30691969 -0.47886846 -0.71932206  0.        ]","[[ -3.96700403   3.0495526    0.03191525   0.09179211]
 [-13.99923108  -0.81459916   0.           0.        ]]",-0.110531957842,[-1.1821562   0.05136725],-0.213084,[-0.00016239 -0.07473371]
17,[-0.16398503  0.35007671],"[-0.8868586  -1.12283726  1.42431116 -0.18336332  0.28144098  0.75870122
 -1.41241777 -0.32081679 -0.51929209 -0.71762529  0.        ]","[[ -4.28393297   3.03048846   0.03191525   0.09179211]
 [-17.68138319  -0.91663508   0.           0.        ]]",-0.11235470156,[ 0.56257597  0.06186234],-0.419153,[-0.00016239 -0.07473371]
18,[-0.16311447  0.35107353],"[-0.45131543 -1.12053546  1.55505757 -0.15401094  0.28143799  0.75868945
 -1.18505436 -0.28497462 -0.55579851 -0.69573273  0.        ]","[[ -4.61170016   3.0147952    0.03191525   0.09179211]
 [-15.10392574  -0.65356349   0.           0.        ]]",-0.111659473369,[-0.14000577  1.33140605],-0.357485,[-0.00016239 -0.07473371]
19,[-0.16230571  0.35156506],"[-0.03221548 -1.11929189  1.53100028 -0.13971689  0.281435    0.75867769
 -1.20754226 -0.22301992 -0.57715671 -0.66263236  0.        ]","[[ -4.91634006   3.00714217   0.03191525   0.09179211]
 [-15.35921873  -0.19881557   0.           0.        ]]",-0.10886911641,[ 1.11056843 -0.13274893],-0.51569,[-0.00016239 -0.07473371]
20,[-0.16078444  0.35250968],"[ 0.31196511 -1.11770639  1.39765468 -0.12253491  0.28143201  0.75866593
 -0.83149973 -0.29407941 -0.58847072 -0.62677229  0.        ]","[[ -5.18074905   2.99793223   0.03191525   0.09179211]
 [-11.09588673  -0.72043024   0.           0.        ]]",-0.105217869833,[-1.39195798  0.98998593],-0.287029,[-0.00016239 -0.07473371]
21,[-0.16064633  0.35213658],"[ 0.6076309  -1.11896395  1.17433788 -0.1365635   0.28142902  0.75865417
 -1.16130848 -0.15810158 -0.58234492 -0.59827041  0.        ]","[[ -5.44018679   3.00545395   0.03191525   0.09179211]
 [-14.83547987   0.27765493   0.           0.        ]]",-0.101251496621,[-1.47937972 -0.13238593],-0.293021,[-0.00016239 -0.07473371]
22,[-0.16009104  0.35174078],"[ 0.89492816 -1.11886076  0.77748366 -0.13568188  0.28142603  0.75864241
 -1.48457202 -0.23548321 -0.56989847 -0.55898376  0.        ]","[[ -5.77367482   3.00498227   0.03191525   0.09179211]
 [-18.50110408  -0.29034994   0.           0.        ]]",-0.0954921179681,[ 0.48317508 -0.18314754],-0.454598,[-0.00016239 -0.07473371]
23,[-0.15833923  0.35216853],"[ 1.05237521 -1.11656445  0.27760756 -0.11139417  0.28142305  0.75863065
 -1.28350806 -0.33350759 -0.54545499 -0.51571577  0.        ]","[[ -6.12082828   2.99195598   0.03191525   0.09179211]
 [-16.22183548  -1.00987618   0.           0.        ]]",-0.0883246819617,[ 1.23435011  0.64477481],-0.49914,[-0.00016239 -0.07473371]
24,[-0.15669592  0.35248643],"[ 1.06073801 -1.11754479 -0.15235352 -0.12186366  0.28142006  0.75861889
 -0.90595349  0.01705217 -0.51751632 -0.50169621  0.        ]","[[ -6.40231699   2.99757497   0.03191525   0.09179211]
 [-11.94130774   1.5632131    0.           0.        ]]",-0.0845141806699,[ 0.14845331  1.17212025],-0.355491,[-0.00016239 -0.07473371]
