timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.09824765  0.40641049],"[ 1.15043013  1.69868124  0.12478388  0.09134445  1.40802947 -0.18854833
  1.26945978 -0.048574    0.16410707  0.27648118  0.        ]","[[-0.0131041   0.00136161  0.16263477 -0.02150193]
 [ 0.00129461  0.00426076  0.          0.        ]]",-0.0509817688116,[-1.66665817  0.26379148],-7.09756,[-0.09372629 -0.61392945]
1,[-1.08118463  0.70645481],"[ 1.14862037  1.69858068  0.06507056  0.10711561  1.40802855 -0.18854829
  1.16722739  0.10533344  0.16260958  0.22761579  0.        ]","[[-0.05277304  0.01194129  0.16263477 -0.02150193]
 [-3.95501433  1.05021606  0.          0.        ]]",-0.0485744999859,[-1.06361607  0.67171319],-7.22203,[-0.09372629 -0.61392945]
2,[-1.09034729  1.47902834],"[ 1.13039825  1.69619226 -0.11147443  0.17786906  1.40802764 -0.18854824
  1.06700111  0.49385791  0.14931576  0.09484088  0.        ]","[[-0.17078926  0.05943781  0.16263477 -0.02150193]
 [-7.83369211  3.69062911  0.          0.        ]]",-0.0458827398226,[-0.99956248  0.63119307],-7.30626,[-0.09372629 -0.61392945]
3,[-1.07600725  2.42953205],"[ 1.05901994  1.68121981 -0.39395072  0.32329598  1.40802673 -0.1885482
  0.96880323  0.85107077  0.10156543 -0.10474331  0.        ]","[[ -0.36559139   0.15760769   0.16263477  -0.02150193]
 [-11.63387583   6.1182493    0.           0.        ]]",-0.0532874715945,[-1.06655219  2.6450468 ],-7.41017,[-0.09372629 -0.61392945]
4,[-1.672158    3.02203012],"[ 0.88003414  1.62783521 -0.74973591  0.55612727  1.40802581 -0.18854816
  0.87248526  1.41606315 -0.0103604  -0.34507536  0.        ]","[[ -0.63566702   0.31849806   0.16263477  -0.02150193]
 [-15.36131105   9.95794275   0.           0.        ]]",-0.0755553485796,[-2.49347076  2.68723368],-7.12117,[-0.09372629 -0.61392945]
5,[-2.45747709  3.13925481],"[ 0.53756025  1.48694072 -1.10600605  0.87537932  1.4080249  -0.18854812
  0.77806326  1.96980413 -0.21264474 -0.58132051  0.        ]","[[ -0.97955467   0.55541574   0.16263477  -0.02150193]
 [-19.01537565  13.72118044   0.           0.        ]]",-0.106997486281,[-1.42990917  3.77574291],-7.31195,[-0.09372629 -0.61392945]
6,[-3.50596166  2.69931817],"[ 0.00672114  1.20178108 -1.33868249  1.22569346  1.40802398 -0.18854807
  0.68548985  2.51245872 -0.5170039  -0.7566439   0.        ]","[[ -1.39580512e+00   8.66843108e-01   1.62634766e-01  -2.15019336e-02]
 [ -2.25979024e+01   1.74090903e+01   0.00000000e+00   0.00000000e+00]]",-0.14169308726,[-3.52120925  2.64635859],-6.58865,[-0.09372629 -0.61392945]
7,[-4.56787682  1.62780881],"[-0.65979939  0.73253826 -1.28887004  1.50461001  1.40802307 -0.18854803
  0.59471776  3.04418454 -0.89606754 -0.79856325  0.        ]","[[ -1.88300610e+00   1.25128431e+00   1.62634766e-01  -2.15019336e-02]
 [ -2.61107203e+01   2.10227514e+01   0.00000000e+00   0.00000000e+00]]",-0.17364625715,[-5.95628505  1.25960057],-5.173,[-0.09372629 -0.61392945]
8,[-4.99959326  0.31409219],"[-1.29204051  0.0984676  -0.82788909  1.56619683  1.40802215 -0.18854799
  0.50570689  3.56517263 -1.26338546 -0.64840483  0.        ]","[[ -2.43977971e+00   1.70726674e+00   1.62634766e-01  -2.15019336e-02]
 [ -2.95553814e+01   2.45634713e+01   0.00000000e+00   0.00000000e+00]]",-0.195748612363,[-5.13814304  1.13483479],-4.43526,[-0.09372629 -0.61392945]
9,[-4.72166538 -0.82225055],"[-1.61525448 -0.57635909  0.02893074  1.26465083  1.40802124 -0.18854795
  0.41843494  4.07570878 -1.4797245  -0.31284162  0.        ]","[[ -3.06477297e+00   2.23334967e+00   1.62634766e-01  -2.15019336e-02]
 [ -3.29327479e+01   2.80332023e+01   0.00000000e+00   0.00000000e+00]]",-0.199940434454,[-4.04544565 -0.93247914],-5.33837,[-0.09372629 -0.61392945]
