timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-0.45893291 -0.90089005],"[ 1.19886573  1.75017818 -0.00667818 -0.01913753  0.82044103  0.51691557
  1.33789113 -0.11969064  0.64768614 -0.41265094  0.        ]","[[-0.07814553  0.04998607  0.09509807  0.05969519]
 [-0.00298792 -0.00456412  0.          0.        ]]",-0.134560875108,[-0.244711   -0.83922126],-3.86097,[-0.0110454 -0.4665316]
1,[-0.32625192 -0.80992186],"[ 1.1977479   1.75166093 -0.02112872 -0.0765072   0.82044049  0.51691531
  1.31149678 -0.57849402  0.64546568 -0.45435079  0.        ]","[[-0.08790444  0.01655902  0.09509807  0.05969519]
 [-0.96968841 -3.3270689   0.          0.        ]]",-0.137381280184,[ 1.36378525 -0.58493899],-4.20346,[-0.0110454 -0.4665316]
2,[-0.24823627 -0.78646833],"[ 1.19994086  1.74832443  0.00923643 -0.22946662  0.82043995  0.51691506
  1.42004631 -0.88944233  0.64100034 -0.49425032  0.        ]","[[-0.06740649 -0.07257535  0.09509807  0.05969519]
 [ 3.00624231 -5.57885782  0.          0.        ]]",-0.139974196492,[ 0.89585634 -1.43310908],-3.06732,[-0.0110454 -0.4665316]
3,[-0.19974244 -0.57588553],"[ 1.20254412  1.71882101  0.150463   -0.48437449  0.82043941  0.5169148
  1.51521796 -1.42115039  0.63524492 -0.46849548  0.        ]","[[ 0.02769387 -0.22278562  0.09509807  0.05969519]
 [ 6.49218984 -9.42932282  0.          0.        ]]",-0.137266027107,[ 0.09942472 -0.71262743],-1.72137,[-0.0110454 -0.4665316]
4,[-0.21800956 -0.32982749],"[ 1.18540283  1.62582984  0.34634821 -0.8330033   0.82043887  0.51691454
  1.52247647 -1.78502323  0.61166515 -0.43665118  0.        ]","[[  0.16020593  -0.43781066   0.09509807   0.05969519]
 [  6.75812197 -12.0643911    0.           0.        ]]",-0.13202286872,[-0.78846729 -0.8918603 ],-0.511412,[-0.0110454 -0.4665316]
5,[-0.17362884  0.0466719 ],"[ 1.15571789  1.42716272  0.49524479 -1.22709351  0.82043834  0.51691429
  1.43368996 -2.23951769  0.5496079  -0.49222143  0.        ]","[[  0.26274185  -0.71212128   0.09509807   0.05969519]
 [  3.50617573 -15.35573116   0.           0.        ]]",-0.129433449188,[-1.06479992  0.46831904],-0.184424,[-0.0110454 -0.4665316]
6,[-0.26521596 -0.09380698],"[ 1.14447901  1.14042223  0.53771272 -1.54773341  0.8204378   0.51691403
  1.32374221 -1.94129209  0.43667474 -0.64292346  0.        ]","[[  0.29246187  -0.99756721   0.09509807   0.05969519]
 [ -0.52086153 -13.19610074   0.           0.        ]]",-0.132526183286,[-2.15314942 -0.76903748],0.844399,[-0.0110454 -0.4665316]
7,[-0.23388198  0.10981584],"[ 1.16271442  0.78684392  0.46604457 -1.75469431  0.82043726  0.51691377
  1.21598034 -2.32555432  0.24460419 -0.852941    0.        ]","[[  0.24244604  -1.28940921   0.09509807   0.05969519]
 [ -4.46784632 -15.97885319   0.           0.        ]]",-0.142803996457,[-0.15835304  0.30743229],0.427387,[-0.0110454 -0.4665316]
8,[-0.32720962  0.01373165],"[ 1.18805088  0.38540145  0.32793943 -1.8217841   0.82043672  0.51691352
  1.2012315  -2.11374107 -0.03196965 -1.02217512  0.        ]","[[  0.14766916  -1.59359656   0.09509807   0.05969519]
 [ -5.00801449 -14.44499629   0.           0.        ]]",-0.155117054975,[-0.15961479  0.97228546],-0.226404,[-0.0110454 -0.4665316]
9,[-0.4844462 -0.2934581],"[ 1.20184136  0.0592529   0.17192177 -1.759919    0.82043618  0.51691326
  1.1866398  -1.54260064 -0.29510998 -1.08425962  0.        ]","[[  0.04214561  -1.8409984    0.09509807   0.05969519]
 [ -5.54242847 -10.30897316   0.           0.        ]]",-0.163865321927,[-0.68823594 -0.08746413],-0.353429,[-0.0110454 -0.4665316]
10,[-0.58020282 -0.38026252],"[ 1.19685105 -0.19846213 -0.0315475  -1.62990004  0.82043564  0.516913
  1.11523073 -1.56217861 -0.54096827 -1.07686982  0.        ]","[[ -0.09494434  -2.04860055   0.09509807   0.05969519]
 [ -8.1579166  -10.45076666   0.           0.        ]]",-0.170774592463,[ 0.67477262  0.19432275],-1.28336,[-0.0110454 -0.4665316]
11,[-0.68325639 -0.52286792],"[ 1.16682558 -0.4210958  -0.22898659 -1.44345921  0.82043511  0.51691274
  1.19253992 -1.42735271 -0.74539543 -0.99396363  0.        ]","[[-0.22969274 -2.24781965  0.09509807  0.05969519]
 [-5.32624512 -9.47440676  0.          0.        ]]",-0.172315761621,[-0.45024587 -0.92747417],-0.904645,[-0.0110454 -0.4665316]
12,[-0.80069661 -0.49271542],"[ 1.11796006 -0.63186822 -0.4044442  -1.1704317   0.82043457  0.51691249
  1.14673301 -1.90854564 -0.89569767 -0.83506938  0.        ]","[[ -0.35305012  -2.47227082   0.09509807   0.05969519]
 [ -7.00399246 -12.95910063   0.           0.        ]]",-0.166445582499,[-0.83625665 -0.59754009],-1.13708,[-0.0110454 -0.4665316]
13,[-0.97122073 -0.46188027],"[ 1.01725817 -0.82031396 -0.63538412 -0.75619851  0.82043403  0.51691223
  1.06009947 -2.19981556 -0.97791569 -0.58999424  0.        ]","[[ -0.52496662  -2.7526164    0.09509807   0.05969519]
 [-10.17711691 -15.06843715   0.           0.        ]]",-0.151075953616,[-1.36849972  0.18574827],-1.97257,[-0.0110454 -0.4665316]
14,[-1.15608644 -0.5498789 ],"[ 0.8174575  -0.91370599 -0.92101696 -0.27292223  0.82043349  0.51691197
  0.95749219 -1.72014585 -0.92073871 -0.34172214  0.        ]","[[ -0.76621825  -3.04361237   0.09509807   0.05969519]
 [-13.93532354 -11.59480962   0.           0.        ]]",-0.125185354481,[-1.65183007 -1.73317726],-1.96257,[-0.0110454 -0.4665316]
15,[-1.33338058 -0.83348227],"[ 0.47131153 -0.919744   -1.20247944 -0.14528844  0.82043295  0.51691172
  0.85694054 -0.02125415 -0.86576769 -0.27555766  0.        ]","[[ -1.08187535  -3.1180896    0.09509807   0.05969519]
 [-17.61824238   0.70814426   0.           0.        ]]",-0.113991989435,[-0.7911239  -1.09284905],-3.27587,[-0.0110454 -0.4665316]
16,[-1.24402034 -0.62239128],"[-0.02715624 -0.91779185 -1.36780563 -0.20610198  0.82043241  0.51691146
  0.78094637  0.16978217 -0.87231092 -0.26688002  0.        ]","[[ -1.46216712  -3.08264512   0.09509807   0.05969519]
 [-20.4016888    2.09158203   0.           0.        ]]",-0.114293350595,[-1.13374092 -0.48080007],-3.08137,[-0.0110454 -0.4665316]
17,[-1.25186753 -0.14638484],"[-0.6304895  -0.91400071 -1.29392501 -0.26899571  0.82043188  0.5169112
  0.68387588  0.08564531 -0.86817207 -0.24244496  0.        ]","[[ -1.90587355  -3.04590949   0.09509807   0.05969519]
 [-23.95710824   1.4822844    0.           0.        ]]",-0.112313925294,[ 1.48525244 -2.1942127 ],-3.5637,[-0.0110454 -0.4665316]
18,[-1.35507834  0.2510376 ],"[-1.13702269 -0.91087395 -0.95768269 -0.30652278  0.82043134  0.51691095
  0.80492028 -0.01268532 -0.84062507 -0.21904371  0.        ]","[[ -2.34053243  -3.0239316    0.09509807   0.05969519]
 [-19.5235559    0.77019906   0.           0.        ]]",-0.107403789982,[-0.20921768  0.22272131],-3.36942,[-0.0110454 -0.4665316]
19,[-1.54832506  0.30340278],"[-1.44430565 -0.90670859 -0.47772252 -0.34756264  0.8204308   0.51691069
  0.79285794  0.10701418 -0.80643842 -0.20323998  0.        ]","[[ -2.73543624  -2.99983048   0.09509807   0.05969519]
 [-19.96534872   1.63703221   0.           0.        ]]",-0.102063962794,[-2.06480494 -1.11370553],-3.11273,[-0.0110454 -0.4665316]
20,[-1.73755467  0.38504457],"[-1.55597996 -0.90710191  0.15227555 -0.34398724  0.82043026  0.51691043
  0.69554855 -0.27082935 -0.75463321 -0.22740373  0.        ]","[[ -3.17050388  -3.00193317   0.09509807   0.05969519]
 [-23.52951594  -1.09921279   0.           0.        ]]",-0.0968684673089,[-0.79606758 -0.06362648],-3.4104,[-0.0110454 -0.4665316]
21,[-1.85778022  0.17716689],"[-1.36972265 -0.90847843  0.85593238 -0.33103683  0.82042972  0.51691018
  0.62221431 -0.11502418 -0.71509548 -0.27521509  0.        ]","[[ -3.66804386  -3.0095444    0.09509807   0.05969519]
 [-26.21553976   0.02908682   0.           0.        ]]",-0.095307690849,[-2.14523748 -0.51044011],-3.20353,[-0.0110454 -0.4665316]
22,[-1.9538455  -0.12637064],"[-0.82065368 -0.90808708  1.42348804 -0.33478623  0.82042919  0.51690992
  0.52828664 -0.10004946 -0.70007714 -0.34112698  0.        ]","[[ -4.22687237  -3.00734151   0.09509807   0.05969519]
 [-29.65584743   0.13752948   0.           0.        ]]",-0.0988012437236,[-4.15931863  0.33110823],-3.01692,[-0.0110454 -0.4665316]
