timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-0.90888309  0.47693336],"[ 1.12798984  1.60246352  0.00622009 -0.75162413 -1.36327188  0.40380366
  0.8013348  -0.32621     2.21564921 -0.44005861  0.        ]","[[-0.055404   -0.04214754 -0.15478572  0.04940181]
 [-0.0029537  -0.00333817  0.          0.        ]]",-0.369980950013,[-0.61624657  1.53691931],-0.316259,[-0.03906546 -0.18328491]
1,[-0.98505223  0.42536426],"[ 1.12570319  1.60353155 -0.03089584 -0.65571978 -1.36325914  0.40380212
  0.68559363  0.2458856   2.21549732 -0.44604946  0.        ]","[[ -7.99370733e-02  -2.47628489e-03  -1.54785723e-01   4.94018103e-02]
 [ -2.44222617e+00   3.95726122e+00   0.00000000e+00   0.00000000e+00]]",-0.370105784824,[ 0.71853959  1.22479992],-1.28736,[-0.03906546 -0.18328491]
2,[-1.06062174  0.37350231],"[ 1.12324758  1.59532127 -0.06088313 -0.37081404 -1.36324639  0.40380059
  0.82267858  0.80635474  2.21667343 -0.37910983  0.        ]","[[-0.09979282  0.11559943 -0.15478572  0.04940181]
 [ 0.44704371  7.83738337  0.          0.        ]]",-0.368804925342,[-1.82789261  0.34959981],-0.458887,[-0.03906546 -0.18328491]
3,[-1.08949757  0.36632332],"[ 1.11836981  1.55407166 -0.10734166  0.02944667 -1.36323365  0.40379905
  0.63453588  0.9841089   2.20558218 -0.28730993  0.        ]","[[-0.13063581  0.28469447 -0.15478572  0.04940181]
 [-3.51814834  9.0680065   0.          0.        ]]",-0.365479934133,[-1.22218282  0.66350739],-0.955147,[-0.03906546 -0.18328491]
4,[-1.12756646  0.35507777],"[ 1.09069917  1.45863367 -0.27026407  0.4896607  -1.36322091  0.40379752
  0.45008777  1.33786022  2.17765659 -0.28991424  0.        ]","[[ -0.24000135   0.49062733  -0.15478572   0.04940181]
 [ -7.40549054  11.51708572   0.           0.        ]]",-0.361408167402,[-3.27092687  0.89578054],-0.313842,[-0.03906546 -0.18328491]
5,[-1.17450666  0.33683813],"[ 1.00711257  1.2704139  -0.53691694  1.00614256 -1.36320817  0.40379598
  0.26925988  1.8174      2.12040674 -0.36159927  0.        ]","[[ -0.42634794   0.75428043  -0.15478572   0.04940181]
 [-11.21654134  14.8370905    0.           0.        ]]",-0.354318743384,[-0.66309474  1.78406276],-1.30886,[-0.03906546 -0.18328491]
6,[-1.22972894  0.3040458 ],"[ 0.82905225  0.94582357 -0.85716001  1.49180838 -1.36319542  0.40379445
  0.15522932  2.34689482  2.01044927 -0.45578388  0.        ]","[[ -0.67479078   1.08780562  -0.15478572   0.04940181]
 [-13.6197948   18.50312753   0.           0.        ]]",-0.340425483238,[-1.79432718  0.84382454],-0.880888,[-0.03906546 -0.18328491]
7,[-1.28357005  0.26124656],"[ 0.51686084  0.47743336 -1.17271367  1.76005942 -1.36318268  0.40379291
 -0.01981879  2.7764979   1.82802211 -0.54605831  0.        ]","[[ -0.98420031   1.48771616  -0.15478572   0.04940181]
 [-17.30903115  21.47785985   0.           0.        ]]",-0.316657871694,[-0.39094049 -0.40058376],-1.58902,[-0.03906546 -0.18328491]
8,[-1.2520957   0.26631021],"[ 0.06749187 -0.0180509  -1.3868485   1.6407975  -1.36316994  0.40379137
 -0.07703119  2.48574382  1.58897954 -0.61648271  0.        ]","[[ -1.34247797   1.89708107  -0.15478572   0.04940181]
 [-18.51481521  19.46530027   0.           0.        ]]",-0.285137283388,[-0.52512535 -0.31084881],-1.28572,[-0.03906546 -0.18328491]
9,[-1.22474968  0.25922203],"[-0.46105292 -0.41492318 -1.40701966  1.20071765 -1.3631572   0.40378984
 -0.15833475  2.25207039  1.33581256 -0.63687526  0.        ]","[[ -1.72996605   2.27015831  -0.15478572   0.04940181]
 [-20.22833247  17.84780253   0.           0.        ]]",-0.250599473437,[-1.69426976 -0.66311788],-0.647226,[-0.03906546 -0.18328491]
10,[-1.1555078   0.28123647],"[-1.01823435 -0.67489784 -1.16178424  0.60255246 -1.36314446  0.4037883
 -0.32723764  1.82157508  1.10199355 -0.59774209  0.        ]","[[ -2.17024807   2.59721177  -0.15478572   0.04940181]
 [-23.78804399  14.86746319   0.           0.        ]]",-0.21648572737,[-2.37648032  1.26658989],0.0435261,[-0.03906546 -0.18328491]
11,[-1.1825887  0.2425468],"[-1.47365716 -0.82534909 -0.58375233 -0.14505435 -1.36313172  0.40378677
 -0.49278836  2.35075171  0.92241415 -0.44725033  0.        ]","[[ -2.68101658   2.93132339  -0.15478572   0.04940181]
 [-27.27711432  18.53157192   0.           0.        ]]",-0.184238501453,[-0.16072339  0.15541357],-1.37253,[-0.03906546 -0.18328491]
12,[-0.85733932  0.4339247 ],"[-1.61168434 -0.85167292  0.22040921 -0.56714431 -1.36311898  0.40378523
 -0.49740357 -0.14966604  0.87324852 -0.34476005  0.        ]","[[ -3.22753702   3.10741419  -0.15478572   0.04940181]
 [-27.37442369   1.21963663   0.           0.        ]]",-0.172828756201,[-2.26310283 -0.18673357],0.109855,[-0.03906546 -0.18328491]
13,[-0.74956894  0.48865888],"[-1.32177846 -0.85060057  1.02920404 -0.51944753 -1.36310624  0.4037837
 -0.65955904 -0.61721013  0.83640173 -0.39698951  0.        ]","[[ -3.8093152    3.0876712   -0.15478572   0.04940181]
 [-30.79194447  -2.01746803   0.           0.        ]]",-0.169925548105,[-0.38701709  0.27919202],-0.0471841,[-0.03906546 -0.18328491]
