timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-2.68092704 -3.01426959],"[ 1.18141972  1.71621953  0.14625839  0.04770156 -0.35311431  0.09230865
  1.31659131 -0.07049958  1.58999886  0.07320143  0.        ]","[[ 0.01209531  0.01184571 -0.04054576  0.01044368]
 [-0.00186692 -0.00493569  0.          0.        ]]",-0.250593877324,[-2.24451717 -3.1748452 ],-3.17341,[ 0.00539935 -0.54286236]
1,[-2.07732463 -2.60284328],"[ 1.18099306  1.71577888  0.08692658 -0.01525883 -0.35311419  0.09230862
  1.21127246 -0.63426592  1.5888208  -0.01641292  0.        ]","[[-0.02761672 -0.02796442 -0.04054576  0.01044368]
 [-3.9561753  -3.96289142  0.          0.        ]]",-0.251081691246,[-1.07477886 -3.22707376],-3.52289,[ 0.00539935 -0.54286236]
2,[-1.19483662 -1.77411556],"[ 1.16689204  1.7017343  -0.08864624 -0.20136985 -0.35311408  0.0923086
  1.10803469 -1.1868731   1.55052132 -0.27928577  0.        ]","[[-0.14563079 -0.1461477  -0.04054576  0.01044368]
 [-7.83235267 -7.84250694  0.          0.        ]]",-0.251294531483,[-1.65553476 -2.59904554],-2.22118,[ 0.00539935 -0.54286236]
3,[-0.12521991 -0.65959668],"[ 1.10223056  1.63750623 -0.3706746  -0.50021953 -0.35311396  0.09230857
  1.00682948 -1.72853317  1.37916418 -0.67790122  0.        ]","[[ -3.40402008e-01  -3.41152419e-01  -4.05457621e-02   1.04436832e-02]
 [ -1.16322201e+01  -1.16452764e+01   0.00000000e+00   0.00000000e+00]]",-0.24759118838,[ 1.2559537  -0.63352517],-3.47469,[ 0.00539935 -0.54286236]
4,[ 0.77280247  0.3887983 ],"[ 0.99121206  1.47983989 -0.62852508 -0.86009778 -0.35311385  0.09230854
  1.11832273 -2.05319051  1.05648819 -1.01178202  0.        ]","[[ -5.31044634e-01  -5.96927017e-01  -4.05457621e-02   1.04436832e-02]
 [ -7.44602437e+00  -1.39245749e+01   0.00000000e+00   0.00000000e+00]]",-0.236636559225,[ 0.86882173  0.13283235],-1.26759,[ 0.00539935 -0.54286236]
5,[ 1.07403636  0.84647   ],"[ 0.90473008  1.23337239 -0.76894109 -1.17728199 -0.35311373  0.09230851
  1.2137613  -1.93915958  0.73009033 -1.15148115  0.        ]","[[ -6.44012397e-01  -8.67386533e-01  -4.05457621e-02   1.04436832e-02]
 [ -3.86261858e+00  -1.31240319e+01   0.00000000e+00   0.00000000e+00]]",-0.22055578176,[ 0.95215105  0.61026922],-0.583748,[ 0.00539935 -0.54286236]
6,[ 0.94446576  0.87572622],"[ 0.87180004  0.96546399 -0.81450338 -1.38279581 -0.35311361  0.09230849
  1.31609515 -1.55811415  0.5045967  -1.15649542  0.        ]","[[ -6.82715337e-01  -1.10302678e+00  -4.05457621e-02   1.04436832e-02]
 [ -2.03129665e-02  -1.04488854e+01   0.00000000e+00   0.00000000e+00]]",-0.204263902721,[ 1.0684688   0.88430754],-0.72266,[ 0.00539935 -0.54286236]
7,[ 0.48973098  0.51472193],"[ 0.90521326  0.74775935 -0.76824268 -1.48392339 -0.3531135   0.09230846
  1.42146392 -1.03003876  0.42398669 -1.1061656   0.        ]","[[-0.64342866 -1.27480741 -0.04054576  0.01044368]
 [ 3.9359516  -6.74149626  0.          0.        ]]",-0.192700178654,[-1.05616215  0.14305609],0.306347,[ 0.00539935 -0.54286236]
8,[ 0.26818457  0.55067265],"[ 0.93609211  0.57780952 -0.72189471 -1.53038366 -0.35311338  0.09230843
  1.31398792 -0.93021419  0.3762102  -1.05774341  0.        ]","[[-0.60519637 -1.40260543 -0.04054576  0.01044368]
 [-0.09934697 -6.04067382  0.          0.        ]]",-0.183574512698,[ 0.47003711  1.17918354],-0.918483,[ 0.00539935 -0.54286236]
9,[-0.36758015  0.03739325],"[ 0.94905105  0.46949458 -0.70127208 -1.5465385  -0.35311327  0.09230841
  1.36355815 -0.34923368  0.33951211 -1.0258759   0.        ]","[[-0.58850959 -1.48249489 -0.04054576  0.01044368]
 [ 1.76188016 -1.96185683  0.          0.        ]]",-0.177299017537,[-1.49930439 -0.04774426],0.0270376,[ 0.00539935 -0.54286236]
