timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-4.48322344 -1.38776147],"[ 1.16271887  1.7159275  -0.01128735 -0.00171764 -0.2657482  -0.88393824
  1.29728726 -0.06044877  1.50871566  0.67178655  0.        ]","[[-0.09646042 -0.03608813 -0.0299926  -0.10171175]
 [-0.00481057 -0.00126317  0.          0.        ]]",-0.250848845895,[-3.92880495 -1.72510836],-3.6209,[-0.05791613 -0.57588941]
1,[-3.82006979 -0.97918183],"[ 1.15633336  1.71284651 -0.07047037 -0.06287546 -0.26574813 -0.88393783
  1.19325706 -0.63194237  1.49502234  0.58423843  0.        ]","[[-0.13623078 -0.07582554 -0.0299926  -0.10171175]
 [-3.95906711 -3.95929158  0.          0.        ]]",-0.245364985689,[-3.53991367 -1.02742376],-3.57061,[-0.05791613 -0.57588941]
2,[-2.75142241 -0.33551994],"[ 1.12466586  1.69084983 -0.2439198  -0.24319392 -0.26574805 -0.88393743
  1.09128171 -1.19212344  1.42032378  0.33260754  0.        ]","[[-0.25430239 -0.19393751 -0.0299926  -0.10171175]
 [-7.8352221  -7.83897511  0.          0.        ]]",-0.227751168791,[-2.30130601 -0.9808629 ],-3.36101,[-0.05791613 -0.57588941]
3,[-1.37429309  0.50640064],"[ 1.03197895  1.6137688  -0.51753751 -0.529489   -0.26574798 -0.88393702
  0.99131197 -1.73026565  1.19544298 -0.03196905  0.        ]","[[ -0.44913148  -0.38811194  -0.0299926   -0.10171175]
 [-11.63514642 -11.56603042   0.           0.        ]]",-0.195134160323,[-1.46110464 -0.26896238],-2.53983,[-0.05791613 -0.57588941]
4,[-0.43842387  1.24603045],"[ 0.82658174  1.45261118 -0.85409206 -0.851563   -0.26574791 -0.88393662
  0.89327033 -1.85072119  0.74768339 -0.36667233  0.        ]","[[ -0.71922335  -0.62780339  -0.0299926   -0.10171175]
 [-15.36178553 -12.4002915    0.           0.        ]]",-0.148010818368,[-1.34189989  1.76442641],-2.4049,[-0.05791613 -0.57588941]
5,[-0.80458057  1.37023032],"[ 0.45843269  1.26263583 -1.17635917 -1.08740079 -0.26574783 -0.88393621
  0.79710921 -1.2432541   0.14507467 -0.49535975  0.        ]","[[ -1.06313253  -0.83359803  -0.0299926   -0.10171175]
 [-19.01694674  -8.19312196   0.           0.        ]]",-0.0998076079961,[-1.14244746  1.60438919],-2.82733,[-0.05791613 -0.57588941]
6,[-1.64803088  1.31161249],"[-0.08772473  1.13032183 -1.35907461 -1.20545676 -0.26574776 -0.8839358
  0.70285801 -0.64774309 -0.46951608 -0.35148905  0.        ]","[[ -1.47941722  -0.95608026  -0.0299926   -0.10171175]
 [-22.5995125   -4.0687529    0.           0.        ]]",-0.0823553634102,[-3.24324635  0.99821265],-3.07784,[-0.05791613 -0.57588941]
7,[-3.06807566  1.61852896],"[-0.74722614  1.08339229 -1.24946228 -1.24073788 -0.26574768 -0.8839354
  0.61048717 -0.06495815 -0.97427875  0.06129453  0.        ]","[[ -1.96663651  -0.99695953  -0.0299926   -0.10171175]
 [-26.11060532  -0.03252077   0.           0.        ]]",-0.11725642641,[-3.90662111  1.53070072],-4.99448,[-0.05791613 -0.57588941]
8,[-4.24320364  1.58894229],"[-1.34102048  1.12832897 -0.73539706 -1.20701648 -0.26574761 -0.88393499
  0.51996401  0.50740186 -1.24248392  0.69167839  0.        ]","[[ -2.52337321  -0.95783857  -0.0299926   -0.10171175]
 [-29.5514675    3.93151107   0.           0.        ]]",-0.174800321531,[-4.13905307  0.97449722],-5.71713,[-0.05791613 -0.57588941]
9,[-4.60921097  0.77088338],"[-1.59698037  1.2547749   0.1429766  -1.09527507 -0.26574754 -0.88393458
  0.43125365  1.05392933 -1.15559724  1.41990835  0.        ]","[[ -3.14823571e+00  -8.41231725e-01  -2.99926020e-02  -1.01711749e-01]
 [ -3.29234247e+01   7.71663489e+00   0.00000000e+00   0.00000000e+00]]",-0.233579496382,[-5.47033393  1.21330413],-5.31972,[-0.05791613 -0.57588941]
10,[-4.72207022  0.15243427],"[-1.27330908  1.43539084  1.09629952 -0.87737872 -0.26574746 -0.88393418
  0.34431451  1.6042534  -0.65427129  2.03610547  0.        ]","[[ -3.83986140e+00  -6.48657778e-01  -2.99926020e-02  -1.01711749e-01]
 [ -3.62280563e+01   1.15280594e+01   0.00000000e+00   0.00000000e+00]]",-0.282334444389,[-3.26315712  0.34362929],-5.7411,[-0.05791613 -0.57588941]
11,[-4.99447918 -0.35326236],"[-0.37328933  1.60379793  1.62139026 -0.55589297 -0.26574739 -0.88393377
  0.25912199  1.76837308  0.19164304  2.26725812  0.        ]","[[ -4.59691235e+00  -4.06690852e-01  -2.99926020e-02  -1.01711749e-01]
 [ -3.94662977e+01   1.26647270e+01   0.00000000e+00   0.00000000e+00]]",-0.310475285688,[-4.59497633 -0.69883404],-4.93277,[-0.05791613 -0.57588941]
12,[-5.36489391 -0.5948754 ],"[ 0.68307337  1.69351646  1.2735136  -0.22759783 -0.26574732 -0.88393337
  0.17564067  1.33310428  1.1014875   1.85394204  0.        ]","[[ -5.41807466e+00  -1.83640384e-01  -2.99926020e-02  -1.01711749e-01]
 [ -4.26394948e+01   9.65016203e+00   0.00000000e+00   0.00000000e+00]]",-0.305892353005,[-4.76047005 -0.68460155],-4.47309,[-0.05791613 -0.57588941]
13,[-6.22486639 -0.53324836],"[ 1.168901    1.71654375  0.10471435  0.0234948  -0.26574724 -0.88393296
  0.09379302  0.91440818  1.51800578  0.79751244  0.        ]","[[ -6.30207827e+00  -1.97295431e-02  -2.99926020e-02  -1.01711749e-01]
 [ -4.57505951e+01   6.75037153e+00   0.00000000e+00   0.00000000e+00]]",-0.258232365457,[-7.65126172 -0.58362448],-2.688,[-0.05791613 -0.57588941]
14,[-5.65660048  1.31476152],"[ 0.57417742  1.71110856 -1.09827287  0.1936286  -0.26574717 -0.88393255
  0.01355039  0.56155629  0.94300401 -0.32052676  0.        ]","[[ -7.24769226e+00   9.07606663e-02  -2.99926020e-02  -1.01711749e-01]
 [ -4.88006871e+01   4.30660144e+00   0.00000000e+00   0.00000000e+00]]",-0.170397147843,[-6.89354213  0.31165566],-4.28098,[-0.05791613 -0.57588941]
15,[-5.32951736  2.6251967 ],"[-0.75219349  1.69228712 -1.24720068  0.3426488  -0.2657471  -0.88393215
 -0.06514733  0.7273719  -0.38159305 -0.55164635  0.        ]","[[ -8.25371882e+00   1.88417138e-01  -2.99926020e-02  -1.01711749e-01]
 [ -5.17920555e+01   5.45500415e+00   0.00000000e+00   0.00000000e+00]]",-0.103051182721,[-3.70317121  2.40859327],-5.96237,[-0.05791613 -0.57588941]
16,[-5.27365208  1.64024806],"[-1.5892788   1.63925953 -0.0251835   0.56239253 -0.26574702 -0.88393174
 -0.14233034  1.28320496 -1.33796385  0.43869873  0.        ]","[[ -9.31899406e+00   3.36144907e-01  -2.99926020e-02  -1.01711749e-01]
 [ -5.47258486e+01   9.30458160e+00   0.00000000e+00   0.00000000e+00]]",-0.174545407016,[-4.05257095  2.32625276],-5.5836,[-0.05791613 -0.57588941]
