timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
15,[-5.57863283 -1.95176303],"[ 1.14727421  1.60762106  0.2821929  -0.45196444 -0.42265027 -0.46716142
  0.17378723  0.48908441  1.60599637  0.37189925  0.        ]","[[ -6.19036164  -0.36667511  -0.04829291  -0.05357966]
 [-42.42381183   3.67786655   0.           0.        ]]",-0.255914072606,[-4.86185179 -3.17334649],-1.94741,[-0.06925212 -0.60923439]
16,[-3.74990439 -0.16058558],"[ 0.74619282  1.62358883 -0.92308199 -0.40534477 -0.42265016 -0.4671613
  0.09307452 -0.10208684  0.99879713 -0.65028744  0.        ]","[[ -7.07009197  -0.33353637  -0.04829291  -0.05357966]
 [-45.53893519  -0.35054537   0.           0.        ]]",-0.203308493933,[-3.6206786   0.45847607],-4.29776,[-0.06925212 -0.60923439]
17,[-3.57659173  1.71915162],"[-0.44870206  1.62870718 -1.34363323 -0.38930034 -0.42265005 -0.46716117
  0.01389813  0.16596542 -0.29229264 -0.831605    0.        ]","[[ -8.01153115e+00  -3.22221018e-01  -4.82929108e-02  -5.35796615e-02]
 [ -4.85947638e+01   1.47604003e+00   0.00000000e+00   0.00000000e+00]]",-0.143914818284,[-3.29714166  1.13168632],-7.62896,[-0.06925212 -0.60923439]
18,[-4.67048979  1.67272031],"[-1.50065314  1.65620965 -0.45898127 -0.29022673 -0.42264994 -0.46716104
 -0.06372385  0.74337643 -1.22650492  0.11993231  0.        ]","[[ -9.01348525e+00  -2.53222031e-01  -4.82929108e-02  -5.35796615e-02]
 [ -5.15905995e+01   5.41068558e+00   0.00000000e+00   0.00000000e+00]]",-0.152041156225,[-5.11270893  1.83932443],-6.84378,[-0.06925212 -0.60923439]
19,[-4.40993977  1.09592998],"[-1.33378516  1.69307963  1.05346191 -0.07394704 -0.42264983 -0.46716091
 -0.13980556  1.30922114 -0.94261996  1.44271943  0.        ]","[[ -1.00747587e+01  -1.06318925e-01  -4.82929108e-02  -5.35796615e-02]
 [ -5.45269883e+01   9.26651825e+00   0.00000000e+00   0.00000000e+00]]",-0.219853205532,[-2.25014891  1.51963727],-6.94986,[-0.06925212 -0.60923439]
20,[-5.28434181  0.10842741],"[ 0.04175707  1.69141999  1.61808233  0.25969636 -0.42264971 -0.46716079
 -0.21439673  1.8635293   0.37204589  1.9331417   0.        ]","[[ -1.11941812e+01   1.16914736e-01  -4.82929108e-02  -5.35796615e-02]
 [ -5.74058495e+01   1.30437455e+01   0.00000000e+00   0.00000000e+00]]",-0.272358104635,[-5.10710647  0.19609281],-4.99589,[-0.06925212 -0.60923439]
21,[-7.5239377  -0.40612078],"[ 1.12678867  1.5992315   0.43543105  0.64465274 -0.4226496  -0.46716066
 -0.2875186   1.93918556  1.49923038  1.05687048  0.        ]","[[ -1.23706107e+01   3.82969600e-01  -4.82929108e-02  -5.35796615e-02]
 [ -6.02280032e+01   1.35593033e+01   0.00000000e+00   0.00000000e+00]]",-0.273147534937,[-7.87096716 -0.74787479],-4.62169,[-0.06925212 -0.60923439]
22,[-7.85012245  0.77606064],"[ 0.47361808  1.43813137 -1.15256297  0.9572737  -0.42264949 -0.46716053
 -0.35919486  1.46419203  1.22986347 -0.38034126  0.        ]","[[ -1.36029250e+01   6.21687532e-01  -4.82929108e-02  -5.35796615e-02]
 [ -6.29943634e+01   1.03225646e+01   0.00000000e+00   0.00000000e+00]]",-0.214136375444,[-7.96178568  0.39893777],-5.44693,[-0.06925212 -0.60923439]
23,[-7.0849967   1.15851271],"[-1.17821032  1.23187832 -0.95551684  1.20208718 -0.42264938 -0.4671604
 -0.42952452  1.66438738 -0.23741817 -0.73713658  0.        ]","[[ -1.48900438e+01   8.41833107e-01  -4.82929108e-02  -5.35796615e-02]
 [ -6.57087517e+01   1.16867646e+01   0.00000000e+00   0.00000000e+00]]",-0.129369879887,[-6.18658441  0.53834401],-5.29366,[-0.06925212 -0.60923439]
24,[-5.09407091  0.7436583 ],"[-1.43105205  0.9402085   0.89435961  1.41600365 -0.42264927 -0.46716028
 -0.49851534  1.94101449 -1.0789644   0.44662504  0.        ]","[[ -1.62309312e+01   1.09448862e+00  -4.82929108e-02  -5.35796615e-02]
 [ -6.83714677e+01   1.35717985e+01   0.00000000e+00   0.00000000e+00]]",-0.138067008529,[-4.80541252  0.0687298 ],-4.13718,[-0.06925212 -0.60923439]
25,[-4.73642015 -0.15169896],"[ 0.23788918  0.58206154  1.55857952  1.55134011 -0.42264916 -0.46716015
 -0.56617206  1.93870759 -0.246051    1.5498159   0.        ]","[[ -1.76245577e+01   1.36577296e+00  -4.82929108e-02  -5.35796615e-02]
 [ -7.09826947e+01   1.35560926e+01   0.00000000e+00   0.00000000e+00]]",-0.205556648044,[-4.63019428 -0.11717502],-3.61988,[-0.06925212 -0.60923439]
26,[-7.19868231 -0.48969364],"[ 1.11975829  0.21382847 -0.18623583  1.58014185 -0.42264904 -0.46716002
 -0.63250723  1.82800003  0.97655337  1.10538314  0.        ]","[[ -1.90698984e+01   1.62932951e+00  -4.82929108e-02  -5.35796615e-02]
 [ -7.35429171e+01   1.28017094e+01   0.00000000e+00   0.00000000e+00]]",-0.215508905891,[-7.62750056 -1.231335  ],-3.99574,[-0.06925212 -0.60923439]
27,[-7.51107121 -0.54870224],"[-0.43230831 -0.08152622 -1.3463546   1.52761767 -0.42264893 -0.46715989
 -0.69749578  1.20628767  0.83214513 -0.07008746  0.        ]","[[ -2.05659260e+01   1.84285856e+00  -4.82929108e-02  -5.35796615e-02]
 [ -7.60511673e+01   8.56517272e+00   0.00000000e+00   0.00000000e+00]]",-0.146335579,[-8.53797541 -0.75443751],-2.88528,[-0.06925212 -0.60923439]
28,[-4.64573622 -0.55392218],"[-1.60609416 -0.26589089  0.32353936  1.45770692 -0.42264882 -0.46715977
 -0.7611545   0.73948927 -0.30103198 -0.12686386  0.        ]","[[ -2.21116033e+01   1.98224760e+00  -4.82929108e-02  -5.35796615e-02]
 [ -7.85080939e+01   5.38426474e+00   0.00000000e+00   0.00000000e+00]]",-0.0442670777321,[-6.00481346 -0.2846763 ],-2.23536,[-0.06925212 -0.60923439]
29,[-3.49029183 -0.96308196],"[-0.0327743  -0.3855829   1.63209435  1.39465242 -0.42264871 -0.46715964
 -0.82352723  0.55483879 -0.44615707  0.92228906  0.        ]","[[ -2.37059194e+01   2.07730894e+00  -4.82929108e-02  -5.35796615e-02]
 [ -8.09153891e+01   4.12600013e+00   0.00000000e+00   0.00000000e+00]]",-0.120442476655,[-3.80338983 -0.41304381],-4.25631,[-0.06925212 -0.60923439]
30,[-5.2443862  -1.11233938],"[ 1.12131072 -0.46399498 -0.17861213  1.34465648 -0.4226486  -0.46715951
 -0.88464352  0.29919386  0.58570815  1.07137159  0.        ]","[[ -2.53478954e+01   2.14235129e+00  -4.82929108e-02  -5.35796615e-02]
 [ -8.32741930e+01   2.38395684e+00   0.00000000e+00   0.00000000e+00]]",-0.172887186662,[-3.299038   -1.32093771],-6.14013,[-0.06925212 -0.60923439]
31,[-5.66931009  0.53973943],"[-0.68410404 -0.47250929 -1.27958618  1.33877159 -0.42264849 -0.46715938
 -0.94450332 -0.29257177  0.68826517  0.04844245  0.        ]","[[ -2.70365635e+01   2.14957348e+00  -4.82929108e-02  -5.35796615e-02]
 [ -8.55845043e+01  -1.64851712e+00   0.00000000e+00   0.00000000e+00]]",-0.123115033558,[-5.96009018  0.51323008],-4.30654,[-0.06925212 -0.60923439]
32,[-3.53033257 -0.43560028],"[-1.44884413 -0.45771806  0.85977002  1.34893312 -0.42264837 -0.46715926
 -1.00317079  0.00642926 -0.38867274  0.08713805  0.        ]","[[ -2.87709698e+01   2.13704866e+00  -4.82929108e-02  -5.35796615e-02]
 [ -8.78487993e+01   3.88967669e-01   0.00000000e+00   0.00000000e+00]]",-0.0330873889812,[-5.1702719  -0.52417069],-2.96753,[-0.06925212 -0.60923439]
33,[-3.55797243 -0.83104193],"[ 0.66596438 -0.44175166  1.28881597  1.35959225 -0.42264826 -0.46715913
 -1.0606696  -0.30351878 -0.13493067  1.14731963  0.        ]","[[ -3.05502141e+01   2.12363966e+00  -4.82929108e-02  -5.35796615e-02]
 [ -9.00679919e+01  -1.72311342e+00   0.00000000e+00   0.00000000e+00]]",-0.146481194778,[-6.10215133 -0.34166582],-4.09197,[-0.06925212 -0.60923439]
34,[-5.68130875 -0.12145925],"[ 0.56557386 -0.38353055 -1.08796775  1.39585907 -0.42264815 -0.467159
 -1.11699901 -0.5015816   0.90927305  0.62938866  0.        ]","[[ -3.23733888e+01   2.07563974e+00  -4.82929108e-02  -5.35796615e-02]
 [ -9.22420537e+01  -3.07277467e+00   0.00000000e+00   0.00000000e+00]]",-0.169427749142,[-7.49055106 -0.13901517],-4.62134,[-0.06925212 -0.60923439]
35,[-4.49133968  1.4011265 ],"[-1.54673936 -0.30005929 -0.32773716  1.44122433 -0.42264804 -0.46715887
 -1.17219307 -0.57833962  0.03538353 -0.24956067  0.        ]","[[ -3.42396043e+01   2.00894074e+00  -4.82929108e-02  -5.35796615e-02]
 [ -9.43722992e+01  -3.59582823e+00   0.00000000e+00   0.00000000e+00]]",-0.0644836595982,[-6.40377461  1.77415115],-1.87951,[-0.06925212 -0.60923439]
36,[-3.31174493 -0.24168019],"[-0.20417393 -0.25926578  1.64737272  1.46075921 -0.42264793 -0.46715875
 -1.22633528  0.00790569 -0.52580849  0.91238347  0.        ]","[[ -3.61480113e+01   1.97710934e+00  -4.82929108e-02  -5.35796615e-02]
 [ -9.64619506e+01   3.99024326e-01   0.00000000e+00   0.00000000e+00]]",-0.123400229821,[-2.71049156 -0.50793978],-4.66342,[-0.06925212 -0.60923439]
37,[-5.4878931  -0.30264676],"[ 1.04463498 -0.24289118 -0.44155647  1.46813785 -0.42264782 -0.46715862
 -1.27941057 -0.29393545  0.81883536  0.99910551  0.        ]","[[ -3.80978061e+01   1.96445593e+00  -4.82929108e-02  -5.35796615e-02]
 [ -9.85104275e+01  -1.65781234e+00   0.00000000e+00   0.00000000e+00]]",-0.188271152125,[-3.77970857  0.21563284],-6.33182,[-0.06925212 -0.60923439]
38,[-5.63134813  1.37828612],"[-1.24219357 -0.21074004 -0.88595103  1.48187882 -0.4226477  -0.46715849
 -1.33142875 -0.1696435   0.35379111 -0.2826342   0.        ]","[[ -4.00881572e+01   1.93980089e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.00518108e+02  -8.10850135e-01   0.00000000e+00   0.00000000e+00]]",-0.0971826375548,[-4.82183709  1.6978757 ],-3.24339,[-0.06925212 -0.60923439]
39,[-3.52722096 -0.26465797],"[-0.63166701 -0.24107894  1.58342967  1.4689365  -0.42264759 -0.46715836
 -1.38247485  0.4077105  -0.62455032  0.69060665  0.        ]","[[ -4.21182813e+01   1.96305972e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.02488274e+02   3.12341251e+00   0.00000000e+00   0.00000000e+00]]",-0.103312051277,[-1.70582302  0.13256475],-4.46061,[-0.06925212 -0.60923439]
40,[-5.82440567 -0.4855746 ],"[ 1.12420446 -0.32640616 -0.16387258  1.42770235 -0.42264748 -0.46715824
 -1.43254792  0.46948905  0.66227569  1.10126174  0.        ]","[[ -4.41874368e+01   2.02975234e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.04420889e+02   3.54439069e+00   0.00000000e+00   0.00000000e+00]]",-0.183226710834,[-5.51847257 -0.62285529],-5.18753,[-0.06925212 -0.60923439]
41,[-6.06413794  0.79671443],"[-1.16691753 -0.38245654 -0.96688827  1.39648394 -0.42264737 -0.46715811
 -1.48160249  0.09104506  0.44632833 -0.1698311   0.        ]","[[ -4.62948541e+01   2.07476684e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.06314199e+02   9.65561853e-01   0.00000000e+00   0.00000000e+00]]",-0.0990056130088,[-6.83695247  0.49992614],-2.72614,[-0.06925212 -0.60923439]
42,[-3.56896329 -0.55013061],"[-0.58062952 -0.42936753  1.59902488  1.36763508 -0.42264726 -0.46715798
 -1.529688    0.37240333 -0.54078102  0.63556805  0.        ]","[[ -4.84397564e+01   2.11331549e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.08170111e+02   2.88282031e+00   0.00000000e+00   0.00000000e+00]]",-0.0895660360249,[-2.64147634 -0.65017396],-4.45463,[-0.06925212 -0.60923439]
43,[-5.63665581 -0.60373783],"[ 1.0664518  -0.46609912 -0.38172451  1.34319836 -0.42264715 -0.46715785
 -1.57680702 -0.02015532  0.66033236  1.00859652  0.        ]","[[ -5.06214089e+01   2.14413370e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.09988725e+02   2.07811002e-01   0.00000000e+00   0.00000000e+00]]",-0.172934866354,[-5.85752539 -0.90772978],-5.17254,[-0.06925212 -0.60923439]
44,[-5.1494441   1.50796485],"[-1.39868087 -0.42747002 -0.66693274  1.36885045 -0.42264703 -0.46715773
 -1.62292557 -0.55481117  0.27065408 -0.19153847  0.        ]","[[ -5.28390480e+01   2.11173945e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.11768731e+02  -3.43549049e+00   0.00000000e+00   0.00000000e+00]]",-0.0795402665911,[-6.1737186   0.85170219],-2.80301,[-0.06925212 -0.60923439]
45,[-3.507617   -0.27673459],"[-0.0738562  -0.38529303  1.63788547  1.39480808 -0.42264692 -0.4671576
 -1.66813798 -0.05692469 -0.45847624  0.90416449  0.        ]","[[ -5.50919263e+01   2.07707421e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.13513767e+02  -4.27479397e-02   0.00000000e+00   0.00000000e+00]]",-0.11856262921,[-2.71750713  0.34417403],-4.50822,[-0.06925212 -0.60923439]
46,[-6.56273031 -0.14307995],"[ 0.70231623 -0.40039557 -0.96859187  1.38575014 -0.42264681 -0.46715747
 -1.71250382  0.13594686  0.87819116  0.7230972   0.        ]","[[ -5.73793804e+01   2.08940780e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.15226135e+02   1.27153462e+00   0.00000000e+00   0.00000000e+00]]",-0.171695190444,[-5.21758346 -0.53028839],-5.72467,[-0.06925212 -0.60923439]
47,[-4.7351737  0.5310002],"[-1.61604936 -0.40479252  0.15846789  1.38306292 -0.4226467  -0.46715734
 -1.75597594 -0.18328459 -0.15034361 -0.13713945  0.        ]","[[ -5.97007410e+01   2.09301494e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.16904013e+02  -9.03800270e-01   0.00000000e+00   0.00000000e+00]]",-0.0413373820308,[-4.85484699  0.51465577],-2.73528,[-0.06925212 -0.60923439]
48,[-4.23716497 -0.45111132],"[ 0.75631773 -0.40726309  1.19739078  1.38154272 -0.42264659 -0.46715722
 -1.7985928   0.11075913 -0.07043589  1.1923986   0.        ]","[[ -6.20553218e+01   2.09504504e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.18548888e+02   1.09989765e+00   0.00000000e+00   0.00000000e+00]]",-0.153607877125,[-5.96334274  0.06345849],-3.88625,[-0.06925212 -0.60923439]
49,[-6.86823511  0.73738968],"[-0.28658827 -0.43597329 -1.3610794   1.36335678 -0.42264648 -0.46715709
 -1.84038807  0.13666266  0.81470347  0.19452005  0.        ]","[[ -6.44424847e+01   2.11881519e+00  -4.82929108e-02  -5.35796615e-02]
 [ -1.20162058e+02   1.27641184e+00   0.00000000e+00   0.00000000e+00]]",-0.140593761766,[-5.86990663  1.07118002],-4.1507,[-0.06925212 -0.60923439]
