timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-2.03947568 -2.96357155],"[ 1.11624668  1.66443073  0.09913272  0.21746175 -0.05757582  0.99479036
  1.22337794 -0.04381707  1.31944825 -0.59736361  0.        ]","[[-0.04341482  0.0658374  -0.00588928  0.11503234]
 [ 0.00200535 -0.00259837  0.          0.        ]]",-0.245402988456,[-1.73316188 -2.35659575],-11.0385,[-0.21566193 -0.77919662]
1,[-1.36496556 -2.64933085],"[ 1.11276792  1.66707794  0.03892981  0.16095652 -0.05757581  0.99479004
  1.1242654  -0.64462442  1.31666202 -0.68097376  0.        ]","[[-0.08305019  0.02607353 -0.00588928  0.11503234]
 [-3.95237944 -3.96060276  0.          0.        ]]",-0.251347151595,[-1.10308819 -2.33535088],-11.0944,[-0.21566193 -0.77919662]
2,[-0.35358745 -1.62195742],"[ 1.08959573  1.66142983 -0.13866964 -0.00691916 -0.0575758   0.99478972
  1.02711204 -1.23354017  1.27373471 -0.92613294  0.        ]","[[ -2.00988851e-01  -9.20644796e-02  -5.88928213e-03   1.15032337e-01]
 [ -7.82859923e+00  -7.84026959e+00   0.00000000e+00   0.00000000e+00]]",-0.267527589767,[-0.35808318 -1.57041404],-10.7762,[-0.21566193 -0.77919662]
3,[ 0.82857871 -0.27579996],"[ 1.02346049  1.60825328 -0.38550167 -0.27888785 -0.0575758   0.99478939
  0.99551979 -1.81094255  1.11402839 -1.26666976  0.        ]","[[ -3.70206662e-01  -2.87034981e-01  -5.88928213e-03   1.15032337e-01]
 [ -9.08905697e+00  -1.16440938e+01   0.00000000e+00   0.00000000e+00]]",-0.287011088444,[ 0.96067836  0.12222197],-10.2122,[-0.21566193 -0.77919662]
4,[ 1.3873812  0.2743234],"[ 0.93941034  1.48111136 -0.5805785  -0.57404674 -0.05757579  0.99478907
  1.09526105 -1.70269805  0.86375039 -1.52795666  0.        ]","[[ -5.12060459e-01  -5.12762317e-01  -5.88928213e-03   1.15032337e-01]
 [ -5.10955545e+00  -1.09310067e+01   0.00000000e+00   0.00000000e+00]]",-0.29856060403,[ 1.57508277  0.16086198],-8.78572,[-0.21566193 -0.77919662]
5,[ 1.52223504  0.68328249],"[ 0.89530204  1.30501799 -0.66070627 -0.81720953 -0.05757578  0.99478875
  1.19693314 -1.5733712   0.65194273 -1.64096999  0.        ]","[[ -5.73551720e-01  -7.22834442e-01  -5.88928213e-03   1.15032337e-01]
 [ -1.05301392e+00  -1.00790315e+01   0.00000000e+00   0.00000000e+00]]",-0.300084163676,[ 1.38142493  0.74009302],-7.17321,[-0.21566193 -0.77919662]
6,[ 1.18700898  0.49913883],"[ 0.90928636  1.12687302 -0.6364848  -0.98430721 -0.05757577  0.99478843
  1.29658808 -1.09844205  0.54564164 -1.65212741  0.        ]","[[ -5.54720029e-01  -8.93023641e-01  -5.88928213e-03   1.15032337e-01]
 [  2.92305107e+00  -6.95028927e+00   0.00000000e+00   0.00000000e+00]]",-0.295899010884,[ 0.96300596  0.49354683],-6.35574,[-0.21566193 -0.77919662]
7,[ 0.64981866  0.31926259],"[ 0.97403348  0.98756023 -0.50863512 -1.08164152 -0.05757576  0.99478811
  1.39062345 -0.78106512  0.56138533 -1.59851906  0.        ]","[[ -4.58616126e-01  -1.01105195e+00  -5.88928213e-03   1.15032337e-01]
 [  6.67491045e+00  -4.85947041e+00   0.00000000e+00   0.00000000e+00]]",-0.289134119793,[ 0.43498556  0.29287955],-6.07037,[-0.21566193 -0.77919662]
8,[ 0.03719077  0.24294375],"[ 1.05169788  0.88100607 -0.29793065 -1.14115161 -0.05757575  0.99478778
  1.43044652 -0.59046158  0.64935906 -1.50097252  0.        ]","[[ -3.09176245e-01  -1.09564314e+00  -5.88928213e-03   1.15032337e-01]
 [  8.26380386e+00  -3.60381062e+00   0.00000000e+00   0.00000000e+00]]",-0.280583870384,[ 0.41999405  0.22898708],-6.09846,[-0.21566193 -0.77919662]
9,[-0.69194186  0.17260364],"[ 1.1060358   0.79950106 -0.03040868 -1.17919581 -0.05757574  0.99478746
  1.46799856 -0.44201066  0.76443305 -1.36598962  0.        ]","[[ -1.28867497e-01  -1.15790733e+00  -5.88928213e-03   1.15032337e-01]
 [  9.76208951e+00  -2.62584431e+00   0.00000000e+00   0.00000000e+00]]",-0.27014044113,[ 1.53841326 -0.02045824],-6.6684,[-0.21566193 -0.77919662]
10,[-1.60817504  0.24047329],"[ 1.11002747  0.72858811  0.32341376 -1.20751185 -0.05757573  0.99478714
  1.56233876 -0.44647655  0.89444243 -1.16502199  0.        ]","[[  1.04139691e-01  -1.21072012e+00  -5.88928213e-03   1.15032337e-01]
 [  1.35261210e+01  -2.65526534e+00   0.00000000e+00   0.00000000e+00]]",-0.255163061219,[-1.90362435 -0.06646069],-5.17125,[-0.21566193 -0.77919662]
11,[-2.30884576  0.27547646],"[ 1.04158168  0.65294805  0.66168531 -1.2331393  -0.05757572  0.99478682
  1.45645908 -0.47820601  0.97270749 -0.95289347  0.        ]","[[  3.32277994e-01  -1.26592192e+00  -5.88928213e-03   1.15032337e-01]
 [  9.30174945e+00  -2.86429367e+00   0.00000000e+00   0.00000000e+00]]",-0.238099894132,[-2.22398701 -0.0964813 ],-5.27407,[-0.21566193 -0.77919662]
12,[-2.56891012  0.43228453],"[ 0.96266736  0.56848111  0.86367924 -1.25648858 -0.05757571  0.9947865
  1.35267043 -0.52740944  0.98313821 -0.82715387  0.        ]","[[ 0.47676591 -1.3264595  -0.00588928  0.11503234]
 [ 5.16080024 -3.18843725  0.          0.        ]]",-0.225920893783,[-3.58959821  1.70065416],-5.86485,[-0.21566193 -0.77919662]
13,[-2.90871596 -0.24824424],"[ 0.9204626   0.53547299  0.94675348 -1.26416184 -0.0575757   0.99478617
  1.25090648  0.08336271  0.9840567  -0.77204922  0.        ]","[[ 0.53924514 -1.34985739 -0.00588928  0.11503234]
 [ 1.10062828  0.83521349  0.          0.        ]]",-0.220494554194,[-2.05194346 -0.95578366],-5.82424,[-0.21566193 -0.77919662]
14,[-2.5453558  0.4585751],"[ 0.93303778  0.50509642  0.92324827 -1.27052142 -0.05757569  0.99478585
  1.1511971  -0.49348593  0.96818363 -0.80145854  0.        ]","[[ 0.52134347 -1.37128145 -0.00588928  0.11503234]
 [-2.87757369 -2.96495561  0.          0.        ]]",-0.221713446977,[-2.00318706  0.37284119],-5.95661,[-0.21566193 -0.77919662]
15,[-2.40182781  0.31529501],"[ 0.99419085  0.44247113  0.79229018 -1.28154878 -0.05757568  0.99478553
  1.0534282  -0.2603404   0.91334214 -0.91990247  0.        ]","[[  4.24654288e-01  -1.41517038e+00  -5.88928213e-03   1.15032337e-01]
 [ -6.77835767e+00  -1.42903790e+00   0.00000000e+00   0.00000000e+00]]",-0.228573469736,[-3.15696454  0.67455859],-5.67981,[-0.21566193 -0.77919662]
16,[-2.01398635 -0.2121845 ],"[ 1.07412445  0.4403403   0.54282018 -1.28187466 -0.05757567  0.99478521
  0.95758979  0.14956445  0.83535127 -1.08806615  0.        ]","[[  2.50721785e-01  -1.41665786e+00  -5.88928213e-03   1.15032337e-01]
 [ -1.06021210e+01   1.27133621e+00   0.00000000e+00   0.00000000e+00]]",-0.240725405999,[-2.70375951  0.21318573],-5.73953,[-0.21566193 -0.77919662]
17,[-1.08846366 -0.43913266],"[ 1.11754886  0.48842355  0.16683386 -1.27372815 -0.05757566  0.99478488
  0.86366228  0.27409861  0.69954328 -1.29668113  0.        ]","[[  1.07900104e-03  -1.38300040e+00  -5.88928213e-03   1.15032337e-01]
 [ -1.43496449e+01   2.09174336e+00   0.00000000e+00   0.00000000e+00]]",-0.256373286738,[-0.49276313 -0.26531165],-6.31864,[-0.21566193 -0.77919662]
18,[ 0.09407303 -0.26300874],"[ 1.05443432  0.53228777 -0.28842493 -1.26485733 -0.05757565  0.99478456
  0.82191485  0.10855045  0.46040834 -1.50425451  0.        ]","[[ -3.02625602e-01  -1.35210823e+00  -5.88928213e-03   1.15032337e-01]
 [ -1.60152812e+01   1.00114455e+00   0.00000000e+00   0.00000000e+00]]",-0.270610927532,[-1.12995442  0.41291785],-6.05693,[-0.21566193 -0.77919662]
19,[ 1.06145418 -0.7651273 ],"[ 0.82633329  0.58337247 -0.7673576  -1.25275925 -0.05757564  0.99478424
  0.73067204  0.35405203  0.10959028 -1.6557434   0.        ]","[[ -6.59457136e-01  -1.31585919e+00  -5.88928213e-03   1.15032337e-01]
 [ -1.96556929e+01   2.61846119e+00   0.00000000e+00   0.00000000e+00]]",-0.280528467983,[ 1.28553869 -0.86242336],-7.04521,[-0.21566193 -0.77919662]
20,[ 1.76838911 -0.22429867],"[ 0.4685824   0.60799364 -1.12289289 -1.24623516 -0.05757564  0.99478392
  0.83962323 -0.17213165 -0.28190686 -1.68036473  0.        ]","[[ -1.00895569e+00  -1.29826837e+00  -5.88928213e-03   1.15032337e-01]
 [ -1.53087333e+01  -8.47933308e-01   0.00000000e+00   0.00000000e+00]]",-0.281541625937,[ 1.05115015 -0.04617938],-7.29718,[-0.21566193 -0.77919662]
21,[ 1.77791488 -0.33722493],"[ 0.13698968  0.58191899 -1.28960379 -1.25312903 -0.05757563  0.9947836
  0.94639411 -0.19737562 -0.58509839 -1.59574881  0.        ]","[[ -1.27238884e+00  -1.31689487e+00  -5.88928213e-03   1.15032337e-01]
 [ -1.10487620e+01  -1.01423579e+00   0.00000000e+00   0.00000000e+00]]",-0.274596709236,[ 1.03884243  0.12327267],-8.01183,[-0.21566193 -0.77919662]
22,[ 1.64926159 -0.47839221],"[-0.10600266  0.56055912 -1.3460459  -1.25839781 -0.05757562  0.99478327
  1.0510505  -0.12032463 -0.77181781 -1.49383421  0.        ]","[[ -1.45146907e+00  -1.33208624e+00  -5.88928213e-03   1.15032337e-01]
 [ -6.87315245e+00  -5.06639354e-01   0.00000000e+00   0.00000000e+00]]",-0.266845766274,[ 2.27676246 -1.08317302],-8.70176,[-0.21566193 -0.77919662]
23,[ 1.52373433  0.18776801],"[-0.23948345  0.49005549 -1.35646826 -1.27341957 -0.05757561  0.99478295
  1.15366011 -0.7199705  -0.86995646 -1.3967198   0.        ]","[[-1.54785604 -1.38185398 -0.00588928  0.11503234]
 [-2.77920235 -4.45698738  0.          0.        ]]",-0.258035592016,[ 1.18881153  0.24640582],-8.61697,[-0.21566193 -0.77919662]
24,[ 1.35779166  0.16267395],"[-0.26077351  0.37758482 -1.35682404 -1.29006511 -0.0575756   0.99478263
  1.25421613 -0.55859664 -0.89237721 -1.32977073  0.        ]","[[-1.56318682 -1.46032742 -0.00588928  0.11503234]
 [ 1.23281697 -3.39388964  0.          0.        ]]",-0.250002556774,[ 3.07756604 -0.45129127],-9.37806,[-0.21566193 -0.77919662]
25,[ 1.26171839  0.61276114],"[-0.17180113  0.25446961 -1.35295342 -1.29827974 -0.05757559  0.99478231
  1.35280254 -0.81974871 -0.84959311 -1.31294676  0.        ]","[[-1.49906545 -1.54546707 -0.00588928  0.11503234]
 [ 5.16625718 -5.11430825  0.          0.        ]]",-0.245191508559,[ 1.27801412  0.35091937],-8.35791,[-0.21566193 -0.77919662]
26,[ 1.16363287  0.61634004],"[ 0.02326074  0.12791328 -1.32223241 -1.29600172 -0.05757558  0.99478199
  1.44943107 -0.59352275 -0.74683423 -1.33897287  0.        ]","[[ -1.35705908e+00  -1.63280080e+00  -5.88928213e-03   1.15032337e-01]
 [  9.02158618e+00  -3.62397822e+00   0.00000000e+00   0.00000000e+00]]",-0.243475874784,[ 1.02852268  0.34845438],-7.99581,[-0.21566193 -0.77919662]
27,[ 1.01948202  0.64258921],"[ 0.31028003  0.0443023  -1.2169794  -1.28851769 -0.05757557  0.99478166
  1.54415233 -0.37320142 -0.57510438 -1.40650345  0.        ]","[[ -1.13870927e+00  -1.69071837e+00  -5.88928213e-03   1.15032337e-01]
 [  1.28008238e+01  -2.17254636e+00   0.00000000e+00   0.00000000e+00]]",-0.246290871397,[ 0.49715087  0.36595522],-7.42778,[-0.21566193 -0.77919662]
28,[ 0.68806458  0.59537393],"[ 0.62902793  0.0033904  -0.99372483 -1.28309885 -0.05757556  0.99478134
  1.58711737 -0.14663048 -0.33710358 -1.47040577  0.        ]","[[ -8.65492889e-01  -1.71919388e+00  -5.88928213e-03   1.15032337e-01]
 [  1.45150867e+01  -6.79943299e-01   0.00000000e+00   0.00000000e+00]]",-0.250342890902,[ 0.48970783  0.94256004],-7.39676,[-0.21566193 -0.77919662]
29,[-0.12375587 -0.03318841],"[ 0.90641131  0.03784691 -0.6415386  -1.28773888 -0.05757555  0.99478102
  1.62847771  0.42205584 -0.03194657 -1.49705316  0.        ]","[[ -5.58632805e-01  -1.69520436e+00  -5.88928213e-03   1.15032337e-01]
 [  1.61653276e+01   3.06644630e+00   0.00000000e+00   0.00000000e+00]]",-0.25424664074,[-0.90380683 -0.07127915],-6.46845,[-0.21566193 -0.77919662]
30,[-0.75865829 -0.00734313],"[ 1.06557734  0.12140243 -0.24727931 -1.29558842 -0.05757554  0.9947807
  1.53079634  0.3702201   0.27452454 -1.44722765  0.        ]","[[ -2.74429259e-01  -1.63730091e+00  -5.88928213e-03   1.15032337e-01]
 [  1.22680509e+01   2.72496359e+00   0.00000000e+00   0.00000000e+00]]",-0.25434368435,[ 0.08968952 -0.57991668],-6.54497,[-0.21566193 -0.77919662]
31,[-1.35875416  0.46695763],"[ 1.11700715  0.16617861  0.12267341 -1.29783237 -0.05757553  0.99478038
  1.53361264  0.01356957  0.50726999 -1.32725214  0.        ]","[[ -2.79409927e-02  -1.60637536e+00  -5.88928213e-03   1.15032337e-01]
 [  1.23804496e+01   3.75423520e-01   0.00000000e+00   0.00000000e+00]]",-0.248150702415,[-1.84680787  0.76119995],-5.94414,[-0.21566193 -0.77919662]
32,[-2.25810599 -0.28625333],"[ 1.09572799  0.22080693  0.43393842 -1.29872897 -0.05757552  0.99478005
  1.42826152  0.47013633  0.68165692 -1.1821935   0.        ]","[[  1.77495385e-01  -1.56868838e+00  -5.88928213e-03   1.15032337e-01]
 [  8.17715703e+00   3.38319118e+00   0.00000000e+00   0.00000000e+00]]",-0.240086466169,[-2.16671755 -0.25316216],-6.00645,[-0.21566193 -0.77919662]
