timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
10,[-3.53867817  0.2053071 ],"[-1.25733247  1.25381281  0.99122104 -2.36013391 -1.20872704 -0.95245992
  0.26704622  0.43942972  0.25609357  2.20074757  0.        ]","[[ -3.78279041  -0.94252349  -0.13951984  -0.10843244]
 [-36.2255013    5.35568389   0.           0.        ]]",-0.284803766256,[-2.95840974 -0.59745336],-1.02775,[ 0.01663962 -0.38996774]
11,[-3.8014977  -0.22851224],"[-0.39009941  1.33735878  1.56465077 -2.24541467 -1.20872484 -0.95245858
  0.17330226  0.10412384  1.18061771  2.30431867  0.        ]","[[ -4.53978895  -0.86015149  -0.13951984  -0.10843244]
 [-39.46364125   2.88982526   0.           0.        ]]",-0.349515843874,[-2.16337087  0.58476122],-1.36589,[ 0.01663962 -0.38996774]
12,[-4.15879297 -1.02904284],"[ 0.67840321  1.4134951   1.2858168  -2.12212399 -1.20872264 -0.95245723
  0.08137246  0.41205799  2.00166813  1.63844175  0.        ]","[[ -5.36092328  -0.77963459  -0.13951984  -0.10843244]
 [-42.63911587   5.15439211   0.           0.        ]]",-0.369973661882,[-4.22317441 -1.05403604],0.331064,[ 0.01663962 -0.38996774]
13,[-4.09527063 -1.03625584],"[ 1.22280015  1.46842519  0.16156697 -2.01949235 -1.20872044 -0.95245589
 -0.0086834  -0.13932364  2.11603525  0.42597162  0.        ]","[[ -6.2449151   -0.71723149  -0.13951984  -0.10843244]
 [-45.74986003   1.09950375   0.           0.        ]]",-0.327909426377,[-5.27783901 -0.39209436],2.47825,[ 0.01663962 -0.38996774]
14,[-3.50354481  0.31482279],"[ 0.69469294  1.47373232 -1.06257988 -2.00885424 -1.20871824 -0.95245455
 -0.09700066 -0.35239649  1.20686608 -0.505854    0.        ]","[[ -7.19052008  -0.7109644   -0.13951984  -0.10843244]
 [-48.80054895  -0.46744548   0.           0.        ]]",-0.211677680781,[-4.4159998  1.0821601],2.37991,[ 0.01663962 -0.38996774]
15,[-3.28450155  1.2059859 ],"[-0.61621546  1.49906254 -1.29081729 -1.95620717 -1.20871604 -0.9524532
 -0.18361463  0.18838529 -0.08723003 -0.22511506  0.        ]","[[ -8.19655111  -0.68041242  -0.13951984  -0.10843244]
 [-51.79240208   3.50948589   0.           0.        ]]",-0.0446961037649,[-1.07757817  1.21639443],-0.764076,[ 0.01663962 -0.38996774]
16,[-3.33049822  0.63447708],"[-1.51265534  1.58184933 -0.13553464 -1.75744005 -1.20871384 -0.95245186
 -0.2684856   0.71848446 -0.59503643  1.12577167  0.        ]","[[ -9.26181471  -0.5711086   -0.13951984  -0.10843244]
 [-54.72404847   7.40785899   0.           0.        ]]",-0.148573941667,[-4.18668013  0.69388245],-0.981716,[ 0.01663962 -0.38996774]
17,[-3.56122327  0.16069901],"[-0.94310271  1.68665529  1.31903618 -1.41150135 -1.20871164 -0.95245052
 -0.35165131  1.07315269  0.24247187  2.34894703  0.        ]","[[-10.38511889  -0.39677956  -0.13951984  -0.10843244]
 [-57.59679225  10.01611277   0.           0.        ]]",-0.303630317662,[-2.5642933  -0.06697964],-0.767338,[ 0.01663962 -0.38996774]
18,[-4.17472172 -0.65563071],"[ 0.58940113  1.76110633  1.35261436 -0.9923038  -1.20870944 -0.95244917
 -0.43315077  1.01086608  1.729194    2.15021889  0.        ]","[[-11.56529906  -0.20104902  -0.13951984  -0.10843244]
 [-60.41198102   9.55806618   0.           0.        ]]",-0.383001340835,[-4.57717381 -1.07506691],0.674679,[ 0.01663962 -0.38996774]
19,[-4.42612839 -0.76987535],"[ 1.18600098  1.78544747 -0.2399335  -0.65955502 -1.20870724 -0.95244783
 -0.51302091  0.44711978  2.23739623  0.50837873  0.        ]","[[ -1.28012184e+01  -5.14800704e-02  -1.39519841e-01  -1.08432438e-01]
 [ -6.31708912e+01   5.41226072e+00   0.00000000e+00   0.00000000e+00]]",-0.34654638571,[-3.33471409 -2.51501451],0.568999,[ 0.01663962 -0.38996774]
20,[-3.64099097  1.5339663 ],"[-0.09104689  1.78699087 -1.3753918  -0.50818972 -1.20870504 -0.95244649
 -0.59132421 -0.10570679  0.88958515 -0.66462908  0.        ]","[[ -1.40917738e+01   1.59766728e-02  -1.39519841e-01  -1.08432438e-01]
 [ -6.58756813e+01   1.34675821e+00   0.00000000e+00   0.00000000e+00]]",-0.181648420606,[-3.53774619  2.07848326],-0.478247,[ 0.01663962 -0.38996774]
21,[-3.15113044  1.42902446],"[-1.48024962  1.78276311 -0.29328235 -0.35935226 -1.20870284 -0.95244514
 -0.66817194  0.42911695 -0.59396072  0.4274952   0.        ]","[[-15.43592067   0.08237635  -0.13951984  -0.10843244]
 [-68.53019601   5.27986674   0.           0.        ]]",-0.0740157308712,[-2.12290499  0.467947  ],-1.51078,[ 0.01663962 -0.38996774]
22,[-3.21368909  0.42245412],"[-0.74784801  1.7599219   1.44163021 -0.08601146 -1.20870064 -0.9524438
 -0.74348736  0.66658645  0.03685583  2.26010383  0.        ]","[[-16.83262611   0.20550024  -0.13951984  -0.10843244]
 [-71.13178537   7.02622691   0.           0.        ]]",-0.287637335019,[-3.33788192 -0.46038294],0.23527,[ 0.01663962 -0.38996774]
23,[-4.17082167 -0.32581013],"[ 1.00700502  1.71887432  0.90289367  0.17544036 -1.20869844 -0.95244246
 -0.81728546  0.39909654  1.88747316  1.97325094  0.        ]","[[-18.28083815   0.32629323  -0.13951984  -0.10843244]
 [-73.68096737   5.0591046    0.           0.        ]]",-0.383621139685,[-4.08923894  0.33945203],0.462824,[ 0.01663962 -0.38996774]
24,[-4.5822835   0.24182083],"[ 0.66989851  1.66396763 -1.08295025  0.41179589 -1.20869624 -0.95244111
 -0.88967053  0.56713995  1.91402512 -0.07758894  0.        ]","[[-19.77954332   0.43987988  -0.13951984  -0.10843244]
 [-76.18134542   6.29490164   0.           0.        ]]",-0.297287184352,[-5.23188835 -0.12494287],-0.393833,[ 0.01663962 -0.38996774]
25,[-3.51625514  1.60109961],"[-1.23877899  1.58988284 -0.80760027  0.64724335 -1.20869404 -0.95243977
 -0.96062031  0.48134384 -0.00843275 -0.32712026  0.        ]","[[-21.32775931   0.55945346  -0.13951984  -0.10843244]
 [-78.63215177   5.66395971   0.           0.        ]]",-0.0611383512659,[-5.10139321  1.42812194],0.385277,[ 0.01663962 -0.38996774]
26,[-3.10546756  0.3262414 ],"[-0.97323753  1.47349     1.29569438  0.92111674 -1.20869184 -0.95243843
 -1.03024593  1.00242286 -0.36396457  1.70840697  0.        ]","[[-22.92452962   0.71118808  -0.13951984  -0.10843244]
 [-81.03722533   9.49598707   0.           0.        ]]",-0.214777556482,[-3.52998765  1.0459429 ],1.15322,[ 0.01663962 -0.38996774]
27,[-4.30570984 -0.71753186],"[ 1.01064487  1.25769034  0.89673452  1.26698902 -1.20868965 -0.95243708
 -1.09856828  1.51247626  1.45784944  2.15069755  0.        ]","[[-24.56894826   0.93875231  -0.13951984  -0.10843244]
 [-83.39728913  13.24694804   0.           0.        ]]",-0.356915788206,[-3.88204609 -1.53788804],0.428942,[ 0.01663962 -0.38996774]
28,[-4.94237232  0.06726021],"[ 0.43741202  1.00870408 -1.23360007  1.51482088 -1.20868745 -0.95243574
 -1.1655057   0.93480932  1.8859126   0.26461578  0.        ]","[[-26.26009494   1.16107648  -0.13951984  -0.10843244]
 [-85.70952323   8.99878946   0.           0.        ]]",-0.293176121802,[-5.41610527 -1.05319276],-0.344265,[ 0.01663962 -0.38996774]
29,[-3.70868397  0.92929739],"[-1.4782761   0.84035292 -0.30081097  1.61834413 -1.20868525 -0.9524344
 -1.23107337  0.3680347   0.13764111 -0.11864986  0.        ]","[[-27.99701367   1.29923807  -0.13951984  -0.10843244]
 [-87.97445259   4.83072618   0.           0.        ]]",-0.0526480694601,[-3.08987138  1.53916127],1.51294,[ 0.01663962 -0.38996774]
30,[-3.25805831 -0.26306587],"[-0.2448442   0.66937096  1.58340247  1.67971691 -1.20868305 -0.95243305
 -1.29540649  0.88894881 -0.00887713  1.73020575  0.        ]","[[-29.77879476   1.43429295  -0.13951984  -0.10843244]
 [-90.19674835   8.66153934   0.           0.        ]]",-0.21716406963,[-4.0127531  -1.00607792],1.81351,[ 0.01663962 -0.38996774]
31,[-4.411551   -0.57834625],"[ 1.19937645  0.49987438 -0.17301309  1.70056322 -1.20868085 -0.95243171
 -1.35842586  0.32236159  1.65051588  1.59201191  0.        ]","[[-31.60457592   1.56572159  -0.13951984  -0.10843244]
 [-92.37367521   4.49485718   0.           0.        ]]",-0.325721097357,[-5.21568934 -2.74797967],-0.379906,[ 0.01663962 -0.38996774]
32,[-4.38084555  0.81972837],"[-0.79776603  0.43662031 -1.20484608  1.69843165 -1.20867865 -0.95243037
 -1.42011494 -0.23326052  1.18046055 -0.10467477  0.        ]","[[-33.47343547   1.61462499  -0.13951984  -0.10843244]
 [-94.50466329   0.40881191   0.           0.        ]]",-0.194037583923,[-3.16359562  0.02479238],-0.0294483,[ 0.01663962 -0.38996774]
33,[-3.03100777  0.65474856],"[-1.08617531  0.42539013  1.19528429  1.6974875  -1.20867645 -0.95242902
 -1.48055762 -0.22634037 -0.20791446  0.88051356  0.        ]","[[-35.38447766   1.62331471  -0.13951984  -0.10843244]
 [-96.5926105    0.45970134   0.           0.        ]]",-0.10351588473,[-2.60482695  0.48049989],1.82785,[ 0.01663962 -0.38996774]
34,[-3.85216355 -0.47306359],"[ 1.13443132  0.3895222   0.62997082  1.69334404 -1.20867425 -0.95242768
 -1.53983579  0.02557604  1.13673033  1.93668162  0.        ]","[[-37.3368728    1.6510992   -0.13951984  -0.10843244]
 [-98.64034687   2.31229172   0.           0.        ]]",-0.30618562448,[-3.77510946 -0.32387365],0.595844,[ 0.01663962 -0.38996774]
35,[-4.65306187  0.49827242],"[-0.2360119   0.34767593 -1.37426031  1.68630791 -1.20867205 -0.95242634
 -1.59793309 -0.1608128   1.54112899  0.20882264  0.        ]","[[ -39.32981804    1.68359505   -0.13951984   -0.10843244]
 [-100.64730755    0.94159059    0.            0.        ]]",-0.243806713446,[-4.12959712  1.01971548],0.347942,[ 0.01663962 -0.38996774]
36,[-3.36974812  0.30814636],"[-1.34759812  0.27348358  0.8434711   1.66793258 -1.20866985 -0.95242499
 -1.65493528  0.36908782 -0.06635165  0.5150541   0.        ]","[[ -41.36251569    1.74152787   -0.13951984   -0.10843244]
 [-102.61645596    4.83846984    0.            0.        ]]",-0.0569953186897,[-3.51029277 -0.06716374],2.28451,[ 0.01663962 -0.38996774]
37,[-3.72828531 -0.68212742],"[ 1.02207102  0.15641779  0.87695136  1.62313501 -1.20866765 -0.95242365
 -1.71083604  0.31376087  0.8492911   1.88374231  0.        ]","[[ -43.43422076    1.83421635   -0.13951984   -0.10843244]
 [-104.54757419    4.43159886    0.            0.        ]]",-0.277254534184,[-3.27044033 -1.95972506],0.357898,[ 0.01663962 -0.38996774]
38,[-4.66008234  0.31935585],"[-0.14122141  0.09740402 -1.37685956  1.59289028 -1.20866545 -0.95242231
 -1.76556462 -0.24284601  1.55135449  0.42480208  0.        ]","[[ -45.54414742    1.88178092   -0.13951984   -0.10843244]
 [-106.43821966    0.3383286     0.            0.        ]]",-0.248585995515,[-5.29452331  0.84019404],0.976922,[ 0.01663962 -0.38996774]
39,[-3.39347386  0.18517202],"[-1.31490906  0.04894073  0.9015156   1.56401328 -1.20866325 -0.95242096
 -1.81922364  0.20221786  0.04990768  0.51344626  0.        ]","[[ -47.69150598    1.92138812   -0.13951984   -0.10843244]
 [-108.29193705    3.61131263    0.            0.        ]]",-0.0631935867729,[-1.46980335 -0.10318374],1.6213,[ 0.01663962 -0.38996774]
40,[-3.74766541 -0.70023572],"[ 1.12044169 -0.03133304  0.66808911  1.50772873 -1.20866105 -0.95241962
 -1.8718438   0.13044962  0.90173368  1.77976391  0.        ]","[[ -4.98755845e+01   1.98831953e+00  -1.39519841e-01  -1.08432438e-01]
 [ -1.10109788e+02   3.08353284e+00   0.00000000e+00   0.00000000e+00]]",-0.269759892356,[-1.54137078 -1.61409003],-0.498821,[ 0.01663962 -0.38996774]
41,[-4.55564499  0.46932107],"[-0.50678629 -0.05587334 -1.32735857  1.48830525 -1.20865885 -0.95241828
 -1.92335706 -0.42284671  1.39145863  0.33669508  0.        ]","[[ -5.20956417e+01   2.00916726e+00  -1.39519841e-01  -1.08432438e-01]
 [ -1.11889422e+02  -9.85384421e-01   0.00000000e+00   0.00000000e+00]]",-0.22431960402,[-5.5512745   0.83287778],1.45522,[ 0.01663962 -0.38996774]
42,[-3.23839664  0.05552343],"[-0.96159631 -0.07114847  1.30486055  1.47566646 -1.20865665 -0.95241693
 -1.97385805  0.02149072  0.03114631  0.79815373  0.        ]","[[ -5.43509304e+01   2.02224690e+00  -1.39519841e-01  -1.08432438e-01]
 [ -1.13634110e+02   2.28224974e+00   0.00000000e+00   0.00000000e+00]]",-0.096878421185,[-4.36895253  0.59512305],2.55441,[ 0.01663962 -0.38996774]
43,[-4.14142847 -0.76163322],"[ 1.21797556 -0.1493197  -0.03144529  1.40408839 -1.20865445 -0.95241559
 -2.02342558  0.32895274  1.18986483  1.60485955  0.        ]","[[ -5.66407911e+01   2.09057739e+00  -1.39519841e-01  -1.08432438e-01]
 [ -1.15346573e+02   4.54330951e+00   0.00000000e+00   0.00000000e+00]]",-0.277783760395,[-3.21825214 -0.5091945 ],-0.230546,[ 0.01663962 -0.38996774]
44,[-4.38835144  0.17990705],"[-1.18385643 -0.22546672 -0.8785292   1.32228905 -1.20865225 -0.95241425
 -2.07200325  0.03582254  1.03258869  0.20712985  0.        ]","[[ -5.89645644e+01   2.15981398e+00  -1.39519841e-01  -1.08432438e-01]
 [ -1.17024865e+02   2.38764870e+00   0.00000000e+00   0.00000000e+00]]",-0.171718498523,[-3.78984366  0.48688296],1.45897,[ 0.01663962 -0.38996774]
45,[-3.29150748 -0.562985  ],"[-0.0702495  -0.29498515  1.58394544  1.23580526 -1.20865005 -0.9524129
 -2.11961976  0.28489476  0.21131655  1.20694961  0.        ]","[[ -6.13215653e+01   2.22594306e+00  -1.39519841e-01  -1.08432438e-01]
 [ -1.18669977e+02   4.21931047e+00   0.00000000e+00   0.00000000e+00]]",-0.156409380217,[-4.12672351 -1.35266145],1.46671,[ 0.01663962 -0.38996774]
46,[-4.40914726 -0.33475113],"[ 0.7248037  -0.33869451 -1.03652715  1.17488015 -1.20864785 -0.95241156
 -2.16625894 -0.27140822  1.39815213  1.15398652  0.        ]","[[ -6.37111377e+01   2.26928216e+00  -1.39519841e-01  -1.08432438e-01]
 [ -1.20281350e+02   1.28297593e-01   0.00000000e+00   0.00000000e+00]]",-0.263155342112,[-5.6265961 -2.0783464],-0.267687,[ 0.01663962 -0.38996774]
47,[-3.58103561  0.73974776],"[-1.51349343 -0.30078283  0.33968605  1.22802644 -1.20864565 -0.95241022
 -2.21187932 -0.81685957  0.48747809  0.31002346  0.        ]","[[ -6.61325850e+01   2.23160698e+00  -1.39519841e-01  -1.08432438e-01]
 [ -1.21857554e+02  -3.88291624e+00   0.00000000e+00   0.00000000e+00]]",-0.0977310857171,[-3.9573274   0.86051165],2.09088,[ 0.01663962 -0.38996774]
48,[-3.51593161 -0.39089483],"[ 1.0349885  -0.25590468  0.85371435  1.28589533 -1.20864345 -0.95240887
 -2.25659482 -0.35021206  0.71158554  1.64138243  0.        ]","[[ -6.85852323e+01   2.18838491e+00  -1.39519841e-01  -1.08432438e-01]
 [ -1.23402522e+02  -4.51230003e-01   0.00000000e+00   0.00000000e+00]]",-0.239666018946,[-3.04400567  0.65474775],0.552505,[ 0.01663962 -0.38996774]
49,[-4.62752485  0.12569883],"[-0.66783649 -0.27324151 -1.26974676  1.26415332 -1.20864125 -0.95240753
 -2.30049787 -0.00383494  1.29717494  0.42478667  0.        ]","[[ -7.10684989e+01   2.20491863e+00  -1.39519841e-01  -1.08432438e-01]
 [ -1.24919449e+02   2.09599778e+00   0.00000000e+00   0.00000000e+00]]",-0.213111982943,[-4.16939041 -0.24880123],0.572559,[ 0.01663962 -0.38996774]
