timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
24,[-3.53734159 -0.87819457],"[ 0.26405807  0.7865591   1.51562636 -1.82773575 -0.63064347 -0.34989301
 -0.42392426 -0.44988706  1.34608111  1.04973743  0.        ]","[[ -1.76014917e+01  -1.29836785e+00  -7.23156102e-02  -4.00625082e-02]
 [ -6.42112525e+01  -2.31424839e+00   0.00000000e+00   0.00000000e+00]]",-0.249972467969,[-5.25050253 -0.46818787],-0.0647793,[ 0.01774425 -0.45923853]
25,[-2.82409596 -0.6099543 ],"[ 1.20332811  0.70352909  0.01368601 -1.85452658 -0.6306431  -0.34989284
 -0.49768385 -0.69587615  1.16462967 -0.44999428  0.        ]","[[ -1.89126854e+01  -1.36260868e+00  -7.23156102e-02  -4.00625082e-02]
 [ -6.68993755e+01  -4.10358169e+00   0.00000000e+00   0.00000000e+00]]",-0.202458884832,[-2.09019042  0.65573814],1.18013,[ 0.01774425 -0.45923853]
26,[-2.46524787  0.48593262],"[ 0.02343892  0.63152313 -1.36235023 -1.87184589 -0.63064273 -0.34989268
 -0.57000713 -0.32495253 -0.28453548 -0.56701873  0.        ]","[[ -2.02771211e+01  -1.41761218e+00  -7.23156102e-02  -4.00625082e-02]
 [ -6.95351544e+01  -1.40547665e+00   0.00000000e+00   0.00000000e+00]]",-0.0929266143889,[-2.9965628   0.88789857],-0.108209,[ 0.01774425 -0.45923853]
27,[-3.3842721   0.20528641],"[-1.49247209  0.64159536 -0.32778918 -1.86974229 -0.63064237 -0.34989251
 -0.64085344  0.16522483 -0.65865566  0.90330488  0.        ]","[[ -2.16937333e+01  -1.40994987e+00  -7.23156102e-02  -4.00625082e-02]
 [ -7.21171079e+01   2.16008293e+00   0.00000000e+00   0.00000000e+00]]",-0.13094896035,[-5.01320751 -1.02691383],-2.37864,[ 0.01774425 -0.45923853]
28,[-3.50005174 -0.40574199],"[-0.71133418  0.64590063  1.47478466 -1.86880926 -0.630642   -0.34989235
 -0.71025891 -0.38176585  0.73144538  1.50188071  0.        ]","[[ -2.31614500e+01  -1.40667165e+00  -7.23156102e-02  -4.00625082e-02]
 [ -7.46465529e+01  -1.81873694e+00   0.00000000e+00   0.00000000e+00]]",-0.228965712117,[-3.23260214 -0.91441029],-1.71777,[ 0.01774425 -0.45923853]
29,[-3.21014023 -1.01357484],"[ 1.06665364  0.55075803  0.7578806  -1.88494184 -0.63064163 -0.34989219
 -0.77836393 -0.87110307  1.38389798  0.02624658  0.        ]","[[ -2.46792798e+01  -1.47876255e+00  -7.23156102e-02  -4.00625082e-02]
 [ -7.71286062e+01  -5.37818666e+00   0.00000000e+00   0.00000000e+00]]",-0.219519096994,[-3.42661919  0.06146938],1.20237,[ 0.01774425 -0.45923853]
30,[-2.29947567  0.41693839],"[ 0.43557444  0.41279888 -1.22500739 -1.89223509 -0.63064126 -0.34989202
 -0.84517867 -0.81929056 -0.03336137 -0.61118743  0.        ]","[[ -2.62462834e+01  -1.58254777e+00  -7.23156102e-02  -4.00625082e-02]
 [ -7.95636389e+01  -5.00130605e+00   0.00000000e+00   0.00000000e+00]]",-0.0985775504429,[-2.37536231  0.51650626],0.990495,[ 0.01774425 -0.45923853]
31,[-3.20829844  0.68465811],"[-1.43713919  0.30884212 -0.48839141 -1.8852618  -0.6306409  -0.34989186
 -0.91065848 -0.52058794 -0.53400691  0.86553303  0.        ]","[[ -2.78615020e+01  -1.66077637e+00  -7.23156102e-02  -4.00625082e-02]
 [ -8.19500242e+01  -2.82854197e+00   0.00000000e+00   0.00000000e+00]]",-0.117496728874,[-2.08404631  0.1676792 ],-2.75473,[ 0.01774425 -0.45923853]
32,[-3.61535048 -0.45403183],"[-0.60897354  0.24399573  1.51635985 -1.87543689 -0.63064053 -0.3498917
 -0.97480978 -0.41747805  0.89046737  1.2368103   0.        ]","[[ -2.95239609e+01  -1.70982448e+00  -7.23156102e-02  -4.00625082e-02]
 [ -8.42879963e+01  -2.07852117e+00   0.00000000e+00   0.00000000e+00]]",-0.214861526049,[-5.25312221 -1.5446541 ],-1.01162,[ 0.01774425 -0.45923853]
33,[-2.97084475 -0.89302528],"[ 1.18298893  0.13850716  0.37790027 -1.85025259 -0.63064016 -0.34989153
 -1.03770976 -0.95184282  1.01471031 -0.27803003  0.        ]","[[ -3.12327156e+01  -1.79039622e+00  -7.23156102e-02  -4.00625082e-02]
 [ -8.65803690e+01  -5.96549932e+00   0.00000000e+00   0.00000000e+00]]",-0.174462075573,[-1.88781763 -0.48027193],1.43136,[ 0.01774425 -0.45923853]
34,[-2.57348394  0.73667228],"[-0.17371319 -0.03603394 -1.37755597 -1.78214714 -0.63063979 -0.34989137
 -1.0994361  -1.19261216 -0.36986814 -0.05716224  0.        ]","[[ -3.29868915e+01  -1.92727871e+00  -7.23156102e-02  -4.00625082e-02]
 [ -8.88299735e+01  -7.71686566e+00   0.00000000e+00   0.00000000e+00]]",-0.0375639430771,[-3.12618758  0.85032063],-0.0387967,[ 0.01774425 -0.45923853]
35,[-3.50161624  0.44090945],"[-1.51730397 -0.18046933  0.44314584 -1.69815067 -0.63063943 -0.3498912
 -1.15993489 -0.70432083  0.16892586  1.17592064  0.        ]","[[ -3.47856179e+01  -2.04597903e+00  -7.23156102e-02  -4.00625082e-02]
 [ -9.10348454e+01  -4.16503427e+00   0.00000000e+00   0.00000000e+00]]",-0.153635838522,[-4.33515563 -0.22460733],-2.37367,[ 0.01774425 -0.45923853]
36,[-3.33176255 -0.95239502],"[ 0.48751476 -0.28558255  1.41074299 -1.61875835 -0.63063906 -0.34989104
 -1.21919797 -0.81084375  1.0623523   0.33229808  0.        ]","[[ -3.66279842e+01  -2.13705371e+00  -7.23156102e-02  -4.00625082e-02]
 [ -9.31946881e+01  -4.93988666e+00   0.00000000e+00   0.00000000e+00]]",-0.176284178889,[-4.16510046 -0.77537342],-0.426844,[ 0.01774425 -0.45923853]
37,[-2.58071685 -0.18830454],"[ 0.77370282 -0.42342998 -0.97224749 -1.48628315 -0.63063869 -0.34989088
 -1.27731949 -1.21517145  0.06472099 -0.1888273   0.        ]","[[ -3.85131278e+01  -2.26535776e+00  -7.23156102e-02  -4.00625082e-02]
 [ -9.53129327e+01  -7.88097731e+00   0.00000000e+00   0.00000000e+00]]",-0.0503154435222,[-3.39958757  0.85297642],0.998278,[ 0.01774425 -0.45923853]
38,[-3.62755227  0.62362075],"[-1.44387599 -0.54143001 -0.47155173 -1.33991062 -0.63063832 -0.34989071
 -1.33428312 -0.72540043  0.01905096  0.84673786  0.        ]","[[ -4.04402206e+01  -2.38722900e+00  -7.23156102e-02  -4.00625082e-02]
 [ -9.73889850e+01  -4.31838332e+00   0.00000000e+00   0.00000000e+00]]",-0.10464653221,[-2.64520186  0.1105138 ],-2.86726,[ 0.01774425 -0.45923853]
39,[-3.35593772 -0.55719143],"[-0.17775244 -0.61186625  1.59227991 -1.23284747 -0.63063795 -0.34989055
 -1.39007713 -0.64971541  0.83405075  0.49905736  0.        ]","[[ -4.24084031e+01  -2.46807057e+00  -7.23156102e-02  -4.00625082e-02]
 [ -9.94224174e+01  -3.76785293e+00   0.00000000e+00   0.00000000e+00]]",-0.150983933305,[-3.31254999 -1.00371656],-1.99952,[ 0.01774425 -0.45923853]
40,[-2.74401259 -0.82584888],"[ 1.07785794 -0.69960121 -0.5177995  -1.06979555 -0.63063759 -0.34989038
 -1.4447862  -1.18030779  0.22385986 -0.01468197  0.        ]","[[ -4.44168539e+01  -2.58214647e+00  -7.23156102e-02  -4.00625082e-02]
 [ -1.01416317e+02  -7.62739200e+00   0.00000000e+00   0.00000000e+00]]",-0.0561313958043,[-1.93375976 -1.30302305],1.11387,[ 0.01774425 -0.45923853]
41,[-3.40613294  1.24217415],"[-1.26408874 -0.81296324 -0.80199647 -0.77160966 -0.63063722 -0.34989022
 -1.49844305 -1.7010765   0.19720608  0.63634329  0.        ]","[[ -4.64648004e+01  -2.77268975e+00  -7.23156102e-02  -4.00625082e-02]
 [ -1.03371876e+02  -1.14154858e+01   0.00000000e+00   0.00000000e+00]]",-0.0885361287786,[-3.42784273  0.79986999],-2.64974,[ 0.01774425 -0.45923853]
42,[-2.89680171 -0.30370867],"[-0.37039512 -0.88222798  1.57708153 -0.44436145 -0.63063685 -0.34989006
 -1.5509923  -1.2329108   0.49425941  0.35424181  0.        ]","[[ -4.85514581e+01  -2.96681754e+00  -7.23156102e-02  -4.00625082e-02]
 [ -1.05287076e+02  -8.01005334e+00   0.00000000e+00   0.00000000e+00]]",-0.0986810442889,[-1.58146096 -0.76787469],-2.44933,[ 0.01774425 -0.45923853]
43,[-3.29758644 -1.328915  ],"[ 1.09144914 -0.89645267 -0.48526455 -0.30652309 -0.63063648 -0.34988989
 -1.60244264 -0.21926443  0.26359349  0.35469108  0.        ]","[[ -5.06760155e+01  -3.04620256e+00  -7.23156102e-02  -4.00625082e-02]
 [ -1.07162236e+02  -6.36778803e-01   0.00000000e+00   0.00000000e+00]]",-0.068874421617,[-3.82777226 -0.25331103],-1.00987,[ 0.01774425 -0.45923853]
44,[-4.17075396 -0.221892  ],"[-1.33539378 -0.89548893 -0.69316593 -0.31928565 -0.63063612 -0.34988973
 -1.65286663 -0.01801146  0.36658867  0.50102187  0.        ]","[[ -5.28376990e+01  -3.03888514e+00  -7.23156102e-02  -4.00625082e-02]
 [ -1.08999999e+02   8.27136901e-01   0.00000000e+00   0.00000000e+00]]",-0.0921265741001,[-2.58077993  0.20862137],-3.06424,[ 0.01774425 -0.45923853]
45,[-3.20269537 -0.9426176 ],"[-0.09364517 -0.89171038  1.58979763 -0.36233081 -0.63063575 -0.34988957
 -1.70229012  0.09410611  0.44734297  0.32202105  0.        ]","[[ -5.50357723e+01  -3.01416228e+00  -7.23156102e-02  -4.00625082e-02]
 [ -1.10801307e+02   1.64268102e+00   0.00000000e+00   0.00000000e+00]]",-0.0908941922481,[-2.68309508 -0.84361078],-2.8014,[ 0.01774425 -0.45923853]
46,[-3.58832192 -1.3013736 ],"[ 0.86291003 -0.88924159 -0.87271526 -0.38637733 -0.63063538 -0.3498894
 -1.75073916 -0.1442092   0.2365628   0.35560174  0.        ]","[[ -5.72695151e+01  -3.00031800e+00  -7.23156102e-02  -4.00625082e-02]
 [ -1.12567111e+02  -9.08255842e-02   0.00000000e+00   0.00000000e+00]]",-0.0656367100719,[-2.66903506 -1.67015907],-0.853576,[ 0.01774425 -0.45923853]
47,[-3.96913338 -0.25550041],"[-1.53712193 -0.88957108 -0.11752863 -0.38330047 -0.63063501 -0.34988924
 -1.79822943 -0.14103089  0.39883131  0.51547519  0.        ]","[[ -5.95382238e+01  -3.00209078e+00  -7.23156102e-02  -4.00625082e-02]
 [ -1.14297983e+02  -6.77069567e-02   0.00000000e+00   0.00000000e+00]]",-0.0970045843526,[-2.62325958  0.18525405],-2.98111,[ 0.01774425 -0.45923853]
48,[-3.10568166 -1.23554325],"[ 0.58272437 -0.88841727  1.34932487 -0.39388105 -0.63063464 -0.34988907
 -1.84477686 -0.03890125  0.41280816  0.2762742   0.        ]","[[ -6.18412054e+01  -2.99599225e+00  -7.23156102e-02  -4.00625082e-02]
 [ -1.15994502e+02   6.75183534e-01   0.00000000e+00   0.00000000e+00]]",-0.0842868189929,[-2.81585316 -0.89353639],-2.32902,[ 0.01774425 -0.45923853]
49,[-3.93587208 -0.8746689 ],"[ 0.13413101 -0.89072299 -1.34017163 -0.37222789 -0.63063428 -0.34988891
 -1.89040894 -0.26332179  0.23256559  0.43267207  0.        ]","[[ -6.41777826e+01  -3.00846698e+00  -7.23156102e-02  -4.00625082e-02]
 [ -1.17657672e+02  -9.57250872e-01   0.00000000e+00   0.00000000e+00]]",-0.0713122817409,[-2.97789443 -0.62239911],-2.08485,[ 0.01774425 -0.45923853]
