timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-2.97276545 -2.8424449 ],"[ 1.19351674  1.72785719 -0.01247188 -0.1837578  -0.90001011  0.33953547
  1.33771888 -0.10071205  2.02383283 -0.37038905  0.        ]","[[-0.08684587 -0.08075976 -0.10429224  0.0389885 ]
 [-0.00315188 -0.00283767  0.          0.        ]]",-0.319272835428,[-3.53973614 -4.16233539],-2.46862,[-0.00486261 -0.48125291]
1,[-2.44355536 -2.46462345],"[ 1.18767395  1.72248777 -0.07125899 -0.24960255 -0.90000953  0.33953533
  1.23045752 -0.65242076  2.0083385  -0.46050733  0.        ]","[[-0.12658347 -0.12052837 -0.10429224  0.0389885 ]
 [-3.95745252 -3.96083662  0.          0.        ]]",-0.319935350385,[-0.95711642 -3.28043959],-3.69031,[-0.00486261 -0.48125291]
2,[-1.78120661 -1.72100794],"[ 1.15819044  1.69415269 -0.24132143 -0.44294483 -0.90000894  0.3395352
  1.12991578 -1.1932172   1.92952731 -0.71622271  0.        ]","[[-0.24292134 -0.23867159 -0.10429224  0.0389885 ]
 [-7.66403277 -7.84055443  0.          0.        ]]",-0.319848002811,[-0.95011702 -1.02041476],-2.47691,[-0.00486261 -0.48125291]
3,[-0.95664692 -0.68223053],"[ 1.07168804  1.60789949 -0.5069118  -0.7487685  -0.90000836  0.33953506
  1.0321017  -1.7233007   1.70304559 -1.08163662  0.        ]","[[ -0.43238114  -0.43363831  -0.10429224   0.0389885 ]
 [-11.27006011 -11.64342757   0.           0.        ]]",-0.313155456413,[ 0.47165562 -0.63886403],-1.77242,[-0.00486261 -0.48125291]
4,[-0.19170806  0.3586005 ],"[ 0.92816056  1.42530786 -0.76821222 -1.1083047  -0.90000778  0.33953493
  1.08875686 -2.04384367  1.3192891  -1.37360276  0.        ]","[[ -0.63682494  -0.68957989  -0.10429224   0.0389885 ]
 [ -9.1813557  -13.94305365   0.           0.        ]]",-0.294536076178,[ 1.11029611  0.25303239],-0.0903113,[-0.00486261 -0.48125291]
5,[ 0.00328547  0.77378052],"[ 0.8007084   1.16414938 -0.92874186 -1.40863807 -0.9000072   0.33953479
  1.20095818 -1.8658676   0.94432872 -1.46432231  0.        ]","[[ -0.77895037  -0.95563057  -0.10429224   0.0389885 ]
 [ -5.04485519 -12.66626011   0.           0.        ]]",-0.268767311081,[-1.81886714  1.604881  ],1.47753,[-0.00486261 -0.48125291]
6,[-0.4125903  0.7758342],"[ 0.65620261  0.9171146  -1.06592943 -1.57968577 -0.90000662  0.33953466
  1.09627966 -1.27880819  0.61908802 -1.43873873  0.        ]","[[-0.91856695 -1.16669942 -0.10429224  0.0389885 ]
 [-8.90394729 -8.45465253  0.          0.        ]]",-0.241207615137,[-2.71741267  0.7710875 ],1.67436,[-0.00486261 -0.48125291]
7,[-0.87335002  0.72685468],"[ 0.40159106  0.7437912  -1.23202945 -1.65460988 -0.90000604  0.33953452
  0.99368056 -0.82969559  0.28309185 -1.3418801   0.        ]","[[ -1.13459642  -1.30346577  -0.10429224   0.0389885 ]
 [-12.68638406  -5.23268178   0.           0.        ]]",-0.210335646184,[-2.80213477 -0.36567245],1.51201,[-0.00486261 -0.48125291]
8,[-0.89058268  1.31066251],"[ 0.01824545  0.58863629 -1.35567852 -1.69523138 -0.90000546  0.33953439
  0.89313301 -1.01684205 -0.0595635  -1.11899082  0.        ]","[[ -1.42551454  -1.42159089  -0.10429224   0.0389885 ]
 [-16.39319258  -6.57529251   0.           0.        ]]",-0.170400583421,[ 0.56378292  1.84123454],-0.685861,[-0.00486261 -0.48125291]
9,[-1.72446179  1.07181847],"[-0.39734241  0.46781273 -1.35306158 -1.71084918 -0.90000488  0.33953425
  0.96241023 -0.44669846 -0.29878356 -0.80978364  0.        ]","[[ -1.72775468  -1.51205738  -0.10429224   0.0389885 ]
 [-13.83916444  -2.48503277   0.           0.        ]]",-0.128663290008,[-1.74311582  1.01677267],-0.819456,[-0.00486261 -0.48125291]
10,[-2.63378644  0.59669924],"[-0.80757235  0.45512036 -1.20953223 -1.71169687 -0.9000043   0.33953412
  0.86246908  0.11233083 -0.44255089 -0.4936714   0.        ]","[[ -2.04150617  -1.52151992  -0.10429224   0.0389885 ]
 [-17.52361805   1.52549255   0.           0.        ]]",-0.0928711002453,[-1.86289622  0.38395749],-1.81956,[-0.00486261 -0.48125291]
11,[-3.18295693  0.3228949 ],"[-1.22529187  0.5160519  -0.85711468 -1.70624842 -0.90000372  0.33953398
  0.76453015  0.320358   -0.50821461 -0.099526    0.        ]","[[ -2.42820582  -1.47603733  -0.10429224   0.0389885 ]
 [-21.13426075   3.01789801   0.           0.        ]]",-0.0582645900156,[-2.81981846  1.13059561],-2.74629,[-0.00486261 -0.48125291]
