timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-0.43874216 -1.10547721],"[ 1.20760296  1.77532673  0.23361279 -0.15788049  0.65998035  0.79986886
  1.33208229 -0.17415256  0.77327421 -0.41599106  0.        ]","[[ 0.08572549  0.04738715  0.07637207  0.09279795]
 [-0.00287116 -0.00458066  0.          0.        ]]",-0.149496763664,[-1.99115083 -1.01875551],-1.82001,[ 0.02388105 -0.43144205]
1,[-0.24715127 -0.90717369],"[ 1.21120694  1.77676545  0.17480172 -0.23216563  0.65997988  0.79986821
  1.2220499  -0.71338084  0.78084974 -0.50996794  0.        ]","[[ 0.04599357  0.00758404  0.07637207  0.09279795]
 [-3.95715872 -3.96254474  0.          0.        ]]",-0.156716165462,[ 0.75161578 -0.65343933],-2.57157,[ 0.02388105 -0.43144205]
2,[-0.08018696 -0.75985259],"[ 1.21265932  1.77061978  0.10285163 -0.42687897  0.6599794   0.79986755
  1.30698709 -1.05535077  0.77888432 -0.67066294  0.        ]","[[ -2.52255491e-03  -9.68513775e-02   7.63720671e-02   9.27979454e-02]
 [ -9.04624007e-01  -6.47262710e+00   0.00000000e+00   0.00000000e+00]]",-0.168879500707,[ 0.92664731  0.15737092],-2.10171,[ 0.02388105 -0.43144205]
3,[-0.1000115  -0.89399564],"[ 1.21247813  1.74536239  0.13083421 -0.65156982  0.65997893  0.7998669
  1.40947577 -0.95319077  0.76679927 -0.73979942  0.        ]","[[ 0.01634064 -0.21878049  0.07637207  0.09279795]
 [ 2.77868963 -5.72277484  0.          0.        ]]",-0.173467010747,[-1.26354108 -0.87613696],-0.480038,[ 0.02388105 -0.43144205]
4,[ 0.0521664  -0.57391548],"[ 1.21196864  1.68903038  0.15358991 -0.9160984   0.65997846  0.79986625
  1.29790126 -1.41017789  0.73927    -0.83273481  0.        ]","[[ 0.03168436 -0.36689086  0.07637207  0.09279795]
 [-1.23101515 -9.07709566  0.          0.        ]]",-0.1790910885,[ 0.58450796 -0.19399589],-0.432446,[ 0.02388105 -0.43144205]
5,[ 0.10600418 -0.5005455 ],"[ 1.21201754  1.57931015  0.1518473  -1.22916521  0.65997799  0.7998656
  1.36292081 -1.49045947  0.6785614  -0.97339785  0.        ]","[[ 0.03050919 -0.5543454   0.07637207  0.09279795]
 [ 1.10572875 -9.66638379  0.          0.        ]]",-0.187295539094,[ 0.23171428 -0.11633406],0.295109,[ 0.02388105 -0.43144205]
6,[ 0.1000061  -0.48172551],"[ 1.21004227  1.42262963  0.19792173 -1.51955702  0.65997752  0.79986495
  1.38781619 -1.52718158  0.60487267 -1.06083275  0.        ]","[[ 0.06160115 -0.75037773  0.07637207  0.09279795]
 [ 2.00049266 -9.93594455  0.          0.        ]]",-0.190400434906,[ 0.46298376 -0.19417045],0.688776,[ 0.02388105 -0.43144205]
7,[ 0.04884124 -0.47883725],"[ 1.20280697  1.21995382  0.28358809 -1.77032551  0.65997705  0.7998643
  1.43768421 -1.6051968   0.52296189 -1.10439268  0.        ]","[[  0.1195928   -0.95484246   0.07637207   0.09279795]
 [  3.79273138 -10.50860158   0.           0.        ]]",-0.189046365355,[-0.67780941  0.10824835],1.12312,[ 0.02388105 -0.43144205]
8,[-0.0289664  -0.44497383],"[ 1.19329108  0.98637179  0.35433485 -1.95708718  0.65997658  0.79986365
  1.3609575  -1.5183482   0.4228861  -1.14653416  0.        ]","[[ 0.16778283 -1.15861841  0.07637207  0.09279795]
 [ 1.03538973 -9.8711457   0.          0.        ]]",-0.187263788592,[-1.56556262 -0.21786126],1.48175,[ 0.02388105 -0.43144205]
9,[-0.04590386 -0.31912684],"[ 1.19746061  0.7305019   0.32620366 -2.07318216  0.65997611  0.799863
  1.25026811 -1.60911541  0.27107332 -1.24268078  0.        ]","[[  0.14858038  -1.36272585   0.07637207   0.09279795]
 [ -2.94251902 -10.53740415   0.           0.        ]]",-0.191047590653,[-0.27436799 -0.60135323],1.38891,[ 0.02388105 -0.43144205]
10,[-0.02717888 -0.16451302],"[ 1.20830582  0.42582909  0.22428345 -2.11288908  0.65997564  0.79986235
  1.22165955 -1.90505395  0.04882468 -1.3437834   0.        ]","[[  0.07941597  -1.59526871   0.07637207   0.09279795]
 [ -3.97060227 -12.70964679   0.           0.        ]]",-0.19689871288,[-0.92299317 -0.15035982],1.32904,[ 0.02388105 -0.43144205]
11,[-0.10359204 -0.15516722],"[ 1.21176336  0.09100014  0.05338758 -2.03963661  0.65997517  0.7998617
  1.12215977 -1.95179226 -0.23397043 -1.38956126  0.        ]","[[ -0.03587173  -1.852904     0.07637207   0.09279795]
 [ -7.54639162 -13.05274406   0.           0.        ]]",-0.20116055068,[ 1.02746675 -0.91148612],0.716291,[ 0.02388105 -0.43144205]
12,[-0.14004818  0.05376575],"[ 1.19805872 -0.26102344 -0.10864366 -1.81137624  0.6599747   0.79986104
  1.2364224  -2.40830483 -0.51080432 -1.30768974  0.        ]","[[ -0.14559905  -2.14757968   0.07637207   0.09279795]
 [ -3.4399516  -16.40364841   0.           0.        ]]",-0.196348595714,[-1.96710773  0.44204275],0.507838,[ 0.02388105 -0.43144205]
13,[-0.35592431 -0.14070961],"[ 1.16859578 -0.56164805 -0.26538843 -1.43013465  0.65997423  0.79986039
  1.1281244  -2.12556983 -0.71659579 -1.11646862  0.        ]","[[ -0.25344753  -2.45483071   0.07637207   0.09279795]
 [ -7.33193361 -14.32838504   0.           0.        ]]",-0.182262012031,[-2.32312667 -0.28193553],0.0804114,[ 0.02388105 -0.43144205]
14,[-0.49724546  0.05297311],"[ 1.08226481 -0.76064348 -0.52309764 -0.95934467  0.65997376  0.79985974
  1.02196855 -2.23898665 -0.83137246 -0.86475324  0.        ]","[[ -0.43836325  -2.74975147   0.07637207   0.09279795]
 [-11.14693939 -15.16092752   0.           0.        ]]",-0.161534782913,[-1.01374678 -0.53250816],-0.73586,[ 0.02388105 -0.43144205]
15,[-0.7022543   0.18240842],"[ 0.88942517 -0.85731572 -0.84777544 -0.37778985  0.65997329  0.79985909
  0.91792341 -2.04036282 -0.78277465 -0.58538512  0.        ]","[[ -0.69882064  -3.07111339   0.07637207   0.09279795]
 [-14.88609745 -13.70303962   0.           0.        ]]",-0.128206846384,[-0.98745539  0.25439794],-2.01218,[ 0.02388105 -0.43144205]
16,[-1.16005254 -0.5767417 ],"[ 0.54029401 -0.86051151 -1.16735957 -0.22608998  0.65997282  0.79985844
  0.8173529   0.00370949 -0.71955339 -0.51682388  0.        ]","[[ -1.03280421  -3.15241944   0.07637207   0.09279795]
 [-18.50038954   1.30075647   0.           0.        ]]",-0.115319324722,[ 2.10299431 -0.62160472],-3.01603,[ 0.02388105 -0.43144205]
17,[-1.11694026 -0.38582402],"[ 0.12303003 -0.85961259 -1.34389925 -0.3181079   0.65997235  0.79985779
  0.93771496  0.2010484  -0.73794465 -0.52214698  0.        ]","[[ -1.35941129  -3.10312662   0.07637207   0.09279795]
 [-14.17477123   2.74925358   0.           0.        ]]",-0.117654184407,[-1.08061851 -0.03782348],-2.38694,[ 0.02388105 -0.43144205]
18,[-1.08595276 -0.11709749],"[-0.31632424 -0.85508286 -1.36811123 -0.41672498  0.65997188  0.79985714
  0.83535282  0.17321711 -0.75822402 -0.50933853  0.        ]","[[ -1.67981613  -3.05019137   0.07637207   0.09279795]
 [-17.8534491    2.54496854   0.           0.        ]]",-0.118486218757,[-0.40990046 -0.18761899],-2.37196,[ 0.02388105 -0.43144205]
19,[-1.1178515   0.19599533],"[-0.80161776 -0.8487047  -1.21007557 -0.4963852   0.65997141  0.79985649
  0.80002813  0.06515848 -0.7581058  -0.47812406  0.        ]","[[ -2.04962223  -3.00725024   0.07637207   0.09279795]
 [-19.12292883   1.75180346   0.           0.        ]]",-0.11559389375,[-2.34179879  0.00854583],-2.03749,[ 0.02388105 -0.43144205]
20,[-1.2926445   0.35639548],"[-1.24405174 -0.84171671 -0.8188065  -0.5610321   0.65997094  0.79985584
  0.70039316  0.06506196 -0.73033927 -0.44129538  0.        ]","[[ -2.46800691  -2.97222156   0.07637207   0.09279795]
 [-22.7036029    1.75109524   0.           0.        ]]",-0.109336992051,[-0.01352356  0.39592995],-2.48002,[ 0.02388105 -0.43144205]
21,[-1.51836133  0.28538337],"[-1.51092951 -0.828865   -0.22219392 -0.65336386  0.65997047  0.79985519
  0.7114132   0.2739799  -0.68221721 -0.40222639  0.        ]","[[ -2.9181053   -2.92181384   0.07637207   0.09279795]
 [-22.30754442   3.28458143   0.           0.        ]]",-0.100733300601,[-1.16701058 -0.94201271],-2.26572,[ 0.02388105 -0.43144205]
22,[-1.47438991  0.24709481],"[-1.49959565 -0.82043416  0.48505502 -0.70353015  0.65997     0.79985453
  0.61352952 -0.24297932 -0.60166024 -0.40714705  0.        ]","[[ -3.39955056  -2.89419457   0.07637207   0.09279795]
 [-25.82528224  -0.50996638   0.           0.        ]]",-0.0930740666224,[-1.64690372  0.75661504],-2.27752,[ 0.02388105 -0.43144205]
23,[-1.58814406 -0.05870687],"[-1.11799903 -0.81373119  1.18012643 -0.73958226  0.65996953  0.79985388
  0.51759112  0.16664183 -0.51768956 -0.47171016  0.        ]","[[ -3.95064972  -2.87422745   0.07637207   0.09279795]
 [-29.27311278   2.49670456   0.           0.        ]]",-0.0925594661819,[ 0.0500934  -1.25256825],-2.63905,[ 0.02388105 -0.43144205]
24,[-1.52274561 -0.35859609],"[-0.41868768 -0.81028396  1.56504947 -0.75706295  0.65996906  0.79985323
  0.53923107 -0.37939705 -0.47958849 -0.58926698  0.        ]","[[ -4.52830851  -2.86450683   0.07637207   0.09279795]
 [-28.49540223  -1.51128853   0.           0.        ]]",-0.103629035827,[-0.36421733 -0.23929574],-2.563,[ 0.02388105 -0.43144205]
25,[-1.50758743 -0.6822446 ],"[ 0.36388072 -0.8235153   1.47608209 -0.68588318  0.65996859  0.79985258
  0.51479731 -0.5042854  -0.54571224 -0.70897879  0.        ]","[[ -5.10702663  -2.90392999   0.07637207   0.09279795]
 [-29.37349259  -2.42798604   0.           0.        ]]",-0.122262207608,[-3.26017662  0.52757318],-2.66724,[ 0.02388105 -0.43144205]
26,[-1.44096279 -0.85420841],"[ 1.00582009 -0.83145937  0.88806905 -0.63653119  0.65996812  0.79985193
  0.42080829 -0.21303382 -0.65534025 -0.76235632  0.        ]","[[ -5.72838699  -2.93104042   0.07637207   0.09279795]
 [-32.75126558  -0.29016665   0.           0.        ]]",-0.136124998724,[-1.25773627 -0.8080853 ],-2.90365,[ 0.02388105 -0.43144205]
27,[-1.21510804 -0.66423231],"[ 1.20038965 -0.8409621  -0.0907913  -0.56717488  0.65996765  0.79985128
  0.32867281 -0.6480505  -0.77132035 -0.71855405  0.        ]","[[ -6.41663393  -2.96888091   0.07637207   0.09279795]
 [-36.0624265   -3.48324109   0.           0.        ]]",-0.140687034747,[-1.24376943 -0.19140312],-2.56464,[ 0.02388105 -0.43144205]
28,[-1.10445368 -0.40430683],"[ 0.70456481 -0.85144654 -1.04364012 -0.46567684  0.65996718  0.79985063
  0.23836719 -0.29305606 -0.80539489 -0.5936164   0.        ]","[[ -7.17044542  -3.02382632   0.07637207   0.09279795]
 [-39.30782691  -0.87754416   0.           0.        ]]",-0.131243451132,[-0.46710122 -0.67467853],-2.63316,[ 0.02388105 -0.43144205]
29,[-1.08608794 -0.02588905],"[-0.32227907 -0.85157379 -1.36739551 -0.46413959  0.65996671  0.79984998
  0.20856071 -0.12093949 -0.77715143 -0.50885262  0.        ]","[[ -7.96734937  -3.02465518   0.07637207   0.09279795]
 [-40.37900809   0.38580932   0.           0.        ]]",-0.120393264544,[-0.81363455 -0.96146427],-2.30933,[ 0.02388105 -0.43144205]
30,[-1.36330867  0.35029247],"[-1.28411037 -0.85024336 -0.76206162 -0.47960878  0.65996624  0.79984933
  0.14116569 -0.12147061 -0.69972951 -0.46550906  0.        ]","[[ -8.7992306   -3.0163089    0.07637207   0.09279795]
 [-42.80104626   0.3819104    0.           0.        ]]",-0.108413738517,[-0.11346157  0.10752696],-2.45338,[ 0.02388105 -0.43144205]
31,[-1.59633684  0.15436631],"[-1.51000574 -0.84819918  0.43971809 -0.50153356  0.65996577  0.79984868
  0.15224383 -0.0643539  -0.61001254 -0.49403186  0.        ]","[[ -9.65125701  -3.00446442   0.07637207   0.09279795]
 [-42.40291795   0.80115249   0.           0.        ]]",-0.102734761209,[-2.54822372 -0.27029223],-2.11291,[ 0.02388105 -0.43144205]
32,[-1.59314609 -0.12046091],"[-0.78457528 -0.8472218   1.43262376 -0.51136136  0.6599653   0.79984802
  0.06543041 -0.21056185 -0.56899442 -0.59477312  0.        ]","[[-10.5306182   -2.99914884   0.07637207   0.09279795]
 [-45.52281248  -0.27202865   0.           0.        ]]",-0.110457269256,[-3.80711149 -0.57985367],-2.14136,[ 0.02388105 -0.43144205]
33,[-1.63629436 -0.49766994],"[ 0.4658077  -0.84833788  1.42507006 -0.50009077  0.65996483  0.79984737
 -0.01966381 -0.19069159 -0.6309889  -0.69774637  0.        ]","[[-11.47175757  -3.00524409   0.07637207   0.09279795]
 [-48.58092273  -0.1261798    0.           0.        ]]",-0.126895973423,[-2.37628055 -0.78914025],-2.74571,[ 0.02388105 -0.43144205]
34,[-1.4798317  -0.69911712],"[ 1.20670291 -0.84840352  0.24424319 -0.49940464  0.65996436  0.79984672
 -0.103073   -0.16831125 -0.74851423 -0.70406561  0.        ]","[[ -1.24734515e+01  -3.00561483e+00   7.63720671e-02   9.27979454e-02]
 [ -5.15784768e+01   3.80932331e-02   0.00000000e+00   0.00000000e+00]]",-0.137153360468,[-0.60942485 -0.59129797],-3.10533,[ 0.02388105 -0.43144205]
35,[-1.20141745 -0.31658915],"[ 0.63288297 -0.8481979  -1.10237147 -0.50151574  0.65996389  0.79984607
 -0.14180126 -0.16537587 -0.81807879 -0.59821422  0.        ]","[[-13.51898551  -3.00447338   0.07637207   0.09279795]
 [-52.97029129   0.05963857   0.           0.        ]]",-0.132952219629,[-3.11833811  1.21967704],-2.47975,[ 0.02388105 -0.43144205]
36,[-1.45588577  0.05055594],"[-0.79130916 -0.83972847 -1.21577259 -0.57697747  0.65996342  0.79984542
 -0.22278378  0.37415725 -0.79113082 -0.46766054  0.        ]","[[-14.6075923   -2.96354768   0.07637207   0.09279795]
 [-55.88063501   4.01985716   0.           0.        ]]",-0.118180911549,[-0.33640638  0.74373033],-2.43868,[ 0.02388105 -0.43144205]
37,[-1.87603068 -0.0763104 ],"[-1.5449568  -0.80655432  0.13552349 -0.7752305   0.65996295  0.79984477
 -0.22904436  0.76493476 -0.65233725 -0.35746308  0.        ]","[[-15.72746337  -2.85437399   0.07637207   0.09279795]
 [-56.10563119   6.88819912   0.           0.        ]]",-0.0935479160652,[-1.75534981  0.12663601],-2.53659,[ 0.02388105 -0.43144205]
