timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-5.98558044 -1.15791059],"[ 1.12418879  1.67602457  0.15298961  0.03213693 -0.20185379 -0.95701089
  1.23251605 -0.0438867   1.44118114  0.85024723  0.        ]","[[-0.00418302 -0.06007386 -0.02314747 -0.10997304]
 [-0.00209759 -0.00267246  0.          0.        ]]",-0.254472012792,[-5.37683704 -1.35494597],-6.57001,[-0.18504868 -0.73402637]
1,[-5.13981199 -1.04376888],"[ 1.12286325  1.67143755  0.09270937 -0.02464846 -0.20185375 -0.95701058
  1.13286385 -0.64092443  1.43419979  0.76607635  0.        ]","[[-0.04389969 -0.09983919 -0.02314747 -0.10997304]
 [-3.95641322 -3.96067366  0.          0.        ]]",-0.248707831496,[-5.63404098 -0.50050037],-6.01468,[-0.18504868 -0.73402637]
2,[-4.27311897 -0.81986338],"[ 1.10604299  1.65037648 -0.08543848 -0.16385842 -0.20185371 -0.95701026
  1.03516105 -0.92780439  1.38453571  0.53511709  0.        ]","[[-0.16192647 -0.19813448 -0.02314747 -0.10997304]
 [-7.83337734 -5.86251658  0.          0.        ]]",-0.231441083323,[-3.13778359  0.3763023 ],-6.77271,[-0.18504868 -0.73402637]
3,[-4.04127502 -0.44975817],"[ 1.03681261  1.61445054 -0.3708772  -0.30421543 -0.20185368 -0.95700995
  0.93935414 -0.68530519  1.23990634  0.22167095  0.        ]","[[ -0.35673784  -0.29925513  -0.02314747  -0.10997304]
 [-11.63511252  -4.25489443   0.           0.        ]]",-0.204176624916,[-4.76693343 -0.56488406],-5.1853,[-0.18504868 -0.73402637]
4,[-2.59057403  0.24844976],"[ 0.86033911  1.56127952 -0.73124457 -0.44758061 -0.20185364 -0.95700964
  0.84547356 -1.00973834  0.93686124 -0.11810241  0.        ]","[[ -0.62681653  -0.40593297  -0.02314747  -0.10997304]
 [-15.36041045  -6.40569244   0.           0.        ]]",-0.166207248422,[-2.71802967  0.17537544],-5.68949,[-0.18504868 -0.73402637]
5,[-1.83263934  0.9950704 ],"[ 0.52006071  1.48358422 -1.09365861 -0.60090499 -0.20185361 -0.95700932
  0.753415   -0.88557144  0.43038743 -0.37815502  0.        ]","[[ -0.97067605  -0.52578841  -0.02314747  -0.10997304]
 [-19.01341004  -5.58254277   0.           0.        ]]",-0.120301885739,[-1.16377518  0.57880997],-6.60935,[-0.18504868 -0.73402637]
6,[-1.96193492  1.72705758],"[-0.00995832  1.41545227 -1.33334646 -0.70647209 -0.20185357 -0.95700901
  0.66316161 -0.52284424 -0.21143239 -0.41875141  0.        ]","[[ -1.38687738  -0.61331323  -0.02314747  -0.10997304]
 [-22.594779    -3.17788149   0.           0.        ]]",-0.0884617401054,[-0.87159566  1.53448504],-8.12782,[-0.18504868 -0.73402637]
7,[-3.46330571  1.91478598],"[-0.67147046  1.39587592 -1.29198768 -0.73339785 -0.20185353 -0.95700869
  0.58748863  0.08430494 -0.84067271 -0.17018659  0.        ]","[[ -1.86890182e+00  -6.36487052e-01  -2.31474655e-02  -1.09973041e-01]
 [ -2.55975788e+01   8.47150103e-01   0.00000000e+00   0.00000000e+00]]",-0.107548300788,[-4.38418683  1.7694416 ],-8.60031,[-0.18504868 -0.73402637]
8,[-5.10360098  1.6878562 ],"[-1.30169149  1.44251417 -0.84875899 -0.66693774 -0.2018535  -0.95700838
  0.50052435  0.67951505 -1.29863448  0.3519682   0.        ]","[[ -2.41547777e+00  -5.79954250e-01  -2.31474655e-02  -1.09973041e-01]
 [ -2.90484330e+01   4.79303325e+00   0.00000000e+00   0.00000000e+00]]",-0.162803471909,[-4.85353304  1.6891429 ],-8.93606,[-0.18504868 -0.73402637]
9,[-5.46812248  1.41791534],"[-1.64322567  1.53781586 -0.00916187 -0.49892621 -0.20185346 -0.95700807
  0.41529235  1.26296662 -1.43583152  1.06602256  0.        ]","[[ -3.03038083e+00  -4.45285323e-01  -2.31474655e-02  -1.09973041e-01]
 [ -3.24305485e+01   8.66096665e+00   0.00000000e+00   0.00000000e+00]]",-0.22508769214,[-4.69666294  0.71220816],-9.35026,[-0.18504868 -0.73402637]
