timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-2.90480185 -0.54252362],"[ 1.19044923  1.78727926  0.19221701 -0.99199691 -1.69423939 -0.33163814
  1.11671581 -0.35585597  2.62232512  0.40114838  0.        ]","[[ 0.06267119 -0.08115994 -0.19464702 -0.03499851]
 [-0.00351579 -0.00307632  0.          0.        ]]",-0.406329905433,[-3.7450613  -0.90567132],1.58599,[-0.01520703 -0.2759935 ]
1,[-2.84699345 -0.47728279],"[ 1.19278204  1.7827287   0.13294528 -1.08928829 -1.69422987 -0.33163761
  0.98949027 -0.8640853   2.6202016   0.30591111  0.        ]","[[ 0.02292494 -0.1171858  -0.19464702 -0.03499851]
 [-3.95795237 -3.58756782  0.          0.        ]]",-0.405029819598,[-2.77954348  0.21025063],1.39905,[-0.01520703 -0.2759935 ]
2,[-2.87525511 -0.44819435],"[ 1.18692323  1.77091643 -0.04307947 -1.2574827  -1.69422036 -0.33163707
  0.86472484 -0.73575982  2.59168786  0.06318374  0.        ]","[[-0.09514309 -0.17985649 -0.19464702 -0.03499851]
 [-7.83594217 -2.68251669  0.          0.        ]]",-0.400085917284,[-3.2205507  -1.39600686],1.88431,[-0.01520703 -0.2759935 ]
3,[-2.7175436  -0.14330003],"[ 1.13575393  1.74440857 -0.32809367 -1.50292147 -1.69421084 -0.33163654
  0.74248346 -1.28942101  2.47588049 -0.30814981  0.        ]","[[ -0.28998349  -0.27268639  -0.19464702  -0.03499851]
 [-11.63549197  -6.58744881   0.           0.        ]]",-0.387061508167,[-3.21544716 -0.59132097],2.34965,[-0.01520703 -0.2759935 ]
4,[-2.47076845  0.26358813],"[ 0.98315504  1.67735649 -0.69427062 -1.89499896 -1.69420132 -0.33163601
  0.62262774 -1.60266072  2.17159471 -0.75478679  0.        ]","[[ -0.56007058  -0.4266023   -0.19464702  -0.03499851]
 [-15.36089955  -8.79674654   0.           0.        ]]",-0.357347712992,[-2.26919743  0.91364167],2.36323,[-0.01520703 -0.2759935 ]
5,[-2.26735592  0.61671126],"[ 0.66882672  1.59397233 -1.07421192 -2.22391247 -1.6941918  -0.33163547
  0.50506325 -1.06475785  1.66571845 -1.08903618  0.        ]","[[ -0.90395239  -0.56447392  -0.19464702  -0.03499851]
 [-19.0150965   -5.00300178   0.           0.        ]]",-0.308373998675,[-3.82283622  1.42702277],2.54615,[-0.01520703 -0.2759935 ]
6,[-2.0232482  1.0212667],"[ 0.15960009  1.55170893 -1.34735203 -2.35727372 -1.69418228 -0.33163494
  0.38982873 -0.48897064  1.0471645  -1.17665937  0.        ]","[[ -1.32019205  -0.62378973  -0.19464702  -0.03499851]
 [-22.59687609  -0.94204521   0.           0.        ]]",-0.243229161953,[-4.65012285  0.61894078],2.4529,[-0.01520703 -0.2759935 ]
7,[-1.74474573  1.39620686],"[-0.50330797  1.55611531 -1.35240574 -2.34408923 -1.69417277 -0.3316344
  0.27690263 -0.13845757  0.40978846 -0.94523235  0.        ]","[[ -1.8073473   -0.61782766  -0.19464702  -0.03499851]
 [-26.10690634   1.53008005   0.           0.        ]]",-0.160831245329,[-0.63824655  1.73883847],0.231808,[-0.01520703 -0.2759935 ]
8,[-1.5769453   1.49292445],"[-1.14665875  1.60516662 -0.96365209 -2.18536455 -1.69416325 -0.33163387
  0.21225043  0.41901259 -0.08417281 -0.3895022   0.        ]","[[ -2.34964862  -0.54777746  -0.19464702  -0.03499851]
 [-28.1164558    5.46184984   0.           0.        ]]",-0.0652036824763,[-3.12660823  0.97370442],0.231863,[-0.01520703 -0.2759935 ]
9,[-1.57714784  1.27048588],"[-1.52939464  1.69046019 -0.19121983 -1.83107422 -1.69415373 -0.33163333
  0.1028475   0.95075742 -0.28569138  0.3917144   0.        ]","[[ -2.94609665  -0.40091193  -0.19464702  -0.03499851]
 [-31.516976     9.21219122   0.           0.        ]]",-0.039606643735,[-0.96460856  1.9709342 ],-0.865154,[-0.01520703 -0.2759935 ]
