timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-0.40395188 -0.49043152],"[  1.17034052e+00   1.70897342e+00   9.03829332e-04  -4.52096931e-02
   1.20279677e+00   1.68352653e+00   1.30808522e+00  -6.34084805e-02
   3.22108876e-01  -1.40462464e+00   0.00000000e+00]","[[ -8.80349241e-02  -5.91649066e-02   1.39747195e-01   1.93603588e-01]
 [ -1.73503730e-04   2.87601369e-03   0.00000000e+00   0.00000000e+00]]",-0.229066446135,[-0.88039188 -0.27431948],-5.02978,[-0.01342786 -0.58300257]
1,[-0.26386309 -0.3763777 ],"[ 1.16525311  1.70801003 -0.05109465 -0.06204928  1.20279597  1.68352477
  1.21592995 -0.21919162  0.31361851 -1.46365176  0.        ]","[[-0.12297735 -0.06999249  0.13974719  0.19360359]
 [-3.48247679 -1.0820226   0.          0.        ]]",-0.236774445494,[ 0.54127077  0.72809762],-5.81368,[-0.01342786 -0.58300257]
2,[-0.36520308 -0.32158396],"[ 1.15565638  1.70869068 -0.1213887  -0.05039914  1.20279517  1.68352301
  1.27438621  0.19773391  0.30230338 -1.52667487  0.        ]","[[-0.17046377 -0.06250085  0.13974719  0.19360359]
 [-1.27351556  1.82151166  0.          0.        ]]",-0.24497661968,[-1.63760117 -0.7350766 ],-4.58951,[-0.01342786 -0.58300257]
3,[ 0.01035842 -0.12811202],"[ 1.1375798   1.70924776 -0.21649834 -0.03969414  1.20279437  1.68352125
  1.17039523 -0.22516551  0.28170856 -1.61424697  0.        ]","[[-0.23536038 -0.0556201   0.13974719  0.19360359]
 [-5.2030665  -1.12362498  0.          0.        ]]",-0.256307502968,[ 1.08511668 -0.12382406],-6.28278,[-0.01342786 -0.58300257]
4,[ 0.20513922 -0.12587869],"[ 1.11448001  1.70665889 -0.30790784 -0.08195841  1.20279357  1.68351949
  1.27780954 -0.29259874  0.24719377 -1.72283035  0.        ]","[[-0.29869682 -0.08280445  0.13974719  0.19360359]
 [-1.14409213 -1.59324075  0.          0.        ]]",-0.270267083544,[ 0.0670908   0.76792193],-5.7671,[-0.01342786 -0.58300257]
5,[ 0.03497016 -0.08168351],"[ 1.10607794  1.70653777 -0.33642834 -0.08357605  1.20279277  1.68351774
  1.28539956  0.14852993  0.23680823 -1.75113259  0.        ]","[[-0.31870071 -0.08384603  0.13974719  0.19360359]
 [-0.85724735  1.47884545  0.          0.        ]]",-0.27390686573,[ 1.03120115 -0.13533273],-5.98906,[-0.01342786 -0.58300257]
6,[-0.00920936 -0.23587772],"[ 1.11557787  1.70889778 -0.30402427 -0.0464385   1.20279196  1.68351598
  1.39053994  0.06715917  0.25480368 -1.70264929  0.        ]","[[-0.29598279 -0.05995483  0.13974719  0.19360359]
 [ 3.11580895  0.91216759  0.          0.        ]]",-0.267691060713,[-0.32166906 -0.77511435],-5.34831,[-0.01342786 -0.58300257]
7,[ 0.09758139 -0.26279226],"[ 1.13372032  1.70773538 -0.23347081 -0.0662287   1.20279116  1.68351422
  1.35526504 -0.37606436  0.27314566 -1.64329951  0.        ]","[[-0.24704014 -0.07268107  0.13974719  0.19360359]
 [ 1.78289065 -2.17450637  0.          0.        ]]",-0.260039806314,[-0.7829307  -0.47356181],-5.24913,[-0.01342786 -0.58300257]
8,[ 0.26853365 -0.09987152],"[ 1.13513958  1.69893062 -0.22732049 -0.16210508  1.20279036  1.68351246
  1.27238678 -0.63896034  0.25879436 -1.68211033  0.        ]","[[-0.24280401 -0.13454064  0.13974719  0.19360359]
 [-1.34885664 -4.00535351  0.          0.        ]]",-0.264958630297,[ 0.54735799 -0.17558221],-5.86385,[-0.01342786 -0.58300257]
9,[ 0.38268912 -0.04532104],"[ 1.13346634  1.67794493 -0.23455316 -0.29443863  1.20278956  1.6835107
  1.33039924 -0.72752481  0.22925616 -1.74959207  0.        ]","[[-0.24778619 -0.22083608  0.13974719  0.19360359]
 [ 0.84334103 -4.62213124  0.          0.        ]]",-0.273470967517,[-0.87110091 -0.5304965 ],-4.64183,[-0.01342786 -0.58300257]
10,[ 0.64048356  0.32344526],"[ 1.12719399  1.63557611 -0.26041644 -0.46312187  1.20278876  1.68350895
  1.23878144 -1.01581846  0.1753128  -1.84806233  0.        ]","[[-0.26565433 -0.33342277  0.13974719  0.19360359]
 [-2.61865695 -6.62985303  0.          0.        ]]",-0.285870282374,[ 1.73038762  0.63855897],-5.92983,[-0.01342786 -0.58300257]
