timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-0.30888921 -1.20684648],"[ 1.21851658  1.78082695  0.21106638 -0.37179973  0.3052169   1.32933907
  1.32706636 -0.24704461  1.05661678 -0.92597843  0.        ]","[[ 0.07046491  0.0281126   0.03623199  0.15294881]
 [-0.00131797 -0.00363254  0.          0.        ]]",-0.219479581907,[-0.06358775 -1.09887621],-1.56931,[ 0.02115015 -0.40750611]
1,[-0.22059906 -1.16126204],"[ 1.21875603  1.78124737  0.20731806 -0.45476328  0.30521669  1.32933671
  1.3199423  -0.78540459  1.05926499 -0.96270364  0.        ]","[[ 0.06793042 -0.01168619  0.03623199  0.15294881]
 [-0.25130312 -3.96305101  0.          0.        ]]",-0.222818168685,[ 0.58161429 -1.38879256],-1.54687,[ 0.02115015 -0.40750611]
2,[-0.12311763 -1.08674514],"[ 1.21683389  1.77037177  0.23410454 -0.70044689  0.30521648  1.32933434
  1.38567038 -1.31323939  1.0587657  -1.031755    0.        ]","[[ 0.08605389 -0.12989683  0.03623199  0.15294881]
 [ 2.05596008 -7.84507111  0.          0.        ]]",-0.228656000241,[-0.36417625 -1.14045768],-0.108954,[ 0.02115015 -0.40750611]
3,[ -5.99950552e-04  -8.35663021e-01],"[ 1.21324846  1.71324198  0.27285638 -1.09601597  0.30521626  1.32933197
  1.34350654 -1.83042249  1.0402934  -1.1501603   0.        ]","[[  0.11232481  -0.32496201   0.03623199   0.15294881]
 [  0.57601906 -11.64877499   0.           0.        ]]",-0.23734786573,[-0.47111587 -1.10400786],1.19008,[ 0.02115015 -0.40750611]
4,[ 0.146478   -0.45636177],"[ 1.21433467  1.55751179  0.26212406 -1.599534    0.30521605  1.32932961
  1.29011173 -2.33734488  0.96728118 -1.3701322   0.        ]","[[  0.10504223  -0.59534447   0.03623199   0.15294881]
 [ -1.29815802 -15.37705502   0.           0.        ]]",-0.251832279964,[-0.59875996 -0.44722564],2.39592,[ 0.02115015 -0.40750611]
5,[ 0.231969   -0.19285214],"[ 1.21979935  1.27102725  0.18902186 -2.08600334  0.30521583  1.32932724
  1.22333952 -2.53660962  0.79149077 -1.64514896  0.        ]","[[  0.05556518  -0.91759031   0.03623199   0.15294881]
 [ -3.64191551 -16.84265978   0.           0.        ]]",-0.267578183446,[ 0.09359894 -0.17396122],2.95893,[ 0.02115015 -0.40750611]
6,[ 0.26950479 -0.0078496 ],"[ 1.22180965  0.88072679  0.08764659 -2.41401374  0.30521562  1.32932488
  1.23589954 -2.5849255   0.51807456 -1.85846824  0.        ]","[[ -1.28485321e-02  -1.25800980e+00   3.62319904e-02   1.52948809e-01]
 [ -3.20096522e+00  -1.71980997e+01   0.00000000e+00   0.00000000e+00]]",-0.276612387685,[ 1.64520806 -0.63760662],2.99163,[ 0.02115015 -0.40750611]
7,[ 0.25654334  0.26692319],"[ 1.22100191  0.41138446  0.05253769 -2.51221755  0.3052154   1.32932251
  1.35040759 -2.8819936   0.22041931 -1.90979402  0.        ]","[[ -0.03653972  -1.62389475   0.03623199   0.15294881]
 [  0.81856492 -19.38306379   0.           0.        ]]",-0.271555447926,[ 1.49361339 -0.24165227],2.95425,[ 0.02115015 -0.40750611]
8,[ 0.14693582  0.32168245],"[ 1.22166108 -0.08133034  0.13540268 -2.31075022  0.30521519  1.32932014
  1.46266993 -2.95995601 -0.02998938 -1.79696379  0.        ]","[[  1.93679253e-02  -2.01731111e+00   3.62319904e-02   1.52948809e-01]
 [  4.75928647e+00  -1.99565908e+01   0.00000000e+00   0.00000000e+00]]",-0.251786808953,[ 0.06818799  0.63057425],2.54898,[ 0.02115015 -0.40750611]
9,[-0.02878812  0.03647847],"[ 1.21261081 -0.46771917  0.27872334 -1.85777397  0.30521497  1.32931778
  1.4676533  -2.56672944 -0.21232397 -1.60424158  0.        ]","[[  0.11630867  -2.38742667   0.03623199   0.15294881]
 [  4.93431665 -17.06460397   0.           0.        ]]",-0.225588024267,[-1.22023666  0.06965519],2.01896,[ 0.02115015 -0.40750611]
