timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.67445016  0.06908733],"[ 1.18139559  1.77601724 -0.04246754 -0.56530565  1.29565773 -1.49997912
  1.08668675 -0.35479602  0.20413854  1.31509452  0.        ]","[[-0.09412824  0.0702951   0.14992381 -0.16874722]
 [ 0.00168495 -0.00019811  0.          0.        ]]",-0.167677511452,[-2.30625783 -0.16401545],-0.52257,[-0.01055061 -0.26224932]
1,[-1.65557551  0.13916503],"[ 1.17519523  1.77655833 -0.10134673 -0.58279632  1.29565229 -1.49997148
  0.9565009  -0.44704125  0.19933295  1.24509333  0.        ]","[[-0.13378288  0.06379061  0.14992381 -0.16874722]
 [-3.95397902 -0.648097    0.          0.        ]]",-0.159034353706,[-2.84392737  0.96650207],-0.725387,[-0.01055061 -0.26224932]
2,[-1.749892    0.11605591],"[ 1.14414151  1.77406494 -0.27434176 -0.51405733  1.29564684 -1.49996384
  0.8288333   0.09986902  0.17534319  1.07668067  0.        ]","[[-0.25178331  0.08936949  0.14992381 -0.16874722]
 [-7.83314514  3.19317433  0.          0.        ]]",-0.137716465415,[-1.93977912  0.20077222],-0.987427,[-0.01055061 -0.26224932]
3,[-1.72806168  0.30409345],"[ 1.05269548  1.76279639 -0.54748893 -0.32363763  1.2956414  -1.4999562
  0.70372976  0.20425591  0.10783446  0.83173348  0.        ]","[[ -0.44658541   0.1605893    0.14992381  -0.16874722]
 [-11.63441551   3.92634567   0.           0.        ]]",-0.105040426212,[-1.21441276  1.00379904],-1.34516,[-0.01055061 -0.26224932]
4,[-1.77515841  0.43382508],"[ 0.84940739  1.73038353 -0.88375715 -0.01473991  1.29563596 -1.49994856
  0.58105774  0.75712281 -0.03687272  0.53501754  0.        ]","[[ -0.71667155   0.27807711   0.14992381  -0.16874722]
 [-15.36181341   7.80945405   0.           0.        ]]",-0.0616705352819,[-0.50269742  1.72478944],-1.72563,[-0.01055061 -0.26224932]
5,[-1.79236937  0.58398467],"[ 0.5079305   1.64016597 -1.19155837  0.47191343  1.29563052 -1.49994092
  0.52555033  1.29889276 -0.25831999  0.27785091  0.        ]","[[ -1.04082933   0.47244547   0.14992381  -0.16874722]
 [-17.04839322  11.61464507   0.           0.        ]]",-0.0241917805312,[-2.66217685  0.14518676],-0.858192,[-0.01055061 -0.26224932]
6,[-1.67056274  0.90612108],"[ 0.02226753  1.47410839 -1.37918871  0.998584    1.29562508 -1.49993327
  0.40641957  1.34805481 -0.56967792  0.08328508  0.        ]","[[ -1.41811462   0.70820451   0.14992381  -0.16874722]
 [-20.66819523  11.95997979   0.           0.        ]]",-0.0513171623876,[-1.2969321   0.25910793],-1.20683,[-0.01055061 -0.26224932]
7,[-1.55406713  1.09039509],"[-0.58796265  1.24304799 -1.3314447   1.44606596  1.29561964 -1.49992563
  0.28961522  1.46033808 -0.99168551 -0.01057005  0.        ]","[[ -1.86708642   0.95531893   0.14992381  -0.16874722]
 [-24.21731153  12.74866004   0.           0.        ]]",-0.112616519349,[-2.56829987  0.9582363 ],-0.651997,[-0.01055061 -0.26224932]
8,[-1.57816434  0.84876525],"[-1.187294    0.91576251 -0.92646047  1.79956223  1.2956142  -1.49991799
  0.17506105  1.9643622  -1.44591306  0.09888765  0.        ]","[[ -2.38635404   1.24581392   0.14992381  -0.16874722]
 [-27.69805694  16.28882232   0.           0.        ]]",-0.176852450057,[-3.92427783  1.47930805],0.353841,[-0.01055061 -0.26224932]
9,[-1.75526547  0.25470701],"[-1.541794    0.46357312 -0.15045994  1.93875734  1.29560876 -1.49991035
  0.06273078  2.48174587 -1.79037652  0.44223357  0.        ]","[[ -2.97455845   1.60805472   0.14992381  -0.16874722]
 [-31.11122923  19.92292342   0.           0.        ]]",-0.230533270478,[-2.66503673  0.62667829],0.346932,[-0.01055061 -0.26224932]
