timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.0548681  -1.16461158],"[ 1.1478814   1.68610682  0.20045609  0.12458583  0.85538598  1.31472721
  1.26686489 -0.04787004  0.60175657 -0.81615483  0.        ]","[[ 0.03410259  0.01870703  0.09947493  0.15119841]
 [ 0.00205379 -0.00172938  0.          0.        ]]",-0.179800171869,[-1.10178245 -0.51997882],-7.54356,[-0.10843738 -0.63775831]
1,[-0.71735823 -0.95916599],"[ 1.14866506  1.68634948  0.14070167  0.09392406  0.85538567  1.31472645
  1.16493399 -0.3516945   0.60319498 -0.8880256   0.        ]","[[ -5.53920814e-03  -1.96941202e-03   9.94749255e-02   1.51198406e-01]
 [ -3.95306758e+00  -2.05906293e+00   0.00000000e+00   0.00000000e+00]]",-0.188397325468,[-0.77981297 -1.11463495],-7.64775,[-0.10843738 -0.63775831]
2,[ 0.01410156 -0.33167821],"[ 1.13957482  1.6815589  -0.02356933 -0.02530245  0.85538535  1.31472569
  1.08748552 -0.93024831  0.5838336  -1.1026122   0.        ]","[[-0.11475201 -0.08245774  0.09947493  0.15119841]
 [-6.95821992 -5.9767144   0.          0.        ]]",-0.21339052699,[-1.20298609 -0.336245  ],-7.21606,[-0.10843738 -0.63775831]
3,[ 0.84010607  0.3072058 ],"[ 1.08995621  1.65413425 -0.28526139 -0.21831704  0.85538504  1.31472493
  0.98909105 -1.10916654  0.47777605 -1.43617976  0.        ]","[[ -0.29222228  -0.21414787   0.09947493   0.15119841]
 [-10.77612683  -7.18825408   0.           0.        ]]",-0.25101216035,[ 1.40674228  0.04101555],-7.81576,[-0.10843738 -0.63775831]
4,[ 1.39913464  0.59352285],"[ 1.0010231   1.59847192 -0.52823157 -0.41845553  0.85538472  1.31472417
  1.09652712 -1.06438578  0.28559194 -1.72971368  0.        ]","[[-0.46591834 -0.35487061  0.09947493  0.15119841]
 [-6.60735007 -6.88502657  0.          0.        ]]",-0.284109885605,[ 2.79295545  1.55903561],-8.16886,[-0.10843738 -0.63775831]
5,[ 1.3787446   0.10857021],"[ 0.93922889  1.54502779 -0.64803472 -0.5502033   0.85538441  1.31472341
  1.20180612 -0.45972612  0.14092358 -1.86902125  0.        ]","[[-0.557079   -0.45149047  0.09947493  0.15119841]
 [-2.52226771 -2.79060367  0.          0.        ]]",-0.300386274796,[ 2.29137929 -0.67857037],-7.18204,[-0.10843738 -0.63775831]
6,[ 1.56232834  0.46145162],"[ 0.93166457  1.49019581 -0.6611003  -0.65762237  0.8553841   1.31472264
  1.30506966 -0.84857303  0.07564513 -1.90893337  0.        ]","[[-0.56732217 -0.53372099  0.09947493  0.15119841]
 [ 1.48461555 -5.42366341  0.          0.        ]]",-0.30499725418,[ 1.53086555  0.14723089],-6.54505,[-0.10843738 -0.63775831]
7,[ 1.34257746  0.33317518],"[ 0.980268    1.41119416 -0.57139582 -0.78317952  0.85538378  1.31472188
  1.40626342 -0.74682167  0.0777072  -1.87917887  0.        ]","[[-0.49823369 -0.63528152  0.09947493  0.15119841]
 [ 5.41119302 -4.73466077  0.          0.        ]]",-0.300675822218,[ 0.23498424  0.88394345],-5.93962,[-0.10843738 -0.63775831]
8,[ 0.80194753 -0.24404794],"[ 1.0489507   1.36019654 -0.41262459 -0.85162126  0.85538347  1.31472112
  1.42743284 -0.21612293  0.15169286 -1.78830741  0.        ]","[[-0.38176796 -0.69391905  0.09947493  0.15119841]
 [ 6.2326492  -1.14106137  0.          0.        ]]",-0.288866659528,[-0.75605577  0.56686494],-5.56706,[-0.10843738 -0.63775831]
9,[ 0.37183845 -0.61109161],"[ 1.09148087  1.36013897 -0.2796968  -0.85169267  0.85538315  1.31472036
  1.3471475   0.11885047  0.23420209 -1.69254455  0.        ]","[[-0.28837084 -0.69398195  0.09947493  0.15119841]
 [ 3.11742959  1.12719386  0.          0.        ]]",-0.277155101064,[-0.07667532 -0.8393288 ],-5.35367,[-0.10843738 -0.63775831]
10,[ 0.4591378  -0.19144249],"[ 1.11230494  1.35012888 -0.19416779 -0.86420097  0.85538284  1.3147196
  1.33776886 -0.37521889  0.27449751 -1.63359812  0.        ]","[[-0.2296732  -0.70500521  0.09947493  0.15119841]
 [ 2.75354807 -2.21837117  0.          0.        ]]",-0.269961901735,[-0.04714966 -1.13695792],-4.86381,[-0.10843738 -0.63775831]
11,[ 0.54571933  0.49592534],"[ 1.12703621  1.27000565 -0.11641245 -0.95521429  0.85538252  1.31471884
  1.33159047 -0.95346558  0.26261234 -1.61204966  0.        ]","[[-0.17700707 -0.78865881  0.09947493  0.15119841]
 [ 2.51384296 -6.13393972  0.          0.        ]]",-0.266476052481,[ 0.32339726  0.65924916],-5.25995,[-0.10843738 -0.63775831]
12,[ 0.2167477   0.18209463],"[ 1.13962585  1.17031949 -0.02304091 -1.04987409  0.85538221  1.31471808
  1.36326135 -0.55008946  0.24813211 -1.58358112  0.        ]","[[-0.11440023 -0.88393228  0.09947493  0.15119841]
 [ 3.74277665 -3.40250137  0.          0.        ]]",-0.261915515547,[-0.13302928  0.46149329],-5.2193,[-0.10843738 -0.63775831]
13,[-0.09862724 -0.06728899],"[ 1.14724212  1.11578823  0.08037046 -1.09459177  0.8553819   1.31471732
  1.3477739  -0.27025121  0.26460363 -1.52890118  0.        ]","[[-0.04557387 -0.93297003  0.09947493  0.15119841]
 [ 3.14185982 -1.50759266  0.          0.        ]]",-0.254639366612,[-0.94341015  0.09009069],-4.95752,[-0.10843738 -0.63775831]
14,[-0.16857761 -0.10124853],"[ 1.14837993  1.08574557  0.11767956 -1.11736842  0.85538158  1.31471656
  1.24997092 -0.21299472  0.26423501 -1.51271451  0.        ]","[[-0.02081245 -0.95923175  0.09947493  0.15119841]
 [-0.6530918  -1.11988389  0.          0.        ]]",-0.252313193891,[-1.16610098 -0.35358255],-4.72141,[-0.10843738 -0.63775831]
