timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-2.14885092 -3.20345473],"[ 1.12515237  1.66600505  0.18131244 -0.00294599 -0.29590611  1.19803216
  1.23366692 -0.04258287  1.51460268 -0.79500721  0.        ]","[[ 0.01343006 -0.08572147 -0.03344868  0.13833569]
 [ 0.00250577  0.00345529  0.          0.        ]]",-0.283072517412,[-2.18465375 -4.07276782],-8.2671,[-0.1992465 -0.720339 ]
1,[-1.43781769 -2.57350636],"[ 1.12480092  1.65999307  0.12115634 -0.0595886  -0.29590606  1.19803165
  1.13386769 -0.6391174   1.50766224 -0.87881514  0.        ]","[[-0.02619552 -0.12536547 -0.03344868  0.13833569]
 [-3.95190823 -3.9546685   0.          0.        ]]",-0.288899581662,[-2.415312   -2.99395137],-7.7345,[-0.1992465 -0.720339 ]
2,[-0.47478268 -1.47673261],"[ 1.11088653  1.62886695 -0.05713807 -0.22619771 -0.295906    1.19803115
  1.03603897 -1.22384335  1.45277116 -1.12256177  0.        ]","[[-0.14412573 -0.24338589 -0.03344868  0.13833569]
 [-7.82824655 -7.83444225  0.          0.        ]]",-0.304325068736,[-0.81906165 -1.41789273],-8.16759,[-0.1992465 -0.720339 ]
3,[ 0.76827919 -0.08893992],"[ 1.04965021  1.53527273 -0.33340139 -0.48964867 -0.29590595  1.19803064
  0.9581984  -1.79702691  1.26318619 -1.47582825  0.        ]","[[ -0.33163552  -0.43823357  -0.03344868   0.13833569]
 [-10.91257852 -11.63763551   0.           0.        ]]",-0.322608338994,[ 0.96811597 -0.9645591 ],-7.7031,[-0.1992465 -0.720339 ]
4,[ 1.69083583  1.41235042],"[ 0.94913666  1.32628886 -0.57930746 -0.81326136 -0.29590589  1.19803013
  1.06031234 -2.33809407  0.92924422 -1.7600457   0.        ]","[[ -0.50929001  -0.70700709  -0.03344868   0.13833569]
 [ -6.86641337 -15.22774028   0.           0.        ]]",-0.330921254363,[ 1.49822973  1.15453683],-5.86647,[-0.1992465 -0.720339 ]
5,[ 1.64104545  1.35352206],"[ 0.87846208  1.04700072 -0.70332483 -1.06422177 -0.29590583  1.19802962
  1.16353231 -1.69608458  0.62565318 -1.85970811  0.        ]","[[ -0.60558408  -0.96882153  -0.03344868   0.13833569]
 [ -2.7764192  -10.967885     0.           0.        ]]",-0.326297074461,[ 1.74814859  1.52798316],-5.35059,[-0.1992465 -0.720339 ]
6,[ 1.26773548  0.89360428],"[ 0.86624509  0.82477312 -0.72231445 -1.1892589  -0.29590578  1.19802911
  1.26473783 -1.06676996  0.47311566 -1.85397387  0.        ]","[[-0.62087876 -1.14628401 -0.03344868  0.13833569]
 [ 1.2337586  -6.79225643  0.          0.        ]]",-0.318380562633,[ 2.033605    0.56701529],-5.39683,[-0.1992465 -0.720339 ]
7,[ 0.8468498   0.64619315],"[ 0.91566517  0.67449597 -0.64136558 -1.24719026 -0.29590572  1.1980286
  1.36397002 -0.70827446  0.46217115 -1.81092681  0.        ]","[[-0.55675351 -1.25826332 -0.03344868  0.13833569]
 [ 5.16575017 -4.41356658  0.          0.        ]]",-0.311722183159,[ 0.19430463  0.65696937],-4.89238,[-0.1992465 -0.720339 ]
8,[ 0.31365392  0.22152588],"[ 0.98905619  0.58976644 -0.49501941 -1.27168487 -0.29590566  1.19802809
  1.38078134 -0.30306007  0.53527999 -1.7546659   0.        ]","[[-0.44675479 -1.31955832 -0.03344868  0.13833569]
 [ 5.83190774 -1.72488675  0.          0.        ]]",-0.30697784451,[-0.49733833 -0.09968747],-4.50474,[-0.1992465 -0.720339 ]
9,[ 0.07907602  0.3496165 ],"[ 1.04064313  0.53638847 -0.36113119 -1.28428364 -0.29590561  1.19802759
  1.32820347 -0.35731807  0.60458126 -1.70308042  0.        ]","[[-0.35101906 -1.357668   -0.03344868  0.13833569]
 [ 3.74859308 -2.08490009  0.          0.        ]]",-0.303212323498,[-1.366605    0.62616905],-4.4563,[-0.1992465 -0.720339 ]
10,[-0.17630291 -0.14608571],"[ 1.05633665  0.51327938 -0.3116185  -1.28907791 -0.29590555  1.19802708
  1.22644752  0.02270509  0.62617895 -1.6831167   0.        ]","[[-0.31650087 -1.37406651 -0.03344868  0.13833569]
 [-0.28335322  0.43663038  0.          0.        ]]",-0.301596478746,[-0.57509629 -0.1853094 ],-4.77329,[-0.1992465 -0.720339 ]
11,[ 0.00572923  0.0036782 ],"[ 1.04351762  0.51509839 -0.35246033 -1.28871415 -0.2959055   1.19802657
  1.16915745 -0.08910718  0.59918508 -1.69834859  0.        ]","[[-0.3449439  -1.37277763 -0.03344868  0.13833569]
 [-2.55339022 -0.3052666   0.          0.        ]]",-0.302263740844,[-0.98041462  0.32477052],-4.75891,[-0.1992465 -0.720339 ]
12,[ 0.22480902 -0.26395157],"[ 0.99634738  0.52478186 -0.47810009 -1.28673935 -0.29590544  1.19802606
  1.07251118  0.10574921  0.51352128 -1.74200921  0.        ]","[[-0.43443424 -1.36591099 -0.03344868  0.13833569]
 [-6.38287681  0.98764462  0.          0.        ]]",-0.304147588888,[ 0.78881903 -0.45830564],-5.43063,[-0.1992465 -0.720339 ]
13,[ 0.59013772  0.11737237],"[ 0.93521054  0.52667461 -0.60594455 -1.28634477 -0.29590538  1.19802555
  1.15448743 -0.17078462  0.41396506 -1.77926525  0.        ]","[[-0.52950106 -1.36456762 -0.03344868  0.13833569]
 [-3.13463903 -0.84721245  0.          0.        ]]",-0.305170452925,[-0.30074317 -1.07103389],-4.27071,[-0.1992465 -0.720339 ]
14,[ 1.04114544  0.97402263],"[ 0.88009938  0.44664551 -0.70072669 -1.30071514 -0.29590533  1.19802504
  1.12603442 -0.76496681  0.29410786 -1.78463129  0.        ]","[[-0.60350484 -1.42106847 -0.03344868  0.13833569]
 [-4.26204083 -4.78973004  0.          0.        ]]",-0.301622380388,[ 0.15685183  1.16915779],-5.13948,[-0.1992465 -0.720339 ]
15,[ 0.87927818  0.26454282],"[ 0.81509294  0.36791563 -0.7957199  -1.31036444 -0.29590527  1.19802453
  1.14380429 -0.15393114  0.17316312 -1.77778863  0.        ]","[[-0.68168146 -1.47618451 -0.03344868  0.13833569]
 [-3.55791102 -0.73538817  0.          0.        ]]",-0.297191776736,[ 0.17197117  1.06040446],-5.84901,[-0.1992465 -0.720339 ]
16,[ 0.69512165 -0.57394886],"[ 0.75730209  0.4039281  -0.86875022 -1.3064953  -0.29590522  1.19802403
  1.16273723  0.44500294  0.12005301 -1.79372022  0.        ]","[[-0.7453126  -1.45101933 -0.03344868  0.13833569]
 [-2.80769475  3.23865738  0.          0.        ]]",-0.298372325814,[ 2.13618783 -1.75784964],-6.07801,[-0.1992465 -0.720339 ]
17,[ 1.01027942  0.19644217],"[ 0.74222355  0.43873328 -0.88634015 -1.30188239 -0.29590516  1.19802352
  1.26403221 -0.1615361   0.11779878 -1.80504711  0.        ]","[[-0.76119544 -1.42662531 -0.03344868  0.13833569]
 [ 1.2060314  -0.78584761  0.          0.        ]]",-0.300015027293,[ 0.24678934  0.12560663],-5.37373,[-0.1992465 -0.720339 ]
18,[ 0.88793445  0.12058511],"[ 0.77389066  0.42366215 -0.84873204 -1.30398485 -0.2959051   1.19802301
  1.28807448 -0.08426184  0.14818706 -1.79819377  0.        ]","[[-0.72751636 -1.43719791 -0.03344868  0.13833569]
 [ 2.158704   -0.27311801  0.          0.        ]]",-0.299641862986,[-0.23022677  0.03696183],-5.16266,[-0.1992465 -0.720339 ]
19,[ 0.81766725  0.09832824],"[ 0.8043155   0.41804348 -0.81006645 -1.30472683 -0.29590505  1.1980225
  1.26400175 -0.06135917  0.18241839 -1.79313906  0.        ]","[[-0.69391238 -1.44113554 -0.03344868  0.13833569]
 [ 1.20487078 -0.12115444  0.          0.        ]]",-0.299697044701,[ 1.74233128 -0.23051225],-5.97537,[-0.1992465 -0.720339 ]
