timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.06435466  0.36308587],"[ 1.20208613  1.74772813  0.08893831 -0.00576687  1.39474762 -0.77141213
  1.33806183 -0.11562353  0.18479361  0.7692541   0.        ]","[[-0.01422158  0.05239587  0.16139515 -0.08869866]
 [ 0.00016204 -0.00202217  0.          0.        ]]",-0.103543653042,[-1.6559124   0.22357936],-3.60899,[-0.00332744 -0.4747031 ]
1,[-1.08526587  0.48993996],"[ 1.20021964  1.74705245  0.02998973  0.00932643  1.39474604 -0.77141166
  1.23021215  0.00705452  0.18438798  0.71570739  0.        ]","[[-0.05391235  0.06125358  0.16139515 -0.08869866]
 [-3.9560656   0.88483166  0.          0.        ]]",-0.0970789883804,[-1.828175    1.63668432],-3.75221,[-0.00332744 -0.4747031 ]
2,[-1.33810711  0.61974192],"[ 1.18187273  1.74017445 -0.14422068  0.10665253  1.39474446 -0.77141118
  1.12446329  0.55256475  0.17400216  0.58168586  0.        ]","[[-0.17195453  0.11851731  0.16139515 -0.08869866]
 [-7.83523669  4.82838863  0.          0.        ]]",-0.0807764568699,[-1.42982866  0.13117373],-3.81775,[-0.00332744 -0.4747031 ]
3,[-1.34847033  1.09244454],"[ 1.11043148  1.7175024  -0.42290328  0.27622776  1.39474288 -0.77141071
  1.02084169  0.611381    0.13050017  0.37027315  0.        ]","[[ -0.36679712   0.2193514    0.16139515  -0.08869866]
 [-11.63638032   5.25358012   0.           0.        ]]",-0.0548334942524,[-1.30262572  1.21951718],-3.89785,[-0.00332744 -0.4747031 ]
4,[-1.79106438  1.49151111],"[ 0.9316611   1.66232488 -0.77377997  0.51106679  1.3947413  -0.77141024
  0.91922986  1.14488431  0.01946196  0.09945237  0.        ]","[[ -0.63692272   0.36311965   0.16139515  -0.08869866]
 [-15.36380425   9.11034116   0.           0.        ]]",-0.0249065192023,[-1.15383332  0.83860077],-4.11931,[-0.00332744 -0.4747031 ]
5,[-2.2508657  1.9127835],"[ 0.58996624  1.53309386 -1.12488446  0.83566481  1.39473972 -0.77140977
  0.81962498  1.57936085 -0.18722591 -0.17085699  0.        ]","[[ -0.98085769   0.57684109   0.16139515  -0.08869866]
 [-19.01761138  12.25123514   0.           0.        ]]",-0.0379227457107,[-3.23060088  1.51318564],-3.44072,[-0.00332744 -0.4747031 ]
6,[-2.80844045  1.79757619],"[ 0.06071652  1.28545748 -1.35373178  1.19734883  1.39473814 -0.77140929
  0.72196528  2.09352729 -0.50255027 -0.3785325   0.        ]","[[ -1.39715225   0.85916132   0.16139515  -0.08869866]
 [-22.60006641  15.96823431   0.           0.        ]]",-0.0827231632343,[-2.97731784  2.34801562],-3.07693,[-0.00332744 -0.4747031 ]
7,[-3.42675066  1.34871244],"[-0.60337796  0.87771446 -1.30359911  1.50472901  1.39473657 -0.77140882
  0.62620771  2.59734665 -0.89688359 -0.44051187  0.        ]","[[ -1.88439523   1.21507195   0.16139515  -0.08869866]
 [-26.11274808  19.61046266   0.           0.        ]]",-0.129642531218,[-3.49928089  2.84480546],-2.35904,[-0.00332744 -0.4747031 ]
8,[-3.72506332  0.51884657],"[-1.23277149  0.31520187 -0.8477682   1.60711984  1.39473499 -0.77140835
  0.53230863  3.09099348 -1.28261405 -0.293749    0.        ]","[[ -2.44120781   1.64308973   0.16139515  -0.08869866]
 [-29.55725589  23.17919514   0.           0.        ]]",-0.170044264047,[-1.88880818  0.1263005 ],-2.80293,[-0.00332744 -0.4747031 ]
9,[-3.21690392 -0.22368863],"[ -1.55369363e+00  -2.71643952e-01  -1.81260565e-03   1.37199865e+00
   1.39473341e+00  -7.71407873e-01   4.40253210e-01   3.09617697e+00
  -1.54084072e+00   3.84801450e-02   0.00000000e+00]","[[ -3.06623298   2.10705153   0.16139515  -0.08869866]
 [-32.93413374  23.21675851   0.           0.        ]]",-0.198148579365,[-3.06470012  0.27563222],-2.31931,[-0.00332744 -0.4747031 ]
10,[-2.9413414  -0.85616523],"[-1.30354702 -0.71878323  0.96939181  0.81707487  1.39473183 -0.7714074
  0.35001596  3.18305511 -1.56308594  0.42936534  0.        ]","[[ -3.75812872   2.57768794   0.16139515  -0.08869866]
 [-36.24431603  23.84491527   0.           0.        ]]",-0.206054330208,[-2.7470889  -0.88882152],-3.44884,[-0.00332744 -0.4747031 ]
11,[-2.44705558 -1.21207881],"[-0.44754757 -0.91510947  1.56753747  0.12114797  1.39473025 -0.77140693
  0.26159282  2.20787563 -1.36813456  0.66411915  0.        ]","[[ -4.51556105   3.01451403   0.16139515  -0.08869866]
 [-39.48795191  16.79517166   0.           0.        ]]",-0.189634852344,[-5.42401985 -0.99926703],-3.95669,[-0.00332744 -0.4747031 ]
12,[-2.47653508 -1.47104049],"[ 0.62949744 -0.92584285  1.31544514 -0.07998446  1.39472867 -0.77140645
  0.17494618 -0.15872975 -1.32677005  0.69067303  0.        ]","[[ -5.33721356   3.13270203   0.16139515  -0.08869866]
 [-42.66642038  -0.3135475    0.           0.        ]]",-0.185806538681,[-3.08792296 -0.86282018],-4.39486,[-0.00332744 -0.4747031 ]
13,[-2.63039231 -1.62661624],"[  1.19962460e+00  -9.23847531e-01   2.01254382e-01  -7.63740795e-04
   1.39472709e+00  -7.71405981e-01   9.00352422e-02  -6.74592695e-01
  -1.35622014e+00   7.88851097e-01   0.00000000e+00]","[[ -6.22179402   3.08625739   0.16139515  -0.08869866]
 [-45.78121763  -4.04283723   0.           0.        ]]",-0.195722993141,[-2.07468048 -2.00891724],-3.86876,[-0.00332744 -0.4747031 ]
14,[-2.62347651 -1.13081205],"[ 0.69633855 -0.90543323 -1.03995584  0.20221119  1.39472551 -0.77140551
  0.00681292 -1.21140597 -1.21795659  0.88428924  0.        ]","[[ -7.16804959   2.96646598   0.16139515  -0.08869866]
 [-48.83407144  -7.92358632   0.           0.        ]]",-0.185906640723,[-2.59460789 -1.22010682],-3.11842,[-0.00332744 -0.4747031 ]
15,[-2.51401687  0.53160477],"[-0.61277182 -0.83450411 -1.3002776   0.52485292  1.39472393 -0.77140503
 -0.07473341 -1.73784277 -1.01390643  0.67448699  0.        ]","[[ -8.17474714   2.76981397   0.16139515  -0.08869866]
 [-51.82544464 -11.72933335   0.           0.        ]]",-0.145632935144,[-2.37764933  1.77301211],-2.8776,[-0.00332744 -0.4747031 ]
