timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-0.76651645  0.60953104],"[ 1.14388071  1.65717124  0.15499033 -0.79838209  1.62960432 -0.55977545
  0.87432614 -0.33702557 -0.08632258  0.5651401   0.        ]","[[ 0.04324852 -0.05511691  0.18636248 -0.06053864]
 [-0.00110561 -0.00159731  0.          0.        ]]",-0.0677746497378,[-0.25022193  1.92838184],-1.34556,[-0.03289218 -0.19536781]
1,[-0.84593058  0.55062395],"[ 1.14439809  1.65888777  0.13996295 -0.69958117  1.62958876 -0.55977353
  0.833452    0.23419478 -0.08612828  0.58252775  0.        ]","[[ 0.03327975 -0.01541684  0.18636248 -0.06053864]
 [-0.99246556  3.95840598  0.          0.        ]]",-0.0699203928813,[ 1.32955631 -0.50856228],-1.46444,[-0.03289218 -0.19536781]
2,[-0.81834805  0.57082653],"[ 1.14319817  1.65788785  0.17017395 -0.55477007  1.62957319 -0.55977161
  0.99737731 -0.06780363 -0.09007414  0.6635213   0.        ]","[[ 0.05332606  0.04274538  0.18636248 -0.06053864]
 [ 2.98385549  1.86479864  0.          0.        ]]",-0.0798006423843,[-2.04570369 -0.93974608],-0.30455,[-0.03289218 -0.19536781]
3,[-0.74690115  0.62836015],"[ 1.14151055  1.6578923   0.19939394 -0.55574567  1.62955763 -0.55976969
  0.83191269 -0.60965168 -0.09242517  0.69430831  0.        ]","[[ 0.07273516  0.04235251  0.18636248 -0.06053864]
 [-1.02958808 -1.89157211  0.          0.        ]]",-0.0835692315347,[-0.83826149  0.58612926],-0.606128,[-0.03289218 -0.19536781]
4,[-0.77692562  0.6099574 ],"[ 1.14488876  1.65849412  0.11852934 -0.59097758  1.62954207 -0.55976777
  0.69600161 -0.26928828 -0.08659417  0.59639851  0.        ]","[[ 0.0190675   0.02819531  0.18636248 -0.06053864]
 [-4.32619781  0.46798432  0.          0.        ]]",-0.0716086708313,[-0.50443235  2.28124694],-1.30612,[-0.03289218 -0.19536781]
5,[-0.84083521  0.579135  ],"[ 1.13997572  1.65528312 -0.04076045 -0.46912591  1.62952651 -0.55976585
  0.61719694  0.30064659 -0.0882292   0.46790778  0.        ]","[[-0.08663452  0.07719729  0.18636248 -0.06053864]
 [-6.23763656  4.41904137  0.          0.        ]]",-0.0559143640224,[-1.27919966  0.7040129 ],-1.03762,[-0.03289218 -0.19536781]
6,[-0.87007236  0.59715295],"[ 1.10243683  1.6360449  -0.28323168 -0.18429646  1.62951095 -0.55976393
  0.45914849  0.69034068 -0.10811635  0.30482691  0.        ]","[[ -0.24985074   0.19268386   0.18636248  -0.06053864]
 [-10.07123176   7.12059247   0.           0.        ]]",-0.0358645139983,[-1.76498401 -0.85526084],-0.731124,[-0.03289218 -0.19536781]
7,[-0.70072603  0.7949456 ],"[ 0.98402644  1.6037527  -0.61879594  0.07409211  1.62949539 -0.55976201
  0.30432039  0.18169036 -0.17929723  0.02446464  0.        ]","[[ -0.4889551    0.29971672   0.18636248  -0.06053864]
 [-13.8267207    3.59441063   0.           0.        ]]",-0.0122407847308,[-0.43542402 -0.47208058],-0.752954,[-0.03289218 -0.19536781]
8,[-0.54265946  0.98485506],"[ 0.74765887  1.58296217 -0.97117357  0.19775461  1.62947984 -0.55976009
  0.2446065  -0.098177   -0.35147763 -0.3451309   0.        ]","[[ -0.78002175   0.35213889   0.18636248  -0.06053864]
 [-15.27512068   1.65425151   0.           0.        ]]",-0.0574761555955,[ 0.14925288  1.3597566 ],-0.935379,[-0.03289218 -0.19536781]
9,[-0.52417552  1.03915131],"[ 0.42243287  1.5489797  -1.23825007  0.36476988  1.62946428 -0.55975817
  0.28133805  0.4681695  -0.6000579  -0.6420024   0.        ]","[[ -1.07658459   0.42461629   0.18636248  -0.06053864]
 [-14.38414538   5.58040202   0.           0.        ]]",-0.107390422217,[-1.52627836  1.42114299],-0.71174,[-0.03289218 -0.19536781]
10,[-0.52127117  1.08522296],"[ 0.00246015  1.45993196 -1.39708428  0.69284817  1.62944872 -0.55975625
  0.12989598  1.02351221 -0.89752739 -0.83079841  0.        ]","[[ -1.40112259   0.57485232   0.18636248  -0.06053864]
 [-18.0574888    9.43028962   0.           0.        ]]",-0.152167435091,[ 0.0270901   1.92441864],-0.889758,[-0.03289218 -0.19536781]
11,[-0.56158948  1.07305801],"[-0.48506419  1.2822822  -1.39248279  1.12754239  1.62943316 -0.55975433
  0.14895702  1.5675914  -1.21650452 -0.89720287  0.        ]","[[ -1.75763324   0.80130277   0.18636248  -0.06053864]
 [-17.59513898  13.20215479   0.           0.        ]]",-0.190553190413,[ 1.05879763  2.93079709],-0.868388,[-0.03289218 -0.19536781]
