timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-4.04264259 -0.74055183],"[ 1.21345836  1.76903031  0.04959404 -0.2376079   0.07935713 -1.57419948
  1.33462448 -0.1762144   1.24751137  1.3838662   0.        ]","[[-0.03965105  0.00564616  0.01006063 -0.18170081]
 [-0.00294553  0.00372782  0.          0.        ]]",-0.26494120769,[-2.94135912  0.19599276],-2.34147,[ 0.02770216 -0.42923763]
1,[-4.10072565 -0.68457597],"[ 1.21019632  1.76892733 -0.00926532 -0.22288346  0.07935709 -1.57419672
  1.2243868  -0.07021537  1.2446287   1.32857612  0.        ]","[[-0.0794029   0.01352179  0.01006063 -0.18170081]
 [-3.95906662  0.78123858  0.          0.        ]]",-0.259782737597,[-4.64227258 -1.07522981],-0.802181,[ 0.02770216 -0.42923763]
2,[-3.75991631 -0.24455042],"[ 1.18774256  1.76896832 -0.18263427 -0.26820946  0.07935705 -1.57419397
  1.11638113 -0.61193443  1.2182582   1.12731539  0.        ]","[[-0.19747354 -0.01072134  0.01006063 -0.18170081]
 [-7.83509704 -3.19231324  0.          0.        ]]",-0.240179765098,[-3.19030408 -0.87683675],-0.870913,[ 0.02770216 -0.42923763]
3,[-3.2853868   0.40244466],"[ 1.10979398  1.76126706 -0.45872406 -0.45109917  0.07935701 -1.57419122
  1.01050479 -1.07644321  1.1005858   0.76659722  0.        ]","[[ -3.92298006e-01  -1.08753327e-01   1.00606259e-02  -1.81700806e-01]
 [ -1.16347194e+01  -6.59952635e+00   0.00000000e+00   0.00000000e+00]]",-0.200481030075,[-2.88292461  0.7351579 ],-0.896728,[ 0.02770216 -0.42923763]
4,[-3.23133206  0.74936736],"[ 0.92295582  1.74007291 -0.80389199 -0.6383066   0.07935697 -1.57418846
  0.90665072 -0.6615664   0.82516214  0.36160695  0.        ]","[[ -6.62387021e-01  -2.10211144e-01   1.00606259e-02  -1.81700806e-01]
 [ -1.53617741e+01  -3.55637906e+00   0.00000000e+00   0.00000000e+00]]",-0.144061090344,[-2.49199582  1.17764898],-1.34906,[ 0.02770216 -0.42923763]
5,[-3.23284125  1.16056013],"[ 0.57340008  1.73104299 -1.14484532 -0.69420703  0.07935693 -1.57418571
  0.8048418  -0.11192056  0.39727167  0.04309453  0.        ]","[[ -1.00628107e+00  -2.40887679e-01   1.00606259e-02  -1.81700806e-01]
 [ -1.90154389e+01   4.75310615e-01   0.00000000e+00   0.00000000e+00]]",-0.0787403224421,[-2.51823638  1.59371203],-2.05,[ 0.02770216 -0.42923763]
6,[-3.27272987  1.73172235],"[ 0.03942325  1.74491984 -1.35871862 -0.6044478   0.07935689 -1.57418296
  0.70505158  0.42685561 -0.15252887 -0.10518424  0.        ]","[[ -1.42252160e+00  -1.91730209e-01   1.00606259e-02  -1.81700806e-01]
 [ -2.25966611e+01   4.42727082e+00   0.00000000e+00   0.00000000e+00]]",-0.027097940011,[-2.92227557  2.42791443],-2.64302,[ 0.02770216 -0.42923763]
7,[-3.36719584  2.2108717 ],"[-0.62262681  1.76630534 -1.29063009 -0.36833625  0.07935685 -1.5741802
  0.607238    0.95495211 -0.75774338 -0.0066557   0.        ]","[[ -1.90967458e+00  -6.43190112e-02   1.00606259e-02  -1.81700806e-01]
 [ -2.61069499e+01   8.30089826e+00   0.00000000e+00   0.00000000e+00]]",-0.0875551232627,[-4.00657217  1.11154254],-2.52448,[ 0.02770216 -0.42923763]
8,[-3.46132541  1.8387264 ],"[-1.24049482  1.75618738 -0.81886209  0.01235567  0.07935681 -1.57417745
  0.5113538   1.47252671 -1.29778952  0.38526504  0.        ]","[[ -2.46633795e+00   1.39791325e-01   1.00606259e-02  -1.81700806e-01]
 [ -2.95479997e+01   1.20973572e+01   0.00000000e+00   0.00000000e+00]]",-0.168173786305,[-3.33380366  2.80912674],-2.30657,[ 0.02770216 -0.42923763]
9,[-3.47361875  0.96273404],"[-1.54132071  1.65516632  0.03360181  0.51263486  0.07935677 -1.5741747
  0.41734583  1.97970231 -1.60932541  1.03503018  0.        ]","[[ -3.09114565e+00   4.19066944e-01   1.00606259e-02  -1.81700806e-01]
 [ -3.29217173e+01   1.58175597e+01   0.00000000e+00   0.00000000e+00]]",-0.243673787601,[-2.30310938  0.54991042],-2.84317,[ 0.02770216 -0.42923763]
10,[-3.34309244  0.43097627],"[-1.26923567  1.41229398  0.99567333  1.03190897  0.07935673 -1.57417194
  0.32517721  2.23361997 -1.5495699   1.79200062  0.        ]","[[ -3.78276443e+00   7.54109369e-01   1.00606259e-02  -1.81700806e-01]
 [ -3.62294259e+01   1.76801147e+01   0.00000000e+00   0.00000000e+00]]",-0.303799936127,[-3.67700455  0.89773939],-1.04659,[ 0.02770216 -0.42923763]
11,[-3.6408298  -0.23938866],"[-0.40091215  1.00292336  1.56978419  1.45057435  0.07935669 -1.57416919
  0.2347663   2.66994959 -1.08773262  2.37858184  0.        ]","[[ -4.53990374e+00   1.13982850e+00   1.00606259e-02  -1.81700806e-01]
 [ -3.94740551e+01   2.08807125e+01   0.00000000e+00   0.00000000e+00]]",-0.336022592522,[-3.13977128 -0.18263752],-0.62158,[ 0.02770216 -0.42923763]
12,[-4.13293219 -1.10450339],"[ 0.66897383  0.48592042  1.29028253  1.62095763  0.07935665 -1.57416644
  0.14612319  2.51412063 -0.40141891  2.53902833  0.        ]","[[ -5.36130019e+00   1.54597854e+00   1.00606259e-02  -1.81700806e-01]
 [ -4.26552427e+01   1.97377572e+01   0.00000000e+00   0.00000000e+00]]",-0.331918057253,[-3.58247857 -1.81650272],-1.31011,[ 0.02770216 -0.42923763]
13,[-4.68007088 -1.66326046],"[ 1.21357111  0.03163062  0.16400155  1.52292902  0.07935661 -1.57416368
  0.05922899  1.91995523  0.20332819  2.22987552  0.        ]","[[ -6.24569316e+00   1.89700754e+00   1.00606259e-02  -1.81700806e-01]
 [ -4.57736658e+01   1.53795075e+01   0.00000000e+00   0.00000000e+00]]",-0.292684449198,[-6.42633834 -1.53236717],-1.34391,[ 0.02770216 -0.42923763]
14,[-5.12405777 -1.75979066],"[ 0.68344147 -0.27978138 -1.06151349  1.30446632  0.07935657 -1.57416093
 -0.02593271  1.33748722  0.44883397  1.63066207  0.        ]","[[ -7.19183216e+00   2.16173079e+00   1.00606259e-02  -1.81700806e-01]
 [ -4.88299138e+01   1.11070347e+01   0.00000000e+00   0.00000000e+00]]",-0.224375446642,[-5.08612846 -3.00775144],-2.43418,[ 0.02770216 -0.42923763]
