timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-5.38191462 -4.53590965],"[ 1.11973029  1.67742447  0.2390326   0.14571497 -1.27111883  1.04345872
  1.22871359 -0.04309313  2.29715502 -0.54461818  0.        ]","[[ 0.05140719  0.01783902 -0.14636689  0.12065044]
 [-0.00028029  0.00227406  0.          0.        ]]",-0.371965171511,[-4.83293637 -4.87919924],-6.68955,[-0.19932759 -0.74789441]
1,[-4.37613678 -4.10449362],"[ 1.12146854  1.67730888  0.17876897  0.08907238 -1.27111827  1.04345836
  1.12928246 -0.6415429   2.29982212 -0.62876979  0.        ]","[[ 0.01172658 -0.02182835 -0.14636689  0.12065044]
 [-3.9546196  -3.95582454  0.          0.        ]]",-0.376203263597,[-1.77194076 -4.49205203],-8.1876,[-0.19932759 -0.74789441]
2,[-3.07325411 -3.09233761],"[  1.11373321e+00   1.66351612e+00  -2.11189713e-04  -7.88495146e-02
  -1.27111771e+00   1.04345799e+00   1.03181609e+00  -1.22814724e+00
   2.27289483e+00  -8.77382069e-01   0.00000000e+00]","[[-0.10625665 -0.13987169 -0.14636689  0.12065044]
 [-7.8308235  -7.83558053  0.          0.        ]]",-0.386301745541,[-3.04982682 -3.58464316],-6.45921,[-0.19932759 -0.74789441]
3,[-1.41330862 -1.6339947 ],"[ 1.05914324  1.59730911 -0.28956263 -0.3489008  -1.27111716  1.04345763
  0.93626878 -1.80313163  2.11892008 -1.2592718   0.        ]","[[ -0.30099749  -0.33473927  -0.14636689   0.12065044]
 [-11.63070953 -11.63848848   0.           0.        ]]",-0.394512404896,[-1.59432689 -2.1825428 ],-6.02181,[-0.19932759 -0.74789441]
4,[ 0.4635573   0.18014523],"[ 0.90131824  1.42079663 -0.66032765 -0.69186293 -1.2711166   1.04345726
  0.84258594 -2.3667052   1.71801163 -1.66149553  0.        ]","[[ -0.57099062  -0.60490819  -0.14636689   0.12065044]
 [-15.35644772 -15.36593646   0.           0.        ]]",-0.388247494569,[ 0.84097757  0.69756334],-5.53844,[-0.19932759 -0.74789441]
5,[ 0.80814534  0.47703254],"[ 0.65809763  1.15078383 -0.97232965 -0.98173572 -1.27111604  1.0434569
  0.93381849 -1.90319446  1.18486353 -1.84546468  0.        ]","[[ -0.84171685  -0.88146867  -0.14636689   0.12065044]
 [-11.7281359  -12.30032076   0.           0.        ]]",-0.361822731499,[ 0.2020607   0.65651829],-3.81967,[-0.19932759 -0.74789441]
6,[ 0.6981985   0.51039642],"[ 0.40470019  0.888082   -1.16905641 -1.15175146 -1.27111549  1.04345653
  0.95970155 -1.47330993  0.74517389 -1.81475037  0.        ]","[[ -1.06595247  -1.09894817  -0.14636689   0.12065044]
 [-10.69875973  -9.45710048   0.           0.        ]]",-0.32760823456,[ 0.55393419  1.03787762],-4.23385,[-0.19932759 -0.74789441]
7,[-0.13693208  0.07363244],"[ 0.16327663  0.69139676 -1.283871   -1.23335035 -1.27111493  1.04345617
  1.0200917  -0.84636462  0.43804696 -1.69551806  0.        ]","[[-1.25583206 -1.24648615 -0.14636689  0.12065044]
 [-8.29704154 -5.31053     0.          0.        ]]",-0.295116836306,[ 0.84053024  0.04551516],-4.65421,[-0.19932759 -0.74789441]
8,[-0.28801602  0.2169957 ],"[-0.01274616  0.54738116 -1.33296095 -1.27307414 -1.27111437  1.0434558
  1.10784108 -0.80331277  0.26042351 -1.56908619  0.        ]","[[-1.38675929 -1.3498397  -0.14636689  0.12065044]
 [-4.80724988 -5.02578957  0.          0.        ]]",-0.269893559407,[ 1.24256212  0.33906868],-5.26558,[-0.19932759 -0.74789441]
9,[-0.67641026  0.12551028],"[-0.08884079  0.42481989 -1.34608406 -1.29481732 -1.27111381  1.04345544
  1.20972504 -0.58539924  0.18670031 -1.47729778  0.        ]","[[-1.44225078 -1.43589482 -0.14636689  0.12065044]
 [-0.75532546 -3.58452583  0.          0.        ]]",-0.254053653689,[-0.7667946  -0.01951994],-4.70832,[-0.19932759 -0.74789441]
