timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
10,[ 0.49821666  0.09621165],"[ 1.08484145  1.1588097  -0.45624935 -1.34178483  0.82005111  0.18039351
  1.39451166 -0.8041082  -0.00638098 -1.08139509  0.        ]","[[-0.39733582 -0.95109091  0.09525012  0.02074419]
 [ 2.32687141 -5.11256711  0.          0.        ]]",-0.168077723631,[-0.13863285  0.30890181],-1.87952,[ 0.00304219 -0.48711306]
11,[ 0.35378185 -0.05904432],"[ 1.10546283  1.05795958 -0.40004692 -1.42069403  0.82005066  0.18039345
  1.37847934 -0.61808239 -0.03233655 -1.06190716  0.        ]","[[-0.35676768 -1.04005279  0.09525012  0.02074419]
 [ 1.73192644 -3.78803841  0.          0.        ]]",-0.164938545667,[ 1.38286512  0.46171338],-2.52271,[ 0.00304219 -0.48711306]
12,[ 0.14973012 -0.27615857],"[ 1.13756912  0.99083603 -0.29540484 -1.46519928  0.82005021  0.18039339
  1.48415817 -0.35092908 -0.00310378 -1.00922708  0.        ]","[[-0.28277858 -1.09672877  0.09525012  0.02074419]
 [ 5.65395417 -1.88586939  0.          0.        ]]",-0.158136768146,[-0.2639398  -0.99664777],-1.63069,[ 0.00304219 -0.48711306]
13,[ 0.1091297   0.07978064],"[ 1.16977893  0.8965934  -0.14828587 -1.51813111  0.82004976  0.18039333
  1.45303174 -0.89987434  0.03162255 -0.93469101  0.        ]","[[-0.18128892 -1.17366203  0.09525012  0.02074419]
 [ 4.49883994 -5.79444112  0.          0.        ]]",-0.148633295229,[-1.12429672  0.02688625],-1.34881,[ 0.00304219 -0.48711306]
14,[-0.0657936  -0.02764117],"[ 1.18041084  0.75187026 -0.07560747 -1.57997086  0.82004931  0.18039327
  1.34400697 -0.86866782 -0.01144509 -0.90903812  0.        ]","[[-0.13190729 -1.28732121  0.09525012  0.02074419]
 [ 0.45273826 -5.57224983  0.          0.        ]]",-0.144098162934,[-0.20432932 -0.31498141],-1.52677,[ 0.00304219 -0.48711306]
15,[-0.12807912 -0.01538996],"[ 1.1805644   0.59001735 -0.07434668 -1.62406848  0.82004885  0.18039321
  1.32197955 -1.02831255 -0.10444212 -0.91711886  0.        ]","[[-0.13105386 -1.41017102  0.09525012  0.02074419]
 [-0.36470322 -6.70894769  0.          0.        ]]",-0.143941115477,[ 0.09069206  0.18574683],-1.84978,[ 0.00304219 -0.48711306]
16,[-0.24550462 -0.10377518],"[ 1.17990052  0.42137073 -0.07969981 -1.64405379  0.8200484   0.18039315
  1.33183432 -0.90637142 -0.20360578 -0.91614204  0.        ]","[[ -1.34678153e-01  -1.53563872e+00   9.52501191e-02   2.07441901e-02]
 [  1.07403319e-03  -5.84071363e+00   0.00000000e+00   0.00000000e+00]]",-0.143801796568,[-1.48499998 -0.16999866],-1.63061,[ 0.00304219 -0.48711306]
17,[-0.31768608 -0.16452441],"[ 1.1714661   0.25610577 -0.13813235 -1.63885652  0.82004795  0.18039308
  1.22518831 -0.98457312 -0.3299276  -0.92130227  0.        ]","[[-0.17436604 -1.65803958  0.09525012  0.02074419]
 [-3.95675831 -6.39752524  0.          0.        ]]",-0.146534319145,[-0.93277991  0.11761563],-2.06668,[ 0.00304219 -0.48711306]
18,[-0.33752286 -0.25607064],"[ 1.13484108  0.09313188 -0.30538702 -1.60948266  0.8200475   0.18039302
  1.12780609 -0.90128535 -0.51697881 -0.93241225  0.        ]","[[-0.2897615  -1.78004027  0.09525012  0.02074419]
 [-7.57079772 -5.80450843  0.          0.        ]]",-0.154911295557,[-0.99198034 -0.4498426 ],-2.10349,[ 0.00304219 -0.48711306]
19,[-0.33591133 -0.32118735],"[ 1.03695968 -0.07944543 -0.56651026 -1.55057322  0.82004705  0.18039296
  1.02603282 -1.13519415 -0.76056332 -0.90303505  0.        ]","[[ -0.47907223  -1.91284093   0.09525012   0.02074419]
 [-11.34780462  -7.46997784   0.           0.        ]]",-0.166365203864,[ 0.47179766 -0.39499132],-2.54345,[ 0.00304219 -0.48711306]
20,[-0.36067781 -0.2992712 ],"[ 0.880888   -0.28076703 -0.82244776 -1.44095037  0.82004659  0.1803929
  1.08238252 -1.33404636 -0.99013074 -0.78168417  0.        ]","[[-0.68504588 -2.0764461   0.09525012  0.02074419]
 [-9.25651298 -8.88584215  0.          0.        ]]",-0.173125278623,[-3.33960879  1.17899423],-2.7784,[ 0.00304219 -0.48711306]
21,[-0.54122508 -0.6183756 ],"[ 0.66118451 -0.43526495 -1.05432446 -1.32044921  0.82004614  0.18039284
  0.98062965 -0.7531363  -1.15553103 -0.61749491  0.        ]","[[ -0.90806504  -2.21266378   0.09525012   0.02074419]
 [-13.03276498  -4.7496828    0.           0.        ]]",-0.176143127363,[ 1.48372887 -0.13879626],-4.13575,[ 0.00304219 -0.48711306]
22,[-0.55201483 -0.50809425],"[ 0.40522525 -0.5388569  -1.22504087 -1.21692083  0.82004569  0.18039278
  1.09423606 -0.81707807 -1.2513154  -0.45274922  0.        ]","[[-1.12641813 -2.31222493  0.09525012  0.02074419]
 [-8.81654867 -5.20496045  0.          0.        ]]",-0.176077840997,[-1.26293822  0.30125261],-3.94851,[ 0.00304219 -0.48711306]
23,[-0.72030872 -0.56741232],"[ 0.12652377 -0.62574272 -1.33049986 -1.11173351  0.82004524  0.18039272
  0.99225625 -0.63501646 -1.29057864 -0.28784941  0.        ]","[[ -1.34072189  -2.40331819   0.09525012   0.02074419]
 [-12.60122281  -3.90865831   0.           0.        ]]",-0.172353686952,[-0.22466415 -0.10858789],-4.43,[ 0.00304219 -0.48711306]
24,[-0.87626255 -0.41568968],"[-0.22753153 -0.6966427  -1.36916518 -1.00961517  0.82004479  0.18039266
  0.97500183 -0.68446907 -1.28816459 -0.11568474  0.        ]","[[ -1.59917089  -2.4850242    0.09525012   0.02074419]
 [-13.24154978  -4.26077015   0.           0.        ]]",-0.165792203987,[-1.07825209 -0.66016417],-4.1571,[ 0.00304219 -0.48711306]
25,[-1.16482437 -0.05403293],"[-0.63617806 -0.78114947 -1.28921275 -0.86095111  0.82004433  0.18039259
  0.87537409 -1.03967039 -1.20797879  0.05464409  0.        ]","[[ -1.90109829  -2.59561499   0.09525012   0.02074419]
 [-16.93893837  -6.78985744   0.           0.        ]]",-0.151430747865,[-3.57315731 -0.13445999],-3.82687,[ 0.00304219 -0.48711306]
26,[-1.64390409  0.24590465],"[-1.08360493 -0.86766027 -1.01409717 -0.6584806   0.82004388  0.18039253
  0.77771258 -1.09547782 -1.04376999  0.16995065  0.        ]","[[ -2.27624191  -2.73539905   0.09525012   0.02074419]
 [-20.56335934  -7.18721971   0.           0.        ]]",-0.127924735208,[-1.67281547  0.19324386],-4.09703,[ 0.00304219 -0.48711306]
27,[-1.98321855  0.43080661],"[-1.44998984 -0.92810162 -0.48510978 -0.45153721  0.82004343  0.18039247
  0.68198637 -0.96794452 -0.86347818  0.1728581   0.        ]","[[ -2.72315372e+00  -2.87003255e+00   9.52501191e-02   2.07441901e-02]
 [ -2.41159594e+01  -6.27916941e+00   0.00000000e+00   0.00000000e+00]]",-0.102151718935,[-0.47923745  0.84929519],-4.2909,[ 0.00304219 -0.48711306]
28,[-2.22526026  0.18332797],"[-1.5649019  -0.95555797  0.23669781 -0.30759981  0.82004298  0.18039241
  0.64372054 -0.47810866 -0.75018078  0.09927177  0.        ]","[[ -3.21972188e+00  -2.96062243e+00   9.52501191e-02   2.07441901e-02]
 [ -2.55360780e+01  -2.79147181e+00   0.00000000e+00   0.00000000e+00]]",-0.0855420766588,[-2.46749087 -0.6769664 ],-4.01992,[ 0.00304219 -0.48711306]
29,[-2.33600569  0.05736344],"[-1.30930477 -0.96871154  0.99046937 -0.20108728  0.82004253  0.18039235
  0.55065579 -0.30850624 -0.70830758  0.00817693  0.        ]","[[ -3.76509789e+00  -3.02666054e+00   9.52501191e-02   2.07441901e-02]
 [ -2.89899078e+01  -1.58388025e+00   0.00000000e+00   0.00000000e+00]]",-0.0808077266352,[-3.0581074   0.22066449],-3.97443,[ 0.00304219 -0.48711306]
30,[-2.45382023 -0.42562899],"[-0.64038368 -0.96936568  1.5284273  -0.19411064  0.82004207  0.18039229
  0.45943735 -0.0110273  -0.7174251  -0.0722518   0.        ]","[[ -4.37886179e+00  -3.03096535e+00   9.52501191e-02   2.07441901e-02]
 [ -3.23752182e+01   5.34209748e-01   0.00000000e+00   0.00000000e+00]]",-0.0847922219972,[-2.44691136 -0.94281504],-4.35067,[ 0.00304219 -0.48711306]
31,[-2.54180264 -1.03976989],"[ 0.28156434 -0.96762171  1.52158786 -0.21213625  0.82004162  0.18039223
  0.37002287 -0.01595561 -0.75228608 -0.1315663   0.        ]","[[ -5.05966032e+00  -3.01983840e+00   9.52501191e-02   2.07441901e-02]
 [ -3.56935800e+01   4.99119466e-01   0.00000000e+00   0.00000000e+00]]",-0.0922898895645,[-2.94027551 -0.70290167],-4.7078,[ 0.00304219 -0.48711306]
32,[-2.51013994 -1.31407416],"[ 1.03826746 -0.96623465  0.80456619 -0.22536195  0.82004117  0.18039216
  0.28237831 -0.04212801 -0.82850896 -0.15763126  0.        ]","[[ -5.80616708e+00  -3.01166478e+00   9.52501191e-02   2.07441901e-02]
 [ -3.89462573e+01   3.12768483e-01   0.00000000e+00   0.00000000e+00]]",-0.103804544225,[-0.90428074 -2.04807315],-4.91855,[ 0.00304219 -0.48711306]
33,[-2.31702089 -1.41350114],"[ 1.11785925 -0.96546412 -0.3626177  -0.23235501  0.82004072  0.1803921
  0.20668042 -0.06625951 -0.91058804 -0.11605349  0.        ]","[[ -6.61327895e+00  -3.00733948e+00   9.52501191e-02   2.07441901e-02]
 [ -4.17555675e+01   1.40949011e-01   0.00000000e+00   0.00000000e+00]]",-0.11309652652,[-2.0708694  -1.68226846],-4.42929,[ 0.00304219 -0.48711306]
34,[-1.98300445 -1.03378367],"[ 0.3162994  -0.96511389 -1.26666852 -0.23545634  0.82004027  0.18039204
  0.12226931 -0.07742681 -0.93767386 -0.01654875  0.        ]","[[ -7.47982146e+00  -3.00542043e+00   9.52501191e-02   2.07441901e-02]
 [ -4.48882442e+01   6.14362335e-02   0.00000000e+00   0.00000000e+00]]",-0.113840905463,[-3.15087997 -0.89708309],-3.7944,[ 0.00304219 -0.48711306]
35,[-1.99368095 -0.70852089],"[-0.91524889 -0.96494086 -1.14655282 -0.23696959  0.82003981  0.18039198
  0.03952925 -0.0813227  -0.87411205  0.07383545  0.        ]","[[ -8.40839528e+00  -3.00448385e+00   9.52501191e-02   2.07441901e-02]
 [ -4.79589048e+01   3.36968094e-02   0.00000000e+00   0.00000000e+00]]",-0.103443206211,[-3.52864011 -1.75633158],-3.60419,[ 0.00304219 -0.48711306]
36,[-2.16141629 -0.380537  ],"[-1.56860943 -0.96487073  0.08015252 -0.23757669  0.82003936  0.18039192
 -0.04157288 -0.0847976  -0.75834781  0.07221784  0.        ]","[[ -9.39777242e+00  -3.00410803e+00   9.52501191e-02   2.07441901e-02]
 [ -5.09687784e+01   8.95490625e-03   0.00000000e+00   0.00000000e+00]]",-0.0868687140443,[-1.82645115 -0.57933777],-4.04294,[ 0.00304219 -0.48711306]
37,[-2.39420509 -0.43745551],"[-0.908675   -0.96476971  1.39169634 -0.23845061  0.82003891  0.18039186
 -0.1210694  -0.08144006 -0.69542573 -0.03547306  0.        ]","[[ -1.04467492e+01  -3.00356705e+00   9.52501191e-02   2.07441901e-02]
 [ -5.39190645e+01   3.28608234e-02   0.00000000e+00   0.00000000e+00]]",-0.0803257830954,[-1.98085729 -1.08168366],-4.37494,[ 0.00304219 -0.48711306]
38,[-2.58208203 -1.03778112],"[ 0.54341449 -0.96474553  1.38405809 -0.23865516  0.82003846  0.1803918
 -0.19899228 -0.08715606 -0.76146446 -0.14901562  0.        ]","[[ -1.15541457e+01  -3.00344038e+00   9.52501191e-02   2.07441901e-02]
 [ -5.68109494e+01  -7.83795840e-03   0.00000000e+00   0.00000000e+00]]",-0.0944290193389,[-2.63349015 -1.22778952],-4.83768,[ 0.00304219 -0.48711306]
39,[-2.55132079 -1.21927202],"[ 1.17639372 -0.96478308 -0.10588451 -0.23832364  0.82003801  0.18039173
 -0.27537254 -0.08749022 -0.8956127  -0.1345048   0.        ]","[[ -1.27188055e+01  -3.00364554e+00   9.52501191e-02   2.07441901e-02]
 [ -5.96455847e+01  -1.02174543e-02   0.00000000e+00   0.00000000e+00]]",-0.111801042761,[-2.6049566  -0.25072828],-4.77988,[ 0.00304219 -0.48711306]
40,[-2.15656281 -0.74560416],"[ 0.08267352 -0.96466577 -1.34077535 -0.23933561  0.82003755  0.18039167
 -0.35024058 -0.07925068 -0.93395571  0.00411156  0.        ]","[[ -1.39395949e+01  -3.00301905e+00   9.52501191e-02   2.07441901e-02]
 [ -6.24240986e+01   4.84487940e-02   0.00000000e+00   0.00000000e+00]]",-0.112895485172,[-1.75753058 -0.52202686],-3.88616,[ 0.00304219 -0.48711306]
41,[-2.13764405 -0.60766208],"[-1.40497497 -0.9645524  -0.58427987 -0.24030903  0.8200371   0.18039161
 -0.42362659 -0.08364194 -0.81335331  0.08909228  0.        ]","[[ -1.52154028e+01  -3.00241638e+00   9.52501191e-02   2.07441901e-02]
 [ -6.51476116e+01   1.71823966e-02   0.00000000e+00   0.00000000e+00]]",-0.0946428620046,[-3.23327374 -0.00558788],-3.50033,[ 0.00304219 -0.48711306]
42,[-2.36986065 -0.38858739],"[-1.11285749 -0.96440864  1.22720898 -0.24153882  0.82003665  0.18039155
 -0.49555969 -0.07988377 -0.69689637 -0.01125075  0.        ]","[[ -1.65451399e+01  -3.00165492e+00   9.52501191e-02   2.07441901e-02]
 [ -6.78172054e+01   4.39407265e-02   0.00000000e+00   0.00000000e+00]]",-0.0797358107315,[-2.31463346 -0.13273179],-4.32684,[ 0.00304219 -0.48711306]
43,[-2.60908794 -1.05789316],"[ 0.64614077 -0.96429073  1.307595   -0.24254145  0.8200362   0.18039149
 -0.56606882 -0.08314554 -0.7699207  -0.15470958  0.        ]","[[ -1.79277387e+01  -3.00103405e+00   9.52501191e-02   2.07441901e-02]
 [ -7.04339532e+01   2.07164266e-02   0.00000000e+00   0.00000000e+00]]",-0.0958562562884,[-4.31289743 -1.1318475 ],-4.74138,[ 0.00304219 -0.48711306]
44,[-2.53113723 -0.98622775],"[ 1.01494158 -0.96441023 -0.61044577 -0.24151448  0.82003575  0.18039143
 -0.63518229 -0.09368171 -0.92456891 -0.10164923  0.        ]","[[ -1.93621528e+01  -3.00166988e+00   9.52501191e-02   2.07441901e-02]
 [ -7.29989063e+01  -5.43024362e-02   0.00000000e+00   0.00000000e+00]]",-0.114484602994,[-2.36478481 -0.12638456],-4.54435,[ 0.00304219 -0.48711306]
45,[-2.22685814 -0.45461068],"[-0.76018926 -0.96442627 -1.23596456 -0.24137169  0.82003529  0.18039137
 -0.70292727 -0.08306157 -0.88938367  0.06620991  0.        ]","[[ -2.08473563e+01  -3.00175824e+00   9.52501191e-02   2.07441901e-02]
 [ -7.55130736e+01   2.13138227e-02   0.00000000e+00   0.00000000e+00]]",-0.105690670774,[-1.88021889  0.012054  ],-3.70567,[ 0.00304219 -0.48711306]
46,[-2.28505588 -0.31381473],"[-1.46480063 -0.9642489   0.68857487 -0.24288198  0.82003484  0.1803913
 -0.76933098 -0.07593128 -0.7195176   0.04043906  0.        ]","[[ -2.23823439e+01  -3.00082302e+00   9.52501191e-02   2.07441901e-02]
 [ -7.79774656e+01   7.20819786e-02   0.00000000e+00   0.00000000e+00]]",-0.0817255952867,[-1.62468396  0.17173887],-4.13924,[ 0.00304219 -0.48711306]
47,[-2.59684563 -0.91845405],"[ 0.35465693 -0.96263088  1.49046952 -0.25625703  0.82003439  0.18039124
 -0.83441834  0.0199072  -0.73733509 -0.14098016  0.        ]","[[ -2.39661292e+01  -2.99253563e+00   9.52501191e-02   2.07441901e-02]
 [ -8.03930067e+01   7.54461066e-01   0.00000000e+00   0.00000000e+00]]",-0.0908016066091,[-3.42994772 -0.53270631],-4.84669,[ 0.00304219 -0.48711306]
48,[-2.59607959 -0.93588269],"[ 1.04579536 -0.96384547 -0.54783865 -0.2462813   0.82003394  0.18039118
 -0.89822235 -0.27784741 -0.9221737  -0.10895582  0.        ]","[[ -2.55977470e+01  -2.99871760e+00   9.52501191e-02   2.07441901e-02]
 [ -8.27609228e+01  -1.36557990e+00   0.00000000e+00   0.00000000e+00]]",-0.114423372546,[-2.58911441 -0.21338133],-4.49958,[ 0.00304219 -0.48711306]
49,[-2.32210708 -0.33438146],"[-0.93660791 -0.9661989  -1.13198537 -0.22559416  0.82003348  0.18039112
 -0.96076005 -0.09071258 -0.86676687  0.07229252  0.        ]","[[ -2.72762523e+01  -3.01152027e+00   9.52501191e-02   2.07441901e-02]
 [ -8.50818458e+01  -3.31632419e-02   0.00000000e+00   0.00000000e+00]]",-0.102402522906,[-2.20195233 -1.2646915 ],-3.78037,[ 0.00304219 -0.48711306]
