timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.41587663  1.58624303],"[ 1.1394353   1.68053704  0.05142238  0.0550956   1.69931215 -0.57390897
  1.25844761 -0.04643971 -0.08446353  0.48093286  0.        ]","[[-0.0668883  -0.03294919  0.19722323 -0.06642312]
 [-0.00255298 -0.00476608  0.          0.        ]]",-0.0502311475737,[-2.11430949  1.6056336 ],-7.86191,[-0.17554989 -0.69272059]
1,[-1.65119004  2.1019733 ],"[ 1.13466016  1.68127375 -0.00839356  0.1133216   1.69931083 -0.57390882
  1.15708207  0.54202266 -0.08686489  0.45416402  0.        ]","[[-0.1066448   0.00669972  0.19722323 -0.06642312]
 [-3.95991535  3.95645044  0.          0.        ]]",-0.0462971420164,[-2.03993369  2.63798203],-7.92081,[-0.17554989 -0.69272059]
2,[-2.15667939  2.67833543],"[ 1.10767234  1.67027592 -0.18424606  0.2862867   1.69930951 -0.57390866
  1.05772201  1.11882793 -0.10039976  0.37564335  0.        ]","[[-0.22476296  0.12478574  0.19722323 -0.06642312]
 [-7.83898632  7.83919946  0.          0.        ]]",-0.0345512005857,[-3.14812842  2.5649265 ],-7.73934,[-0.17554989 -0.69272059]
3,[-2.7617085   2.82351136],"[ 1.0222508   1.60941202 -0.46306208  0.56516253  1.69930819 -0.57390851
  0.96032547  1.6841933  -0.14323221  0.25121378  0.        ]","[[ -0.4196932    0.31975439   0.19722323  -0.06642312]
 [-11.64140335  11.64494666   0.           0.        ]]",-0.01512407778,[-2.25533605  3.24079691],-7.65613,[-0.17554989 -0.69272059]
4,[-3.44895053  2.70126247],"[ 0.82555882  1.44145892 -0.80892175  0.92073995  1.69930687 -0.57390836
  0.86484797  2.23831197 -0.24186022  0.09690071  0.        ]","[[ -0.68991962   0.590079     0.19722323  -0.06642312]
 [-15.36890219  15.37499789   0.           0.        ]]",-0.0134257535501,[-4.30079757  1.83181474],-6.9924,[-0.17554989 -0.69272059]
5,[-4.29347992  2.22753334],"[ 0.4653755   1.10605184 -1.14551062  1.28459781  1.69930554 -0.57390821
  0.7712425   2.78135328 -0.42247404 -0.05324755  0.        ]","[[ -1.03396207   0.93425733   0.19722323  -0.06642312]
 [-19.02331761  19.03049971   0.           0.        ]]",-0.0476364134506,[-5.35660691  1.61110965],-6.2115,[-0.17554989 -0.69272059]
6,[-5.2083602   1.21350217],"[-0.07693864  0.57247979 -1.34702896  1.53684579  1.69930422 -0.57390805
  0.6794624   3.31347963 -0.69442464 -0.14310412  0.        ]","[[ -1.4503773    1.35080929   0.19722323  -0.06642312]
 [-22.60647085  22.61255333   0.           0.        ]]",-0.087498183851,[-5.20639367  0.32212276],-5.8612,[-0.17554989 -0.69272059]
7,[-5.34341812  0.34745198],"[-0.74068107 -0.07492203 -1.25741362  1.529951    1.6993029  -0.5739079
  0.58948047  3.43615235 -1.02959389 -0.12287194  0.        ]","[[ -1.93775108   1.811348     0.19722323  -0.06642312]
 [-26.11942335  23.4383837    0.           0.        ]]",-0.130513381482,[-5.18921523  1.00623265],-5.22077,[-0.17554989 -0.69272059]
8,[-5.18000937 -0.99064243],"[-1.34937647 -0.69794416 -0.75792296  1.18378014  1.69930158 -0.57390775
  0.50124995  3.95502317 -1.3410388   0.06113631  0.        ]","[[ -2.49469965   2.31516126   0.19722323  -0.06642312]
 [-29.56400036  26.93125768   0.           0.        ]]",-0.169324921173,[-6.19173872 -0.77670052],-5.18698,[-0.17554989 -0.69272059]
9,[-4.36714649 -1.73155093],"[-1.62906784 -1.0815338   0.11954215  0.5711264   1.69930026 -0.5739076
  0.41477668  3.4186055  -1.50367754  0.36448245  0.        ]","[[ -3.11985324   2.81755568   0.19722323  -0.06642312]
 [-32.9399739   23.32040336   0.           0.        ]]",-0.194751310245,[-4.21851698 -1.50318128],-7.19254,[-0.17554989 -0.69272059]
10,[-3.86539602 -1.31382382],"[-1.32955871 -1.15534467  1.09057543  0.10145614  1.69929893 -0.57390744
  0.3300308   0.66014011 -1.47601632  0.56824736  0.        ]","[[ -3.81184862   3.14296934   0.19722323  -0.06642312]
 [-36.24850895   4.75166693   0.           0.        ]]",-0.198070691769,[-3.62094382 -1.28642009],-7.94133,[-0.17554989 -0.69272059]
11,[-4.30435753 -0.75606257],"[-0.44100362 -1.15533853  1.64728602  0.10807353  1.69929761 -0.57390729
  0.24698757 -0.48718219 -1.52946729  0.53308444  0.        ]","[[ -4.56934847   3.1384639    0.19722323  -0.06642312]
 [-39.4905718   -2.97158626   0.           0.        ]]",-0.203885423635,[-4.3691955  -0.25694681],-8.28265,[-0.17554989 -0.69272059]
12,[-4.47899103 -1.01579678],"[ 0.62660166 -1.15164155  1.32804855  0.20954869  1.69929629 -0.57390714
  0.16559749 -0.63037281 -1.62403581  0.5825548   0.        ]","[[ -5.39104121   3.06931211   0.19722323  -0.06642312]
 [-42.66809455  -3.93548152   0.           0.        ]]",-0.219017095014,[-5.09881086 -1.51210144],-8.48528,[-0.17554989 -0.69272059]
13,[-4.51890278 -1.0904628 ],"[ 1.14249492 -1.12983493  0.16374874  0.38078981  1.69929497 -0.57390698
  0.08582261 -1.20719028 -1.59552331  0.73950482  0.        ]","[[ -6.27565247   2.95164621   0.19722323  -0.06642312]
 [-45.78255895  -7.81835752   0.           0.        ]]",-0.223117188544,[-6.21876049 -1.00192435],-7.48361,[-0.17554989 -0.69272059]
14,[-4.02482414 -0.2077879 ],"[ 0.57540362 -1.0517796  -1.06619126  0.65442261  1.69929365 -0.57390683
  0.00765287 -1.77282725 -1.31539103  0.77496392  0.        ]","[[ -7.22192593   2.75707954   0.19722323  -0.06642312]
 [-48.83435779 -11.62597784   0.           0.        ]]",-0.189189685672,[-3.39612131 -0.13562289],-6.82977,[-0.17554989 -0.69272059]
15,[-3.61457396  0.85601664],"[-0.75059439 -0.89123086 -1.25321338  0.95707243  1.69929232 -0.57390668
 -0.06892453 -1.81920316 -1.15183062  0.37642642  0.        ]","[[ -8.22861167   2.52143239   0.19722323  -0.06642312]
 [-51.82399041 -11.93817001   0.           0.        ]]",-0.145422672691,[-3.6959172   0.84741266],-6.32791,[-0.17554989 -0.69272059]
16,[-3.99374247  0.68455386],"[-1.61764706 -0.70155231 -0.04385658  1.18032255  1.699291   -0.57390653
 -0.14396684 -1.2868452  -1.63947773  0.03872567  0.        ]","[[ -9.29448564   2.31862883   0.19722323  -0.06642312]
 [-54.75369224  -8.35458021   0.           0.        ]]",-0.212392764851,[-3.82060301  0.48447854],-6.75699,[-0.17554989 -0.69272059]
17,[-4.37329912  1.29185343],"[-0.9997216  -0.53967275  1.41802683  1.31441651  1.69928968 -0.57390637
 -0.21753166 -0.97887395 -2.21006929  0.47953249  0.        ]","[[-10.41837485   2.17234135   0.19722323  -0.06642312]
 [-57.62571186  -6.28145847   0.           0.        ]]",-0.297808271156,[-6.21604617  0.15771242],-7.39861,[-0.17554989 -0.69272059]
18,[-4.65250683  1.38056326],"[ 0.5432136  -0.39612503  1.39586243  1.40401308  1.69928836 -0.57390622
 -0.28964239 -0.8695298  -1.90321357  1.24394168  0.        ]","[[-11.59913551   2.05410078   0.19722323  -0.06642312]
 [-60.44096275  -5.54540483   0.           0.        ]]",-0.29759761591,[-4.46823721  0.44066845],-8.15583,[-0.17554989 -0.69272059]
19,[-4.30005836  1.51836598],"[ 1.09259044 -0.2773763  -0.24942639  1.46146702  1.69928704 -0.57390607
 -0.36033572 -0.59621348 -0.96141035  1.15668665  0.        ]","[[-12.83564471   1.96165568   0.19722323  -0.06642312]
 [-63.20087822  -3.70556315   0.           0.        ]]",-0.187718049996,[-5.70573233  1.47484408],-6.35989,[-0.17554989 -0.69272059]
20,[-3.4407239   2.12612391],"[ -2.29086797e-01  -2.32737190e-01  -1.35788518e+00   1.47960622e+00
   1.69928572e+00  -5.73905916e-01  -4.29670703e-01   4.30947104e-04
  -8.17950687e-01   1.92132583e-01   0.00000000e+00]","[[-14.1268178    1.92784441   0.19722323  -0.06642312]
 [-65.90776295   0.31077863   0.           0.        ]]",-0.0937161425678,[-4.04325444  2.07191396],-5.80675,[-0.17554989 -0.69272059]
21,[-3.70710468  1.52559578],"[-1.59086265 -0.29293199 -0.20128373  1.45471499  1.69928439 -0.57390576
 -0.49768727  0.58505673 -1.75835917 -0.15319608  0.        ]","[[ -1.54716121e+01   1.97354744e+00   1.97223228e-01  -6.64231227e-02]
 [ -6.85631764e+01   4.24621661e+00   0.00000000e+00   0.00000000e+00]]",-0.233268690294,[-2.19269622  1.61118195],-6.57619,[-0.17554989 -0.69272059]
22,[-4.26261187  1.24661076],"[-0.79557197 -0.44958463  1.53768349  1.37341705  1.69928307 -0.57390561
 -0.56440878  1.15799464 -2.26887733  0.62109608  0.        ]","[[ -1.68690079e+01   2.09716846e+00   1.97223228e-01  -6.64231227e-02]
 [ -7.11680308e+01   8.10297918e+00   0.00000000e+00   0.00000000e+00]]",-0.310184851738,[-2.78768776  1.35933828],-7.85127,[-0.17554989 -0.69272059]
23,[-4.65470076  0.73355299],"[ 0.95129932 -0.6790068   0.91792384  1.20151101  1.69928175 -0.57390546
 -0.62984979  1.71964983 -1.66695959  1.16990579  0.        ]","[[ -1.83180002e+01   2.29716011e+00   1.97223228e-01  -6.64231227e-02]
 [ -7.37228939e+01   1.18837974e+01   0.00000000e+00   0.00000000e+00]]",-0.263268507206,[-5.22440226  0.54774718],-7.51815,[-0.17554989 -0.69272059]
24,[-4.53060818 -0.00980309],"[ 0.54230367 -0.91751354 -1.09180226  0.91760811  1.69928043 -0.57390531
 -0.69400297  2.00451934 -1.15628559  0.78605374  0.        ]","[[ -1.98175883e+01   2.55407026e+00   1.97223228e-01  -6.64231227e-02]
 [ -7.62274805e+01   1.38014245e+01   0.00000000e+00   0.00000000e+00]]",-0.170485193547,[-4.36037671  0.07063343],-5.8101,[-0.17554989 -0.69272059]
25,[-4.0336442  -0.89170241],"[-1.36789167 -1.08706319 -0.73057279  0.55370116  1.69927911 -0.57390515
 -0.75685533  2.00379889 -1.37513067  0.43401673  0.        ]","[[ -2.13667608e+01   2.83004067e+00   1.97223228e-01  -6.64231227e-02]
 [ -7.86812835e+01   1.37965883e+01   0.00000000e+00   0.00000000e+00]]",-0.178656813758,[-3.16298712 -0.82484072],-6.35916,[-0.17554989 -0.69272059]
26,[-3.91569638 -0.69592857],"[-1.02307409 -1.14883285  1.40108483  0.24402924  1.69927778 -0.573905
 -0.81841764  0.63972928 -1.57890298  0.49834964  0.        ]","[[ -2.29645034e+01   3.04574837e+00   1.97223228e-01  -6.64231227e-02]
 [ -8.10847233e+01   4.61427441e+00   0.00000000e+00   0.00000000e+00]]",-0.209408192323,[-4.12881351 -1.36771755],-8.02914,[-0.17554989 -0.69272059]
27,[-4.4871726  -0.63998997],"[ 0.9573221  -1.15116572  0.90665122  0.21609914  1.69927646 -0.57390485
 -0.87872466 -0.25693102 -1.62594001  0.6160502   0.        ]","[[ -2.46098218e+01   3.06483573e+00   1.97223228e-01  -6.64231227e-02]
 [ -8.34391571e+01  -1.42164692e+00   0.00000000e+00   0.00000000e+00]]",-0.220779397085,[-3.58919294 -0.9745478 ],-8.91255,[-0.17554989 -0.69272059]
28,[-4.18969154 -0.47956708],"[ 0.29856363 -1.14073184 -1.23769204  0.3137404   1.69927514 -0.57390469
 -0.93782656 -0.82648541 -1.46204152  0.69644171  0.        ]","[[ -2.63017566e+01   2.99793889e+00   1.97223228e-01  -6.64231227e-02]
 [ -8.57465435e+01  -5.25563664e+00   0.00000000e+00   0.00000000e+00]]",-0.202951470532,[-4.34730841 -0.40575246],-6.52884,[-0.17554989 -0.69272059]
29,[-4.04085445 -0.11606491],"[-1.59131173 -1.10623766 -0.19924209  0.48659774  1.69927382 -0.57390454
 -0.99573801 -1.05068461 -1.45038081  0.42149962  0.        ]","[[ -2.80393733e+01   2.87769077e+00   1.97223228e-01  -6.64231227e-02]
 [ -8.80074561e+01  -6.76484920e+00   0.00000000e+00   0.00000000e+00]]",-0.188798732503,[-2.68263392 -0.3916059 ],-7.053,[-0.17554989 -0.69272059]
30,[-4.55888987  0.22051099],"[-0.27583096 -1.03579337  1.66229561  0.69367035  1.6992725  -0.57390439
 -1.05247474 -1.2628366  -1.84567372  0.58802666  0.        ]","[[ -2.98217491e+01   2.72807410e+00   1.97223228e-01  -6.64231227e-02]
 [ -9.02225087e+01  -8.19296680e+00   0.00000000e+00   0.00000000e+00]]",-0.249905453182,[-5.38972106  0.50734331],-7.69525,[-0.17554989 -0.69272059]
