timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-4.23091269  0.31323659],"[ 1.15737625  1.70510896  0.17017224  0.05623786  0.53768088 -1.58087803
  1.27911007 -0.05320712  0.86733016  1.40981799  0.        ]","[[ 0.01983076 -0.01464919  0.06239354 -0.1817619 ]
 [ 0.00134084 -0.00297424  0.          0.        ]]",-0.23612153091,[-4.94729311  0.14434701],-5.85437,[-0.07754657 -0.62544304]
1,[-4.39409351  0.35303417],"[ 1.15737549  1.70520142  0.11055364  0.06482729  0.53768072 -1.58087674
  1.1761565   0.03054864  0.86702218  1.35685063  0.        ]","[[-0.01983542 -0.00895804  0.06239354 -0.1817619 ]
 [-3.95478576  0.57017381  0.          0.        ]]",-0.230133075162,[-3.99033782 -0.94013079],-5.78476,[-0.07754657 -0.62544304]
2,[-3.81142616  0.97150826],"[ 1.14452088  1.70439884 -0.06613983  0.02552783  0.53768056 -1.58087545
  1.07528274 -0.51486478  0.84941735  1.16766452  0.        ]","[[-0.13782224 -0.03500203  0.06239354 -0.1817619 ]
 [-7.83099669 -3.16213824  0.          0.        ]]",-0.208003217424,[-3.49120227  0.75446517],-6.14694,[-0.07754657 -0.62544304]
3,[-4.23704624  1.01915336],"[ 1.08178819  1.70205543 -0.35038686 -0.02365045  0.5376804  -1.58087416
  0.97633573 -0.06894421  0.76850751  0.87286728  0.        ]","[[ -0.3325906   -0.06762838   0.06239354  -0.1817619 ]
 [-11.63317375  -0.110666     0.           0.        ]]",-0.170572948,[-3.31590891  1.59273474],-6.40146,[-0.07754657 -0.62544304]
4,[-4.8011198  0.8494218],"[ 0.91378711  1.70461997 -0.7116373   0.03295775  0.53768023 -1.58087287
  0.87933716  0.51021931  0.59575385  0.55490041  0.        ]","[[ -0.60265133  -0.0300769    0.06239354  -0.1817619 ]
 [-15.36048134   3.8525993    0.           0.        ]]",-0.124172567178,[-5.5116319   0.45629883],-5.87889,[-0.07754657 -0.62544304]
5,[-5.0152421  1.4540199],"[ 0.58250712  1.7023547  -1.07922417  0.17541195  0.53768007 -1.58087158
  0.78427919  0.7633031   0.29733132  0.24990098  0.        ]","[[ -0.94650989   0.06435182   0.06239354  -0.1817619 ]
 [-19.01322142   5.58447436   0.           0.        ]]",-0.0678047306859,[-4.75730148  1.73749548],-6.04353,[-0.07754657 -0.62544304]
6,[-5.70615149  1.69319355],"[ 0.05935182  1.67312753 -1.33031311  0.39988482  0.53767991 -1.58087028
  0.69107614  1.32593615 -0.13959455  0.02916608  0.        ]","[[ -1.3627078    0.21467182   0.06239354  -0.1817619 ]
 [-22.59468487   9.43462408   0.           0.        ]]",-0.0167445061383,[-5.9165606   0.81022781],-5.93809,[-0.07754657 -0.62544304]
7,[-6.33774614  1.58709574],"[-0.60788333  1.57569268 -1.30460291  0.71261302  0.53767975 -1.58086899
  0.59971309  1.76753121 -0.67303805 -0.01665847  0.        ]","[[ -1.84982494   0.43368527   0.06239354  -0.1817619 ]
 [-26.1054447   12.4565072    0.           0.        ]]",-0.0765451327734,[-4.6679181   1.52436922],-5.97565,[-0.07754657 -0.62544304]
8,[-6.84000826  0.7413643 ],"[-1.25340628  1.35785372 -0.86773025  1.07367851  0.53767959 -1.5808677
  0.510127    2.31002586 -1.20564073  0.17928651  0.        ]","[[ -2.40647129   0.72006509   0.06239354  -0.1817619 ]
 [-29.54792322  16.16886819   0.           0.        ]]",-0.149355136914,[-5.38735628  0.54030835],-5.30006,[-0.07754657 -0.62544304]
9,[-6.25969648  0.25460589],"[-1.60248158  0.98790503 -0.02508999  1.39629132  0.53767943 -1.58086641
  0.42229311  2.57555005 -1.59143748  0.61923905  0.        ]","[[ -3.03129103   1.06167647   0.06239354  -0.1817619 ]
 [-32.92307152  17.98590634   0.           0.        ]]",-0.215951639381,[-6.890537    0.27991378],-3.06175,[-0.07754657 -0.62544304]
