timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-3.05531478 -2.57775331],"[ 1.15149376  1.68349639  0.08425693  0.23059658 -0.04421926 -0.29542679
  1.27241842 -0.04964157  1.32732282  0.38831797  0.        ]","[[ -4.17352352e-02   9.34373288e-02  -4.71470685e-03  -3.43712811e-02]
 [ -7.58900141e-05  -3.06052036e-03   0.00000000e+00   0.00000000e+00]]",-0.217461680219,[-3.50087143 -3.58213272],-5.91021,[-0.10158646 -0.59956676]
1,[-2.19691849 -2.18718743],"[ 1.14811197  1.68760408  0.02462729  0.17145129 -0.04421925 -0.29542672
  1.17014509 -0.63215684  1.32635373  0.30184742  0.        ]","[[-0.08141186  0.05366429 -0.00471471 -0.03437128]
 [-3.95442233 -3.96105797  0.          0.        ]]",-0.215592494896,[-2.83543439 -1.58719784],-6.15107,[-0.10158646 -0.59956676]
2,[-1.17791557 -1.39285982],"[ 1.12525847  1.68670462 -0.15118042 -0.00462446 -0.04421924 -0.29542665
  1.06989391 -1.20314276  1.28870622  0.04761093  0.        ]","[[ -1.99390877e-01  -6.44827710e-02  -4.71470685e-03  -3.43712811e-02]
 [ -7.83058787e+00  -7.84071983e+00   0.00000000e+00   0.00000000e+00]]",-0.209403942569,[-1.88523002 -2.61503102],-5.55056,[-0.10158646 -0.59956676]
3,[ 0.03634256 -0.35099298],"[ 1.04651478  1.64256677 -0.43116028 -0.29110335 -0.04421923 -0.29542658
  0.97161883 -1.76281927  1.11802605 -0.33930274  0.        ]","[[ -3.94125944e-01  -2.59452286e-01  -4.71470685e-03  -3.43712811e-02]
 [ -1.16303511e+01  -1.16435449e+01   0.00000000e+00   0.00000000e+00]]",-0.197545833404,[ 0.82215034 -0.32276601],-6.02921,[-0.10158646 -0.59956676]
4,[ 0.86973768  0.41695189],"[ 0.91716854  1.51558026 -0.69295055 -0.62717313 -0.04421922 -0.29542651
  1.06168103 -1.91715081  0.79640392 -0.6681978   0.        ]","[[ -5.91794167e-01  -5.02844717e-01  -4.71470685e-03  -3.43712811e-02]
 [ -8.14810131e+00  -1.26921898e+01   0.00000000e+00   0.00000000e+00]]",-0.18243609103,[ 1.4826613   0.95292902],-4.98289,[-0.10158646 -0.59956676]
5,[ 0.90587693  0.13907136],"[ 0.81489599  1.34405898 -0.8384266  -0.88767911 -0.04421921 -0.29542644
  1.16811777 -1.32504682  0.50193739 -0.80995303  0.        ]","[[ -7.13466652e-01  -7.16323035e-01  -4.71470685e-03  -3.43712811e-02]
 [ -4.03273021e+00  -8.66904291e+00   0.00000000e+00   0.00000000e+00]]",-0.169615249538,[ 2.75043042 -0.0115896 ],-4.74792,[-0.10158646 -0.59956676]
6,[ 1.05367064  0.48079699],"[ 0.77765676  1.17025519 -0.88334724 -1.06585124 -0.0442192  -0.29542637
  1.27249647 -1.30672914  0.32127698 -0.83580803  0.        ]","[[ -7.53629487e-01  -8.88455318e-01  -4.71470685e-03  -3.43712811e-02]
 [  3.07262122e-03  -8.54458552e+00   0.00000000e+00   0.00000000e+00]]",-0.15982558856,[ 1.91480107  0.00882081],-3.80675,[-0.10158646 -0.59956676]
7,[ 1.01433802  0.78962231],"[ 0.81452671  0.97426176 -0.83888889 -1.20742394 -0.04421919 -0.2954263
  1.37482075 -1.27685908  0.24202087 -0.80259647  0.        ]","[[ -7.13873330e-01  -1.05731108e+00  -4.71470685e-03  -3.43712811e-02]
 [  3.95944804e+00  -8.34163318e+00   0.00000000e+00   0.00000000e+00]]",-0.150682139647,[ 2.72680822  0.43016612],-4.08305,[-0.10158646 -0.59956676]
8,[ 0.60540622  0.6667003 ],"[ 0.91408299  0.7859917  -0.69791708 -1.30128936 -0.04421918 -0.29542623
  1.47512211 -1.00200343  0.26958762 -0.73400546  0.        ]","[[ -5.95774463e-01  -1.20540653e+00  -4.71470685e-03  -3.43712811e-02]
 [  7.83761423e+00  -6.47408136e+00   0.00000000e+00   0.00000000e+00]]",-0.143138102584,[-0.08325346  0.42309415],-2.81647,[-0.10158646 -0.59956676]
9,[ 0.06440336  0.44839674],"[ 1.01847692  0.63691176 -0.49959971 -1.35188328 -0.04421917 -0.29542616
  1.46258472 -0.73652993  0.35231828 -0.650598    0.        ]","[[ -4.43885458e-01  -1.31678993e+00  -4.71470685e-03  -3.43712811e-02]
 [  7.35289787e+00  -4.67027692e+00   0.00000000e+00   0.00000000e+00]]",-0.138237361044,[-0.26743615  0.0762153 ],-2.78249,[-0.10158646 -0.59956676]
10,[-0.41102567  0.38993168],"[ 1.08714034  0.51393488 -0.31071186 -1.37958425 -0.04421916 -0.29542609
  1.43145185 -0.67844063  0.42113964 -0.57080752  0.        ]","[[ -3.08904527e-01  -1.40623520e+00  -4.71470685e-03  -3.43712811e-02]
 [  6.14918991e+00  -4.27558055e+00   0.00000000e+00   0.00000000e+00]]",-0.134476115662,[-1.99313427  0.06082316],-2.08301,[-0.10158646 -0.59956676]
11,[-0.73950988  0.30464965],"[ 1.1172124   0.39922049 -0.19158565 -1.39467863 -0.04421915 -0.29542602
  1.32595332 -0.63040769  0.4361133  -0.51688063  0.        ]","[[-0.22684659 -1.48847187 -0.00471471 -0.03437128]
 [ 2.07014377 -3.94921367  0.          0.        ]]",-0.129820189562,[-1.09684825 -0.52395753],-2.35936,[-0.10158646 -0.59956676]
12,[-0.72044921  0.4174661 ],"[ 1.11761194  0.26014477 -0.18969544 -1.3995205  -0.04421914 -0.29542595
  1.22254468 -0.92412974  0.36299923 -0.50195884  0.        ]","[[ -2.25558552e-01  -1.58747997e+00  -4.71470685e-03  -3.43712811e-02]
 [ -1.92810255e+00  -5.94496140e+00   0.00000000e+00   0.00000000e+00]]",-0.121362183827,[-1.62449121  1.59170639],-2.93172,[-0.10158646 -0.59956676]
13,[-1.01197529  0.05748413],"[ 1.08941362  0.15069569 -0.30288745 -1.39305013 -0.04421913 -0.29542588
  1.12115012 -0.32395727  0.2357687  -0.51643655  0.        ]","[[ -3.03455131e-01  -1.66546363e+00  -4.71470685e-03  -3.43712811e-02]
 [ -5.84848036e+00  -1.86698664e+00   0.00000000e+00   0.00000000e+00]]",-0.112681273662,[-0.93675238  0.25231605],-3.44824,[-0.10158646 -0.59956676]
14,[-0.82755172 -0.03647467],"[ 1.010894    0.11304353 -0.51665382 -1.38871413 -0.04421912 -0.29542581
  1.02824934 -0.17136462  0.07495512 -0.55000531  0.        ]","[[ -4.56464114e-01  -1.69240098e+00  -4.71470685e-03  -3.43712811e-02]
 [ -9.44045133e+00  -8.30170068e-01   0.00000000e+00   0.00000000e+00]]",-0.107477657258,[-2.19745535 -0.64659387],-2.69376,[-0.10158646 -0.59956676]
15,[-0.12618065  0.22857095],"[ 0.84192361  0.05443358 -0.80340998 -1.37978462 -0.04421911 -0.29542574
  0.93072137 -0.54558719 -0.16496731 -0.54848827  0.        ]","[[ -6.83106821e-01  -1.73451686e+00  -4.71470685e-03  -3.43712811e-02]
 [ -1.32113347e+01  -3.37288984e+00   0.00000000e+00   0.00000000e+00]]",-0.101610309306,[-0.12440954  0.47551936],-3.66276,[-0.10158646 -0.59956676]
16,[-0.29302412  0.09943596],"[ 0.57371635 -0.01171034 -1.07748863 -1.36646216 -0.0442191  -0.29542567
  0.92473348 -0.25853525 -0.42824001 -0.47448667  0.        ]","[[ -9.49656757e-01  -1.78240546e+00  -4.71470685e-03  -3.43712811e-02]
 [ -1.34428407e+01  -1.42246742e+00   0.00000000e+00   0.00000000e+00]]",-0.0983813614761,[-0.72238167  0.32526641],-4.06389,[-0.10158646 -0.59956676]
17,[-0.75519204  0.15397164],"[ 0.21160094 -0.03261506 -1.27931818 -1.36152144 -0.04421909 -0.2954256
  0.85765947 -0.06465892 -0.66950605 -0.34177873  0.        ]","[[ -1.24453411e+00  -1.79763817e+00  -4.71470685e-03  -3.43712811e-02]
 [ -1.60362304e+01  -1.05142413e-01   0.00000000e+00   0.00000000e+00]]",-0.10180175491,[-0.62443441  0.23140872],-4.84992,[-0.10158646 -0.59956676]
18,[-1.47548509  0.16967726],"[-0.25455858 -0.0228445  -1.35856075 -1.36387353 -0.04421908 -0.29542552
  0.80194439  0.07072215 -0.88615978 -0.12815596  0.        ]","[[ -1.58687273e+00  -1.79051219e+00  -4.71470685e-03  -3.43712811e-02]
 [ -1.81904309e+01   8.14726786e-01   0.00000000e+00   0.00000000e+00]]",-0.111256449869,[-4.02302458 -0.09153221],-4.47327,[-0.10158646 -0.59956676]
19,[-2.15199685  0.4649511 ],"[-0.79195234 -0.00564504 -1.23033542 -1.36782666 -0.04421907 -0.29542545
  0.70889259  0.01532436 -1.03335247  0.19217632  0.        ]","[[ -1.98677935e+00  -1.77799533e+00  -4.71470685e-03  -3.43712811e-02]
 [ -2.17882493e+01   4.38317464e-01   0.00000000e+00   0.00000000e+00]]",-0.125217929355,[-1.38513707  0.0883841 ],-6.43221,[-0.10158646 -0.59956676]
20,[-2.64691091  0.79581124],"[-1.30602349  0.01118695 -0.80405766 -1.37146477 -0.04421906 -0.29542538
  0.61768084  0.06596692 -1.02943196  0.60939761  0.        ]","[[ -2.45792874e+00  -1.76577772e+00  -4.71470685e-03  -3.43712811e-02]
 [ -2.53149239e+01   7.82416630e-01   0.00000000e+00   0.00000000e+00]]",-0.141977409097,[-1.06683941  1.41877348],-7.01984,[-0.10158646 -0.59956676]
21,[-3.10068512  0.27970368],"[-1.6032056   0.08778208 -0.06703489 -1.38518722 -0.04421905 -0.29542531
  0.52827538  0.64696517 -0.82180694  1.03060133  0.        ]","[[ -2.99891233e+00  -1.71052239e+00  -4.71470685e-03  -3.43712811e-02]
 [ -2.87717597e+01   4.73010429e+00   0.00000000e+00   0.00000000e+00]]",-0.16089409205,[-2.18245191  1.20046877],-7.16059,[-0.10158646 -0.59956676]
22,[-3.57628345  0.07181744],"[-1.46913774  0.27475503  0.82469265 -1.39968972 -0.04421904 -0.29542524
  0.44066577  1.21659956 -0.40377233  1.35178182  0.        ]","[[ -3.60833623e+00  -1.57708826e+00  -4.71470685e-03  -3.43712811e-02]
 [ -3.21591602e+01   8.60058100e+00   0.00000000e+00   0.00000000e+00]]",-0.180609591155,[-3.85658978  0.24990362],-7.25055,[-0.10158646 -0.59956676]
23,[-3.92907524 -0.43839419],"[-0.80658848  0.52700809  1.51737523 -1.37720321 -0.04421903 -0.29542517
  0.35482564  1.33798918  0.21099107  1.422184    0.        ]","[[ -4.28482089e+00  -1.39680278e+00  -4.71470685e-03  -3.43712811e-02]
 [ -3.54781448e+01   9.42538787e+00   0.00000000e+00   0.00000000e+00]]",-0.195220592117,[-1.53775211 -1.1489639 ],-8.07594,[-0.10158646 -0.59956676]
24,[-3.91448951 -1.18058944],"[ 0.19630577  0.72717718  1.57901711 -1.32356434 -0.04421902 -0.2954251
  0.27071228  0.7287335   0.84876412  1.03069578  0.        ]","[[ -5.02701329e+00  -1.24983132e+00  -4.71470685e-03  -3.43712811e-02]
 [ -3.87303646e+01   5.28570296e+00   0.00000000e+00   0.00000000e+00]]",-0.195342323616,[-3.86362475 -0.78717011],-5.68908,[-0.10158646 -0.59956676]
25,[-3.71513033 -1.80751252],"[ 1.01507356  0.82390962  0.80149988 -1.28521704 -0.04421901 -0.29542503
  0.18823983  0.25569526  1.06658838  0.17612444  0.        ]","[[ -5.83361324e+00  -1.17636722e+00  -4.71470685e-03  -3.43712811e-02]
 [ -4.19191388e+01   2.07156866e+00   0.00000000e+00   0.00000000e+00]]",-0.177046731449,[-3.70982947 -2.3851465 ],-2.45728,[-0.10158646 -0.59956676]
26,[-1.30971599 -0.67378575],"[ 1.03222372  0.82569234 -0.46717932 -1.28442764 -0.044219   -0.29542496
  0.10737702 -0.33186208  0.48497341 -0.64917342  0.        ]","[[ -6.70336318e+00  -1.17499322e+00  -4.71470685e-03  -3.43712811e-02]
 [ -4.50456773e+01  -1.92068437e+00   0.00000000e+00   0.00000000e+00]]",-0.149191795887,[-1.03197416 -0.62011375],-2.81894,[-0.10158646 -0.59956676]
27,[-0.38251832  0.15099101],"[ 0.06852149  0.743505   -1.32280779 -1.31768638 -0.04421899 -0.29542489
  0.02807013 -0.68623238 -0.63143777 -0.68020913  0.        ]","[[ -7.63504063e+00  -1.23756763e+00  -4.71470685e-03  -3.43712811e-02]
 [ -4.81120562e+01  -4.32851112e+00   0.00000000e+00   0.00000000e+00]]",-0.13836552457,[-0.19716839  0.00034383],-4.52404,[-0.10158646 -0.59956676]
28,[-2.02922964  0.79298115],"[-1.1678025   0.62822273 -0.9633076  -1.35422805 -0.04421898 -0.29542482
  0.03246437 -0.67201643 -1.27439734  0.23094435  0.        ]","[[ -8.59557709e+00  -1.32316903e+00  -4.71470685e-03  -3.43712811e-02]
 [ -4.79421538e+01  -4.23192007e+00   0.00000000e+00   0.00000000e+00]]",-0.160193303069,[-1.80990645  0.57445471],-7.29727,[-0.10158646 -0.59956676]
29,[-2.88516045  0.36360472],"[-1.59962109  0.54466463  0.38677399 -1.37378321 -0.04421897 -0.29542475
 -0.04539627 -0.32330085 -0.83833647  1.23566743  0.        ]","[[ -9.58462658e+00  -1.38403671e+00  -4.71470685e-03  -3.43712811e-02]
 [ -5.09526132e+01  -1.86251779e+00   0.00000000e+00   0.00000000e+00]]",-0.187303128454,[-3.15701314  0.89518163],-6.96903,[-0.10158646 -0.59956676]
30,[-3.46952915 -0.51022416],"[-0.72316012  0.54301316  1.55518404 -1.37411219 -0.04421897 -0.29542468
 -0.12169037  0.20561009  0.27520853  1.40550562  0.        ]","[[ -1.06332787e+01  -1.38523181e+00  -4.71470685e-03  -3.43712811e-02]
 [ -5.39025028e+01   1.73125038e+00   0.00000000e+00   0.00000000e+00]]",-0.195653028068,[-2.47854288  0.18232546],-6.81933,[-0.10158646 -0.59956676]
31,[-3.97228408 -1.70729041],"[ 0.70643715  0.60033941  1.25427231 -1.36138154 -0.04421896 -0.29542461
 -0.19643309  0.30882074  1.00473755  0.50819915  0.        ]","[[ -1.17403248e+01  -1.34357274e+00  -4.71470685e-03  -3.43712811e-02]
 [ -5.67924087e+01   2.43253158e+00   0.00000000e+00   0.00000000e+00]]",-0.176390309418,[-3.92215656 -2.00053596],-3.74489,[-0.10158646 -0.59956676]
32,[-1.91028333 -0.8885622 ],"[ 1.07423272  0.61209041 -0.35255951 -1.35844262 -0.04421895 -0.29542454
 -0.26968891 -0.27882403  0.44651225 -0.59361091  0.        ]","[[ -1.29045882e+01  -1.33498588e+00  -4.71470685e-03  -3.43712811e-02]
 [ -5.96248244e+01  -1.56031122e+00   0.00000000e+00   0.00000000e+00]]",-0.139371610644,[-2.82025736 -1.47071509],-1.76737,[-0.10158646 -0.59956676]
33,[-1.13998437  0.32156384],"[-0.2153834   0.51502467 -1.35864303 -1.37937184 -0.04421894 -0.29542447
 -0.34155133 -0.8546155  -0.87562581 -0.43567935  0.        ]","[[ -1.41249586e+01  -1.40544826e+00  -4.71470685e-03  -3.43712811e-02]
 [ -6.24033652e+01  -5.47261592e+00   0.00000000e+00   0.00000000e+00]]",-0.133064448833,[-1.6109016  0.3598921],-4.94044,[-0.10158646 -0.59956676]
34,[-2.74774957  0.55734354],"[-1.55227478  0.38398624 -0.30882302 -1.39590346 -0.04421893 -0.2954244
 -0.41204425 -0.6262873  -1.07701599  0.86800205  0.        ]","[[ -1.54003737e+01  -1.49933751e+00  -4.71470685e-03  -3.43712811e-02]
 [ -6.51289545e+01  -3.92120671e+00   0.00000000e+00   0.00000000e+00]]",-0.168923974517,[-1.8863568   0.26124571],-7.245,[-0.10158646 -0.59956676]
35,[-3.33454227 -0.17826639],"[-0.95503276  0.28976619  1.43163989 -1.39969387 -0.04421892 -0.29542433
 -0.4811242  -0.45973429  0.15657815  1.35314493  0.        ]","[[ -1.67297523e+01  -1.56640983e+00  -4.71470685e-03  -3.43712811e-02]
 [ -6.77999126e+01  -2.78953810e+00   0.00000000e+00   0.00000000e+00]]",-0.183381171913,[-3.31301119 -0.67918789],-6.39169,[-0.10158646 -0.59956676]
36,[-3.49226594 -1.46276629],"[ 0.79277281  0.17456762  1.15972348 -1.39521706 -0.04421891 -0.29542426
 -0.54883737 -0.84429559  0.85228968  0.24409167  0.        ]","[[ -1.81120157e+01  -1.64841974e+00  -4.71470685e-03  -3.43712811e-02]
 [ -7.04180251e+01  -5.40249941e+00   0.00000000e+00   0.00000000e+00]]",-0.146902926563,[-3.12075817 -1.74262862],-2.81436,[-0.10158646 -0.59956676]
