timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.61458278 -2.58013105],"[ 1.19508384  1.74285535  0.03635781 -0.06682946 -0.48106301  0.89519712
  1.3364922  -0.0992811   1.69939057 -0.72337481  0.        ]","[[-0.05162409 -0.00678164 -0.05508262  0.10330315]
 [-0.00323989  0.00254823  0.          0.        ]]",-0.288612572326,[-1.78965449 -2.95904408],-4.10363,[-0.00178604 -0.48167363]
1,[-1.15830326 -2.19007373],"[ 1.19116518  1.74143212 -0.02262059 -0.13287171 -0.4810628   0.89519655
  1.22943176 -0.65057154  1.69142137 -0.81469013  0.        ]","[[-0.09136331 -0.04644358 -0.05508262  0.10330315]
 [-3.95752284 -3.95555542  0.          0.        ]]",-0.292851113157,[-1.7195462  -2.40414815],-3.77863,[-0.00178604 -0.48167363]
2,[-0.61767393 -1.47688615],"[ 1.16677044  1.7247112  -0.19618626 -0.32829683 -0.48106259  0.89519598
  1.12448657 -1.19094948  1.63317642 -1.07986625  0.        ]","[[-0.20940417 -0.16448158 -0.05508262  0.10330315]
 [-7.83368618 -7.8353147   0.          0.        ]]",-0.303579090357,[-1.39841947 -0.91486397],-3.24952,[-0.00178604 -0.48167363]
3,[ 0.09189954 -0.47915599],"[ 1.08569925  1.65848354 -0.47208175 -0.63606019 -0.48106238  0.89519541
  1.02160387 -1.67366988  1.4333591  -1.47088893  0.        ]","[[ -0.40420332  -0.35596158  -0.05508262   0.10330315]
 [-11.63367698 -11.30111949   0.           0.        ]]",-0.314837068247,[ 2.08154864 -0.36716832],-4.31276,[-0.00178604 -0.48167363]
4,[ 0.6288929   0.22330624],"[ 0.95982716  1.51201596 -0.72076421 -0.98833247 -0.48106217  0.89519484
  1.13493348 -1.84518411  1.09828598 -1.78142119  0.        ]","[[ -0.5948782   -0.59433954  -0.05508262   0.10330315]
 [ -7.44776398 -12.53256197   0.           0.        ]]",-0.316765679785,[ 3.93849556  0.68332653],-3.99084,[-0.00178604 -0.48167363]
5,[ 0.69730151  0.33536014],"[ 0.86997292  1.31960842 -0.84852076 -1.26821718 -0.48106196  0.89519427
  1.24598985 -1.43395191  0.80664994 -1.8994138   0.        ]","[[-0.70267851 -0.81536729 -0.05508262  0.10330315]
 [-3.34580599 -9.58004402  0.          0.        ]]",-0.309808969992,[ 0.38725554  0.98637993],-0.533454,[-0.00178604 -0.48167363]
6,[ 0.48258862  0.0348601 ],"[ 0.82323104  1.16221385 -0.90504433 -1.42575996 -0.48106175  0.8951937
  1.28922072 -0.86361456  0.62835979 -1.91917049  0.        ]","[[-0.75357438 -0.96588318 -0.05508262  0.10330315]
 [-1.74900953 -5.48518801  0.          0.        ]]",-0.301940658186,[ 0.48187202 -0.78979701],-0.113405,[-0.00178604 -0.48167363]
7,[ 0.74077129  0.68168259],"[ 0.80847532  1.00019906 -0.92173709 -1.54454431 -0.48106154  0.89519313
  1.3417938  -1.28413425  0.50437757 -1.89957891  0.        ]","[[-0.76907116 -1.10587985 -0.05508262  0.10330315]
 [ 0.1928507  -8.50440808  0.          0.        ]]",-0.293272587317,[ 0.30564333  1.77821233],-0.404346,[-0.00178604 -0.48167363]
8,[ 0.38362476  0.20038193],"[ 0.82364908  0.84079158 -0.90456149 -1.62807041 -0.48106133  0.89519256
  1.37440101 -0.70922901  0.43089708 -1.85966732  0.        ]","[[-0.75313061 -1.23455398 -0.05508262  0.10330315]
 [ 1.39726514 -4.37675417  0.          0.        ]]",-0.284788389045,[-0.51986026 -0.72653902],0.344364,[-0.00178604 -0.48167363]
9,[ 0.56834829  0.75821197],"[ 0.83026314  0.69133836 -0.89689988 -1.68094055 -0.48106112  0.89519199
  1.31796959 -1.09777548  0.35990871 -1.81686723  0.        ]","[[-0.74609678 -1.35007852 -0.05508262  0.10330315]
 [-0.68700973 -7.16641326  0.          0.        ]]",-0.276261632623,[ 1.87197608  1.48295969],-0.864202,[-0.00178604 -0.48167363]
10,[ 0.18372771  0.20576251],"[ 0.85435785  0.55580201 -0.86804841 -1.70966151 -0.48106091  0.89519142
  1.42545249 -0.52662984  0.32256999 -1.77058926  0.        ]","[[-0.72000582 -1.45226375 -0.05508262  0.10330315]
 [ 3.28298067 -3.06575171  0.          0.        ]]",-0.268687441628,[-0.86698035  0.21584846],-0.000356197,[-0.00178604 -0.48167363]
11,[ 0.01970306  0.06414539],"[ 0.88169965  0.48593643 -0.83338218 -1.71767593 -0.4810607   0.89519085
  1.33079572 -0.39904129  0.3229053  -1.74393883  0.        ]","[[-0.68942391 -1.50438761 -0.05508262  0.10330315]
 [-0.21316689 -2.14970363  0.          0.        ]]",-0.26513058682,[ 0.29826375  0.4966297 ],-0.641592,[-0.00178604 -0.48167363]
