timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-0.9254908   0.84920418],"[ 1.18408602  1.77014538  0.13451546 -0.68679694 -0.0220301   1.22159919
  1.07032631 -0.35444552  1.2629226  -0.96451922  0.        ]","[[ 0.02466098  0.02222366 -0.00229422  0.14433146]
 [ 0.00168472 -0.00298219  0.          0.        ]]",-0.252377298201,[-1.40940873  1.64067868],0.0236679,[-0.01237176 -0.2677466 ]
1,[-1.00425839  0.77086544],"[ 1.18434437  1.76802132  0.07518545 -0.58052857 -0.02203007  1.22159422
  0.93847238  0.21076683  1.2630505  -0.99525344  0.        ]","[[ -1.50116184e-02   6.19078850e-02  -2.29421808e-03   1.44331458e-01]
 [ -3.95576308e+00   3.95819742e+00   0.00000000e+00   0.00000000e+00]]",-0.254562300435,[-0.53417097  0.35914207],-0.322565,[-0.01237176 -0.2677466 ]
2,[-1.01766396  0.86537462],"[ 1.17548931  1.75534603 -0.07330912 -0.3337242  -0.02203003  1.22158925
  0.87065574  0.40260533  1.25878257 -1.07810771  0.        ]","[[ -1.14548718e-01   1.54561356e-01  -2.29421808e-03   1.44331458e-01]
 [ -5.99117224e+00   5.30266225e+00   0.00000000e+00   0.00000000e+00]]",-0.260122299184,[ 0.22679078  1.71672335],-1.18298,[-0.01237176 -0.2677466 ]
3,[-1.0844636   0.87116373],"[ 1.15010027  1.71415971 -0.23487172  0.04391397 -0.02203     1.22158428
  0.90444253  0.95255052  1.24434437 -1.13203002  0.        ]","[[ -2.24196788e-01   2.99284937e-01  -2.29421808e-03   1.44331458e-01]
 [ -4.97699764e+00   9.15685198e+00   0.00000000e+00   0.00000000e+00]]",-0.262575771163,[-0.17078049  1.57350315],-1.52224,[-0.01237176 -0.2677466 ]
4,[-1.14589572  0.88897389],"[ 1.11054613  1.60290348 -0.38635558  0.58623778 -0.02202996  1.2215793
  0.88516431  1.49168613  1.21250605 -1.11278965  0.        ]","[[ -3.29541722e-01   5.20332657e-01  -2.29421808e-03   1.44331458e-01]
 [ -5.55554642e+00   1.29353190e+01   0.00000000e+00   0.00000000e+00]]",-0.257440067052,[-1.46527006  0.11365153],-1.59183,[-0.01237176 -0.2677466 ]
5,[-1.11620939  1.06137657],"[ 1.02967984  1.40362341 -0.59200037  1.14058674 -0.02202992  1.22157433
  0.75700838  1.51951438  1.1507112  -1.12762934  0.        ]","[[ -4.79244609e-01   7.80997004e-01  -2.29421808e-03   1.44331458e-01]
 [ -9.40202364e+00   1.31304049e+01   0.00000000e+00   0.00000000e+00]]",-0.251641520706,[-0.88063658 -0.31875725],-2.13924,[-0.01237176 -0.2677466 ]
6,[-1.03626704  1.2955488 ],"[ 0.86101381  1.15811166 -0.86628781  1.5492159  -0.02202989  1.22156936
  0.64711909  1.30240593  1.05886674 -1.24857277  0.        ]","[[ -7.00375951e-01   1.02833999e+00  -2.29421808e-03   1.44331458e-01]
 [ -1.27002480e+01   1.16088826e+01   0.00000000e+00   0.00000000e+00]]",-0.251988342779,[-1.83995391  1.90304594],-1.50253,[-0.01237176 -0.2677466 ]
7,[-1.0746038   1.29504752],"[ 0.56251421  0.84578737 -1.15401782  1.83482949 -0.02202985  1.22156439
  0.52359613  1.83459845  0.91252438 -1.41526538  0.        ]","[[ -9.91577607e-01   1.29794184e+00  -2.29421808e-03   1.44331458e-01]
 [ -1.64076885e+01   1.53387467e+01   0.00000000e+00   0.00000000e+00]]",-0.253336433704,[ 1.56284619  0.41587885],-2.86494,[-0.01237176 -0.2677466 ]
8,[-1.05523539  1.21204567],"[ 0.20857853  0.44476366 -1.33378091  1.93096535 -0.02202982  1.22155942
  0.66622407  2.02597044  0.72430028 -1.48016651  0.        ]","[[ -1.27678150e+00   1.61817332e+00  -2.29421808e-03   1.44331458e-01]
 [ -1.21267477e+01   1.66800653e+01   0.00000000e+00   0.00000000e+00]]",-0.243928669626,[-0.36207516  1.38066598],-1.37263,[-0.01237176 -0.2677466 ]
9,[-1.17663586  0.90476787],"[-0.13537438 -0.00837325 -1.39678717  1.70385683 -0.02202978  1.22155445
  0.62643903  2.54372314  0.51530601 -1.42209674  0.        ]","[[ -1.53129728e+00   1.98818408e+00  -2.29421808e-03   1.44331458e-01]
 [ -1.33208286e+01   2.03088888e+01   0.00000000e+00   0.00000000e+00]]",-0.22209469739,[-3.27639681 -0.34339307],-0.0944795,[-0.01237176 -0.2677466 ]
10,[-1.11919868  0.76840389],"[-0.54819686 -0.40841962 -1.34613264  1.10968338 -0.02202974  1.22154948
  0.50331149  2.29223143  0.27453143 -1.33218214  0.        ]","[[ -1.83479095e+00   2.37667983e+00  -2.29421808e-03   1.44331458e-01]
 [ -1.70163912e+01   1.85464885e+01   0.00000000e+00   0.00000000e+00]]",-0.197146310061,[ 0.94597576  0.58923976],-1.0005,[-0.01237176 -0.2677466 ]
11,[-1.12643695  0.62811124],"[-0.92346992 -0.67337178 -1.16680943  0.2335169  -0.02202971  1.22154451
  0.63929545  2.57263995  0.04524194 -1.17446095  0.        ]","[[ -2.13416962e+00   2.76732841e+00  -2.29421808e-03   1.44331458e-01]
 [ -1.29348813e+01   2.05119525e+01   0.00000000e+00   0.00000000e+00]]",-0.168045436563,[ 0.15597831  0.71769346],-0.966482,[-0.01237176 -0.2677466 ]
