timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
21,[ 0.18500891 -0.24848118],"[ 0.7867059   0.30345023 -0.90634203 -1.50400413 -0.48170776  1.564455
  0.98006859  0.1981603   0.18442326 -2.1584338   0.        ]","[[ -0.76539351  -1.59555773  -0.05490497   0.1800889 ]
 [-12.24007074   1.81373305   0.           0.        ]]",-0.330416762738,[-0.46404035 -1.18964318],-1.2904,[-0.03049633 -0.57046384]
22,[ 0.8062768   0.37210765],"[ 0.5059917   0.29819477 -1.14964108 -1.5038456  -0.4817076   1.56445357
  0.93802524 -0.37660929 -0.07992218 -2.11029593  0.        ]","[[ -1.02618376  -1.59936141  -0.05490497   0.1800889 ]
 [-13.83372705  -2.18075872   0.           0.        ]]",-0.320093123709,[ 1.57647332  0.87844493],-2.89824,[-0.03049633 -0.57046384]
23,[ 0.5971489  -0.23431125],"[ 0.21195204  0.28675185 -1.29469672 -1.5034243  -0.48170744  1.56445215
  1.04963836  0.13008196 -0.30008316 -2.00619361  0.        ]","[[-1.26041035 -1.60764489 -0.05490497  0.1800889 ]
 [-9.60295456  1.34060588  0.          0.        ]]",-0.305708656577,[ 0.17666762 -0.59055343],-2.60396,[-0.03049633 -0.57046384]
24,[ 0.83102548  0.16154796],"[-0.03487745  0.29101539 -1.3541308  -1.50359194 -0.48170729  1.56445072
  1.07310698 -0.21017217 -0.45003615 -1.89794333  0.        ]","[[-1.44354335 -1.60455819 -0.05490497  0.1800889 ]
 [-8.71334153 -1.0240662   0.          0.        ]]",-0.292569436119,[ 1.90908064 -0.17249136],-3.50385,[-0.03049633 -0.57046384]
25,[ 0.84485447  0.32242087],"[-0.21806063  0.25355389 -1.36621215 -1.50160016 -0.48170713  1.56444929
  1.18206447 -0.30559883 -0.54428533 -1.78061183  0.        ]","[[-1.57637153 -1.63169317 -0.05490497  0.1800889 ]
 [-4.58322581 -1.68725544  0.          0.        ]]",-0.278350313048,[-0.71613725  1.24066598],-3.52306,[-0.03049633 -0.57046384]
26,[ 0.35894719 -0.40520298],"[-0.38242503  0.26227933 -1.35459534 -1.50216462 -0.48170697  1.56444786
  1.10966873  0.26904011 -0.61670324 -1.68902769  0.        ]","[[-1.69556953 -1.62536962 -0.05490497  0.1800889 ]
 [-7.32739738  2.30632416  0.          0.        ]]",-0.267888813308,[ 0.72712456 -1.896254  ],-3.30328,[-0.03049633 -0.57046384]
27,[ 0.70237577  0.27378219],"[-0.54034102  0.27047464 -1.32297006 -1.50263818 -0.48170682  1.56444643
  1.18942891 -0.30732668 -0.67684713 -1.5917526   0.        ]","[[-1.81178263 -1.61943225 -0.05490497  0.1800889 ]
 [-4.30401906 -1.69926263  0.          0.        ]]",-0.25679277467,[ 1.4522095 -0.7510743],-3.94954,[-0.03049633 -0.57046384]
28,[ 0.87210608  0.87684345],"[-0.60108949  0.18301685 -1.30520665 -1.49473351 -0.48170666  1.564445
  1.29609443 -0.73049485 -0.67929498 -1.50451451  0.        ]","[[-1.85729592 -1.6829245  -0.05490497  0.1800889 ]
 [-0.26077345 -4.64016302  0.          0.        ]]",-0.244991096412,[ 0.11147563  0.86916262],-3.98265,[-0.03049633 -0.57046384]
29,[ 0.51448786  0.36397445],"[-0.60207409  0.1045427  -1.30489113 -1.48225427 -0.4817065   1.56444357
  1.30785508 -0.22208127 -0.66125909 -1.46368595  0.        ]","[[-1.85803853 -1.74027673 -0.05490497  0.1800889 ]
 [ 0.18505548 -1.10683421  0.          0.        ]]",-0.23864710676,[-0.27593699  0.76193959],-3.95491,[-0.03049633 -0.57046384]
30,[ 0.15689263 -0.14516473],"[-0.61173987  0.11593292 -1.30175675 -1.48438464 -0.48170634  1.56444214
  1.278935    0.21520692 -0.66650072 -1.46295825  0.        ]","[[-1.86533592 -1.73192186 -0.05490497  0.1800889 ]
 [-0.91114145  1.93219358  0.          0.        ]]",-0.238776075491,[ 0.88385172  0.0417185 ],-4.21693,[-0.03049633 -0.57046384]
31,[ 0.25043544 -0.19488579],"[-0.58911548  0.17054563 -1.30895989 -1.49309002 -0.48170619  1.56444071
  1.37169399  0.23340151 -0.67321764 -1.50620983  0.        ]","[[-1.84828023 -1.6920093  -0.05490497  0.1800889 ]
 [ 2.60497652  2.05864115  0.          0.        ]]",-0.24495879762,[ 1.21543393 -0.06664077],-4.29633,[-0.03049633 -0.57046384]
32,[ 0.4629207  -0.16133302],"[-0.46630866  0.22294332 -1.34035207 -1.49911453 -0.48170603  1.56443928
  1.4747429   0.18949831 -0.64373919 -1.61489291  0.        ]","[[-1.75698868 -1.65389801 -0.05490497  0.1800889 ]
 [ 6.51114777  1.75352708  0.          0.        ]]",-0.258645606887,[ 1.13117874  0.40130918],-4.26822,[-0.03049633 -0.57046384]
33,[ 0.49224994 -0.4438141 ],"[-0.2346252   0.29284152 -1.36599685 -1.50364821 -0.48170587  1.56443786
  1.57573947  0.41310621 -0.553392   -1.793153    0.        ]","[[ -1.58835379  -1.603236    -0.05490497   0.1800889 ]
 [ 10.33953299   3.30753747   0.           0.        ]]",-0.28036978154,[-1.15523432 -0.74277885],-2.97223,[-0.03049633 -0.57046384]
34,[ 0.83258903  0.02313452],"[-0.00717814  0.3425845  -1.34997524 -1.50445286 -0.48170571  1.56443643
  1.46594295 -0.01936896 -0.43062435 -1.93994866  0.        ]","[[-1.42332097 -1.5672407  -0.05490497  0.1800889 ]
 [ 6.17768044  0.30196209  0.          0.        ]]",-0.298137952134,[ 1.50777675 -0.12001177],-3.42926,[-0.03049633 -0.57046384]
35,[ 0.89814389  0.19240925],"[ 0.21080242  0.344253   -1.29508469 -1.50444378 -0.48170556  1.564435
  1.56712503 -0.08865907 -0.29158743 -2.03637366  0.        ]","[[ -1.26128546  -1.56603344  -0.05490497   0.1800889 ]
 [ 10.01309961  -0.17958379   0.           0.        ]]",-0.30993842297,[ 0.40636954 -0.05632981],-2.67805,[-0.03049633 -0.57046384]
36,[ 0.82428432  0.30209452],"[ 0.48137331  0.33624817 -1.16540212 -1.50445924 -0.4817054   1.56443357
  1.60432564 -0.12020435 -0.08976847 -2.12219605  0.        ]","[[ -1.04687485  -1.57182496  -0.05490497   0.1800889 ]
 [ 11.42326836  -0.39881438   0.           0.        ]]",-0.321752020659,[-1.51216497 -0.15742673],-1.59327,[-0.03049633 -0.57046384]
37,[ 0.67130077  0.39324439],"[ 0.69135604  0.31670563 -1.00405114 -1.5042804  -0.48170524  1.56443214
  1.49395836 -0.20860478  0.0920823  -2.15545105  0.        ]","[[-0.86038372 -1.58596468 -0.05490497  0.1800889 ]
 [ 7.23977846 -1.01317126  0.          0.        ]]",-0.328303496372,[ 0.55608338  0.47362188],-2.15073,[-0.03049633 -0.57046384]
38,[ 0.26960197  0.07462459],"[ 0.85166401  0.31498233 -0.82776379 -1.50424857 -0.48170509  1.56443071
  1.54822836  0.06412074  0.26149181 -2.16302539  0.        ]","[[-0.6949475  -1.58721159 -0.05490497  0.1800889 ]
 [ 9.29696913  0.88218907  0.          0.        ]]",-0.33287797639,[ 0.0271778 -0.0880478],-1.70368,[-0.03049633 -0.57046384]
39,[ 0.00030079  0.0784528 ],"[ 0.99652241  0.33429606 -0.59964989 -1.50445154 -0.48170493  1.56442928
  1.54621129  0.0114977   0.45982712 -2.14430674  0.        ]","[[-0.50977478 -1.57323713 -0.05490497  0.1800889 ]
 [ 9.22056318  0.51647493  0.          0.        ]]",-0.336553818538,[-0.65671708 -0.36782649],-1.12293,[-0.03049633 -0.57046384]
40,[-0.1592665   0.27694818],"[ 1.08693842  0.32824462 -0.38703169 -1.50441881 -0.48170477  1.56442785
  1.47283799 -0.19943575  0.61142689 -2.0943572   0.        ]","[[-0.35326845 -1.57761539 -0.05490497  0.1800889 ]
 [ 6.43934798 -0.94944866  0.          0.        ]]",-0.336129522863,[-1.59530295  0.07420933],-0.798165,[-0.03049633 -0.57046384]
41,[-0.37554657  0.20296791],"[ 1.12388677  0.30634813 -0.26186125 -1.50405539 -0.48170461  1.56442642
  1.3650677  -0.15433867  0.6825204  -2.05349021  0.        ]","[[-0.2654681  -1.5934595  -0.05490497  0.1800889 ]
 [ 2.35428396 -0.63603807  0.          0.        ]]",-0.334137230073,[ 1.52569622  0.86726313],-2.25476,[-0.03049633 -0.57046384]
42,[-0.95691419 -0.46583968],"[ 1.150193    0.33655113 -0.13584542 -1.50445175 -0.48170446  1.56442499
  1.46822777  0.34151462  0.77662123 -2.01391428  0.        ]","[[-0.17914778 -1.57160537 -0.05490497  0.1800889 ]
 [ 6.26468123  2.80999008  0.          0.        ]]",-0.334020166305,[-2.4820913  -0.45786035],-0.715947,[-0.03049633 -0.57046384]
43,[-0.95142007 -0.26706421],"[ 1.16611187  0.38831528 -0.01078815 -1.50340968 -0.4817043   1.56442357
  1.36055735  0.07275874  0.87762137 -1.96658337  0.        ]","[[-0.09480332 -1.5341453  -0.05490497  0.1800889 ]
 [ 2.18340008  0.94222015  0.          0.        ]]",-0.333982593757,[-1.03862846 -0.37052898],-0.979978,[-0.03049633 -0.57046384]
44,[-0.79453945 -0.03042457],"[ 1.1665646   0.39376265 -0.0055259  -1.50317224 -0.48170414  1.56442214
  1.2550192  -0.14092988  0.88358546 -1.96443478  0.        ]","[[-0.09127323 -1.53020105 -0.05490497  0.1800889 ]
 [-1.81706308 -0.54284933  0.          0.        ]]",-0.334087241661,[-1.75770018  0.41027576],-0.942556,[-0.03049633 -0.57046384]
45,[-0.81318861 -0.28402543],"[ 1.15309168  0.401437   -0.11787655 -1.50279729 -0.48170398  1.56442071
  1.15155519  0.0944827   0.82306581 -2.01231056  0.        ]","[[-0.16696373 -1.52464328 -0.05490497  0.1800889 ]
 [-5.73891104  1.09319438  0.          0.        ]]",-0.336526563402,[-0.93121975 -1.07954687],-0.714243,[-0.03049633 -0.57046384]
46,[-0.05280492  0.4936381 ],"[ 1.10318014  0.37647548 -0.33656867 -1.5038358  -0.48170383  1.56441928
  1.05734399 -0.47825317  0.67106516 -2.08809297  0.        ]","[[-0.31757145 -1.54271574 -0.05490497  0.1800889 ]
 [-9.31002922 -2.88714025  0.          0.        ]]",-0.338181215052,[-1.28837082  1.00264889],-1.10401,[-0.03049633 -0.57046384]
47,[-0.0506793  -0.14727604],"[ 0.97440831  0.3523893  -0.64091326 -1.50435782 -0.48170367  1.56441785
  0.95777734  0.09989588  0.43614277 -2.15635623  0.        ]","[[ -0.54163966  -1.56014568  -0.05490497   0.1800889 ]
 [-13.08415381   1.13081258   0.           0.        ]]",-0.337350694464,[ 0.56176116 -0.00472942],-1.854,[-0.03049633 -0.57046384]
48,[ 0.31878814 -0.16404042],"[ 0.77414259  0.38307332 -0.92030115 -1.50360762 -0.48170351  1.56441642
  1.02326093  0.09400465  0.20269997 -2.18872055  0.        ]","[[ -0.77841775  -1.53793977  -0.05490497   0.1800889 ]
 [-10.6019319    1.08987055   0.           0.        ]]",-0.33510054995,[ 0.25283767  0.09476549],-2.00359,[-0.03049633 -0.57046384]
49,[ 0.52170122 -0.2739135 ],"[ 0.56176136  0.41807095 -1.11104198 -1.50181754 -0.48170336  1.56441499
  1.0551931   0.14492333  0.00521396 -2.17859404  0.        ]","[[-0.97831173 -1.5125917  -0.05490497  0.1800889 ]
 [-9.39149845  1.44373934  0.          0.        ]]",-0.330491967117,[ 0.79028714 -0.732101  ],-2.15678,[-0.03049633 -0.57046384]
