timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
23,[-0.99915022  0.6210649 ],"[-1.30292214 -0.7626486   0.99023439 -0.37798057 -1.43873246  1.41906873
 -1.18987809  0.11118861  0.91492513 -1.33627503  0.        ]","[[-16.34694215   3.01033645  -0.16642206   0.16790883]
 [-63.28919837   3.22093727   0.           0.        ]]",-0.247859448296,[-0.78529943  1.15313239],0.160239,[-0.02717388 -0.22791071]
24,[-0.85429031  0.56285602],"[ 0.27458022 -0.76595512  1.50303808 -0.43531111 -1.43872422  1.41906075
 -1.25456509 -0.36698746  0.8247117  -1.24160791  0.        ]","[[-17.63135423   3.03226258  -0.16642206   0.16790883]
 [-65.14574478  -0.11124038   0.           0.        ]]",-0.230041649373,[-1.33408596  1.62932597],0.287892,[-0.02717388 -0.22791071]
25,[-0.99032807  0.51458305],"[ 1.16561071 -0.76476936 -0.07052755 -0.41356189 -1.43871597  1.41905277
 -1.34758355 -0.42537034  0.87035931 -1.09864405  0.        ]","[[-18.96105452   3.02395185  -0.16642206   0.16790883]
 [-67.81537412  -0.51808762   0.           0.        ]]",-0.221174050074,[-2.00583625  0.48526991],0.69669,[-0.02717388 -0.22791071]
26,[-1.21171474  0.74623209],"[-0.09460495 -0.76328709 -1.3983159  -0.3883746  -1.43870773  1.41904479
 -1.43875801 -0.40901985  1.0155636  -1.12695978  0.        ]","[[-20.3436167    3.01431707  -0.16642206   0.16790883]
 [-70.43212202  -0.40415575   0.           0.        ]]",-0.239072900853,[-1.21583911  2.37143623],-0.0774884,[-0.02717388 -0.22791071]
27,[-1.10907555  0.84898782],"[-1.5429241  -0.76235489 -0.2208354  -0.37349034 -1.43869949  1.41903681
 -1.52812618 -0.37824798  1.00652588 -1.30066795  0.        ]","[[-21.77799411   3.00861804  -0.16642206   0.16790883]
 [-72.99707453  -0.18972842   0.           0.        ]]",-0.253564178012,[-1.60944784  0.77064541],0.0784057,[-0.02717388 -0.22791071]
28,[-0.8734535   0.68377829],"[-0.60440798 -0.76187079  1.52884347 -0.36602602 -1.43869125  1.41902884
 -1.61572393 -0.36562762  0.84377899 -1.30549327  0.        ]","[[-23.26316128   3.00575856  -0.16642206   0.16790883]
 [-75.51126564  -0.10178934   0.           0.        ]]",-0.238098826004,[-1.12419137 -0.01218572],0.315631,[-0.02717388 -0.22791071]
29,[-0.90652555  0.58292782],"[ 1.09793033 -0.76142231  0.58855759 -0.35925252 -1.43868301  1.41902086
 -1.70158581 -0.37320752  0.83099751 -1.11734154  0.        ]","[[-24.79811298   3.00316278  -0.16642206   0.16790883]
 [-77.97569092  -0.154615     0.           0.        ]]",-0.218861182541,[-1.03224057  0.07445466],0.451488,[-0.02717388 -0.22791071]
30,[-1.20734441  0.7260586 ],"[ 0.23448518 -0.76108917 -1.32584081 -0.35431163 -1.43867477  1.41901288
 -1.78574566 -0.35859665  1.00560853 -1.10245289  0.        ]","[[ -2.63818636e+01   3.00126879e+00  -1.66422059e-01   1.67908834e-01]
 [ -8.03913251e+01  -5.28053337e-02   0.00000000e+00   0.00000000e+00]]",-0.235905619239,[-0.30263603  0.0608335 ],0.0881102,[-0.02717388 -0.22791071]
31,[-1.11683726  0.89252722],"[-1.51719552 -0.76097113 -0.33034772 -0.35259788 -1.43866653  1.4190049
 -1.77202929 -0.35362222  1.0136394  -1.30014369  0.        ]","[[ -2.79857446e+01   3.00061193e+00  -1.66422059e-01   1.67908834e-01]
 [ -7.99980815e+01  -1.81465458e-02   0.00000000e+00   0.00000000e+00]]",-0.254242914997,[-1.30490088  1.36916798],0.0203968,[-0.02717388 -0.22791071]
32,[-0.87080598  0.70549637],"[-0.52066533 -0.76113149  1.5538458  -0.35500477 -1.43865829  1.41899692
 -1.85479248 -0.34169465  0.83501902 -1.29997278  0.        ]","[[ -2.96095415e+01   3.00153513e+00  -1.66422059e-01   1.67908834e-01]
 [ -8.23736938e+01   6.49647550e-02   0.00000000e+00   0.00000000e+00]]",-0.236736908865,[-0.83510496  0.58816112],0.264081,[-0.02717388 -0.22791071]
33,[-0.95053196  0.58596444],"[ 1.16030059 -0.76125038  0.3085478  -0.3568081  -1.43865005  1.41898894
 -1.91316632 -0.34886526  0.84780454 -1.09831704  0.        ]","[[ -3.12738284e+01   3.00222682e+00  -1.66422059e-01   1.67908834e-01]
 [ -8.40494150e+01   1.49919163e-02   0.00000000e+00   0.00000000e+00]]",-0.218826048936,[-0.92584011  1.34605081],0.239569,[-0.02717388 -0.22791071]
34,[-1.22643566  0.81588197],"[-0.18369249 -0.76134902 -1.40262209 -0.35831692 -1.43864181  1.41898096
 -1.98290012 -0.34636385  1.02868086 -1.13488998  0.        ]","[[ -3.29749013e+01   3.00280555e+00  -1.66422059e-01   1.67908834e-01]
 [ -8.60512063e+01   3.24177297e-02   0.00000000e+00   0.00000000e+00]]",-0.241181031291,[-2.35167926  0.33352774],0.27557,[-0.02717388 -0.22791071]
35,[-1.05985618  0.85488343],"[-1.55623565 -0.76131999  0.33661848 -0.35791472 -1.43863357  1.41897298
 -2.06148183 -0.35489034  0.96822378 -1.33242447  0.        ]","[[ -3.47185585e+01   3.00265165e+00  -1.66422059e-01   1.67908834e-01]
 [ -8.83069892e+01  -2.70033244e-02   0.00000000e+00   0.00000000e+00]]",-0.25269747389,[-1.30305541  1.82256126],0.299123,[-0.02717388 -0.22791071]
36,[-0.86388999  0.66889417],"[ 0.30791772 -0.76134528  1.48911235 -0.35832651 -1.43862533  1.41896501
 -2.13850489 -0.34748989  0.80319866 -1.22601166  0.        ]","[[ -3.65068832e+01   3.00280980e+00  -1.66422059e-01   1.67908834e-01]
 [ -9.05181125e+01   2.45606939e-02   0.00000000e+00   0.00000000e+00]]",-0.226484452527,[-1.33352864  0.4572315 ],0.324198,[-0.02717388 -0.22791071]
37,[-1.12490141  0.64562607],"[ 0.90231451 -0.76132884 -0.79878501 -0.35811305 -1.43861709  1.41895703
 -2.21400017 -0.35360216  0.93729414 -1.0698004   0.        ]","[[ -3.83389912e+01   3.00272826e+00  -1.66422059e-01   1.67908834e-01]
 [ -9.26854662e+01  -1.80369447e-02   0.00000000e+00   0.00000000e+00]]",-0.225711447527,[-3.38623785 -0.48836911],0.789975,[-0.02717388 -0.22791071]
38,[-1.11686945  1.06203151],"[-1.31290322 -0.75763343 -0.78284423 -0.30650237 -1.43860885  1.41894905
 -2.28799627 -0.63185911  1.04294034 -1.27494303  0.        ]","[[-40.21401582   2.98291455  -0.16642206   0.16790883]
 [-94.80987441  -1.95703953   0.           0.        ]]",-0.2549753184,[-1.29906889  0.78816148],-0.0909675,[-0.02717388 -0.22791071]
39,[-0.89551067  0.7527343 ],"[-0.58018836 -0.75610458  1.5367048  -0.28699014 -1.43860061  1.41894107
 -2.3605189  -0.17941177  0.81917482 -1.3070951   0.        ]","[[-42.13110401   2.97540785  -0.16642206   0.16790883]
 [-96.89207783   1.19576473   0.           0.        ]]",-0.235972465856,[-1.56862351  1.68405344],0.489083,[-0.02717388 -0.22791071]
40,[-1.05540633  0.56552523],"[ 1.16627758 -0.76455162 -0.06402159 -0.41030611 -1.43859238  1.4189331
 -2.43161852 -0.16818749  0.8729265  -1.08458035  0.        ]","[[-44.08942709   3.02271082  -0.16642206   0.16790883]
 [-98.93352834   1.27397689   0.           0.        ]]",-0.220188762958,[-1.93232074  0.22856057],0.480449,[-0.02717388 -0.22791071]
41,[-1.20529103  0.9700048 ],"[-0.90058888 -0.76507183 -1.19321077 -0.41960717 -1.43858414  1.41892512
 -2.50130036 -0.40805995  1.03162947 -1.19310634  0.        ]","[[ -46.08817334    3.0262668    -0.16642206    0.16790883]
 [-100.93437888   -0.39753591    0.            0.        ]]",-0.246531230925,[-1.06982479  1.14229168],-0.200178,[-0.02717388 -0.22791071]
42,[-0.93176949  0.80910987],"[-0.93928378 -0.76374469  1.35975229 -0.39654165 -1.4385759   1.41891714
 -2.56959402 -0.40966439  0.87869256 -1.32135502  0.        ]","[[ -48.12653735    3.01744683   -0.16642206    0.16790883]
 [-102.89548206   -0.4087224     0.            0.        ]]",-0.242963037824,[-1.17847268  0.50859901],0.367147,[-0.02717388 -0.22791071]
43,[-0.99325967  0.64721155],"[ 1.17153868 -0.76260795  0.18875873 -0.37803306 -1.43856766  1.41890916
 -2.6365316  -0.39164299  0.85526538 -1.09869085  0.        ]","[[ -50.20373383    3.01036244   -0.16642206    0.16790883]
 [-104.81776154   -0.28314985    0.            0.        ]]",-0.219634774024,[-1.16766944  0.02249656],0.419252,[-0.02717388 -0.22791071]
44,[-1.21674764  0.99397439],"[-0.83775833 -0.76178941 -1.23145001 -0.36531767 -1.43855942  1.41890119
 -2.70214023 -0.37973033  1.04441435 -1.19731057  0.        ]","[[ -52.31899422    3.00549175   -0.16642206    0.16790883]
 [-106.70199882   -0.20014472    0.            0.        ]]",-0.248265255884,[-1.3148393   1.08464531],-0.166892,[-0.02717388 -0.22791071]
45,[-0.93055177  0.82236099],"[-0.8662873  -0.76146686  1.40718238 -0.3604519  -1.43855118  1.41889321
 -2.76644613 -0.35499416  0.86240089 -1.32235664  0.        ]","[[ -5.44715652e+01   3.00362721e+00  -1.66422059e-01   1.67908834e-01]
 [ -1.08548949e+02  -2.77816453e-02   0.00000000e+00   0.00000000e+00]]",-0.241522327895,[-1.22129628  2.17923728],0.496584,[-0.02717388 -0.22791071]
46,[-1.04146862  0.66134876],"[ 1.16554436 -0.76144612 -0.0713403  -0.36017231 -1.43854295  1.41888523
 -2.82947504 -0.35005352  0.87410237 -1.08135542  0.        ]","[[ -5.66607085e+01   3.00352034e+00  -1.66422059e-01   1.67908834e-01]
 [ -1.10359352e+02   6.64093441e-03   0.00000000e+00   0.00000000e+00]]",-0.220027834828,[-0.90382992 -0.16897949],0.382544,[-0.02717388 -0.22791071]
47,[-1.18470454  1.05819774],"[-1.14896379 -0.76026419 -0.98776336 -0.34281412 -1.43853471  1.41887726
 -2.87798556 -0.44717232  1.04576053 -1.2404122   0.        ]","[[ -58.88188002    2.99686396   -0.16642206    0.16790883]
 [-111.75313713   -0.67011387    0.            0.        ]]",-0.252196437788,[-1.7913446   1.45503409],-0.0310317,[-0.02717388 -0.22791071]
48,[-0.9047851   0.78181851],"[-0.37339868 -0.76179386  1.58324525 -0.36552011 -1.43852647  1.41886928
 -2.93879821 -0.30623564  0.82942288 -1.28856616  0.        ]","[[ -61.1344702     3.00557045   -0.16642206    0.16790883]
 [-113.50012891    0.31196198    0.            0.        ]]",-0.235102089367,[ 0.9039922   0.11704115],-0.0611882,[-0.02717388 -0.22791071]
49,[-1.11421585  0.68027306],"[ 0.99649829 -0.76194993 -0.64095763 -0.36795049 -1.43851823  1.4188613
 -2.73577745 -0.36437043  0.92009189 -1.07161815  0.        ]","[[ -6.33460183e+01   3.00650201e+00  -1.66422059e-01   1.67908834e-01]
 [ -1.07674085e+02  -9.31397505e-02   0.00000000e+00   0.00000000e+00]]",-0.22403287896,[-0.30296953 -0.58426287],0.359063,[-0.02717388 -0.22791071]
