timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-2.64727521 -0.50863588],"[ 1.21076126  1.80490372  0.02319321 -0.87241884  0.16274934 -1.31530173
  1.23244137 -0.35239157  1.14942413  1.13659199  0.        ]","[[-0.05211616 -0.03090353  0.01863411 -0.1485426 ]
 [ 0.0004988   0.00183172  0.          0.        ]]",-0.233317329852,[-2.49049045 -0.3642028 ],0.0832127,[ 0.01294826 -0.31130549]
1,[-2.58956361 -0.33264998],"[ 1.20683498  1.80419172 -0.03560805 -0.91123668  0.16274916 -1.31529792
  1.11332844 -0.55238596  1.14282898  1.06074083  0.        ]","[[-0.09179117 -0.04532081  0.01863411 -0.1485426 ]
 [-3.95483288 -1.43876294  0.          0.        ]]",-0.226999411437,[-2.58207262 -0.11383035],0.275933,[ 0.01294826 -0.31130549]
2,[-2.53570318 -0.12003213],"[ 1.18246342  1.80157177 -0.20886868 -0.9999716   0.16274899 -1.31529412
  0.99655988 -0.61079351  1.10577826  0.84640481  0.        ]","[[-0.20979191 -0.0783173   0.01863411 -0.1485426 ]
 [-7.83233317 -1.85948722  0.          0.        ]]",-0.208320811341,[-2.01769732  0.88284468],-0.165701,[ 0.01294826 -0.31130549]
3,[-2.58071351 -0.00628832],"[ 1.1015667   1.80138815 -0.48435259 -1.00462111  0.16274881 -1.31529031
  0.88205537 -0.12017082  1.00730472  0.5501783   0.        ]","[[ -0.40458858  -0.08004905   0.01863411  -0.1485426 ]
 [-11.63466502   1.67453462   0.           0.        ]]",-0.180192531782,[-2.79045438  0.67971101],-0.175681,[ 0.01294826 -0.31130549]
4,[-2.5241487   0.41465208],"[ 0.9112568   1.80523002 -0.82762476 -0.84269742  0.16274863 -1.31528651
  0.76982671  0.24907225  0.82005176  0.22532335  0.        ]","[[ -0.67467369  -0.01987255   0.01863411  -0.1485426 ]
 [-15.36143313   4.3342425    0.           0.        ]]",-0.144826995154,[-3.00249763 -0.01605523],-0.181825,[ 0.01294826 -0.31130549]
5,[-2.2764101   1.13731766],"[ 0.5587039   1.80274177 -1.16450652 -0.61324853  0.16274846 -1.31528271
  0.65984999  0.22852552  0.49367587 -0.09715171  0.        ]","[[ -1.01854381e+00   6.53276385e-02   1.86341057e-02  -1.48542604e-01]
 [ -1.90134285e+01   4.18624373e+00   0.00000000e+00   0.00000000e+00]]",-0.101002704947,[-2.79051477  2.12992053],-1.03122,[ 0.01294826 -0.31130549]
6,[-2.15022588  1.50915575],"[ 0.02366071  1.78289989 -1.37167497 -0.28565744  0.16274828 -1.3152789
  0.55199837  0.76688277  0.01886651 -0.31654496  0.        ]","[[ -1.43474565e+00   1.87960926e-01   1.86341057e-02  -1.48542604e-01]
 [ -2.25948613e+01   8.06410258e+00   0.00000000e+00   0.00000000e+00]]",-0.0624592063617,[-3.00507222  2.87352121],-1.36108,[ 0.01294826 -0.31130549]
7,[-2.11778522  1.5619278 ],"[-0.63595087  1.71052027 -1.2947627   0.22874561  0.1627481  -1.3152751
  0.44626953  1.2945036  -0.53609327 -0.32020743  0.        ]","[[ -1.92186830e+00   3.87376321e-01   1.86341057e-02  -1.48542604e-01]
 [ -2.61058059e+01   1.18646412e+01   0.00000000e+00   0.00000000e+00]]",-0.073895494883,[-1.06301384  1.08053732],-2.22234,[ 0.01294826 -0.31130549]
8,[-2.1971736   1.19364321],"[-1.24695529  1.53476994 -0.81408864  0.86726161  0.16274792 -1.3152713
  0.34260768  1.81152818 -1.06424938 -0.04670563  0.        ]","[[ -2.47852029e+00   6.62037998e-01   1.86341057e-02  -1.48542604e-01]
 [ -2.95481142e+01   1.55888894e+01   0.00000000e+00   0.00000000e+00]]",-0.125752428126,[-2.781591    1.15155226],-0.893621,[ 0.01294826 -0.31130549]
9,[-2.44971871  0.3550562 ],"[-1.53741064  1.20516261  0.04379862  1.4932971   0.16274775 -1.31526749
  0.24095508  2.31808353 -1.41009999  0.4843859   0.        ]","[[ -3.10334811e+00   1.01042953e+00   1.86341057e-02  -1.48542604e-01]
 [ -3.29237022e+01   1.92377887e+01   0.00000000e+00   0.00000000e+00]]",-0.180311994205,[-3.81749387  0.76433312],0.471089,[ 0.01294826 -0.31130549]
10,[-2.48522758 -0.22707695],"[-1.25505229  0.71449874  1.00399782  1.87549631  0.16274757 -1.31526369
  0.14126886  2.68478159 -1.43621946  1.12648293  0.        ]","[[ -3.79503231e+00   1.42169219e+00   1.86341057e-02  -1.48542604e-01]
 [ -3.62339926e+01   2.18793449e+01   0.00000000e+00   0.00000000e+00]]",-0.221448739811,[-2.26186269  0.32109281],0.834406,[ 0.01294826 -0.31130549]
11,[-2.59390068 -0.80336106],"[-0.382189    0.14938511  1.56762243  1.78754215  0.16274739 -1.31525989
  0.04352083  2.80034095 -1.12813469  1.63257633  0.        ]","[[ -4.55227773e+00   1.86763467e+00   1.86341057e-02  -1.48542604e-01]
 [ -3.94799214e+01   2.27119328e+01   0.00000000e+00   0.00000000e+00]]",-0.239290576548,[-1.1464478 -0.8661028],0.305855,[ 0.01294826 -0.31130549]
12,[-2.66365457 -1.05003655],"[ 0.68199228 -0.31306209  1.27326524  1.25059165  0.16274722 -1.31525608
 -0.05228833  2.26096505 -0.66283654  1.81054462  0.        ]","[[ -5.37379827e+00   2.28289180e+00   1.86341057e-02  -1.48542604e-01]
 [ -4.26614662e+01   1.88267690e+01   0.00000000e+00   0.00000000e+00]]",-0.231795456976,[-2.49038879  0.71862594],-0.231615,[ 0.01294826 -0.31130549]
13,[-3.06896472 -1.30817211],"[ 1.21219934 -0.62541161  0.13756386  0.4008172   0.16274704 -1.31525228
 -0.14618603  2.60350776 -0.32180211  1.6203465   0.        ]","[[ -6.25831395e+00   2.68418233e+00   1.86341057e-02  -1.48542604e-01]
 [ -4.57795371e+01   2.12943613e+01   0.00000000e+00   0.00000000e+00]]",-0.198009358562,[-2.62911027 -0.44610298],-2.35604,[ 0.01294826 -0.31130549]
14,[-3.09978008 -1.28587401],"[ 0.66891899 -0.75529465 -1.08290171 -0.64505845  0.16274686 -1.31524847
 -0.23817898  1.83025434 -0.33140847  1.33434955  0.        ]","[[ -7.20455710e+00   3.08808646e+00   1.86341057e-02  -1.48542604e-01]
 [ -4.88343571e+01   1.57244119e+01   0.00000000e+00   0.00000000e+00]]",-0.161171946405,[-4.81780752 -1.28307969],-1.97615,[ 0.01294826 -0.31130549]
15,[-2.56162596 -0.29704472],"[-0.64397834 -0.75623473 -1.29155457 -0.88970953  0.16274669 -1.31524467
 -0.32832112 -0.58357912 -0.33098027  1.33133538  0.        ]","[[ -8.21128011e+00   3.17891607e+00   1.86341057e-02  -1.48542604e-01]
 [ -5.18277182e+01  -1.66330905e+00   0.00000000e+00   0.00000000e+00]]",-0.160775854508,[-2.8114476 -0.0508109],-1.67815,[ 0.01294826 -0.31130549]
16,[-2.39877486 -0.29817054],"[-1.52347583 -0.75680139 -0.11779684 -0.72852964  0.16274651 -1.31524087
 -0.41665708 -0.82332504 -0.25073328  1.24002872  0.        ]","[[ -9.27726662e+00   3.11908895e+00   1.86341057e-02  -1.48542604e-01]
 [ -5.47611031e+01  -3.39029492e+00   0.00000000e+00   0.00000000e+00]]",-0.147910145096,[-2.17638101 -1.32124232],-1.78682,[ 0.01294826 -0.31130549]
17,[-1.95113277 -0.10225099],"[-0.93301362 -0.74641688  1.331889   -0.44153249  0.16274633 -1.31523706
 -0.50324036 -1.36384133 -0.3693844   1.12781385  0.        ]","[[ -1.04013372e+01   3.01222031e+00   1.86341057e-02  -1.48542604e-01]
 [ -5.76362896e+01  -7.28385485e+00   0.00000000e+00   0.00000000e+00]]",-0.13545879875,[-2.43595302 -0.46489955],-1.26487,[ 0.01294826 -0.31130549]
18,[-2.00192094 -0.16312918],"[ 0.5986851  -0.70284936  1.33807276 -0.01322691  0.16274615 -1.31523326
 -0.58808373 -1.59981663 -0.52861513  1.34735733  0.        ]","[[ -1.15823327e+01   2.84949249e+00   1.86341057e-02  -1.48542604e-01]
 [ -6.04537024e+01  -8.98371348e+00   0.00000000e+00   0.00000000e+00]]",-0.168600094485,[-2.04593635  0.63525306],-0.959134,[ 0.01294826 -0.31130549]
19,[-2.39326715 -0.50899541],"[ 1.16892862 -0.63244307 -0.27097664  0.37026691  0.16274598 -1.31522946
 -0.67122224 -1.22678525 -0.23454655  1.59768601  0.        ]","[[ -1.28191070e+01   2.69678318e+00   1.86341057e-02  -1.48542604e-01]
 [ -6.32145064e+01  -6.29665298e+00   0.00000000e+00   0.00000000e+00]]",-0.194291890066,[-0.04072039 -0.55066713],-0.662351,[ 0.01294826 -0.31130549]
20,[-2.63965201  0.23263443],"[-0.07392473 -0.53947258 -1.3822932   0.71322575  0.1627458  -1.31522566
 -0.63833069 -1.51332632  0.11148808  1.21058851  0.        ]","[[ -1.40724407e+01   2.55014351e+00   1.86341057e-02  -1.48542604e-01]
 [ -6.21223131e+01  -8.36075412e+00   0.00000000e+00   0.00000000e+00]]",-0.15016978895,[-2.74726759 -1.6079132 ],-1.39399,[ 0.01294826 -0.31130549]
21,[-2.08166146  1.34917593],"[-1.44744136 -0.37141597 -0.43083049  1.1378421   0.16274562 -1.31522185
 -0.72039988 -2.04155933 -0.27647051  0.61842499  0.        ]","[[ -1.53422356e+01   2.34475627e+00   1.86341057e-02  -1.48542604e-01]
 [ -6.48476093e+01  -1.21659010e+01   0.00000000e+00   0.00000000e+00]]",-0.0678985526627,[-0.89710972  0.18392291],-1.5145,[ 0.01294826 -0.31130549]
22,[-1.68846846  1.30388522],"[-0.95861284 -0.13482927  1.31273926  1.52166574  0.16274545 -1.31521805
 -0.78851946 -1.90907603 -1.03968083  1.09948236  0.        ]","[[ -1.66618854e+01   2.11101878e+00   1.86341057e-02  -1.48542604e-01]
 [ -6.71096885e+01  -1.12116371e+01   0.00000000e+00   0.00000000e+00]]",-0.176949616613,[-2.74550833  2.15242328],0.298402,[ 0.01294826 -0.31130549]
23,[-2.10111928  0.61315882],"[ 0.77638358  0.07548667  1.18622872  1.73476164  0.16274527 -1.31521425
 -0.86757564 -1.33109318 -0.55642077  2.13288341  0.        ]","[[ -1.80304161e+01   1.92856400e+00   1.86341057e-02  -1.48542604e-01]
 [ -6.97349448e+01  -7.04820589e+00   0.00000000e+00   0.00000000e+00]]",-0.26887770152,[-2.45068852 -1.50773988],-1.05072,[ 0.01294826 -0.31130549]
24,[-2.66186881  1.16038907],"[ 0.97130933  0.29696571 -0.74013798  1.86266507  0.16274509 -1.31521044
 -0.94502407 -1.86427196  0.57421247  1.58284446  0.        ]","[[ -1.94509251e+01   1.74906822e+00   1.86341057e-02  -1.48542604e-01]
 [ -7.23068218e+01  -1.08889890e+01   0.00000000e+00   0.00000000e+00]]",-0.221008125601,[-0.56296777  2.2200467 ],-2.40357,[ 0.01294826 -0.31130549]
25,[-2.33309817  2.25405049],"[-0.80374732  0.52141381 -1.21427156  1.90535365  0.16274492 -1.31520664
 -0.96887286 -1.28781011  0.03481344  0.1740967   0.        ]","[[ -2.09050032e+01   1.57295312e+00   1.86341057e-02  -1.48542604e-01]
 [ -7.30988295e+01  -6.73649800e+00   0.00000000e+00   0.00000000e+00]]",-0.0334562642417,[-1.72161388  2.59095834],-0.876539,[ 0.01294826 -0.31130549]
26,[-1.82215571  1.60586715],"[-1.42929276  0.64155855  0.68065646  1.89401971  0.16274474 -1.31520284
 -1.04441809 -0.72287312 -1.33502774  0.80173258  0.        ]","[[ -2.23921458e+01   1.47905617e+00   1.86341057e-02  -1.48542604e-01]
 [ -7.56075209e+01  -2.66700517e+00   0.00000000e+00   0.00000000e+00]]",-0.186286629927,[-2.2692801   2.61241777],0.338747,[ 0.01294826 -0.31130549]
27,[-2.19314146  0.37929225],"[ 0.33072991  0.65855503  1.48763995  1.89048166  0.16274456 -1.31519903
 -1.11854774 -0.16933076 -0.75870637  2.34881943  0.        ]","[[ -2.39289908e+01   1.46572582e+00   1.86341057e-02  -1.48542604e-01]
 [ -7.80692171e+01   1.32041194e+00   0.00000000e+00   0.00000000e+00]]",-0.302861582779,[-3.4346602  -0.05789021],-0.00874722,[ 0.01294826 -0.31130549]
28,[-3.12186575  0.19009843],"[ 1.11356146  0.62847103 -0.45313641  1.89639077  0.16274439 -1.31519523
 -1.19122287 -0.20848166  0.67498567  1.71670162  0.        ]","[[ -2.55145898e+01   1.48930734e+00   1.86341057e-02  -1.48542604e-01]
 [ -8.04826266e+01   1.03838874e+00   0.00000000e+00   0.00000000e+00]]",-0.243261386603,[-3.19766586 -0.10851332],-1.45281,[ 0.01294826 -0.31130549]
29,[-2.68633032  1.72674668],"[-0.75429721  0.60806496 -1.24104227  1.89954135  0.16274421 -1.31519143
 -1.26245176 -0.27492362  0.04998387  0.13983074  0.        ]","[[ -2.71479756e+01   1.50527593e+00   1.86341057e-02  -1.48542604e-01]
 [ -8.28480264e+01   5.59775683e-01   0.00000000e+00   0.00000000e+00]]",-0.0346779330136,[-2.49891072  1.75710159],-0.497785,[ 0.01294826 -0.31130549]
30,[-2.17253685  0.74124801],"[-1.33275368  0.54340106  0.88224109  1.90501016  0.16274403 -1.31518762
 -1.33233332  0.26903527 -1.33646038  0.93859666  0.        ]","[[ -2.88282155e+01   1.55578880e+00   1.86341057e-02  -1.48542604e-01]
 [ -8.51687019e+01   4.47815037e+00   0.00000000e+00   0.00000000e+00]]",-0.19574142378,[-3.30676442 -0.00697778],0.478321,[ 0.01294826 -0.31130549]
31,[-2.47365403 -0.09976557],"[ 0.73298183  0.430628    1.22822993  1.89811395  0.16274385 -1.31518382
 -1.40085352  0.24846548 -0.48656045  2.33245497  0.        ]","[[ -3.05544201e+01   1.64386796e+00   1.86341057e-02  -1.48542604e-01]
 [ -8.74441887e+01   4.32997936e+00   0.00000000e+00   0.00000000e+00]]",-0.292807771203,[-1.28214238  1.67328542],-0.0824386,[ 0.01294826 -0.31130549]
32,[-3.58299208 -0.44250789],"[ 0.6815782   0.27186787 -1.07239836  1.85254116  0.16274368 -1.31518002
 -1.46807905  0.78161366  0.61362066  1.28027162  0.        ]","[[ -3.23256987e+01   1.76900257e+00   1.86341057e-02  -1.48542604e-01]
 [ -8.96767027e+01   8.17047959e+00   0.00000000e+00   0.00000000e+00]]",-0.191086137349,[-3.51265998 -0.80656196],-1.3049,[ 0.01294826 -0.31130549]
33,[-2.81119967  0.65530407],"[-1.42090908  0.11187274 -0.50035006  1.76198089  0.1627435  -1.31517622
 -1.53395317  0.31106442 -0.44169065  0.31356875  0.        ]","[[ -3.41411860e+01   1.89840445e+00   1.86341057e-02  -1.48542604e-01]
 [ -9.18643612e+01   4.78091943e+00   0.00000000e+00   0.00000000e+00]]",-0.0447785890614,[-1.66189382  0.56891589],0.0428501,[ 0.01294826 -0.31130549]
34,[-2.35813522 -0.38535884],"[-0.33892058 -0.02683761  1.57439961  1.64340963  0.16274332 -1.31517241
 -1.59852831  0.60585655 -1.06193981  1.55073244  0.        ]","[[ -3.59999877e+01   2.01532879e+00   1.86341057e-02  -1.48542604e-01]
 [ -9.40089068e+01   6.90443459e+00   0.00000000e+00   0.00000000e+00]]",-0.225220524509,[-4.30205092 -1.60777737],0.579742,[ 0.01294826 -0.31130549]
