timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.39555418 -0.48686132],"[ 1.18761143  1.7228285   0.26607201 -0.15703506  1.04169585 -0.93773521
  1.33392054 -0.09087267  0.46256209  0.9698755   0.        ]","[[ 0.09883194 -0.08037047  0.12098036 -0.10814306]
 [ 0.00146349 -0.00240112  0.          0.        ]]",-0.149145341563,[-3.99599662 -0.67953309],-3.09665,[ 0.00106137 -0.48184532]
1,[-1.17868161 -0.26150492],"[ 1.19193064  1.71940944  0.20720094 -0.20121424  1.04169512 -0.93773461
  1.22713575 -0.46757654  0.46398227  0.88897512  0.        ]","[[ 0.05918081 -0.10739898  0.12098036 -0.10814306]
 [-3.95341466 -2.69149157  0.          0.        ]]",-0.140354911377,[-1.36060394 -0.42125091],-3.55171,[ 0.00106137 -0.48184532]
2,[-0.78578591 -0.0125838 ],"[ 1.19196167  1.70600995  0.03159264 -0.31498013  1.04169438 -0.93773402
  1.1224509  -0.69355963  0.44361386  0.65782996  0.        ]","[[-0.05878755 -0.17741433  0.12098036 -0.10814306]
 [-7.83052612 -4.30466704  0.          0.        ]]",-0.114966969192,[-0.81081415 -0.28607857],-3.31618,[ 0.00106137 -0.48184532]
3,[-0.2781699   0.30873069],"[ 1.15277436  1.67686885 -0.24365351 -0.46948296  1.04169365 -0.93773342
  1.04003531 -0.84012779  0.34380984  0.31789718  0.        ]","[[ -0.24602291  -0.27400538   0.12098036  -0.10814306]
 [-10.88287085  -5.35094235   0.           0.        ]]",-0.0771775139242,[ 0.48962978  0.14272076],-3.37968,[ 0.00106137 -0.48184532]
4,[ 0.09156919  0.51981568],"[ 1.06161384  1.63380897 -0.5181351  -0.62550498  1.04169292 -0.93773283
  1.09813417 -0.74621715  0.15757968  0.00285882  0.        ]","[[-0.44209076 -0.37429816  0.12098036 -0.10814306]
 [-8.73107123 -4.68056727  0.          0.        ]]",-0.0471217533313,[-0.75733592  0.37913055],-2.97406,[ 0.00106137 -0.48184532]
5,[ 0.29329413  0.86772919],"[ 0.91694441  1.59180444 -0.77641758 -0.74217473  1.04169218 -0.93773223
  1.02188164 -0.52276661 -0.09056446 -0.24860727  0.        ]","[[ -0.64504709  -0.45190557   0.12098036  -0.10814306]
 [-11.55515988  -3.08547511   0.           0.        ]]",-0.0506872450003,[ 0.75320931  0.78005117],-3.75009,[ 0.00106137 -0.48184532]
6,[ 0.20690691  0.97746348],"[ 0.73115489  1.57352077 -0.99395836 -0.7863249   1.04169145 -0.93773163
  1.10847405 -0.08166394 -0.34832281 -0.41677153  0.        ]","[[-0.84397288 -0.48202205  0.12098036 -0.10814306]
 [-8.3480626   0.06331969  0.          0.        ]]",-0.0784283997286,[ 1.06040335  2.25525164],-4.73323,[ 0.00106137 -0.48184532]
7,[-0.24915925  1.1833427 ],"[ 0.59465696  1.59811887 -1.10919791 -0.72610484  1.04169071 -0.93773104
  1.21970923  0.47264479 -0.48075158 -0.48568517  0.        ]","[[-0.96959914 -0.4410545   0.12098036 -0.10814306]
 [-4.22828004  4.02023205  0.          0.        ]]",-0.0952529802719,[-1.13543806  2.55499179],-4.47853,[ 0.00106137 -0.48184532]
8,[-0.97237414  1.55122578],"[ 0.44854245  1.65798366 -1.20357836 -0.54434112  1.04168998 -0.93773044
  1.11511522  1.01638855 -0.55753269 -0.53161989  0.        ]","[[-1.09303143 -0.32170564  0.12098036 -0.10814306]
 [-8.10202934  7.90172931  0.          0.        ]]",-0.106447612381,[ 0.70137276  1.74364424],-5.16935,[ 0.00106137 -0.48184532]
9,[-1.80029082  1.60649848],"[ 0.28086736  1.71655269 -1.28251568 -0.23076686  1.04168924 -0.93772985
  1.19431802  1.5490054  -0.5943318  -0.56027732  0.        ]","[[ -1.22563988  -0.12552345   0.12098036  -0.10814306]
 [ -5.16861018  11.70380532   0.           0.        ]]",-0.112696354266,[ 0.26795496  1.92647486],-5.00068,[ 0.00106137 -0.48184532]
10,[-2.82958031  1.35177851],"[ 0.15990354  1.71282285 -1.32278288  0.21355679  1.04168851 -0.93772925
  1.22565914  2.07116282 -0.52432966 -0.53653205  0.        ]","[[ -1.31736562   0.14595119   0.12098036  -0.10814306]
 [ -4.00781057  15.43123265   0.           0.        ]]",-0.104521608801,[-2.71472715  1.30890145],-4.22745,[ 0.00106137 -0.48184532]
11,[-3.99288511  0.83161747],"[ -1.30080962e-03   1.56768936e+00  -1.35693292e+00   7.49280463e-01
   1.04168777e+00  -9.37728655e-01   1.12095162e+00   2.58323866e+00
  -4.54865303e-01  -4.65635637e-01   0.00000000e+00]","[[ -1.43643048   0.49125292   0.12098036  -0.10814306]
 [ -7.88576517  19.08671852   0.           0.        ]]",-0.0910098722378,[-4.95640495  0.63938636],-3.6555,[ 0.00106137 -0.48184532]
12,[-4.78961468  0.33085543],"[-0.27107978  1.22258596 -1.36754243  1.25534494  1.04168704 -0.93772806
  1.01832218  2.88509139 -0.47264804 -0.36184984  0.        ]","[[ -1.63228136   0.89460842   0.12098036  -0.10814306]
 [-11.68676093  21.24155423   0.           0.        ]]",-0.0800009136581,[-3.56067898  1.64377773],-3.28955,[ 0.00106137 -0.48184532]
13,[-5.55925751 -0.4752185 ],"[-0.6370293   0.66747821 -1.28872184  1.57850698  1.04168631 -0.93772746
  0.91769216  3.38088339 -0.57050066 -0.2046268   0.        ]","[[ -1.90340882   1.35495211   0.12098036  -0.10814306]
 [-15.41371046  24.78086752   0.           0.        ]]",-0.0740527871635,[-5.59563697 -0.65430346],-2.37463,[ 0.00106137 -0.48184532]
14,[-5.08730888 -0.82263672],"[ -1.05170734e+00   4.65498509e-02  -1.04135967e+00   1.56602730e+00
   1.04168557e+00  -9.37726868e-01   8.19053034e-01   2.94912419e+00
  -7.36703299e-01  -2.12424919e-03   0.00000000e+00]","[[ -2.24833367   1.81964771   0.12098036  -0.10814306]
 [-19.06692852  21.69881206   0.           0.        ]]",-0.0850420245162,[-4.55318308 -2.47860509],-3.0159,[ 0.00106137 -0.48184532]
15,[-4.13843632 -1.00829649],"[-1.41337693 -0.42531621 -0.56337563  1.29287553  1.04168484 -0.93772627
  0.72232926  2.33406602 -0.92819436  0.20852335  0.        ]","[[ -2.66561263   2.20957268   0.12098036  -0.10814306]
 [-22.64921172  17.30822786   0.           0.        ]]",-0.111967801613,[-4.56592606 -1.0389482 ],-2.55255,[ 0.00106137 -0.48184532]
16,[-3.14715624 -1.36266458],"[-1.5667327  -0.71170781  0.13734447  0.94077176  1.0416841  -0.93772568
  0.62750474  1.73114311 -1.0795213   0.42140808  0.        ]","[[ -3.1538331    2.51255418   0.12098036  -0.10814306]
 [-26.16115564  13.00424579   0.           0.        ]]",-0.139786020812,[-4.46078838  0.02951467],-2.55406,[ 0.00106137 -0.48184532]
17,[-2.72041082 -1.58499229],"[-1.34856297 -0.87837472  0.92288035  0.56906771  1.04168337 -0.93772508
  0.53455903  1.71121383 -1.13179405  0.63430705  0.        ]","[[ -3.71159484   2.77121139   0.12098036  -0.10814306]
 [-29.60351706  12.86199562   0.           0.        ]]",-0.158294876627,[-3.52239242 -1.75935971],-3.73828,[ 0.00106137 -0.48184532]
18,[-2.61095738 -1.81360233],"[-0.69174959 -0.95355847  1.50514339  0.22894861  1.04168263 -0.93772448
  0.44345966  1.12070039 -1.08526554  0.78194864  0.        ]","[[ -4.33751823   2.98615566   0.12098036  -0.10814306]
 [-32.97749786   8.64658295   0.           0.        ]]",-0.163301397121,[-2.77543256 -2.36225726],-4.64421,[ 0.00106137 -0.48184532]
19,[-2.79743314 -1.72530723],"[ 0.24523967 -0.96536279  1.53396503  0.10808353  1.0416819  -0.93772389
  0.35417017 -0.07685931 -1.07427408  0.83770148  0.        ]","[[ -5.03024899   3.06030755   0.12098036  -0.10814306]
 [-36.2844482    0.09772401   0.           0.        ]]",-0.16663606101,[-2.78604158 -1.68491722],-4.46096,[ 0.00106137 -0.48184532]
20,[-3.00703907 -1.79715276],"[ 1.02881258 -0.96026436  0.82629756  0.1698289   1.04168116 -0.93772329
  0.26665857 -0.63190799 -1.09676597  0.93562477  0.        ]","[[ -5.7884573    3.02250801   0.12098036  -0.10814306]
 [-39.52555224  -3.86452838   0.           0.        ]]",-0.177741346287,[-2.94274016 -2.05225819],-4.22017,[ 0.00106137 -0.48184532]
21,[-3.09444165 -1.69832313],"[ 1.1208993  -0.93264071 -0.360237    0.35761716  1.04168043 -0.9377227
  0.18088907 -1.17605989 -0.98545804  1.07479004  0.        ]","[[ -6.61084105   2.90624501   0.12098036  -0.10814306]
 [-42.70213571  -7.74899725   0.           0.        ]]",-0.179927769318,[-2.99553698 -2.37213461],-3.34922,[ 0.00106137 -0.48184532]
22,[-3.10280061 -0.45842949],"[ 0.29734269 -0.84787353 -1.27599422  0.65702638  1.0416797  -0.9377221
  0.09684561 -1.70964009 -0.69884981  0.99973804  0.        ]","[[ -7.49611667   2.71305119   0.12098036  -0.10814306]
 [-45.81479282 -11.55800933   0.           0.        ]]",-0.146764860666,[-2.98307713 -0.45102554],-3.38267,[ 0.00106137 -0.48184532]
23,[-2.96528053  1.19664907],"[-0.95323581 -0.67378632 -1.11935291  1.00122247  1.04167896 -0.9377215
  0.0145169  -1.92847318 -0.65336417  0.52619034  0.        ]","[[ -8.44300901   2.46622156   0.12098036  -0.10814306]
 [-48.86394218 -13.12018609   0.           0.        ]]",-0.0922997726399,[-4.02470971  1.41330036],-2.99364,[ 0.00106137 -0.48184532]
24,[-2.96749449  0.95378911],"[-1.56638639 -0.46428799  0.15707058  1.25626929  1.04167823 -0.93772091
 -0.06615817 -1.33849918 -1.22980877  0.27468996  0.        ]","[[ -9.45026562   2.24607809   0.12098036  -0.10814306]
 [-51.85184698  -8.90862196   0.           0.        ]]",-0.156115479357,[-3.18327325 -0.03841015],-3.73221,[ 0.00106137 -0.48184532]
25,[-3.17619109  1.16045713],"[-0.82240813 -0.26457363  1.44102519  1.4177651   1.04167749 -0.93772031
 -0.14523041 -1.33651316 -1.74738205  0.86756488  0.        ]","[[-10.51668692   2.06805158   0.12098036  -0.10814306]
 [-54.7803891   -8.89445357   0.           0.        ]]",-0.251961695913,[-4.91299613  0.84868518],-3.44573,[ 0.00106137 -0.48184532]
26,[-3.43519306  0.46194565],"[ 0.6443454  -0.08970402  1.3088729   1.51437718  1.04167676 -0.93771972
 -0.2227502  -0.84281969 -1.31205476  1.68361157  0.        ]","[[-11.64109859   1.92552599   0.12098036  -0.10814306]
 [-57.65143405  -5.37018772   0.           0.        ]]",-0.275372333199,[-3.02655223  0.54492374],-4.24248,[ 0.00106137 -0.48184532]
27,[-3.62608814  0.37420401],"[ 1.14935533  0.01911816 -0.25804465  1.55715554  1.04167602 -0.93771912
 -0.29876376 -0.52764712 -0.33363874  1.49177257  0.        ]","[[-12.82237205   1.84069893   0.12098036  -0.10814306]
 [-60.46669417  -3.12030558   0.           0.        ]]",-0.194526397622,[-3.59229039  0.87461703],-3.39921,[ 0.00106137 -0.48184532]
28,[-3.6840055   1.55187893],"[-0.07899517  0.05459128 -1.3658554   1.56847235  1.04167529 -0.93771853
 -0.37331442 -0.03607038 -0.21549572  0.41804473  0.        ]","[[-14.05940569   1.81350393   0.12098036  -0.10814306]
 [-63.22777463   0.388852     0.           0.        ]]",-0.0439877233385,[-3.21964655  2.00403941],-3.17692,[ 0.00106137 -0.48184532]
29,[-3.25000286  1.40655422],"[-1.4798691  -0.0068826  -0.40116953  1.5480512   1.04167456 -0.93771793
 -0.44644417  0.51512247 -1.18797287  0.00446846  0.        ]","[[-15.35113245   1.86076158   0.12098036  -0.10814306]
 [-65.93623038   4.32358407   0.           0.        ]]",-0.149105424894,[-3.38497667  1.84038034],-2.32809,[ 0.00106137 -0.48184532]
30,[-2.79281902  0.50463605],"[-0.94543408 -0.16517543  1.36315533  1.47714283  1.04167382 -0.93771733
 -0.51818134  1.0552604  -1.7958991   0.82084022  0.        ]","[[-16.69651113   1.9859211    0.12098036  -0.10814306]
 [-68.5931108    8.17940255   0.           0.        ]]",-0.255700444427,[-2.46841946  0.64912194],-3.52093,[ 0.00106137 -0.48184532]
31,[-3.32230234 -0.27083156],"[ 0.81916453 -0.38573174  1.13986901  1.32731987  1.04167309 -0.93771674
 -0.58853386  1.39006011 -1.23867435  1.54285958  0.        ]","[[-18.09451465   2.17348806   0.12098036  -0.10814306]
 [-71.19871033  10.56940409   0.           0.        ]]",-0.253391491898,[-2.13918656 -1.67980016],-4.34036,[ 0.00106137 -0.48184532]
32,[-3.97175884 -0.62258863],"[ 0.8745215  -0.56206338 -0.83421117  1.15107094  1.04167235 -0.93771614
 -0.65746966  0.80363821 -0.52104814  1.21204955  0.        ]","[[-19.54410846   2.34287256   0.12098036  -0.10814306]
 [-73.75184154   6.38319125   0.           0.        ]]",-0.162576597791,[-4.11997913 -0.64908728],-3.05349,[ 0.00106137 -0.48184532]
33,[-3.86648059 -0.58321536],"[-0.99277918 -0.65420087 -1.08975944  1.03029015  1.04167162 -0.93771555
 -0.7250004   0.42359645 -0.66118676  0.49661389  0.        ]","[[-21.04424152   2.44331532   0.12098036  -0.10814306]
 [-76.25293591   3.67023663   0.           0.        ]]",-0.0906578862556,[-1.56523792 -0.43434649],-3.59763,[ 0.00106137 -0.48184532]
34,[-2.67837954 -0.53397632],"[-1.32355214 -0.70050557  0.96349297  0.95922329  1.04167088 -0.93771495
 -0.79116934  0.17024145 -1.32618265  0.54352331  0.        ]","[[-22.59388971   2.4985737    0.12098036  -0.10814306]
 [-78.70359612   1.86164436   0.           0.        ]]",-0.178809267009,[-3.26984386 -0.34868785],-3.44423,[ 0.00106137 -0.48184532]
35,[-3.2549212  -0.62213707],"[ 0.62725267 -0.71869611  1.32254017  0.92894786  1.04167015 -0.93771435
 -0.85601126 -0.03061226 -1.31381744  1.21544175  0.        ]","[[-24.19205775   2.52142152   0.12098036  -0.10814306]
 [-81.10511108   0.42783631   0.           0.        ]]",-0.226958909577,[-4.19956514 -0.21098605],-3.89938,[ 0.00106137 -0.48184532]
36,[-3.75729966 -0.82828724],"[ 0.86520312 -0.71863341 -0.84615264  0.92905353  1.04166941 -0.93771376
 -0.91955718 -0.15121358 -0.65265569  1.18500891  0.        ]","[[-25.83777418   2.52134199   0.12098036  -0.10814306]
 [-83.45862942  -0.43308461   0.           0.        ]]",-0.166229501998,[-3.76078261 -0.74308215],-3.19416,[ 0.00106137 -0.48184532]
37,[-3.41522217 -0.12697686],"[-1.20180275 -0.68783434 -0.88988174  0.97948109  1.04166868 -0.93771316
 -0.98182204 -0.56475995 -0.74591427  0.46626413  0.        ]","[[-27.53008676   2.4830639    0.12098036  -0.10814306]
 [-85.76470514  -3.38521358   0.           0.        ]]",-0.0984758025934,[-2.61899906 -0.45597203],-3.5375,[ 0.00106137 -0.48184532]
38,[-3.03278422  0.37750652],"[-0.93946461 -0.61360308  1.36736981  1.0865188   1.04166795 -0.93771257
 -1.04281831 -0.81123403 -1.50433337  0.70762534  0.        ]","[[-29.26804917   2.39771165   0.12098036  -0.10814306]
 [-88.0238002   -5.14468745   0.           0.        ]]",-0.211013375746,[-3.49090653  0.77656785],-3.51547,[ 0.00106137 -0.48184532]
39,[-3.45663238 -0.17419416],"[ 1.10331109 -0.54607053  0.65103011  1.16971395  1.04166721 -0.93771197
 -1.10261165 -0.3696258  -1.03631909  1.48377877  0.        ]","[[-31.05074178   2.32645235   0.12098036  -0.10814306]
 [-90.23834698  -1.99224091   0.           0.        ]]",-0.229744219102,[-4.58159454  0.50660914],-3.42799,[ 0.00106137 -0.48184532]
40,[-4.07867575  0.00947835],"[-0.0354746  -0.52667087 -1.36144854  1.19153478  1.04166648 -0.93771138
 -1.16125815 -0.08682005 -0.41250345  0.76198009  0.        ]","[[ -3.28772999e+01   2.30686599e+00   1.20980361e-01  -1.08143063e-01]
 [ -9.24104227e+01   2.65844705e-02   0.00000000e+00   0.00000000e+00]]",-0.0983180256437,[-4.38504318 -0.98715843],-2.95863,[ 0.00106137 -0.48184532]
41,[-2.92475152  0.68551123],"[-1.54215787 -0.48704523  0.39945349  1.23355702  1.04166574 -0.93771078
 -1.21872157 -0.63841594 -1.30860343  0.33015924  0.        ]","[[-34.74686622   2.26789424   0.12098036  -0.10814306]
 [-94.53868567  -3.91101634   0.           0.        ]]",-0.168553298744,[-3.62087135  0.16227981],-3.17861,[ 0.00106137 -0.48184532]
42,[-3.38691211  0.43785104],"[ 0.51198524 -0.41118604  1.40404675  1.30545112  1.04166501 -0.93771018
 -1.27501871 -0.54192594 -1.4075181   1.42796979  0.        ]","[[-36.65855973   2.19659002   0.12098036  -0.10814306]
 [-96.62375839  -3.22221887   0.           0.        ]]",-0.257276462451,[-3.85156697 -0.40408533],-4.13766,[ 0.00106137 -0.48184532]
43,[-3.99102831  0.68743157],"[ 0.65844576 -0.32109058 -1.05904312  1.37821347  1.04166427 -0.93770959
 -1.33018315 -0.76192644 -0.29585057  1.05367489  0.        ]","[[-38.61153666   2.11639388   0.12098036  -0.10814306]
 [-98.6668849   -4.79270713   0.           0.        ]]",-0.133288954645,[-5.29485558  0.58209512],-2.66474,[ 0.00106137 -0.48184532]
44,[-3.30226111  1.44004858],"[-1.52864892 -0.23617557 -0.22876887  1.435977    1.04166354 -0.93770899
 -1.3842637  -0.43101733 -1.17534452  0.11834054  0.        ]","[[ -40.60496819    2.04424562    0.12098036   -0.10814306]
 [-100.66987319   -2.43049622    0.            0.        ]]",-0.146586731859,[-2.12675594  2.70570993],-2.84059,[ 0.00106137 -0.48184532]
45,[-3.24154115  0.89184523],"[ 0.12390945 -0.22559395  1.57050293  1.44250436  1.04166281 -0.9377084
 -1.43734202  0.12480609 -1.58523962  1.39734815  0.        ]","[[ -42.63808465    2.03544857    0.12098036   -0.10814306]
 [-102.63574775    1.53727783    0.            0.        ]]",-0.272888273079,[-2.83178571  0.21003876],-4.26513,[ 0.00106137 -0.48184532]
46,[-4.1839757   0.76335871],"[ 0.84451665 -0.27139826 -0.87178397  1.41319696  1.04166207 -0.9377078
 -1.48941354  0.23129441 -0.30595553  1.17646629  0.        ]","[[ -44.71014875    2.0738224     0.12098036   -0.10814306]
 [-104.56434018    2.29745048    0.            0.        ]]",-0.150436135982,[-5.11099825  0.87381052],-2.60655,[ 0.00106137 -0.48184532]
47,[-3.6521101   0.89887273],"[-1.50374482 -0.36350043 -0.32599845  1.34553171  1.04166134 -0.9377072
 -1.54050137  0.70381777 -1.06811504  0.17139715  0.        ]","[[ -46.82041612    2.15361437    0.12098036   -0.10814306]
 [-106.45650609    5.67058284    0.            0.        ]]",-0.131479036121,[-5.6784025  0.4569684],-1.78763,[ 0.00106137 -0.48184532]
48,[-3.21301961  0.32815328],"[ 0.1866395  -0.50322688  1.55321946  1.21678489  1.0416606  -0.93770661
 -1.59061957  0.93598368 -1.5024029   1.23948635  0.        ]","[[ -4.89681693e+01   2.28365037e+00   1.20980361e-01  -1.08143063e-01]
 [ -1.08312767e+02   7.32791384e+00   0.00000000e+00   0.00000000e+00]]",-0.249601382835,[-2.63138625  0.58519084],-4.03071,[ 0.00106137 -0.48184532]
49,[-4.51637316 -0.22532335],"[ 0.68571671 -0.66137082 -1.0356876   1.01978199  1.04165987 -0.93770601
 -1.6397649   1.23518515 -0.55206025  1.11738156  0.        ]","[[ -5.11526868e+01   2.45163022e+00   1.20980361e-01  -1.08143063e-01]
 [ -1.10133002e+02   9.46378449e+00   0.00000000e+00   0.00000000e+00]]",-0.151769786184,[-4.68351805 -0.27314544],-2.69919,[ 0.00106137 -0.48184532]
