timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-7.96296644 -0.67012942],"[ 1.14883407  1.69717281  0.1871823   0.13095975 -1.09504248 -1.23614431
  1.26765503 -0.04863803  2.17447573  1.17734705  0.        ]","[[ 0.0278901   0.02669948 -0.12572691 -0.14212785]
 [-0.00491747 -0.00042456  0.          0.        ]]",-0.367903270436,[-6.78780018 -0.6126123 ],-2.43487,[-0.1036867  -0.62355542]
1,[-7.65839005 -0.42693809],"[ 1.14927427  1.69767001  0.12725237  0.09476303 -1.09504197 -1.23614364
  1.16556927 -0.4057386   2.1758041   1.10220141  0.        ]","[[ -1.18883151e-02   2.36874996e-03  -1.25726910e-01  -1.42127851e-01]
 [ -3.95975882e+00  -2.42457463e+00   0.00000000e+00   0.00000000e+00]]",-0.363697029948,[-8.67128155 -0.90384726],-0.933913,[-0.1036867  -0.62355542]
2,[-7.07730579  0.08475151],"[ 1.13768907  1.69298819 -0.05012241 -0.02994037 -1.09504145 -1.23614297
  1.06551346 -0.92564578  2.15290023  0.87164002  0.        ]","[[-0.12997447 -0.08153386 -0.12572691 -0.14212785]
 [-7.83596321 -5.95392586  0.          0.        ]]",-0.348947704375,[-7.25071936  0.46096921],-1.71673,[-0.1036867  -0.62355542]
3,[-7.19477749  0.16039148],"[ 1.07693726  1.67461058 -0.3357191  -0.1767493  -1.09504093 -1.23614229
  0.96738033 -0.63918004  2.04323137  0.53638323  0.        ]","[[ -0.32483746  -0.18110115  -0.12572691  -0.14212785]
 [-11.63768522  -4.00927723   0.           0.        ]]",-0.321788867002,[-5.78670023  0.14959929],-2.54842,[-0.1036867  -0.62355542]
4,[-6.96625233  0.63164932],"[ 0.91136861  1.65223896 -0.69934725 -0.2833995  -1.09504041 -1.23614162
  0.87119944 -0.53999212  1.79527324  0.17211148  0.        ]","[[ -0.59497607  -0.25453116  -0.12572691  -0.14212785]
 [-15.36377882  -3.33594904   0.           0.        ]]",-0.28120537527,[-6.25182405 -0.49172021],-1.93761,[-0.1036867  -0.62355542]
5,[-6.10918951  1.64763355],"[ 0.58245458  1.61689835 -1.07062772 -0.40510069 -1.09503989 -1.23614095
  0.77694246 -0.81681701  1.34350839 -0.15096307  0.        ]","[[ -0.93888841  -0.34010519  -0.12572691  -0.14212785]
 [-19.01534146  -5.21515427   0.           0.        ]]",-0.220853060697,[-6.31651947  2.13335518],-2.44721,[-0.1036867  -0.62355542]
6,[-6.39039087  2.00085735],"[ 0.0607277   1.58435788 -1.326671   -0.49313607 -1.09503937 -1.23614027
  0.68449117 -0.21802212  0.71638513 -0.28532303  0.        ]","[[ -1.35513103  -0.40362462  -0.12572691  -0.14212785]
 [-22.59695215  -1.15028449   0.           0.        ]]",-0.141662220463,[-7.01390028  3.06618369],-2.96529,[-0.1036867  -0.62355542]
7,[-7.12074947  1.52054954],"[-0.60709572  1.59356957 -1.3063844  -0.46982768 -1.09503885 -1.2361396
  0.59387675  0.36895825  0.05384943 -0.13271032  0.        ]","[[ -1.84229207  -0.38665121  -0.12572691  -0.14212785]
 [-26.10740259   2.83438356   0.           0.        ]]",-0.0519673490256,[-6.56162585  1.36978571],-3.56332,[-0.1036867  -0.62355542]
8,[-7.79563522  0.76675493],"[-1.25601222  1.63847251 -0.87373428 -0.33533005 -1.09503833 -1.23613893
  0.50506308  0.94433415 -0.49414803  0.32890844  0.        ]","[[ -2.39896202  -0.29077438  -0.12572691  -0.14212785]
 [-29.54809178   6.74027684   0.           0.        ]]",-0.053857621664,[-7.54133852  1.31644542],-3.04277,[-0.1036867  -0.62355542]
9,[-7.94807673 -0.171716  ],"[-1.61109818  1.68793107 -0.0319639  -0.08327022 -1.09503781 -1.23613825
  0.41800893  1.5082798  -0.75009063  1.0370515   0.        ]","[[ -3.02376125  -0.11755732  -0.12572691  -0.14212785]
 [-32.92061695  10.56858137   0.           0.        ]]",-0.154836094032,[-7.169997    0.93367158],-2.71432,[-0.1036867  -0.62355542]
10,[-7.74121618 -0.30417877],"[-1.39891664  1.68597777  0.96300532  0.2823839  -1.0950373  -1.23613758
  0.33266931  2.02223789 -0.56846337  1.81024612  0.        ]","[[ -3.71534349   0.12882255  -0.12572691  -0.14212785]
 [-36.22672051  14.05755841   0.           0.        ]]",-0.250450765466,[-8.7141503  -0.85792446],-1.62902,[-0.1036867  -0.62355542]
11,[-7.01764727  0.54652303],"[-0.56491315  1.60065118  1.60871542  0.63357784 -1.09503678 -1.23613691
  0.24906625  1.48077001  0.10287981  2.39299684  0.        ]","[[ -4.47237263   0.37309719  -0.12572691  -0.14212785]
 [-39.46554912  10.38185301   0.           0.        ]]",-0.331485360626,[-7.52892381  0.55731439],-1.34578,[-0.1036867  -0.62355542]
12,[-8.26440334 -0.35072866],"[ 0.52473142  1.45073648  1.40452585  0.93234036 -1.09503626 -1.23613623
  0.16703869  1.7752307   1.07851186  2.43707267  0.        ]","[[ -5.29356538   0.60079374  -0.12572691  -0.14212785]
 [-42.6433417   12.38078764   0.           0.        ]]",-0.380181721783,[-8.02374729  0.08888589],-1.36464,[-0.1036867  -0.62355542]
13,[-10.04227066  -1.00693476],"[ 1.14167191  1.21880143  0.30382621  1.20851184 -1.09503574 -1.23613556
  0.08661892  1.79029142  1.84780756  1.80138714  0.        ]","[[ -6.17768898   0.84943959  -0.12572691  -0.14212785]
 [-45.75884811  12.48303725   0.           0.        ]]",-0.377010720278,[-8.99510623 -0.3716465 ],-1.98443,[-0.1036867  -0.62355542]
14,[-11.18637466  -1.17329359],"[ 0.68846132  0.94996324 -0.97714502  1.40474774 -1.09503522 -1.23613489
  0.00777933  1.53606422  1.92139533  0.78893064  0.        ]","[[ -7.12350937   1.08178898  -0.12572691  -0.14212785]
 [-48.81313707  10.75724125   0.           0.        ]]",-0.31365879574,[-10.54296379  -0.20889047],-1.35849,[-0.1036867  -0.62355542]
15,[-10.59275055  -0.94061947],"[-0.61288155  0.68320553 -1.3046173   1.51936447 -1.0950347  -1.23613421
 -0.06952032  1.3814622   1.17069324  0.0628973   0.        ]","[[ -8.1298173    1.28640752  -0.12572691  -0.14212785]
 [-51.80776826   9.70774187   0.           0.        ]]",-0.192088792453,[-12.31592034  -1.25197608],0.517269,[-0.1036867  -0.62355542]
16,[-8.07810974 -0.74980634],"[-1.58442965  0.47317084 -0.19740004  1.56618293 -1.09503418 -1.23613354
 -0.14526654  0.76818329  0.10557432  0.21598748  0.        ]","[[ -9.19541656   1.43879465  -0.12572691  -0.14212785]
 [-54.74221855   5.54454077   0.           0.        ]]",-0.0402805710667,[-9.02913543 -0.21953585],0.397223,[-0.1036867  -0.62355542]
17,[-5.82941103 -0.53845268],"[-1.10274021  0.33137158  1.32011961  1.578408   -1.09503366 -1.23613287
 -0.21951438  0.62203225 -0.33958178  1.19793554  0.        ]","[[-10.31912101   1.5397337   -0.12572691  -0.14212785]
 [-57.61862109   4.55240555   0.           0.        ]]",-0.155916460299,[-5.93523021  0.34597663],-0.530079,[-0.1036867  -0.62355542]
18,[-6.28541136 -1.47097778],"[ 0.43347406  0.18518067  1.46439905  1.57519631 -1.09503315 -1.23613219
 -0.29231168  0.80840371  0.35036523  2.02802079  0.        ]","[[-11.4997881    1.64347819  -0.12572691  -0.14212785]
 [-60.43882904   5.81757739   0.           0.        ]]",-0.285482395582,[-5.71102256 -1.62354925],-2.24682,[-0.1036867  -0.62355542]
19,[-8.31012249 -1.3888216 ],"[ 1.12942566  0.07965891 -0.10963035  1.56285968 -1.09503263 -1.23613152
 -0.36363484  0.20578887  1.41504487  1.75189898  0.        ]","[[-12.73629074   1.71878764  -0.12572691  -0.14212785]
 [-63.20192785   1.72676831   0.           0.        ]]",-0.326659418522,[-8.25756614 -0.81333187],-2.84183,[-0.1036867  -0.62355542]
20,[-9.03081799  0.2470949 ],"[-0.08406176  0.07727763 -1.3525222   1.56248174 -1.09503211 -1.23613085
 -0.43350262 -0.27622568  1.52877238  0.63208707  0.        ]","[[-14.02748966   1.72049526  -0.12572691  -0.14212785]
 [-65.9086452   -1.54535401   0.           0.        ]]",-0.253138232066,[-9.15921445 -0.83973163],-2.14708,[-0.1036867  -0.62355542]
21,[-6.83420944  1.60942829],"[-1.54338918  0.16709292 -0.35119636  1.57367966 -1.09503159 -1.23613017
 -0.50193586 -0.76432913  0.36549858  0.2084105   0.        ]","[[-15.37226602   1.65634596  -0.12572691  -0.14212785]
 [-68.55978827  -4.85881112   0.           0.        ]]",-0.076796587975,[-7.85150879  1.03483006],-0.143928,[-0.1036867  -0.62355542]
