timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-3.28539634 -0.72541487],"[ 1.17160407  1.71531132  0.04917279 -0.10215797  0.3594035  -1.18590951
  1.30509578 -0.06404205  1.00779667  0.93325573  0.        ]","[[-0.05397922 -0.09290288  0.0421416  -0.13663886]
 [ 0.00396718  0.00064203  0.          0.        ]]",-0.202459728488,[-2.59061511 -0.40362011],-4.28754,[-0.02102418 -0.57207865]
1,[-3.07064342 -0.65101349],"[ 1.16756718  1.71308383 -0.00993673 -0.1269265   0.35940339 -1.18590874
  1.2006101  -0.29337389  0.9983282   0.86340965  0.        ]","[[-0.09358503 -0.1089097   0.0421416  -0.13663886]
 [-3.95138275 -1.59600751  0.          0.        ]]",-0.195817136455,[-3.07949612 -0.22673603],-3.88635,[-0.02102418 -0.57207865]
2,[-2.80751228 -0.38601682],"[ 1.14280456  1.70586251 -0.18428306 -0.18953437  0.35940328 -1.18590797
  1.09818322 -0.41756855  0.95195048  0.66455046  0.        ]","[[-0.21151591 -0.14950532  0.0421416  -0.13663886]
 [-7.82880132 -2.4606734   0.          0.        ]]",-0.176159204491,[-3.58144297 -0.20302464],-3.42137,[-0.02102418 -0.57207865]
3,[-2.32127953  0.1012474 ],"[ 1.06110177  1.69199494 -0.46146138 -0.2764316   0.35940317 -1.18590721
  0.99778003 -0.5258164   0.82041946  0.36393046  0.        ]","[[ -0.40622652  -0.2062804    0.0421416   -0.13663886]
 [-11.62961616  -3.21431503   0.           0.        ]]",-0.143775443599,[-5.13297049 -0.05942315],-2.77797,[-0.02102418 -0.57207865]
4,[-1.80267334  0.84083736],"[ 0.86939269  1.6704086  -0.80671479 -0.37612774  0.35940306 -1.18590644
  0.89935495 -0.55023986  0.54255412  0.01917128  0.        ]","[[ -0.67620212  -0.27227297   0.0421416   -0.13663886]
 [-15.35555201  -3.38435671   0.           0.        ]]",-0.101144884076,[-3.70131247  0.77126241],-3.58523,[-0.02102418 -0.57207865]
5,[-1.99923515  1.5968523 ],"[ 0.51468092  1.65603574 -1.14533381 -0.43030225  0.35940295 -1.18590567
  0.80284385 -0.10172414  0.09935927 -0.26135286  0.        ]","[[ -1.01996987  -0.30862989   0.0421416   -0.13663886]
 [-19.00903592  -0.26171366   0.           0.        ]]",-0.0663535160061,[ 0.05487564  1.89655419],-5.68595,[-0.02102418 -0.57207865]
6,[-2.64392614  2.15813184],"[ 0.0339325   1.66973156 -1.34342142 -0.37883671  0.35940284 -1.18590491
  0.81847272  0.46778073 -0.40304512 -0.3729258   0.        ]","[[ -1.39421463  -0.27408198   0.0421416   -0.13663886]
 [-18.41737975   3.70327681   0.           0.        ]]",-0.0795386937911,[-2.32510757  1.70756786],-5.5357,[-0.02102418 -0.57207865]
7,[-3.65649176  2.13723564],"[-0.5211816   1.70339903 -1.32802365 -0.2072062   0.35940273 -1.18590414
  0.72356114  1.02623153 -0.90037484 -0.31185355  0.        ]","[[ -1.79861136  -0.16100644   0.0421416   -0.13663886]
 [-22.0103139    7.59130904   0.           0.        ]]",-0.123454880182,[-3.88760465  1.44974362],-5.95062,[-0.02102418 -0.57207865]
8,[-4.7854681   1.70208931],"[-1.10314068  1.72066702 -1.01150818  0.08731169  0.35940262 -1.18590337
  0.6305259   1.57359157 -1.38323927 -0.05253692  0.        ]","[[ -2.27415362   0.02905571   0.0421416   -0.13663886]
 [-25.53221993  11.40213187   0.           0.        ]]",-0.177348360985,[-5.56676672  1.35651171],-5.36056,[-0.02102418 -0.57207865]
9,[-5.38257504  0.83299851],"[-1.52035657  1.66179316 -0.34392073  0.49367866  0.35940252 -1.18590261
  0.53931857  2.11001008 -1.74140994  0.4162694   0.        ]","[[ -2.81943881   0.29457113   0.0421416   -0.13663886]
 [-28.98493028  15.13679072   0.           0.        ]]",-0.230473151739,[-4.21509068  1.30013596],-5.70147,[-0.02102418 -0.57207865]
10,[-5.21895838  0.28912094],"[-1.53315099  1.45298148  0.56004917  0.96347859  0.35940241 -1.18590184
  0.44988597  2.63560459 -1.84488076  1.02636252  0.        ]","[[ -3.43310294   0.6340251    0.0421416   -0.13663886]
 [-32.37045782  18.79611205   0.           0.        ]]",-0.273557325507,[-5.88550696  0.23611952],-3.95422,[-0.02102418 -0.57207865]
11,[-4.65915775 -0.13276571],"[-0.98795183  1.06854152  1.36633357  1.36379733  0.3594023  -1.18590107
  0.36220492  2.71605843 -1.61315162  1.62925901  0.        ]","[[ -4.11381172   1.01557153   0.0421416   -0.13663886]
 [-35.68967989  19.35628938   0.           0.        ]]",-0.299045004713,[-3.7589064  -0.03612438],-3.85439,[-0.02102418 -0.57207865]
12,[-4.43645382 -0.8329097 ],"[-0.0052343   0.57911077  1.61020361  1.57410089  0.35940219 -1.18590031
  0.27622016  2.63977351 -1.07762066  2.02021344  0.        ]","[[ -4.86026114   1.39737237   0.0421416   -0.13663886]
 [-38.94468831  18.82521782   0.           0.        ]]",-0.300698463203,[-2.47324229 -1.01237136],-4.5124,[-0.02102418 -0.57207865]
13,[-4.58314037 -1.32752347],"[ 0.922673    0.12163278  0.9897548   1.57767538  0.35940208 -1.18589954
  0.19193097  2.01657257 -0.41498514  2.03881823  0.        ]","[[ -5.67116881   1.73034603   0.0421416   -0.13663886]
 [-42.13550958  14.48638015   0.           0.        ]]",-0.275435296746,[-4.21973445 -1.81951146],-4.59049,[-0.02102418 -0.57207865]
14,[-5.31631708 -1.49743664],"[ 1.12640949 -0.2049677  -0.25782912  1.4706271   0.35940197 -1.18589877
  0.10931285  1.40556589  0.11346863  1.66499139  0.        ]","[[ -6.54525968e+00   1.97739354e+00   4.21416028e-02  -1.36638863e-01]
 [ -4.52630718e+01   1.02324267e+01   0.00000000e+00   0.00000000e+00]]",-0.222951035121,[-5.29006807 -1.05331638],-4.14971,[-0.02102418 -0.57207865]
15,[-5.75766516 -1.32037008],"[ 0.2945076  -0.40324252 -1.26394316  1.35203447  0.35940186 -1.18589801
  0.0283497   0.80657595  0.25580857  1.05467267  0.        ]","[[ -7.48127394e+00   2.14020090e+00   4.21416028e-02  -1.36638863e-01]
 [ -4.83279841e+01   6.06213005e+00   0.00000000e+00   0.00000000e+00]]",-0.145003043323,[-5.94114778 -1.20151145],-3.96977,[-0.02102418 -0.57207865]
16,[-5.06747437 -0.81980491],"[-1.0167196  -0.49401312 -1.08466486  1.28062305  0.35940175 -1.18589724
 -0.05098299  0.21937165 -0.09068297  0.53502047  0.        ]","[[ -8.47796755e+00   2.22042583e+00   4.21416028e-02  -1.36638863e-01]
 [ -5.13311740e+01   1.97388589e+00   0.00000000e+00   0.00000000e+00]]",-0.059058459408,[-6.29042114 -0.70846106],-3.13508,[-0.02102418 -0.57207865]
